scope,period,method,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons,one_year_weight,three_year_weight,prior_available_weight,history_depth_weight,primary,recency_half_life,wr_feature_count,wr_total_match_weight
wr,development_2017_2022,both_w050_wr,432.0,2.5074117729594225,3.499546126161868,-2.323793723538661,0.7175925925925926,0.6810687715510497,0.2755666520601816,28.768033873248697,38.76508338916286,-23.103501655620864,0.7060185185185185,0.6554132350243806,0.2353719195521714,0.4537037037037037,0.19466557830189282,0.3176679935771471,0.486358526461432,0.22453703703703703,0.09133053484793842,0.19256674330013435,0.4992152638867518,0.18981481481481483,0.0744935474707973,0.14657213093353855,0.829198606271777,0.02546296296296296,0.05061847749609524,0.02561879981197476,0.7324551932627942,0.5974323588456366,0.14725275019692105,0.646355901181781,61.51769477069062,0.050000000000000024,1.4822005167693102,2.1843646465215985,0.30752152570724484,0.9027777777777778,0.125,0.10423327725507259,0.1074111991659069,0.6413384283754654,5.1576518235773054,0.38543474717213555,0.11827748101540674,0.5,0.5,0.0,0.0,0,12.0,15,14.25
wr,development_2017_2022,full_w025_wr,432.0,2.5026010027222347,3.4991440139638637,-2.3229578504245727,0.7152777777777778,0.6806420477559066,0.2717796902130156,28.753261153789232,38.76054196887239,-23.024306279456553,0.6944444444444444,0.6548337050314246,0.24049927289687573,0.4537037037037037,0.1963492507276347,0.3163478819542283,0.4838291248702871,0.22453703703703703,0.0913044290764731,0.19223358162607584,0.5095860901677182,0.18981481481481483,0.07209952485581775,0.14729425880973346,0.8293031358885018,0.02546296296296296,0.05245750137502889,0.025650546348323713,0.7492982077305118,0.5979236986467611,0.13548586068050444,0.6620550185754605,60.710322442450284,0.05000000000000002,1.4848307925771753,2.1778734865842257,0.3428339103709139,0.8912037037037037,0.125,0.09814366532379791,0.10705464161220825,0.6552028218694885,4.765248603987055,0.4184233116546063,0.08366481360671901,0.25,0.25,0.25,0.25,1,12.0,17,14.25
wr,development_2017_2022,full_w050_wr,432.0,2.5040765410771204,3.4985276259149285,-2.3221323177656,0.7199074074074074,0.680503129825973,0.2681162078646058,28.752153197331207,38.72614444806147,-22.97762876841334,0.7037037037037037,0.6549438511109003,0.23431993508223242,0.4537037037037037,0.19560560676978953,0.3170928689358024,0.4828346592874438,0.22453703703703703,0.09141808482307766,0.1927366883685286,0.4976457916602554,0.18981481481481483,0.07297928523153924,0.1472907308538953,0.8279094076655052,0.02546296296296296,0.05231293917338891,0.02556760003870169,0.760742820125243,0.5971526776925579,0.13562041596635402,0.6546727614491616,59.43019513921561,0.050000000000000024,1.4835736776705286,2.175748686302107,0.34316433808549696,0.8912037037037037,0.125,0.0982039200455892,0.10686132720092922,0.6562806192435822,4.788480903382712,0.4151873007021686,0.0849719110548451,0.5,0.5,0.25,0.25,0,12.0,17,14.75
wr,development_2017_2022,one_year_w025_wr,432.0,2.5011430082752772,3.4999178209699444,-2.324098978941396,0.7129629629629629,0.6819251270074651,0.27221189968244247,28.714334065452736,38.77990913345529,-23.10927700806545,0.7013888888888888,0.6565658761740331,0.23505750093452144,0.4537037037037037,0.19653464074935126,0.3165381276299166,0.4792026980283639,0.22453703703703703,0.09157049916967741,0.19217412554174695,0.5012771195568549,0.18981481481481483,0.07354212247862894,0.14640839713545728,0.8294076655052265,0.02546296296296296,0.050231757380740025,0.025640149390417026,0.7151803066292377,0.5975060374889437,0.1271441771795426,0.6593580009468853,63.694492293949025,0.050000000000000024,1.4799466182269063,2.1765202789617564,0.31616142952296494,0.9050925925925926,0.125,0.10291589529295396,0.10711454857407128,0.6494708994708994,5.168667635692697,0.3862463331289587,0.12132103682942404,0.25,0.0,0.0,0.0,0,12.0,14,13.5
wr,development_2017_2022,one_year_w050_wr,432.0,2.5018460715829787,3.4994022325420495,-2.3237176448127213,0.7152777777777778,0.6819508246373087,0.27917054420545817,28.72352061651433,38.76834269186267,-23.100846075042234,0.7060185185185185,0.6561401121753542,0.23523263136770883,0.4537037037037037,0.19629379864064891,0.3168517417997812,0.47853251470079555,0.22453703703703703,0.09072852233692573,0.19287632506428032,0.484259116787198,0.18981481481481483,0.07422570312912437,0.14646333335103534,0.827212543554007,0.02546296296296296,0.05056113366417922,0.025887075586355307,0.7119412653854459,0.5996955583839876,0.13992425013708565,0.6569316556158463,62.845681296745454,0.05000000000000002,1.4807639663717282,2.18030244124494,0.308840834925419,0.9027777777777778,0.125,0.10360980579298487,0.10688822905596937,0.6548598863413678,5.170378355622994,0.3857729581942126,0.1208150022713869,0.5,0.0,0.0,0.0,0,12.0,14,13.75
wr,development_2017_2022,production,432.0,2.4996943136437477,3.500179536899433,-2.323872961836373,0.7129629629629629,0.6814800008804306,0.2751960541977426,28.709203385733183,38.79959523264184,-23.100603905401773,0.6990740740740741,0.6563180776126963,0.23482827867691342,0.4537037037037037,0.19750776774720702,0.3160494397095614,0.47790556900726394,0.22453703703703703,0.09213047576499493,0.1926548886367106,0.48619787659639946,0.18981481481481483,0.0731793883049563,0.14638038390417757,0.8309407665505226,0.02546296296296296,0.05019612295614819,0.025566026411716413,0.721442453033902,0.5977630196660542,0.12571586686647532,0.6651925149352989,63.73371604199528,0.050000000000000024,1.4792784796089211,2.1786583803544755,0.3088308566006625,0.9120370370370371,0.125,0.10321987994151807,0.10702926426675112,0.6477562218302959,5.1447035360268565,0.38855136486685865,0.11987037323647981,0.0,0.0,0.0,0.0,0,12.0,13,13.25
wr,development_2017_2022,three_year_w025_wr,432.0,2.5016773818650324,3.500002378923497,-2.324082539828527,0.7129629629629629,0.6822288218978407,0.27908139173786933,28.711816300188552,38.78839435652546,-23.155645567308813,0.6944444444444444,0.6561643708319373,0.23510788704894975,0.4537037037037037,0.19506824393688832,0.3170949851406939,0.4828778969214805,0.22453703703703703,0.09157094474894727,0.19242164302999928,0.4942914294506847,0.18981481481481483,0.07277237135120733,0.1461429441686695,0.8371428571428572,0.02546296296296296,0.050387655605048404,0.025640614161561253,0.7341826819261499,0.600687615268112,0.14091093928520185,0.6608403004696789,63.8009190817475,0.050000000000000024,1.4819299883954016,2.178515660114398,0.31636459076393025,0.9074074074074074,0.125,0.10338804978905049,0.1074259072180707,0.6375661375661376,5.142600266032098,0.38836958044732417,0.11920179815319427,0.0,0.25,0.0,0.0,0,12.0,14,13.5
wr,development_2017_2022,three_year_w050_wr,432.0,2.5029671200055623,3.499808380978136,-2.324103952294064,0.7175925925925926,0.6820970710986514,0.2741749830407023,28.70628456457982,38.77572404411844,-23.137633302955024,0.7060185185185185,0.6556020530897624,0.23905287834876598,0.4537037037037037,0.19433076959003012,0.3170777825188697,0.4950060532687651,0.22453703703703703,0.09187678992327099,0.1923971015482053,0.49499923065086937,0.18981481481481483,0.07368757794193263,0.1459580551461036,0.8360975609756097,0.02546296296296296,0.05030775096236928,0.025490566601447245,0.7717555603541352,0.5978944504580543,0.14354801450577429,0.6502300880709561,63.152617975082464,0.05000000000000002,1.4817072856618836,2.1825354843719813,0.31584477412324125,0.9097222222222222,0.125,0.10378838979461476,0.10734161840858272,0.641583382324123,5.131659175819403,0.3892952236805619,0.11778025236450099,0.0,0.5,0.0,0.0,0,12.0,14,13.75
wr,recent_2020_2025,both_w025_wr,432.0,2.422101595414907,3.381929967899739,-2.221097676358067,0.7291666666666666,0.6694424614313174,0.2514799781832281,27.9351397277853,38.06007154662194,-21.62291354735955,0.7337962962962963,0.6410671633273063,0.2158898935226592,0.41898148148148145,0.19564514199797933,0.29372649504913945,0.5203935638660826,0.2037037037037037,0.0858560552749056,0.17616412138982196,0.5180695031712473,0.19212962962962962,0.0770733207103539,0.14939411751628182,0.8072979597472987,0.016203703703703703,0.04610859826538891,0.016888679477439977,0.8500840336134454,0.6272734931503983,0.1996763230922472,0.6859163781654424,63.646022839216194,0.05000000000000002,1.4787447718505329,2.180586642531832,0.221220059980496,0.8981481481481481,0.12731481481481483,0.10427912814382673,0.11062461523936211,0.5997588618278273,6.298631818129995,0.3172414793583464,0.23563521868963622,0.25,0.25,0.0,0.0,0,12.0,15,13.75
wr,recent_2020_2025,both_w050_wr,432.0,2.4261425462062958,3.382103238589713,-2.2210937862494373,0.7361111111111112,0.6683937678537414,0.24873439225660204,28.010620439222226,38.07885298410358,-21.613937839791166,0.7407407407407407,0.6409923966266059,0.21904236162108942,0.41898148148148145,0.19584857997925267,0.2938567388353965,0.5159032378772204,0.2037037037037037,0.08528512950629033,0.17673653679742055,0.5045586680761099,0.19212962962962962,0.07696504374396851,0.14986592893236064,0.8010149480443263,0.016203703703703703,0.04643227202391719,0.016985349744051113,0.8423529411764706,0.6220677196380224,0.17625239118436634,0.6830935312486318,61.97447351532927,0.050000000000000024,1.474215532109968,2.1759497662260205,0.2179197418408018,0.9004629629629629,0.12731481481481483,0.10419836000322957,0.1104416152329744,0.6088256571015191,6.291966597275739,0.31820547679259575,0.23516570335168105,0.5,0.5,0.0,0.0,0,12.0,15,14.25
wr,recent_2020_2025,full_w025_wr,432.0,2.424332587722274,3.3819447268388494,-2.2204770778246155,0.7245370370370371,0.6686377294504008,0.24739280337300007,27.991895570408506,38.08827507011466,-21.584367958297012,0.7314814814814815,0.6404183662065123,0.21605120090667534,0.41898148148148145,0.19623353968196577,0.2941895344677846,0.5120732539455438,0.2037037037037037,0.0853068959329437,0.17707664608768117,0.49468155391120505,0.19212962962962962,0.07495662241100212,0.15068077669892108,0.7978734421928402,0.016203703703703703,0.04777498194183288,0.01714774950286337,0.8591596638655462,0.620854411004986,0.1725537581112725,0.6931039645429368,61.46872027140429,0.05000000000000003,1.476910259076876,2.1776874544981775,0.2346663883330343,0.8958333333333334,0.12731481481481483,0.1001693444452685,0.10979088892537983,0.627972027972028,5.8893144159982915,0.3369194970378588,0.19545965488618292,0.25,0.25,0.25,0.25,1,12.0,17,14.25
wr,recent_2020_2025,full_w050_wr,432.0,2.4262581412062043,3.381811218985001,-2.220260215964023,0.7361111111111112,0.6681270737797822,0.24431662405269233,28.022606468224154,38.07076824768186,-21.557371273081177,0.7337962962962963,0.6407296438573714,0.21852608120512745,0.41898148148148145,0.19539936335132713,0.2947900861993476,0.5058220158041866,0.2037037037037037,0.08469495713131059,0.17718124934504062,0.4939217758985201,0.19212962962962962,0.07560864214994814,0.1500416298061652,0.8038112334725722,0.016203703703703703,0.047263400278317436,0.016928098559214566,0.8618487394957983,0.6196470561651559,0.17229015478025517,0.6914378134499962,60.25290414964107,0.050000000000000024,1.4745038266777817,2.1708871919289967,0.24025488102250978,0.8981481481481481,0.12731481481481483,0.09940319630309435,0.11028453320329984,0.6153363877501808,5.910933895467594,0.33611756603128706,0.19743331475064346,0.5,0.5,0.25,0.25,0,12.0,17,14.75
wr,recent_2020_2025,one_year_w025_wr,432.0,2.4218672076151813,3.381888276610158,-2.2211669454153875,0.7361111111111112,0.6688215571800376,0.2538737192858364,27.95052169534618,38.092243855340996,-21.59852397400364,0.7314814814814815,0.6406079023631511,0.22064265272497946,0.41898148148148145,0.1966113173265334,0.29408050214541825,0.5127115846008232,0.2037037037037037,0.08634226254253352,0.17599081891571466,0.5110002642706131,0.19212962962962962,0.07688368059388798,0.14973047431158784,0.8051575931232091,0.016203703703703703,0.04633029278193342,0.016979948602844724,0.8389915966386554,0.6226806626486149,0.16982633437464836,0.6870699054357609,64.14629291434345,0.050000000000000024,1.4806385242048832,2.1817808215867536,0.2213973719559702,0.9050925925925926,0.12731481481481483,0.10429407713761576,0.11031947508952263,0.6086327465637811,6.314016129482955,0.3150049351269029,0.2363811222364457,0.25,0.0,0.0,0.0,0,12.0,14,13.5
wr,recent_2020_2025,one_year_w050_wr,432.0,2.422744023910167,3.3819946326377512,-2.2210449978709486,0.7268518518518519,0.668934838559811,0.2506319806555851,27.97618579662448,38.08520049398327,-21.62121893934831,0.7476851851851852,0.640985781650709,0.2188024605840409,0.41898148148148145,0.19603002474059558,0.2946802894267525,0.5060641412251546,0.2037037037037037,0.08570260689568408,0.17663207477760937,0.4941860465116279,0.19212962962962962,0.07686906865339777,0.15005121390824333,0.8004625953671419,0.016203703703703703,0.046094986076470564,0.01695629646406475,0.8423529411764706,0.6271821768470961,0.20073564827962734,0.693203471834742,63.14082994401123,0.05000000000000002,1.4793473841480103,2.184128924813084,0.21429310225193454,0.9004629629629629,0.12731481481481483,0.10480506501675492,0.1101938765805456,0.6121533638775019,6.320424440917333,0.31541803472178415,0.2373051493954235,0.5,0.0,0.0,0.0,0,12.0,14,13.75
wr,recent_2020_2025,production,432.0,2.420206942386723,3.3819135909455684,-2.220841312486514,0.7361111111111112,0.6687045695428915,0.24741827641996483,27.940589077766905,38.07775230169799,-21.59254262561078,0.7361111111111112,0.6407783339966491,0.21661440291506984,0.41898148148148145,0.19668055884534572,0.29370208357125377,0.5207457462965817,0.2037037037037037,0.08701316479993056,0.1767401285631155,0.4864561310782241,0.19212962962962962,0.07673182039529808,0.14977692575498833,0.8029136603721476,0.016203703703703703,0.046089845525531456,0.016871554085527127,0.8309243697478992,0.6180225636888067,0.16511362479437156,0.6835232338600308,64.46567064374918,0.050000000000000024,1.478550813170045,2.1847412360837986,0.21694219218779665,0.9097222222222222,0.12731481481481483,0.10459508268875005,0.1100476913687751,0.6096455268869062,6.287851535088271,0.315186747260454,0.2335063841840379,0.0,0.0,0.0,0.0,0,12.0,13,13.25
wr,recent_2020_2025,three_year_w025_wr,432.0,2.421200739215319,3.3818391372961765,-2.2211342880068115,0.7314814814814815,0.6691761765379581,0.25522222813716183,27.909648331631757,38.06885463285245,-21.632822753807265,0.7337962962962963,0.640196266005251,0.2157766881639953,0.41898148148148145,0.19529750175007995,0.2944821622659468,0.5080231559948053,0.2037037037037037,0.08615600230083303,0.17651580222568383,0.49887684989429176,0.19212962962962962,0.07619782244103802,0.14947463716446657,0.8098525908792764,0.016203703703703703,0.046627713039738554,0.01689936481174056,0.8336134453781513,0.6272979781249594,0.1950777771228627,0.685967916922415,64.2778507983355,0.050000000000000024,1.4787154927895088,2.1814934727489,0.22490129456712907,0.9074074074074074,0.12731481481481483,0.10424045511511633,0.11034801958523939,0.6067518688208343,6.282519324932006,0.3172644026635282,0.23371229502120391,0.0,0.25,0.0,0.0,0,12.0,14,13.5
wr,recent_2020_2025,three_year_w050_wr,432.0,2.4216284383467532,3.3819394196507355,-2.2212314887180615,0.7268518518518519,0.6691590005431514,0.25022630194681506,27.91833406929808,38.05641617329567,-21.634320174512172,0.7384259259259259,0.6410487268837265,0.21414601488475732,0.41898148148148145,0.19587585495638177,0.2936964665634857,0.5168937509629988,0.2037037037037037,0.08591789251257884,0.17612354025442128,0.5187301797040169,0.19212962962962962,0.07667057823899066,0.14931134851624178,0.8089550177788518,0.016203703703703703,0.04598823565898285,0.01700333980568178,0.8326050420168067,0.6277979479094615,0.2018841312283171,0.6885402158881873,63.53446056760614,0.050000000000000024,1.474607120117964,2.1770764796360242,0.22748394451620677,0.9050925925925926,0.12731481481481483,0.10398296325867021,0.11032947781154306,0.6082469254883048,6.267216944931477,0.31943158781807157,0.23303224339147982,0.0,0.5,0.0,0.0,0,12.0,14,13.75
wr,temporal_2023_2025,both_w025_wr,216.0,2.3717882118669698,3.3105605780508216,-2.0047397004286345,0.75,0.6444945795149768,0.22130180415090667,27.12298504726506,37.408566891020655,-20.030717225040302,0.7777777777777778,0.6239132233449517,0.20086792626019362,0.3888888888888889,0.1948075828310069,0.2720810688637319,0.5743145743145743,0.19907407407407407,0.08428146801213245,0.17085859191672673,0.5819330555182148,0.18055555555555555,0.08365856535332342,0.1421980953917952,0.7734318412284514,0.013888888888888888,0.04799973880396397,0.014834802323637966,0.9248826291079812,0.6396348363046829,0.2423415377653937,0.6702452460089651,64.60473750072488,0.05000000000000002,1.411281907721298,2.116098536088761,-0.024122084695408417,0.9074074074074074,0.11574074074074074,0.10434627795350246,0.10348334288668895,0.5463874345549738,6.952111337936471,0.2826192863710211,0.2896912825642471,0.25,0.25,0.0,0.0,0,12.0,15,13.75
wr,temporal_2023_2025,both_w050_wr,216.0,2.374869001765746,3.310689687966368,-2.004894316260891,0.7453703703703703,0.644793317726577,0.21536712787173978,27.19813226814071,37.42565706995355,-19.996949730555635,0.7777777777777778,0.6239692970665701,0.18776620941287125,0.3888888888888889,0.19427227112250292,0.27240203465091395,0.5716089466089466,0.19907407407407407,0.08354272563510436,0.17174479988731223,0.5492673746471299,0.18055555555555555,0.08255698931081994,0.1426207617791286,0.7658988845429523,0.013888888888888888,0.04889970739746504,0.01500094704424225,0.9295774647887324,0.6278169692304898,0.18269448314459566,0.666730819094633,63.085122532072646,0.050000000000000024,1.4086172370235577,2.1122832035419923,-0.022729325274211943,0.9074074074074074,0.11574074074074074,0.10370784967879486,0.10355839232206215,0.5497382198952879,6.936064165151428,0.28565726815482906,0.29028281425888963,0.5,0.5,0.0,0.0,0,12.0,15,14.25
