factor,default_value,candidate_value,year,trial,roster_jaccard,roster_slots_changed,roster_changed,top_n_binding,both_actual_cap_feasible,actual_points_effect,drafted_only_points_effect,actual_cap_feasible_effect,actual_cap_overage_effect,actual_salary_spend_effect,absolute_forecast_error_effect,hindsight_heuristic_gap_effect,actual_waiver_starts_effect,joint_feasible_actual_points_effect
salary_draws_1_minus_5,5,1,2023,69,0.5294117647058824,4,True,False,False,-50.5999755859375,2.60009765625,-1,37.0,59.0,-70.5791015625,,-4,
salary_draws_1_minus_5,5,1,2023,69,0.5294117647058824,4,True,False,False,54.9998779296875,22.0999755859375,-1,12.0,39.0,0.93310546875,,-2,
salary_draws_1_minus_5,5,1,2023,69,0.7333333333333333,2,True,False,True,-48.2999267578125,93.7598876953125,0,0.0,20.0,-61.539794921875,48.2999267578125,-5,-48.2999267578125
salary_draws_1_minus_5,5,1,2023,69,0.4444444444444444,5,True,False,False,-13.9000244140625,127.300048828125,-1,48.0,71.0,-18.517822265625,,-5,
salary_draws_1_minus_5,5,1,2023,70,0.3684210526315789,6,True,False,False,-33.0198974609375,-136.93994140625,0,39.0,39.0,-23.366943359375,,-4,
salary_draws_1_minus_5,5,1,2023,70,0.625,3,True,False,False,-178.3800048828125,-160.4400634765625,-1,36.0,51.0,-192.00439453125,,-3,
salary_draws_1_minus_5,5,1,2023,70,0.4444444444444444,5,True,False,False,44.599853515625,-261.9000244140625,0,44.0,44.0,-4.075439453125,,-11,
salary_draws_1_minus_5,5,1,2023,70,0.5294117647058824,4,True,False,False,-94.4000244140625,-284.699951171875,-1,71.0,83.0,-20.004150390625,,-7,
salary_draws_1_minus_5,5,1,2023,70,0.3684210526315789,6,True,False,False,-33.0198974609375,-136.93994140625,0,39.0,39.0,-23.366943359375,,-4,
salary_draws_1_minus_5,5,1,2023,70,0.625,3,True,False,False,-178.3800048828125,-160.4400634765625,-1,36.0,51.0,-192.00439453125,,-3,
salary_draws_1_minus_5,5,1,2023,70,0.4444444444444444,5,True,False,False,44.599853515625,-261.9000244140625,0,44.0,44.0,-4.075439453125,,-11,
salary_draws_1_minus_5,5,1,2023,70,0.5294117647058824,4,True,False,False,-94.4000244140625,-284.699951171875,-1,71.0,83.0,-20.004150390625,,-7,
salary_draws_1_minus_5,5,1,2023,71,0.625,3,True,False,False,8.900146484375,29.2000732421875,0,18.0,18.0,19.5513916015625,,-1,
salary_draws_1_minus_5,5,1,2023,71,0.7333333333333333,2,True,False,False,-39.0,59.0999755859375,0,10.0,10.0,-42.2303466796875,,-4,
salary_draws_1_minus_5,5,1,2023,71,0.23809523809523808,8,True,False,False,178.199951171875,343.679931640625,0,38.0,38.0,172.7401123046875,,2,
salary_draws_1_minus_5,5,1,2023,71,0.5294117647058824,4,True,False,False,-23.9000244140625,-15.6201171875,0,7.0,7.0,-20.516357421875,,3,
salary_draws_1_minus_5,5,1,2023,71,0.625,3,True,False,False,8.900146484375,29.2000732421875,0,18.0,18.0,19.5513916015625,,-1,
salary_draws_1_minus_5,5,1,2023,71,0.7333333333333333,2,True,False,False,-39.0,59.0999755859375,0,10.0,10.0,-42.2303466796875,,-4,
salary_draws_1_minus_5,5,1,2023,71,0.23809523809523808,8,True,False,False,178.199951171875,343.679931640625,0,38.0,38.0,172.7401123046875,,2,
salary_draws_1_minus_5,5,1,2023,71,0.5294117647058824,4,True,False,False,-23.9000244140625,-15.6201171875,0,7.0,7.0,-20.516357421875,,3,
salary_draws_1_minus_5,5,1,2023,72,0.7333333333333333,2,True,False,False,15.39990234375,-15.5,0,29.0,29.0,5.8685302734375,,1,
salary_draws_1_minus_5,5,1,2023,72,0.7333333333333333,2,True,False,False,13.4998779296875,42.39990234375,-1,34.0,36.0,8.4410400390625,,-3,
salary_draws_1_minus_5,5,1,2023,72,0.4444444444444444,5,True,False,False,29.2200927734375,118.4600830078125,-1,6.0,25.0,44.87841796875,,-4,
salary_draws_1_minus_5,5,1,2023,72,0.3684210526315789,6,True,False,False,63.419921875,225.8599853515625,0,5.0,5.0,91.17236328125,,-19,
salary_draws_1_minus_5,5,1,2023,72,0.7333333333333333,2,True,False,False,15.39990234375,-15.5,0,29.0,29.0,5.8685302734375,,1,
salary_draws_1_minus_5,5,1,2023,72,0.7333333333333333,2,True,False,False,13.4998779296875,42.39990234375,-1,34.0,36.0,8.4410400390625,,-3,
salary_draws_1_minus_5,5,1,2023,72,0.4444444444444444,5,True,False,False,29.2200927734375,118.4600830078125,-1,6.0,25.0,44.87841796875,,-4,
salary_draws_1_minus_5,5,1,2023,72,0.3684210526315789,6,True,False,False,63.419921875,225.8599853515625,0,5.0,5.0,91.17236328125,,-19,
salary_draws_1_minus_5,5,1,2023,73,0.5294117647058824,4,True,False,False,-114.0999755859375,-69.300048828125,-1,58.0,91.0,-133.408203125,,-4,
salary_draws_1_minus_5,5,1,2023,73,0.4444444444444444,5,True,False,False,-117.89990234375,38.5999755859375,-1,73.0,96.0,-151.79150390625,,-7,
salary_draws_1_minus_5,5,1,2023,73,0.3684210526315789,6,True,False,False,-134.300048828125,-86.6201171875,-1,68.0,113.0,-148.4737548828125,,-6,
salary_draws_1_minus_5,5,1,2023,73,0.625,3,True,False,False,-18.9000244140625,26.300048828125,-1,79.0,80.0,-15.1119384765625,,-1,
salary_draws_1_minus_5,5,1,2023,73,0.5294117647058824,4,True,False,False,-114.0999755859375,-69.300048828125,-1,58.0,91.0,-133.408203125,,-4,
salary_draws_1_minus_5,5,1,2023,73,0.4444444444444444,5,True,False,False,-117.89990234375,38.5999755859375,-1,73.0,96.0,-151.79150390625,,-7,
salary_draws_1_minus_5,5,1,2023,73,0.3684210526315789,6,True,False,False,-134.300048828125,-86.6201171875,-1,68.0,113.0,-148.4737548828125,,-6,
salary_draws_1_minus_5,5,1,2023,73,0.625,3,True,False,False,-18.9000244140625,26.300048828125,-1,79.0,80.0,-15.1119384765625,,-1,
salary_draws_1_minus_5,5,1,2023,74,0.5294117647058824,4,True,False,False,26.199951171875,-46.1600341796875,0,39.0,39.0,9.6871337890625,,-2,
salary_draws_1_minus_5,5,1,2023,74,0.625,3,True,False,False,26.199951171875,75.93994140625,0,47.0,47.0,3.3751220703125,,-2,
salary_draws_1_minus_5,5,1,2023,74,0.625,3,True,False,False,25.800048828125,26.7999267578125,0,30.0,30.0,3.07861328125,,-2,
salary_draws_1_minus_5,5,1,2023,74,0.5294117647058824,4,True,False,False,70.4000244140625,53.5001220703125,0,15.0,15.0,22.6551513671875,,4,
salary_draws_1_minus_5,5,1,2023,74,0.5294117647058824,4,True,False,False,26.199951171875,-46.1600341796875,0,39.0,39.0,9.6871337890625,,-2,
salary_draws_1_minus_5,5,1,2023,74,0.625,3,True,False,False,26.199951171875,75.93994140625,0,47.0,47.0,3.3751220703125,,-2,
salary_draws_1_minus_5,5,1,2023,74,0.625,3,True,False,False,25.800048828125,26.7999267578125,0,30.0,30.0,3.07861328125,,-2,
salary_draws_1_minus_5,5,1,2023,74,0.5294117647058824,4,True,False,False,70.4000244140625,53.5001220703125,0,15.0,15.0,22.6551513671875,,4,
salary_draws_1_minus_5,5,1,2023,75,0.3684210526315789,6,True,False,False,69.39990234375,283.7598876953125,0,45.0,45.0,115.325439453125,,-13,
salary_draws_1_minus_5,5,1,2023,75,0.5294117647058824,4,True,False,False,-44.5999755859375,-76.2001953125,0,2.0,2.0,-18.1973876953125,,6,
salary_draws_1_minus_5,5,1,2023,75,0.3,7,True,False,False,72.400146484375,45.820068359375,0,51.0,51.0,97.4627685546875,,-12,
salary_draws_1_minus_5,5,1,2023,75,0.3684210526315789,6,True,False,False,34.300048828125,-239.47998046875,0,26.0,26.0,58.9393310546875,,8,
salary_draws_1_minus_5,5,1,2023,75,0.3684210526315789,6,True,False,False,69.39990234375,283.7598876953125,0,45.0,45.0,115.325439453125,,-13,
salary_draws_1_minus_5,5,1,2023,75,0.5294117647058824,4,True,False,False,-44.5999755859375,-76.2001953125,0,2.0,2.0,-18.1973876953125,,6,
salary_draws_1_minus_5,5,1,2023,75,0.3,7,True,False,False,72.400146484375,45.820068359375,0,51.0,51.0,97.4627685546875,,-12,
salary_draws_1_minus_5,5,1,2023,75,0.3684210526315789,6,True,False,False,34.300048828125,-239.47998046875,0,26.0,26.0,58.9393310546875,,8,
salary_draws_1_minus_5,5,1,2023,76,0.7333333333333333,2,True,False,False,42.300048828125,59.7998046875,0,10.0,10.0,54.7647705078125,,3,
salary_draws_1_minus_5,5,1,2023,76,0.5294117647058824,4,True,False,False,-140.0,-85.900146484375,0,35.0,35.0,-145.2049560546875,,-6,
salary_draws_1_minus_5,5,1,2023,76,0.5294117647058824,4,True,False,False,8.2799072265625,14.6201171875,0,55.0,55.0,1.944091796875,,-2,
salary_draws_1_minus_5,5,1,2023,76,0.4444444444444444,5,True,False,False,-4.2999267578125,48.4000244140625,0,34.0,34.0,-23.5438232421875,,4,
salary_draws_1_minus_5,5,1,2023,76,0.7333333333333333,2,True,False,False,42.300048828125,59.7998046875,0,10.0,10.0,54.7647705078125,,3,
salary_draws_1_minus_5,5,1,2023,76,0.5294117647058824,4,True,False,False,-140.0,-85.900146484375,0,35.0,35.0,-145.2049560546875,,-6,
salary_draws_1_minus_5,5,1,2023,76,0.5294117647058824,4,True,False,False,8.2799072265625,14.6201171875,0,55.0,55.0,1.944091796875,,-2,
salary_draws_1_minus_5,5,1,2023,76,0.4444444444444444,5,True,False,False,-4.2999267578125,48.4000244140625,0,34.0,34.0,-23.5438232421875,,4,
salary_draws_1_minus_5,5,1,2023,77,0.625,3,True,False,True,-3.2999267578125,73.800048828125,0,0.0,20.0,-7.2996826171875,3.2999267578125,-2,-3.2999267578125
salary_draws_1_minus_5,5,1,2023,77,0.7333333333333333,2,True,False,False,-2.199951171875,-28.679931640625,-1,20.0,45.0,-21.2264404296875,,-7,
salary_draws_1_minus_5,5,1,2023,77,0.5294117647058824,4,True,False,False,19.300048828125,92.139892578125,0,26.0,26.0,14.05419921875,,-4,
salary_draws_1_minus_5,5,1,2023,77,0.5294117647058824,4,True,False,False,21.60009765625,117.7999267578125,-1,54.0,60.0,-8.203125,,-12,
salary_draws_1_minus_5,5,1,2023,77,0.625,3,True,False,True,-3.2999267578125,73.800048828125,0,0.0,20.0,-7.2996826171875,3.2999267578125,-2,-3.2999267578125
salary_draws_1_minus_5,5,1,2023,77,0.7333333333333333,2,True,False,False,-2.199951171875,-28.679931640625,-1,20.0,45.0,-21.2264404296875,,-7,
salary_draws_1_minus_5,5,1,2023,77,0.5294117647058824,4,True,False,False,19.300048828125,92.139892578125,0,26.0,26.0,14.05419921875,,-4,
salary_draws_1_minus_5,5,1,2023,77,0.5294117647058824,4,True,False,False,21.60009765625,117.7999267578125,-1,54.0,60.0,-8.203125,,-12,
salary_draws_1_minus_5,5,1,2023,78,0.625,3,True,False,False,-14.9998779296875,40.9000244140625,0,-5.0,-5.0,-18.4891357421875,,-3,
salary_draws_1_minus_5,5,1,2023,78,0.7333333333333333,2,True,False,False,-16.89990234375,46.800048828125,0,-3.0,-3.0,-28.05859375,,0,
salary_draws_1_minus_5,5,1,2023,78,0.5294117647058824,4,True,False,False,-35.10009765625,-228.5198974609375,0,-26.0,-26.0,-18.5194091796875,,0,
salary_draws_1_minus_5,5,1,2023,78,0.625,3,True,False,False,-28.10009765625,-280.6201171875,0,9.0,9.0,-17.0963134765625,,10,
salary_draws_1_minus_5,5,1,2023,78,0.625,3,True,False,False,-14.9998779296875,40.9000244140625,0,-5.0,-5.0,-18.4891357421875,,-3,
salary_draws_1_minus_5,5,1,2023,78,0.7333333333333333,2,True,False,False,-16.89990234375,46.800048828125,0,-3.0,-3.0,-28.05859375,,0,
salary_draws_1_minus_5,5,1,2023,78,0.5294117647058824,4,True,False,False,-35.10009765625,-228.5198974609375,0,-26.0,-26.0,-18.5194091796875,,0,
salary_draws_1_minus_5,5,1,2023,78,0.625,3,True,False,False,-28.10009765625,-280.6201171875,0,9.0,9.0,-17.0963134765625,,10,
salary_draws_1_minus_5,5,1,2023,79,0.625,3,True,False,False,59.300048828125,101.7999267578125,0,39.0,39.0,32.1302490234375,,-5,
salary_draws_1_minus_5,5,1,2023,79,0.5294117647058824,4,True,False,False,46.4000244140625,110.300048828125,-1,78.0,79.0,1.3609619140625,,-14,
salary_draws_1_minus_5,5,1,2023,79,0.4444444444444444,5,True,False,False,32.0,110.5,0,86.0,86.0,-10.40966796875,,-16,
salary_draws_1_minus_5,5,1,2023,79,0.7333333333333333,2,True,False,False,32.7000732421875,76.9000244140625,-1,46.0,53.0,-24.560791015625,,-10,
salary_draws_1_minus_5,5,1,2023,79,0.625,3,True,False,False,59.300048828125,101.7999267578125,0,39.0,39.0,32.1302490234375,,-5,
salary_draws_1_minus_5,5,1,2023,79,0.5294117647058824,4,True,False,False,46.4000244140625,110.300048828125,-1,78.0,79.0,1.3609619140625,,-14,
salary_draws_1_minus_5,5,1,2023,79,0.4444444444444444,5,True,False,False,32.0,110.5,0,86.0,86.0,-10.40966796875,,-16,
salary_draws_1_minus_5,5,1,2023,79,0.7333333333333333,2,True,False,False,32.7000732421875,76.9000244140625,-1,46.0,53.0,-24.560791015625,,-10,
salary_draws_1_minus_5,5,1,2023,80,0.4444444444444444,5,True,False,False,94.0999755859375,339.0400390625,0,12.0,12.0,143.5867919921875,,-5,
salary_draws_1_minus_5,5,1,2023,80,0.3684210526315789,6,True,False,False,46.199951171875,459.260009765625,0,-14.0,-14.0,60.8792724609375,,-11,
salary_draws_1_minus_5,5,1,2023,80,0.8571428571428571,1,True,False,False,-26.2998046875,26.199951171875,1,-17.0,-27.0,-8.2935791015625,,-7,
salary_draws_1_minus_5,5,1,2023,80,0.5294117647058824,4,True,False,False,104.699951171875,107.699951171875,0,1.0,1.0,100.02978515625,,-4,
salary_draws_1_minus_5,5,1,2023,80,0.4444444444444444,5,True,False,False,94.0999755859375,339.0400390625,0,12.0,12.0,143.5867919921875,,-5,
salary_draws_1_minus_5,5,1,2023,80,0.3684210526315789,6,True,False,False,46.199951171875,459.260009765625,0,-14.0,-14.0,60.8792724609375,,-11,
salary_draws_1_minus_5,5,1,2023,80,0.8571428571428571,1,True,False,False,-26.2998046875,26.199951171875,1,-17.0,-27.0,-8.2935791015625,,-7,
salary_draws_1_minus_5,5,1,2023,80,0.5294117647058824,4,True,False,False,104.699951171875,107.699951171875,0,1.0,1.0,100.02978515625,,-4,
salary_draws_1_minus_5,5,1,2023,81,0.7333333333333333,2,True,False,False,34.8001708984375,100.39990234375,0,12.0,12.0,42.0579833984375,,-7,
salary_draws_1_minus_5,5,1,2023,81,0.625,3,True,False,False,120.520263671875,124.139892578125,0,4.0,4.0,107.5655517578125,,-7,
salary_draws_1_minus_5,5,1,2023,81,0.625,3,True,False,True,49.300048828125,70.5,0,0.0,-6.0,55.2623291015625,-49.300048828125,-3,49.300048828125
salary_draws_1_minus_5,5,1,2023,81,0.625,3,True,False,True,75.599853515625,28.9000244140625,0,0.0,3.0,77.3271484375,-75.599853515625,-5,75.599853515625
salary_draws_1_minus_5,5,1,2023,81,0.7333333333333333,2,True,False,False,34.8001708984375,100.39990234375,0,12.0,12.0,42.0579833984375,,-7,
salary_draws_1_minus_5,5,1,2023,81,0.625,3,True,False,False,120.520263671875,124.139892578125,0,4.0,4.0,107.5655517578125,,-7,
salary_draws_1_minus_5,5,1,2023,81,0.625,3,True,False,True,49.300048828125,70.5,0,0.0,-6.0,55.2623291015625,-49.300048828125,-3,49.300048828125
salary_draws_1_minus_5,5,1,2023,81,0.625,3,True,False,True,75.599853515625,28.9000244140625,0,0.0,3.0,77.3271484375,-75.599853515625,-5,75.599853515625
salary_draws_1_minus_5,5,1,2023,82,0.5294117647058824,4,True,False,False,127.219970703125,86.6400146484375,-1,39.0,42.0,104.18701171875,,0,
salary_draws_1_minus_5,5,1,2023,82,0.625,3,True,False,False,22.199951171875,138.199951171875,-1,58.0,62.0,-18.498779296875,,-2,
salary_draws_1_minus_5,5,1,2023,82,0.7333333333333333,2,True,False,False,-18.4998779296875,1.5,-1,15.0,32.0,-32.8057861328125,,0,
salary_draws_1_minus_5,5,1,2023,82,0.8571428571428571,1,True,False,False,26.2001953125,128.5001220703125,-1,50.0,67.0,1.078125,,-2,
salary_draws_1_minus_5,5,1,2023,82,0.5294117647058824,4,True,False,False,127.219970703125,86.6400146484375,-1,39.0,42.0,104.18701171875,,0,
salary_draws_1_minus_5,5,1,2023,82,0.625,3,True,False,False,22.199951171875,138.199951171875,-1,58.0,62.0,-18.498779296875,,-2,
salary_draws_1_minus_5,5,1,2023,82,0.7333333333333333,2,True,False,False,-18.4998779296875,1.5,-1,15.0,32.0,-32.8057861328125,,0,
salary_draws_1_minus_5,5,1,2023,82,0.8571428571428571,1,True,False,False,26.2001953125,128.5001220703125,-1,50.0,67.0,1.078125,,-2,
salary_draws_1_minus_5,5,1,2023,83,0.625,3,True,False,False,-1.7999267578125,65.7999267578125,-1,15.0,16.0,-24.73876953125,,3,
salary_draws_1_minus_5,5,1,2023,83,0.625,3,True,False,False,-1.7999267578125,65.7999267578125,-1,15.0,16.0,-24.73876953125,,3,
salary_draws_1_minus_5,5,1,2023,83,0.4444444444444444,5,True,False,False,61.39990234375,34.3199462890625,-1,21.0,27.0,42.88525390625,,-3,
salary_draws_1_minus_5,5,1,2023,83,0.5294117647058824,4,True,False,False,30.0,22.4400634765625,-1,21.0,36.0,17.568603515625,,-1,
salary_draws_1_minus_5,5,1,2023,83,0.625,3,True,False,False,-1.7999267578125,65.7999267578125,-1,15.0,16.0,-24.73876953125,,3,
salary_draws_1_minus_5,5,1,2023,83,0.625,3,True,False,False,-1.7999267578125,65.7999267578125,-1,15.0,16.0,-24.73876953125,,3,
salary_draws_1_minus_5,5,1,2023,83,0.4444444444444444,5,True,False,False,61.39990234375,34.3199462890625,-1,21.0,27.0,42.88525390625,,-3,
salary_draws_1_minus_5,5,1,2023,83,0.5294117647058824,4,True,False,False,30.0,22.4400634765625,-1,21.0,36.0,17.568603515625,,-1,
salary_draws_1_minus_5,5,1,2023,84,0.5294117647058824,4,True,False,False,-291.679931640625,-376.43994140625,-1,29.0,36.0,-316.82421875,,12,
salary_draws_1_minus_5,5,1,2023,84,0.4444444444444444,5,True,False,False,-1.9998779296875,-91.679931640625,-1,12.0,14.0,-30.3572998046875,,13,
salary_draws_1_minus_5,5,1,2023,84,0.4444444444444444,5,True,False,False,-182.199951171875,-75.800048828125,-1,25.0,44.0,-79.1719970703125,,-11,
salary_draws_1_minus_5,5,1,2023,84,0.625,3,True,False,False,29.4200439453125,-204.739990234375,0,20.0,20.0,7.5067138671875,,19,
salary_draws_1_minus_5,5,1,2023,84,0.5294117647058824,4,True,False,False,-291.679931640625,-376.43994140625,-1,29.0,36.0,-316.82421875,,12,
salary_draws_1_minus_5,5,1,2023,84,0.4444444444444444,5,True,False,False,-1.9998779296875,-91.679931640625,-1,12.0,14.0,-30.3572998046875,,13,
salary_draws_1_minus_5,5,1,2023,84,0.4444444444444444,5,True,False,False,-182.199951171875,-75.800048828125,-1,25.0,44.0,-79.1719970703125,,-11,
salary_draws_1_minus_5,5,1,2023,84,0.625,3,True,False,False,29.4200439453125,-204.739990234375,0,20.0,20.0,7.5067138671875,,19,
salary_draws_1_minus_5,5,1,2023,85,0.7333333333333333,2,True,False,True,-23.10009765625,38.2000732421875,0,0.0,10.0,-38.5557861328125,23.10009765625,1,-23.10009765625
salary_draws_1_minus_5,5,1,2023,85,0.625,3,True,False,True,72.6800537109375,110.0599365234375,0,0.0,9.0,51.2237548828125,-72.6800537109375,2,72.6800537109375
salary_draws_1_minus_5,5,1,2023,85,0.5294117647058824,4,True,False,True,-83.5,-204.0,0,0.0,-4.0,-116.73974609375,83.5,10,-83.5
salary_draws_1_minus_5,5,1,2023,85,1.0,0,False,False,True,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
salary_draws_1_minus_5,5,1,2023,85,0.7333333333333333,2,True,False,True,-23.10009765625,38.2000732421875,0,0.0,10.0,-38.5557861328125,23.10009765625,1,-23.10009765625
salary_draws_1_minus_5,5,1,2023,85,0.625,3,True,False,True,72.6800537109375,110.0599365234375,0,0.0,9.0,51.2237548828125,-72.6800537109375,2,72.6800537109375
salary_draws_1_minus_5,5,1,2023,85,0.5294117647058824,4,True,False,True,-83.5,-204.0,0,0.0,-4.0,-116.73974609375,83.5,10,-83.5
salary_draws_1_minus_5,5,1,2023,85,1.0,0,False,False,True,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
salary_draws_1_minus_5,5,1,2023,86,0.4444444444444444,5,True,False,False,-124.419921875,-147.1600341796875,0,14.0,14.0,-165.65185546875,,14,
salary_draws_1_minus_5,5,1,2023,86,0.5294117647058824,4,True,False,False,94.419921875,-53.3399658203125,1,-4.0,-20.0,74.7454833984375,,14,
salary_draws_1_minus_5,5,1,2023,86,0.625,3,True,False,False,15.5,148.89990234375,0,21.0,21.0,-19.136962890625,,-11,
salary_draws_1_minus_5,5,1,2023,86,0.625,3,True,False,False,-55.300048828125,-18.2999267578125,-1,20.0,29.0,-108.40087890625,,-1,
salary_draws_1_minus_5,5,1,2023,86,0.7333333333333333,2,True,False,False,-9.7999267578125,153.699951171875,0,21.0,21.0,-47.701171875,,-11,
salary_draws_1_minus_5,5,1,2023,86,0.625,3,True,False,True,-22.97998046875,-169.0399169921875,0,0.0,7.0,-7.344970703125,22.97998046875,14,-22.97998046875
salary_draws_1_minus_5,5,1,2023,86,0.625,3,True,False,False,15.5,148.89990234375,0,21.0,21.0,-19.136962890625,,-11,
salary_draws_1_minus_5,5,1,2023,86,0.5294117647058824,4,True,False,False,64.599853515625,215.4000244140625,0,9.0,9.0,18.945068359375,,-8,
salary_draws_1_minus_5,5,1,2023,87,0.5294117647058824,4,True,False,True,108.10009765625,195.780029296875,0,0.0,0.0,82.001953125,-108.10009765625,-12,108.10009765625
salary_draws_1_minus_5,5,1,2023,87,0.7333333333333333,2,True,False,True,2.9000244140625,229.6199951171875,0,0.0,-14.0,4.9541015625,-2.9000244140625,-1,2.9000244140625
salary_draws_1_minus_5,5,1,2023,87,0.5294117647058824,4,True,False,False,69.199951171875,110.1199951171875,1,-17.0,-43.0,68.2890625,,-3,
salary_draws_1_minus_5,5,1,2023,87,0.5294117647058824,4,True,False,True,63.0,24.6998291015625,0,0.0,-17.0,66.412109375,-63.0,-4,63.0
salary_draws_1_minus_5,5,1,2023,87,0.5294117647058824,4,True,False,True,108.10009765625,195.780029296875,0,0.0,0.0,82.001953125,-108.10009765625,-12,108.10009765625
salary_draws_1_minus_5,5,1,2023,87,0.7333333333333333,2,True,False,True,2.9000244140625,229.6199951171875,0,0.0,-14.0,4.9541015625,-2.9000244140625,-1,2.9000244140625
salary_draws_1_minus_5,5,1,2023,87,0.5294117647058824,4,True,False,False,69.199951171875,110.1199951171875,1,-17.0,-43.0,68.2890625,,-3,
salary_draws_1_minus_5,5,1,2023,87,0.5294117647058824,4,True,False,True,63.0,24.6998291015625,0,0.0,-17.0,66.412109375,-63.0,-4,63.0
salary_draws_1_minus_5,5,1,2023,88,0.5294117647058824,4,True,False,False,26.5,-19.89990234375,0,63.0,63.0,0.125244140625,,-3,
salary_draws_1_minus_5,5,1,2023,88,0.5294117647058824,4,True,False,False,81.5999755859375,127.599853515625,-1,10.0,15.0,97.1265869140625,,-11,
salary_draws_1_minus_5,5,1,2023,88,0.3684210526315789,6,True,False,False,80.699951171875,-89.699951171875,0,56.0,56.0,62.196533203125,,8,
salary_draws_1_minus_5,5,1,2023,88,0.4444444444444444,5,True,False,False,1.4998779296875,9.2999267578125,0,26.0,26.0,-15.3701171875,,1,
salary_draws_1_minus_5,5,1,2023,88,0.5294117647058824,4,True,False,False,26.5,-19.89990234375,0,63.0,63.0,0.125244140625,,-3,
salary_draws_1_minus_5,5,1,2023,88,0.5294117647058824,4,True,False,False,81.5999755859375,127.599853515625,-1,10.0,15.0,97.1265869140625,,-11,
salary_draws_1_minus_5,5,1,2023,88,0.3684210526315789,6,True,False,False,80.699951171875,-89.699951171875,0,56.0,56.0,62.196533203125,,8,
salary_draws_1_minus_5,5,1,2023,88,0.4444444444444444,5,True,False,False,1.4998779296875,9.2999267578125,0,26.0,26.0,-15.3701171875,,1,
salary_draws_1_minus_5,5,1,2023,89,0.625,3,True,False,False,61.0,-70.9000244140625,-1,23.0,48.0,29.731201171875,,9,
salary_draws_1_minus_5,5,1,2023,89,0.5294117647058824,4,True,False,False,9.0,56.7999267578125,-1,39.0,50.0,-0.3719482421875,,-2,
salary_draws_1_minus_5,5,1,2023,89,0.5294117647058824,4,True,False,False,34.5799560546875,-13.0799560546875,-1,21.0,45.0,12.8690185546875,,0,
salary_draws_1_minus_5,5,1,2023,89,0.7333333333333333,2,True,False,False,6.4998779296875,47.800048828125,-1,26.0,38.0,-17.3914794921875,,-4,
salary_draws_1_minus_5,5,1,2023,89,0.625,3,True,False,False,61.0,-70.9000244140625,-1,23.0,48.0,29.731201171875,,9,
salary_draws_1_minus_5,5,1,2023,89,0.5294117647058824,4,True,False,False,9.0,56.7999267578125,-1,39.0,50.0,-0.3719482421875,,-2,
salary_draws_1_minus_5,5,1,2023,89,0.5294117647058824,4,True,False,False,34.5799560546875,-13.0799560546875,-1,21.0,45.0,12.8690185546875,,0,
salary_draws_1_minus_5,5,1,2023,89,0.7333333333333333,2,True,False,False,6.4998779296875,47.800048828125,-1,26.0,38.0,-17.3914794921875,,-4,
salary_draws_1_minus_5,5,1,2023,90,0.7333333333333333,2,True,False,False,82.2999267578125,137.0,0,12.0,12.0,64.57275390625,,-3,
salary_draws_1_minus_5,5,1,2023,90,0.7333333333333333,2,True,False,False,82.2999267578125,186.5,0,9.0,9.0,64.4346923828125,,-3,
salary_draws_1_minus_5,5,1,2023,90,0.5294117647058824,4,True,False,False,55.72021484375,-143.5999755859375,0,1.0,1.0,53.562255859375,,-6,
salary_draws_1_minus_5,5,1,2023,90,0.625,3,True,False,False,-13.059814453125,-117.080078125,0,9.0,9.0,-25.231689453125,,-1,
salary_draws_1_minus_5,5,1,2023,90,0.7333333333333333,2,True,False,False,82.2999267578125,137.0,0,12.0,12.0,64.57275390625,,-3,
salary_draws_1_minus_5,5,1,2023,90,0.7333333333333333,2,True,False,False,82.2999267578125,186.5,0,9.0,9.0,64.4346923828125,,-3,
salary_draws_1_minus_5,5,1,2023,90,0.5294117647058824,4,True,False,False,55.72021484375,-143.5999755859375,0,1.0,1.0,53.562255859375,,-6,
salary_draws_1_minus_5,5,1,2023,90,0.625,3,True,False,False,-13.059814453125,-117.080078125,0,9.0,9.0,-25.231689453125,,-1,
salary_draws_1_minus_5,5,1,2023,91,0.4444444444444444,5,True,False,False,120.300048828125,97.6600341796875,1,-12.0,-27.0,94.405029296875,,7,
salary_draws_1_minus_5,5,1,2023,91,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
salary_draws_1_minus_5,5,1,2023,91,0.5294117647058824,4,True,False,True,-14.7000732421875,-107.9000244140625,0,0.0,-4.0,-20.4453125,14.7000732421875,-1,-14.7000732421875
salary_draws_1_minus_5,5,1,2023,91,0.5294117647058824,4,True,False,False,-118.5999755859375,-82.199951171875,-1,31.0,59.0,-98.0653076171875,,-5,
salary_draws_1_minus_5,5,1,2023,91,0.4444444444444444,5,True,False,False,120.300048828125,97.6600341796875,1,-12.0,-27.0,94.405029296875,,7,
salary_draws_1_minus_5,5,1,2023,91,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
salary_draws_1_minus_5,5,1,2023,91,0.5294117647058824,4,True,False,True,-14.7000732421875,-107.9000244140625,0,0.0,-4.0,-20.4453125,14.7000732421875,-1,-14.7000732421875
