factor,default_value,candidate_value,year,trial,roster_jaccard,roster_slots_changed,roster_changed,top_n_binding,both_actual_cap_feasible,actual_points_effect,drafted_only_points_effect,actual_cap_feasible_effect,actual_cap_overage_effect,actual_salary_spend_effect,absolute_forecast_error_effect,hindsight_heuristic_gap_effect,actual_waiver_starts_effect,joint_feasible_actual_points_effect
top_n_off_minus_on,True,False,2022,55,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,56,0.7333333333333333,2,True,True,False,-57.39990234375,-14.4000244140625,0,-17.0,-17.0,62.2669677734375,,10,
top_n_off_minus_on,True,False,2022,57,0.5294117647058824,4,True,True,False,-54.0599365234375,5.239990234375,0,-25.0,-25.0,68.810302734375,,8,
top_n_off_minus_on,True,False,2022,58,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,59,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,60,1.0,0,False,False,True,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
top_n_off_minus_on,True,False,2022,61,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,62,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,63,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,64,0.625,3,True,True,False,81.199951171875,30.39990234375,0,-3.0,-3.0,-72.303955078125,,-13,
top_n_off_minus_on,True,False,2022,65,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,66,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,67,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,68,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,69,0.625,3,True,True,False,-13.4000244140625,-111.0999755859375,0,-42.0,-42.0,-5.5889892578125,,13,
top_n_off_minus_on,True,False,2022,70,0.625,3,True,True,False,-22.2999267578125,7.5999755859375,0,11.0,11.0,40.7288818359375,,-2,
top_n_off_minus_on,True,False,2022,71,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,72,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,73,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,74,0.7333333333333333,2,True,True,False,-37.699951171875,-51.7999267578125,1,-16.0,-16.0,24.988525390625,,2,
top_n_off_minus_on,True,False,2022,75,0.5294117647058824,4,True,True,False,62.9000244140625,21.85986328125,0,-24.0,-24.0,-78.67236328125,,-7,
top_n_off_minus_on,True,False,2022,76,0.7333333333333333,2,True,True,False,196.0,216.9000244140625,1,-2.0,-11.0,-199.56884765625,,-7,
top_n_off_minus_on,True,False,2022,77,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,78,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,79,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,80,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,81,0.625,3,True,True,False,-101.5,-78.5,0,23.0,23.0,98.54931640625,,-8,
top_n_off_minus_on,True,False,2022,82,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,83,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,84,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,85,1.0,0,False,False,True,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
top_n_off_minus_on,True,False,2022,86,0.7333333333333333,2,True,True,False,1.0999755859375,14.9000244140625,0,-26.0,-26.0,10.7708740234375,,-3,
top_n_off_minus_on,True,False,2022,87,0.5294117647058824,4,True,True,False,59.7998046875,88.60009765625,1,-10.0,-12.0,-50.933837890625,,-15,
top_n_off_minus_on,True,False,2022,88,0.625,3,True,True,False,-22.099853515625,-22.0,0,31.0,31.0,38.6160888671875,,-2,
top_n_off_minus_on,True,False,2022,89,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,90,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,91,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,92,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,93,0.625,3,True,True,False,-27.60009765625,-38.5999755859375,0,4.0,4.0,22.8961181640625,,-12,
top_n_off_minus_on,True,False,2022,94,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,95,0.5294117647058824,4,True,True,False,-27.0,-81.9000244140625,0,-32.0,-32.0,1.950439453125,,0,
top_n_off_minus_on,True,False,2022,96,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,97,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,98,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,99,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,100,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,101,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,102,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,103,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,104,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,105,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,106,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,107,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,108,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,109,0.7333333333333333,2,True,True,False,32.199951171875,59.199951171875,0,-11.0,-11.0,-21.2227783203125,,-2,
top_n_off_minus_on,True,False,2022,110,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,111,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,112,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,113,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,114,0.5294117647058824,4,True,True,False,24.0400390625,-98.840087890625,0,-16.0,-16.0,-25.458251953125,,-4,
top_n_off_minus_on,True,False,2022,115,0.625,3,True,True,False,-4.0,25.2999267578125,-1,24.0,41.0,41.22119140625,,-5,
top_n_off_minus_on,True,False,2022,116,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,117,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,118,0.7333333333333333,2,True,True,False,65.340087890625,73.4000244140625,0,18.0,18.0,-49.798095703125,,-16,
top_n_off_minus_on,True,False,2022,119,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,120,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,121,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,122,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,123,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,124,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,125,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,126,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,127,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,128,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,129,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,130,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,131,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,132,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,133,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,134,0.4444444444444444,5,True,True,False,-48.199951171875,-83.699951171875,0,27.0,27.0,38.0892333984375,,-1,
top_n_off_minus_on,True,False,2022,135,0.3684210526315789,6,True,True,False,-72.60009765625,-22.5,0,5.0,5.0,82.198486328125,,-12,
top_n_off_minus_on,True,False,2022,136,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,137,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,138,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,139,0.7333333333333333,2,True,True,False,80.0,42.5999755859375,0,6.0,6.0,64.9075927734375,,-4,
top_n_off_minus_on,True,False,2022,140,0.5294117647058824,4,True,True,False,-39.6998291015625,-106.7999267578125,0,9.0,9.0,59.981201171875,,7,
top_n_off_minus_on,True,False,2022,141,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,142,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,143,0.5294117647058824,4,True,True,False,97.800048828125,88.89990234375,0,11.0,11.0,-47.079833984375,,-16,
top_n_off_minus_on,True,False,2022,144,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,145,0.625,3,True,True,False,77.0400390625,15.3800048828125,0,32.0,32.0,60.337646484375,,-15,
top_n_off_minus_on,True,False,2022,146,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,147,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,148,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,149,0.4444444444444444,5,True,True,False,198.39990234375,265.2000732421875,-1,23.0,61.0,-131.7750244140625,,-27,
top_n_off_minus_on,True,False,2022,150,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,151,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,152,0.4444444444444444,5,True,True,False,-162.0,-177.0999755859375,0,49.0,49.0,183.374267578125,,6,
top_n_off_minus_on,True,False,2022,153,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,154,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,155,0.5294117647058824,4,True,True,False,-34.699951171875,-32.300048828125,0,-16.0,-16.0,23.9241943359375,,1,
top_n_off_minus_on,True,False,2022,156,0.625,3,True,True,False,-1.0,-26.7000732421875,0,-4.0,-4.0,15.374755859375,,2,
top_n_off_minus_on,True,False,2022,157,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,158,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,159,0.625,3,True,True,False,-47.9200439453125,-74.2598876953125,0,-35.0,-35.0,26.72265625,,-10,
top_n_off_minus_on,True,False,2022,160,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,161,0.625,3,True,True,False,-179.2999267578125,-212.0999755859375,0,-8.0,-8.0,176.8187255859375,,1,
top_n_off_minus_on,True,False,2022,162,0.5294117647058824,4,True,True,False,3.0999755859375,19.900146484375,0,39.0,39.0,9.4610595703125,,-10,
top_n_off_minus_on,True,False,2022,163,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,164,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,165,0.625,3,True,True,False,-39.9000244140625,4.400146484375,0,-61.0,-61.0,31.58056640625,,10,
top_n_off_minus_on,True,False,2022,166,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,167,0.5294117647058824,4,True,True,False,-27.300048828125,-32.5,0,-33.0,-33.0,37.607177734375,,4,
top_n_off_minus_on,True,False,2022,168,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,169,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,170,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,171,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,172,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,173,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,174,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,175,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,176,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,177,1.0,0,False,False,True,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
top_n_off_minus_on,True,False,2022,178,0.625,3,True,True,False,72.2999267578125,35.0001220703125,0,5.0,5.0,-59.4447021484375,,-7,
top_n_off_minus_on,True,False,2022,179,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,180,0.5294117647058824,4,True,True,False,63.60009765625,116.0,0,10.0,10.0,-67.408935546875,,-12,
top_n_off_minus_on,True,False,2022,181,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,182,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,183,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,184,0.5294117647058824,4,True,True,False,-15.199951171875,-69.0,0,-7.0,-7.0,25.5877685546875,,8,
top_n_off_minus_on,True,False,2022,185,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,186,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,187,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,188,0.625,3,True,True,False,13.300048828125,-12.10009765625,1,-27.0,-34.0,-9.638427734375,,1,
top_n_off_minus_on,True,False,2022,189,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,190,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,191,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,192,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,193,0.625,3,True,True,False,-19.2999267578125,-10.4000244140625,0,-17.0,-17.0,-3.25537109375,,6,
top_n_off_minus_on,True,False,2022,194,0.5294117647058824,4,True,True,False,103.39990234375,122.5999755859375,0,-12.0,-12.0,-80.9549560546875,,-3,
top_n_off_minus_on,True,False,2022,195,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,196,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,197,0.625,3,True,True,False,124.800048828125,115.7998046875,0,1.0,1.0,-104.738037109375,,-14,
top_n_off_minus_on,True,False,2022,198,0.4444444444444444,5,True,True,False,172.599853515625,203.599853515625,0,-2.0,-2.0,-151.15185546875,,-10,
top_n_off_minus_on,True,False,2022,199,0.5294117647058824,4,True,True,False,-134.0999755859375,-105.2000732421875,0,31.0,31.0,143.4952392578125,,2,
top_n_off_minus_on,True,False,2022,200,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,201,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,202,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,203,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,204,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,205,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,206,0.7333333333333333,2,True,True,False,-160.800048828125,-187.89990234375,0,-13.0,-13.0,-137.7119140625,,6,
top_n_off_minus_on,True,False,2022,207,0.4444444444444444,5,True,True,False,-51.2000732421875,-63.39990234375,0,2.0,2.0,42.268310546875,,0,
top_n_off_minus_on,True,False,2022,208,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,209,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,210,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,211,1.0,0,False,False,True,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
top_n_off_minus_on,True,False,2022,212,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,213,0.625,3,True,True,False,30.5,119.400146484375,-1,34.0,42.0,4.291748046875,,-4,
top_n_off_minus_on,True,False,2022,214,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,215,0.8571428571428571,1,True,True,False,79.300048828125,66.60009765625,0,1.0,1.0,-60.333251953125,,0,
top_n_off_minus_on,True,False,2022,216,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,217,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,218,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,219,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,220,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,221,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,222,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,223,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,224,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,225,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,226,1.0,0,False,False,True,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
top_n_off_minus_on,True,False,2022,227,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,228,0.8571428571428571,1,True,True,False,28.0,43.9998779296875,0,1.0,1.0,-9.478271484375,,2,
top_n_off_minus_on,True,False,2022,229,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,230,0.5294117647058824,4,True,True,False,-72.0999755859375,-120.0999755859375,0,16.0,16.0,62.141357421875,,-4,
top_n_off_minus_on,True,False,2022,231,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,232,0.5294117647058824,4,True,True,False,19.800048828125,-31.5999755859375,0,33.0,33.0,6.19873046875,,8,
top_n_off_minus_on,True,False,2022,233,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,234,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,235,0.5294117647058824,4,True,True,True,-97.699951171875,-83.39990234375,0,0.0,1.0,86.641845703125,97.699951171875,-2,-97.699951171875
top_n_off_minus_on,True,False,2022,236,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,237,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,238,0.7333333333333333,2,True,True,False,-4.300048828125,15.2999267578125,0,0.0,0.0,15.16845703125,,1,
top_n_off_minus_on,True,False,2022,239,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,240,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,241,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,242,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,243,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,244,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,245,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,246,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,247,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2022,248,0.4444444444444444,5,True,True,False,-118.5198974609375,-212.83984375,0,-1.0,-1.0,127.7772216796875,,7,
top_n_off_minus_on,True,False,2022,249,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2023,0,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2023,1,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2023,2,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2023,3,1.0,0,False,False,True,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
top_n_off_minus_on,True,False,2023,4,1.0,0,False,False,True,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
top_n_off_minus_on,True,False,2023,5,1.0,0,False,False,True,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
top_n_off_minus_on,True,False,2023,6,1.0,0,False,False,True,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
top_n_off_minus_on,True,False,2023,7,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2023,8,1.0,0,False,False,True,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
top_n_off_minus_on,True,False,2023,9,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2023,10,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2023,11,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2023,12,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2023,13,0.5294117647058824,4,True,True,True,7.8798828125,143.739990234375,0,0.0,10.0,12.67626953125,-7.8798828125,-10,7.8798828125
top_n_off_minus_on,True,False,2023,14,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2023,15,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2023,16,1.0,0,False,False,True,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
top_n_off_minus_on,True,False,2023,17,1.0,0,False,False,True,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
top_n_off_minus_on,True,False,2023,18,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2023,19,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2023,20,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2023,21,1.0,0,False,False,True,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
top_n_off_minus_on,True,False,2023,22,1.0,0,False,False,True,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
top_n_off_minus_on,True,False,2023,23,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2023,24,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
top_n_off_minus_on,True,False,2023,25,1.0,0,False,False,True,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
top_n_off_minus_on,True,False,2023,26,1.0,0,False,False,False,0.0,0.0,0,0.0,0.0,0.0,,0,
