arm,variation,path_index,branch,complete,failure_reason,roster_spend,unused_salary,full_replans,budget_replans,max_projected_slack,roster,salary_map
slack_replan,4,0,buy,True,,296.0,2.0,0,0,1.9825498863916096,Antonio Williams | Bhayshul Tuten | Bijan Robinson | Chase Brown | Deebo Samuel Sr. | Jahmyr Gibbs | Jakobi Meyers | Jayden Reed | Jordan Addison | MarShawn Lloyd | Matthew Stafford | Terrance Ferguson | Zach Charbonnet,"{""Antonio Williams"": 2.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Deebo Samuel Sr."": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 4.0, ""Jayden Reed"": 4.0, ""Jordan Addison"": 8.0, ""MarShawn Lloyd"": 2.0, ""Matthew Stafford"": 5.0, ""Terrance Ferguson"": 5.0, ""Zach Charbonnet"": 4.0}"
slack_replan,4,17,pass,True,,256.0,42.0,11,5,38.11715796045064,Bhayshul Tuten | Brock Purdy | Chase Brown | DK Metcalf | Dallas Goedert | Jahmyr Gibbs | Jakobi Meyers | Jayden Reed | Kyren Williams | Quentin Johnston | Rico Dowdle | Romeo Doubs | Stefon Diggs,"{""Bhayshul Tuten"": 11.0, ""Brock Purdy"": 2.0, ""Chase Brown"": 34.0, ""DK Metcalf"": 12.0, ""Dallas Goedert"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 6.0, ""Jayden Reed"": 3.0, ""Kyren Williams"": 55.0, ""Quentin Johnston"": 8.0, ""Rico Dowdle"": 8.0, ""Romeo Doubs"": 2.0, ""Stefon Diggs"": 3.0}"
slack_replan,4,18,buy,True,,293.0,5.0,2,1,7.98253269662365,Aaron Jones | Alvin Kamara | Bhayshul Tuten | Bijan Robinson | Caleb Williams | Chase Brown | Dalton Kincaid | Deebo Samuel Sr. | Jahmyr Gibbs | Jakobi Meyers | KC Concepcion | Romeo Doubs | Tre Harris,"{""Aaron Jones"": 5.0, ""Alvin Kamara"": 2.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Caleb Williams"": 7.0, ""Chase Brown"": 34.0, ""Dalton Kincaid"": 2.0, ""Deebo Samuel Sr."": 4.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 6.0, ""KC Concepcion"": 3.0, ""Romeo Doubs"": 2.0, ""Tre Harris"": 2.0}"
slack_replan,4,18,pass,True,,277.0,21.0,5,4,17.14134381950248,Alvin Kamara | Bhayshul Tuten | Chase Brown | Christian Watson | DK Metcalf | Dalton Kincaid | J.K. Dobbins | Jahmyr Gibbs | Jameson Williams | KC Concepcion | Kyren Williams | Patrick Mahomes | Stefon Diggs,"{""Alvin Kamara"": 2.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 16.0, ""DK Metcalf"": 9.0, ""Dalton Kincaid"": 2.0, ""J.K. Dobbins"": 14.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 16.0, ""KC Concepcion"": 3.0, ""Kyren Williams"": 54.0, ""Patrick Mahomes"": 2.0, ""Stefon Diggs"": 4.0}"
slack_replan,4,19,buy,True,,298.0,0.0,2,1,5.061090330831007,Bhayshul Tuten | Bijan Robinson | Chase Brown | Deebo Samuel Sr. | Ja'Kobi Lane | Jahmyr Gibbs | Jalen Coker | Jaxson Dart | KC Concepcion | Kyle Monangai | Rachaad White | Romeo Doubs | Sam LaPorta,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Deebo Samuel Sr."": 3.0, ""Ja'Kobi Lane"": 4.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Coker"": 2.0, ""Jaxson Dart"": 3.0, ""KC Concepcion"": 4.0, ""Kyle Monangai"": 11.0, ""Rachaad White"": 5.0, ""Romeo Doubs"": 3.0, ""Sam LaPorta"": 3.0}"
slack_replan,4,19,pass,True,,257.0,41.0,10,7,37.50955038612585,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Chuba Hubbard | DK Metcalf | J.K. Dobbins | Jahmyr Gibbs | Jakobi Meyers | Jameson Williams | Jaxson Dart | Rachaad White | Sam LaPorta | Tee Higgins,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 8.0, ""Chase Brown"": 34.0, ""Chuba Hubbard"": 6.0, ""DK Metcalf"": 15.0, ""J.K. Dobbins"": 7.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 5.0, ""Jameson Williams"": 15.0, ""Jaxson Dart"": 3.0, ""Rachaad White"": 5.0, ""Sam LaPorta"": 3.0, ""Tee Higgins"": 35.0}"
slack_replan,4,20,buy,True,,298.0,0.0,1,0,4.333750865084028,Bhayshul Tuten | Bijan Robinson | Chase Brown | Dak Prescott | Deebo Samuel Sr. | Harold Fannin Jr. | Jahmyr Gibbs | Josh Downs | KC Concepcion | Kyle Monangai | Ray Davis | Romeo Doubs | Travis Kelce,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Dak Prescott"": 8.0, ""Deebo Samuel Sr."": 2.0, ""Harold Fannin Jr."": 3.0, ""Jahmyr Gibbs"": 110.0, ""Josh Downs"": 3.0, ""KC Concepcion"": 5.0, ""Kyle Monangai"": 7.0, ""Ray Davis"": 2.0, ""Romeo Doubs"": 3.0, ""Travis Kelce"": 5.0}"
slack_replan,4,20,pass,True,,273.0,25.0,10,7,16.009590966336816,Bhayshul Tuten | Chase Brown | DK Metcalf | Harold Fannin Jr. | Jahmyr Gibbs | Jameson Williams | Jaxson Dart | Jaylen Warren | Jonathon Brooks | Kyle Monangai | Matthew Golden | Michael Wilson | Tee Higgins,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""DK Metcalf"": 12.0, ""Harold Fannin Jr."": 3.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 21.0, ""Jaxson Dart"": 4.0, ""Jaylen Warren"": 18.0, ""Jonathon Brooks"": 8.0, ""Kyle Monangai"": 7.0, ""Matthew Golden"": 7.0, ""Michael Wilson"": 6.0, ""Tee Higgins"": 32.0}"
slack_replan,4,21,buy,True,,296.0,2.0,0,0,3.9824607959779996,Bhayshul Tuten | Bijan Robinson | Chase Brown | Chris Rodriguez Jr. | Dallas Goedert | Germie Bernard | Hunter Henry | Jahmyr Gibbs | Jaxson Dart | Jonah Coleman | Jordan Addison | Matthew Golden | Romeo Doubs,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chris Rodriguez Jr."": 4.0, ""Dallas Goedert"": 5.0, ""Germie Bernard"": 4.0, ""Hunter Henry"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jaxson Dart"": 6.0, ""Jonah Coleman"": 2.0, ""Jordan Addison"": 4.0, ""Matthew Golden"": 5.0, ""Romeo Doubs"": 4.0}"
slack_replan,4,21,pass,True,,288.0,10.0,7,4,20.569643019849934,Bhayshul Tuten | Carnell Tate | Chase Brown | Christian Watson | Dalton Kincaid | Jahmyr Gibbs | Jameson Williams | Jaxson Dart | Jordan Mason | Kyle Monangai | Luther Burden III | Michael Wilson | Tee Higgins,"{""Bhayshul Tuten"": 11.0, ""Carnell Tate"": 12.0, ""Chase Brown"": 34.0, ""Christian Watson"": 21.0, ""Dalton Kincaid"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 23.0, ""Jaxson Dart"": 6.0, ""Jordan Mason"": 5.0, ""Kyle Monangai"": 7.0, ""Luther Burden III"": 19.0, ""Michael Wilson"": 6.0, ""Tee Higgins"": 32.0}"
slack_replan,4,22,buy,True,,295.0,3.0,0,0,3.0639123800672223,Bhayshul Tuten | Bijan Robinson | Chase Brown | Harold Fannin Jr. | Jahmyr Gibbs | Jauan Jennings | Justin Herbert | KC Concepcion | Keenan Allen | Kimani Vidal | Matthew Golden | Sean Tucker | Stefon Diggs,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Harold Fannin Jr."": 6.0, ""Jahmyr Gibbs"": 110.0, ""Jauan Jennings"": 2.0, ""Justin Herbert"": 6.0, ""KC Concepcion"": 5.0, ""Keenan Allen"": 2.0, ""Kimani Vidal"": 2.0, ""Matthew Golden"": 6.0, ""Sean Tucker"": 2.0, ""Stefon Diggs"": 4.0}"
slack_replan,4,22,pass,True,,281.0,17.0,6,6,15.526526032480717,Aaron Jones | Bhayshul Tuten | Chase Brown | Christian Watson | DK Metcalf | Harold Fannin Jr. | Jahmyr Gibbs | Jaxson Dart | Jordyn Tyson | Josh Downs | Kyren Williams | Michael Wilson | Rico Dowdle,"{""Aaron Jones"": 4.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 19.0, ""DK Metcalf"": 9.0, ""Harold Fannin Jr."": 6.0, ""Jahmyr Gibbs"": 110.0, ""Jaxson Dart"": 5.0, ""Jordyn Tyson"": 8.0, ""Josh Downs"": 6.0, ""Kyren Williams"": 56.0, ""Michael Wilson"": 5.0, ""Rico Dowdle"": 8.0}"
slack_replan,4,23,buy,True,,297.0,1.0,0,0,4.926844337290163,Bhayshul Tuten | Bijan Robinson | Chase Brown | Emmett Johnson | George Kittle | Jahmyr Gibbs | Jalen Coker | Jayden Reed | Josh Downs | KC Concepcion | Matthew Golden | Patrick Mahomes | Romeo Doubs,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Emmett Johnson"": 2.0, ""George Kittle"": 5.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Coker"": 2.0, ""Jayden Reed"": 8.0, ""Josh Downs"": 6.0, ""KC Concepcion"": 4.0, ""Matthew Golden"": 3.0, ""Patrick Mahomes"": 4.0, ""Romeo Doubs"": 3.0}"
slack_replan,4,23,pass,True,,276.0,22.0,7,5,17.51032254207945,Bhayshul Tuten | Chase Brown | Christian Watson | DK Metcalf | Jahmyr Gibbs | Jameson Williams | Jared Goff | Jordan Mason | Kyle Monangai | Matthew Golden | Rico Dowdle | Sam LaPorta | Tee Higgins,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 19.0, ""DK Metcalf"": 8.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 24.0, ""Jared Goff"": 2.0, ""Jordan Mason"": 4.0, ""Kyle Monangai"": 5.0, ""Matthew Golden"": 3.0, ""Rico Dowdle"": 13.0, ""Sam LaPorta"": 11.0, ""Tee Higgins"": 32.0}"
slack_replan,4,24,buy,True,,297.0,1.0,0,0,2.7834278483777553,Alec Pierce | Bhayshul Tuten | Bijan Robinson | Chase Brown | Chig Okonkwo | Jahmyr Gibbs | Jalen Coker | Jayden Reed | Kaytron Allen | Makai Lemon | Patrick Mahomes | Tyler Allgeier | Wan'Dale Robinson,"{""Alec Pierce"": 6.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chig Okonkwo"": 4.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Coker"": 2.0, ""Jayden Reed"": 10.0, ""Kaytron Allen"": 2.0, ""Makai Lemon"": 5.0, ""Patrick Mahomes"": 3.0, ""Tyler Allgeier"": 2.0, ""Wan'Dale Robinson"": 3.0}"
slack_replan,4,24,pass,True,,269.0,29.0,14,7,27.12008647654187,Alec Pierce | Bhayshul Tuten | Chase Brown | Courtland Sutton | Harold Fannin Jr. | Jahmyr Gibbs | Jayden Reed | Jordan Mason | Kyren Williams | Makai Lemon | Patrick Mahomes | Rachaad White | Wan'Dale Robinson,"{""Alec Pierce"": 6.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Courtland Sutton"": 11.0, ""Harold Fannin Jr."": 10.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Reed"": 10.0, ""Jordan Mason"": 13.0, ""Kyren Williams"": 45.0, ""Makai Lemon"": 5.0, ""Patrick Mahomes"": 3.0, ""Rachaad White"": 8.0, ""Wan'Dale Robinson"": 3.0}"
slack_replan,4,25,buy,True,,294.0,4.0,0,0,3.982563226761499,Bhayshul Tuten | Bijan Robinson | Calvin Ridley | Chase Brown | Emmett Johnson | Jahmyr Gibbs | Jakobi Meyers | Jalen Nailor | KC Concepcion | Kaelon Black | Makai Lemon | Patrick Mahomes | Travis Kelce,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Calvin Ridley"": 2.0, ""Chase Brown"": 34.0, ""Emmett Johnson"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 5.0, ""Jalen Nailor"": 2.0, ""KC Concepcion"": 3.0, ""Kaelon Black"": 2.0, ""Makai Lemon"": 5.0, ""Patrick Mahomes"": 3.0, ""Travis Kelce"": 10.0}"
slack_replan,4,25,pass,True,,274.0,24.0,7,6,21.008287845588484,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Dak Prescott | Harold Fannin Jr. | Jahmyr Gibbs | Jakobi Meyers | Jameson Williams | Jordan Mason | Kaytron Allen | Kyren Williams | Makai Lemon | Xavier Worthy,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 12.0, ""Chase Brown"": 34.0, ""Dak Prescott"": 8.0, ""Harold Fannin Jr."": 9.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 5.0, ""Jameson Williams"": 18.0, ""Jordan Mason"": 7.0, ""Kaytron Allen"": 3.0, ""Kyren Williams"": 50.0, ""Makai Lemon"": 5.0, ""Xavier Worthy"": 2.0}"
slack_replan,4,26,buy,True,,295.0,3.0,1,0,2.792165787843089,Bhayshul Tuten | Bijan Robinson | Chase Brown | Daniel Jones | Jahmyr Gibbs | Jalen Nailor | Jordan Addison | Jordyn Tyson | Josh Downs | KC Concepcion | Quentin Johnston | Travis Kelce | Zach Charbonnet,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Daniel Jones"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Nailor"": 2.0, ""Jordan Addison"": 7.0, ""Jordyn Tyson"": 5.0, ""Josh Downs"": 7.0, ""KC Concepcion"": 4.0, ""Quentin Johnston"": 4.0, ""Travis Kelce"": 2.0, ""Zach Charbonnet"": 2.0}"
slack_replan,4,26,pass,True,,277.0,21.0,6,5,15.973413974796301,Bhayshul Tuten | Chase Brown | Chris Rodriguez Jr. | Christian Watson | D'Andre Swift | DK Metcalf | Jahmyr Gibbs | Jameson Williams | Jordan Mason | Matthew Stafford | Quentin Johnston | Rome Odunze | Tyler Warren,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Chris Rodriguez Jr."": 2.0, ""Christian Watson"": 10.0, ""D'Andre Swift"": 33.0, ""DK Metcalf"": 10.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 19.0, ""Jordan Mason"": 6.0, ""Matthew Stafford"": 3.0, ""Quentin Johnston"": 4.0, ""Rome Odunze"": 20.0, ""Tyler Warren"": 15.0}"
slack_replan,4,27,buy,True,,293.0,5.0,1,1,5.459246120643456,Bhayshul Tuten | Bijan Robinson | Chase Brown | De'Zhaun Stribling | Harold Fannin Jr. | Jahmyr Gibbs | KC Concepcion | Keenan Allen | Makai Lemon | MarShawn Lloyd | Patrick Mahomes | Sam LaPorta | Tre Tucker,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""De'Zhaun Stribling"": 3.0, ""Harold Fannin Jr."": 11.0, ""Jahmyr Gibbs"": 110.0, ""KC Concepcion"": 3.0, ""Keenan Allen"": 2.0, ""Makai Lemon"": 3.0, ""MarShawn Lloyd"": 2.0, ""Patrick Mahomes"": 3.0, ""Sam LaPorta"": 3.0, ""Tre Tucker"": 3.0}"
slack_replan,4,27,pass,True,,273.0,25.0,11,7,19.742428792383976,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Chris Rodriguez Jr. | DK Metcalf | Dak Prescott | Jahmyr Gibbs | Jameson Williams | Jordyn Tyson | KC Concepcion | Rachaad White | Rhamondre Stevenson | Tyler Warren,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 10.0, ""Chase Brown"": 34.0, ""Chris Rodriguez Jr."": 2.0, ""DK Metcalf"": 8.0, ""Dak Prescott"": 8.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 25.0, ""Jordyn Tyson"": 11.0, ""KC Concepcion"": 3.0, ""Rachaad White"": 10.0, ""Rhamondre Stevenson"": 17.0, ""Tyler Warren"": 24.0}"
slack_replan,4,28,buy,True,,297.0,1.0,0,0,3.9480539430555837,Antonio Williams | Bhayshul Tuten | Bijan Robinson | Bo Nix | Chase Brown | Hunter Henry | Jahmyr Gibbs | Jordan Addison | Josh Downs | Khalil Shakir | Makai Lemon | Pat Bryant | Tank Bigsby,"{""Antonio Williams"": 2.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Bo Nix"": 4.0, ""Chase Brown"": 34.0, ""Hunter Henry"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 12.0, ""Josh Downs"": 3.0, ""Khalil Shakir"": 5.0, ""Makai Lemon"": 5.0, ""Pat Bryant"": 2.0, ""Tank Bigsby"": 2.0}"
slack_replan,4,28,pass,True,,274.0,24.0,8,5,27.516034966987718,Bhayshul Tuten | Brock Purdy | Chase Brown | Christian Watson | Colston Loveland | D'Andre Swift | J.K. Dobbins | Jahmyr Gibbs | Jakobi Meyers | Josh Downs | Makai Lemon | Quentin Johnston | Rachaad White,"{""Bhayshul Tuten"": 11.0, ""Brock Purdy"": 2.0, ""Chase Brown"": 34.0, ""Christian Watson"": 19.0, ""Colston Loveland"": 28.0, ""D'Andre Swift"": 31.0, ""J.K. Dobbins"": 6.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 8.0, ""Josh Downs"": 3.0, ""Makai Lemon"": 5.0, ""Quentin Johnston"": 11.0, ""Rachaad White"": 6.0}"
slack_replan,4,29,buy,True,,295.0,3.0,0,0,5.3621076583525,Bhayshul Tuten | Bijan Robinson | Caleb Williams | Chase Brown | George Kittle | Jahmyr Gibbs | Jakobi Meyers | Jalen Coker | KC Concepcion | Kaytron Allen | Makai Lemon | Pat Bryant | Tyler Allgeier,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Caleb Williams"": 8.0, ""Chase Brown"": 34.0, ""George Kittle"": 3.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 3.0, ""Jalen Coker"": 2.0, ""KC Concepcion"": 4.0, ""Kaytron Allen"": 2.0, ""Makai Lemon"": 8.0, ""Pat Bryant"": 2.0, ""Tyler Allgeier"": 3.0}"
slack_replan,4,29,pass,True,,283.0,15.0,4,4,14.399011186374707,Bhayshul Tuten | Chase Brown | Christian Watson | George Kittle | Jahmyr Gibbs | Jakobi Meyers | Jameson Williams | Jordyn Tyson | KC Concepcion | Kyren Williams | Matthew Stafford | Quentin Johnston | Rachaad White,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 17.0, ""George Kittle"": 3.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 3.0, ""Jameson Williams"": 28.0, ""Jordyn Tyson"": 6.0, ""KC Concepcion"": 4.0, ""Kyren Williams"": 52.0, ""Matthew Stafford"": 2.0, ""Quentin Johnston"": 8.0, ""Rachaad White"": 5.0}"
slack_replan,4,30,buy,True,,296.0,2.0,3,3,8.8262138140866,Bhayshul Tuten | Bijan Robinson | Chase Brown | Daniel Jones | Deebo Samuel Sr. | Jahmyr Gibbs | Jake Ferguson | Jordan Addison | Josh Downs | KC Concepcion | Makai Lemon | Rachaad White | Wan'Dale Robinson,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Daniel Jones"": 2.0, ""Deebo Samuel Sr."": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jake Ferguson"": 2.0, ""Jordan Addison"": 4.0, ""Josh Downs"": 3.0, ""KC Concepcion"": 5.0, ""Makai Lemon"": 8.0, ""Rachaad White"": 6.0, ""Wan'Dale Robinson"": 4.0}"
slack_replan,4,30,pass,True,,284.0,14.0,11,6,28.70327429626292,Bhayshul Tuten | Chase Brown | Davante Adams | Jahmyr Gibbs | Jordan Addison | Josh Allen | Josh Downs | Marvin Harrison Jr. | Michael Wilson | Rachaad White | Tony Pollard | Travis Kelce | Wan'Dale Robinson,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Davante Adams"": 33.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 4.0, ""Josh Allen"": 35.0, ""Josh Downs"": 3.0, ""Marvin Harrison Jr."": 18.0, ""Michael Wilson"": 6.0, ""Rachaad White"": 6.0, ""Tony Pollard"": 16.0, ""Travis Kelce"": 4.0, ""Wan'Dale Robinson"": 4.0}"
slack_replan,4,31,buy,True,,293.0,5.0,0,0,4.879983158144,Bhayshul Tuten | Bijan Robinson | Chase Brown | George Kittle | Jahmyr Gibbs | Jake Ferguson | Jalen Nailor | Jaylin Noel | KC Concepcion | Patrick Mahomes | Quentin Johnston | Samaje Perine | Sean Tucker,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""George Kittle"": 7.0, ""Jahmyr Gibbs"": 110.0, ""Jake Ferguson"": 5.0, ""Jalen Nailor"": 2.0, ""Jaylin Noel"": 2.0, ""KC Concepcion"": 4.0, ""Patrick Mahomes"": 3.0, ""Quentin Johnston"": 6.0, ""Samaje Perine"": 2.0, ""Sean Tucker"": 2.0}"
slack_replan,4,31,pass,True,,277.0,21.0,12,6,20.663843027457858,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Christian Watson | Chuba Hubbard | Jahmyr Gibbs | Jordan Addison | Kyren Williams | Michael Pittman | Patrick Mahomes | Quentin Johnston | Rico Dowdle | Travis Kelce,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 15.0, ""Chase Brown"": 34.0, ""Christian Watson"": 12.0, ""Chuba Hubbard"": 11.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 9.0, ""Kyren Williams"": 50.0, ""Michael Pittman"": 5.0, ""Patrick Mahomes"": 3.0, ""Quentin Johnston"": 6.0, ""Rico Dowdle"": 9.0, ""Travis Kelce"": 2.0}"
slack_replan,4,32,buy,True,,297.0,1.0,1,0,6.801687149514237,Bhayshul Tuten | Bijan Robinson | Chase Brown | Harold Fannin Jr. | Jahmyr Gibbs | Jakobi Meyers | Jaxson Dart | Jordan Addison | Jordan James | Keenan Allen | Matthew Golden | Romeo Doubs | Tyler Allgeier,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Harold Fannin Jr."": 10.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 3.0, ""Jaxson Dart"": 2.0, ""Jordan Addison"": 3.0, ""Jordan James"": 2.0, ""Keenan Allen"": 2.0, ""Matthew Golden"": 7.0, ""Romeo Doubs"": 6.0, ""Tyler Allgeier"": 2.0}"
slack_replan,4,32,pass,True,,282.0,16.0,6,5,10.737788024061047,Bhayshul Tuten | Chase Brown | DK Metcalf | George Kittle | Jahmyr Gibbs | Jaxson Dart | Jordan Addison | Jordan Mason | Jordyn Tyson | Kyren Williams | Makai Lemon | RJ Harvey | Rome Odunze,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""DK Metcalf"": 8.0, ""George Kittle"": 5.0, ""Jahmyr Gibbs"": 110.0, ""Jaxson Dart"": 2.0, ""Jordan Addison"": 3.0, ""Jordan Mason"": 7.0, ""Jordyn Tyson"": 5.0, ""Kyren Williams"": 53.0, ""Makai Lemon"": 9.0, ""RJ Harvey"": 9.0, ""Rome Odunze"": 26.0}"
slack_replan,4,33,buy,True,,292.0,6.0,1,1,5.9824438508164235,Bhayshul Tuten | Bijan Robinson | Chase Brown | Devaughn Vele | Hunter Henry | Isiah Pacheco | Jahmyr Gibbs | Jalen Coker | Jared Goff | Josh Downs | Matthew Golden | Quentin Johnston | Tyler Allgeier,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Devaughn Vele"": 2.0, ""Hunter Henry"": 2.0, ""Isiah Pacheco"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Coker"": 2.0, ""Jared Goff"": 3.0, ""Josh Downs"": 3.0, ""Matthew Golden"": 6.0, ""Quentin Johnston"": 10.0, ""Tyler Allgeier"": 2.0}"
slack_replan,4,33,pass,True,,273.0,25.0,8,6,15.705939615291584,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | George Kittle | Jahmyr Gibbs | Jordan Addison | Jordan Mason | Josh Downs | Justin Herbert | Kyren Williams | Quentin Johnston | Rachaad White | Rome Odunze,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 13.0, ""Chase Brown"": 34.0, ""George Kittle"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 9.0, ""Jordan Mason"": 9.0, ""Josh Downs"": 3.0, ""Justin Herbert"": 2.0, ""Kyren Williams"": 48.0, ""Quentin Johnston"": 10.0, ""Rachaad White"": 6.0, ""Rome Odunze"": 16.0}"
slack_replan,4,34,buy,True,,294.0,4.0,4,3,8.182447988354852,Bhayshul Tuten | Bijan Robinson | Brian Thomas Jr. | Brock Purdy | Chase Brown | Chris Godwin Jr. | Chris Rodriguez Jr. | George Kittle | Jahmyr Gibbs | Jakobi Meyers | Jayden Reed | Josh Downs | Wan'Dale Robinson,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Brian Thomas Jr."": 8.0, ""Brock Purdy"": 2.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 3.0, ""Chris Rodriguez Jr."": 3.0, ""George Kittle"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 3.0, ""Jayden Reed"": 5.0, ""Josh Downs"": 5.0, ""Wan'Dale Robinson"": 3.0}"
slack_replan,4,34,pass,True,,273.0,25.0,10,5,15.27183530811783,Bhayshul Tuten | Blake Corum | Brian Thomas Jr. | Brock Purdy | Chase Brown | Christian Watson | Chuba Hubbard | Colston Loveland | Courtland Sutton | Jahmyr Gibbs | Jameson Williams | Jordan Addison | Wan'Dale Robinson,"{""Bhayshul Tuten"": 11.0, ""Blake Corum"": 10.0, ""Brian Thomas Jr."": 8.0, ""Brock Purdy"": 2.0, ""Chase Brown"": 34.0, ""Christian Watson"": 15.0, ""Chuba Hubbard"": 11.0, ""Colston Loveland"": 27.0, ""Courtland Sutton"": 8.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 25.0, ""Jordan Addison"": 9.0, ""Wan'Dale Robinson"": 3.0}"
