arm,variation,path_index,branch,complete,failure_reason,roster_spend,unused_salary,full_replans,budget_replans,max_projected_slack,roster,salary_map
slack_replan,2,0,buy,True,,298.0,0.0,2,1,7.868067728400263,Bhayshul Tuten | Bijan Robinson | Bo Nix | Chase Brown | George Kittle | Jahmyr Gibbs | Jakobi Meyers | Jordan James | Mark Andrews | Matthew Golden | Quentin Johnston | Wan'Dale Robinson | Xavier Worthy,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Bo Nix"": 4.0, ""Chase Brown"": 34.0, ""George Kittle"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 4.0, ""Jordan James"": 2.0, ""Mark Andrews"": 7.0, ""Matthew Golden"": 2.0, ""Quentin Johnston"": 4.0, ""Wan'Dale Robinson"": 9.0, ""Xavier Worthy"": 4.0}"
slack_replan,2,17,pass,True,,286.0,12.0,8,5,9.969204370338957,Bhayshul Tuten | Chase Brown | Chuba Hubbard | J.K. Dobbins | Jahmyr Gibbs | Jordan Addison | Marvin Harrison Jr. | Michael Pittman | Sam LaPorta | Tee Higgins | Tony Pollard | Trevor Lawrence | Wan'Dale Robinson,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Chuba Hubbard"": 7.0, ""J.K. Dobbins"": 15.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 9.0, ""Marvin Harrison Jr."": 16.0, ""Michael Pittman"": 8.0, ""Sam LaPorta"": 10.0, ""Tee Higgins"": 32.0, ""Tony Pollard"": 22.0, ""Trevor Lawrence"": 4.0, ""Wan'Dale Robinson"": 8.0}"
slack_replan,2,18,buy,True,,296.0,2.0,1,0,5.376499052783288,Bhayshul Tuten | Bijan Robinson | Chase Brown | Deebo Samuel Sr. | Jahmyr Gibbs | Jaxson Dart | Jordan Addison | Jordan James | KC Concepcion | Kyle Pitts | Quentin Johnston | Romeo Doubs | Zach Charbonnet,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Deebo Samuel Sr."": 5.0, ""Jahmyr Gibbs"": 110.0, ""Jaxson Dart"": 3.0, ""Jordan Addison"": 4.0, ""Jordan James"": 2.0, ""KC Concepcion"": 3.0, ""Kyle Pitts"": 10.0, ""Quentin Johnston"": 5.0, ""Romeo Doubs"": 2.0, ""Zach Charbonnet"": 2.0}"
slack_replan,2,18,pass,True,,281.0,17.0,10,5,16.78651095513885,Bhayshul Tuten | Chase Brown | David Montgomery | Harold Fannin Jr. | Jahmyr Gibbs | Jameson Williams | Jaxson Dart | Jaylen Waddle | Jordan Addison | Quentin Johnston | Rico Dowdle | TreVeyon Henderson | Wan'Dale Robinson,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""David Montgomery"": 27.0, ""Harold Fannin Jr."": 9.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 20.0, ""Jaxson Dart"": 3.0, ""Jaylen Waddle"": 20.0, ""Jordan Addison"": 4.0, ""Quentin Johnston"": 5.0, ""Rico Dowdle"": 10.0, ""TreVeyon Henderson"": 21.0, ""Wan'Dale Robinson"": 7.0}"
slack_replan,2,19,buy,True,,296.0,2.0,1,0,3.991060317198503,Bhayshul Tuten | Bijan Robinson | Chase Brown | Chris Godwin Jr. | Dylan Sampson | George Kittle | Jahmyr Gibbs | Jayden Reed | Jordan James | Josh Downs | KC Concepcion | Quentin Johnston | Tyler Shough,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 8.0, ""Dylan Sampson"": 1.0, ""George Kittle"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Reed"": 4.0, ""Jordan James"": 2.0, ""Josh Downs"": 7.0, ""KC Concepcion"": 2.0, ""Quentin Johnston"": 4.0, ""Tyler Shough"": 6.0}"
slack_replan,2,19,pass,True,,276.0,22.0,9,5,15.73953293323234,Bhayshul Tuten | Chase Brown | Colston Loveland | D'Andre Swift | DK Metcalf | Dak Prescott | Jadarian Price | Jahmyr Gibbs | KC Concepcion | Makai Lemon | Quentin Johnston | Rhamondre Stevenson | Xavier Worthy,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Colston Loveland"": 26.0, ""D'Andre Swift"": 25.0, ""DK Metcalf"": 13.0, ""Dak Prescott"": 4.0, ""Jadarian Price"": 22.0, ""Jahmyr Gibbs"": 110.0, ""KC Concepcion"": 2.0, ""Makai Lemon"": 5.0, ""Quentin Johnston"": 4.0, ""Rhamondre Stevenson"": 17.0, ""Xavier Worthy"": 3.0}"
slack_replan,2,20,buy,True,,293.0,5.0,1,1,5.483471185776011,Bhayshul Tuten | Bijan Robinson | Chase Brown | Dallas Goedert | George Kittle | Jahmyr Gibbs | Jayden Reed | Jaylin Noel | Jordan Addison | Jordan Love | KC Concepcion | Makai Lemon | Quentin Johnston,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Dallas Goedert"": 3.0, ""George Kittle"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Reed"": 4.0, ""Jaylin Noel"": 2.0, ""Jordan Addison"": 8.0, ""Jordan Love"": 2.0, ""KC Concepcion"": 4.0, ""Makai Lemon"": 4.0, ""Quentin Johnston"": 4.0}"
slack_replan,2,20,pass,True,,286.0,12.0,9,5,14.384020610323546,Bhayshul Tuten | Chase Brown | Christian Watson | Harold Fannin Jr. | Jadarian Price | Jahmyr Gibbs | Jaylen Warren | Jordan Addison | Makai Lemon | Michael Pittman | Quentin Johnston | Tee Higgins | Trevor Lawrence,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 18.0, ""Harold Fannin Jr."": 12.0, ""Jadarian Price"": 31.0, ""Jahmyr Gibbs"": 110.0, ""Jaylen Warren"": 11.0, ""Jordan Addison"": 8.0, ""Makai Lemon"": 4.0, ""Michael Pittman"": 7.0, ""Quentin Johnston"": 4.0, ""Tee Higgins"": 31.0, ""Trevor Lawrence"": 5.0}"
slack_replan,2,21,buy,True,,294.0,4.0,2,1,5.484506576754654,Bhayshul Tuten | Bijan Robinson | Chase Brown | Dallas Goedert | Ja'Kobi Lane | Jahmyr Gibbs | Jalen Coker | Jared Goff | KC Concepcion | Rashid Shaheed | Stefon Diggs | Tyrone Tracy Jr. | Wan'Dale Robinson,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Dallas Goedert"": 4.0, ""Ja'Kobi Lane"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Coker"": 3.0, ""Jared Goff"": 2.0, ""KC Concepcion"": 4.0, ""Rashid Shaheed"": 2.0, ""Stefon Diggs"": 7.0, ""Tyrone Tracy Jr."": 3.0, ""Wan'Dale Robinson"": 7.0}"
slack_replan,2,21,pass,True,,295.0,3.0,5,4,33.95699815882085,Alec Pierce | Bhayshul Tuten | Chase Brown | Jadarian Price | Jahmyr Gibbs | Jameson Williams | Jaylen Warren | Jordan Addison | Josh Allen | KC Concepcion | Kyle Pitts | Rhamondre Stevenson | Wan'Dale Robinson,"{""Alec Pierce"": 6.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Jadarian Price"": 22.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 21.0, ""Jaylen Warren"": 22.0, ""Jordan Addison"": 9.0, ""Josh Allen"": 30.0, ""KC Concepcion"": 4.0, ""Kyle Pitts"": 5.0, ""Rhamondre Stevenson"": 14.0, ""Wan'Dale Robinson"": 7.0}"
slack_replan,2,22,buy,True,,297.0,1.0,1,0,2.7629432220183503,Bhayshul Tuten | Bijan Robinson | Chase Brown | George Kittle | Jahmyr Gibbs | Jalen Coker | Jaxson Dart | Jayden Reed | Khalil Shakir | Makai Lemon | Michael Wilson | Romeo Doubs | Tank Bigsby,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""George Kittle"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Coker"": 3.0, ""Jaxson Dart"": 3.0, ""Jayden Reed"": 4.0, ""Khalil Shakir"": 7.0, ""Makai Lemon"": 4.0, ""Michael Wilson"": 10.0, ""Romeo Doubs"": 2.0, ""Tank Bigsby"": 2.0}"
slack_replan,2,22,pass,True,,278.0,20.0,7,3,16.91783507834259,Bhayshul Tuten | Chase Brown | Chuba Hubbard | DK Metcalf | Harold Fannin Jr. | Jahmyr Gibbs | Jameson Williams | Josh Allen | Makai Lemon | Quentin Johnston | Rachaad White | Romeo Doubs | Wan'Dale Robinson,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Chuba Hubbard"": 10.0, ""DK Metcalf"": 9.0, ""Harold Fannin Jr."": 9.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 26.0, ""Josh Allen"": 36.0, ""Makai Lemon"": 4.0, ""Quentin Johnston"": 8.0, ""Rachaad White"": 10.0, ""Romeo Doubs"": 2.0, ""Wan'Dale Robinson"": 9.0}"
slack_replan,2,23,buy,True,,295.0,3.0,0,0,3.0136088200385416,Bhayshul Tuten | Bijan Robinson | Brock Purdy | Chase Brown | Dallas Goedert | Jahmyr Gibbs | Jordan Addison | Kenyon Sadiq | Makai Lemon | Matthew Golden | Romeo Doubs | Sean Tucker | Ty Johnson,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Brock Purdy"": 5.0, ""Chase Brown"": 34.0, ""Dallas Goedert"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 7.0, ""Kenyon Sadiq"": 2.0, ""Makai Lemon"": 4.0, ""Matthew Golden"": 6.0, ""Romeo Doubs"": 5.0, ""Sean Tucker"": 2.0, ""Ty Johnson"": 2.0}"
slack_replan,2,23,pass,True,,292.0,6.0,8,3,8.836217918319107,Bhayshul Tuten | Chase Brown | Harold Fannin Jr. | Jahmyr Gibbs | Jakobi Meyers | Jameson Williams | Jonathon Brooks | Jordan Addison | Josh Allen | Makai Lemon | Marvin Harrison Jr. | Quentin Johnston | Sam LaPorta,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Harold Fannin Jr."": 8.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 5.0, ""Jameson Williams"": 24.0, ""Jonathon Brooks"": 17.0, ""Jordan Addison"": 7.0, ""Josh Allen"": 35.0, ""Makai Lemon"": 4.0, ""Marvin Harrison Jr."": 15.0, ""Quentin Johnston"": 12.0, ""Sam LaPorta"": 10.0}"
slack_replan,2,24,buy,True,,296.0,2.0,0,0,4.26995640443198,Bhayshul Tuten | Bijan Robinson | Caleb Douglas | Chase Brown | Emmett Johnson | Isaiah Likely | Jahmyr Gibbs | Jalen Coker | Jaxson Dart | KC Concepcion | Kaelon Black | Kenyon Sadiq | Parker Washington,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Caleb Douglas"": 2.0, ""Chase Brown"": 34.0, ""Emmett Johnson"": 2.0, ""Isaiah Likely"": 5.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Coker"": 2.0, ""Jaxson Dart"": 7.0, ""KC Concepcion"": 5.0, ""Kaelon Black"": 2.0, ""Kenyon Sadiq"": 2.0, ""Parker Washington"": 9.0}"
slack_replan,2,24,pass,True,,268.0,30.0,12,7,20.854287462688546,Bhayshul Tuten | Blake Corum | Brian Thomas Jr. | Chase Brown | J.K. Dobbins | Jacory Croskey-Merritt | Jahmyr Gibbs | Jayden Daniels | Jordan Addison | Makai Lemon | Marvin Harrison Jr. | Rome Odunze | Tyler Warren,"{""Bhayshul Tuten"": 11.0, ""Blake Corum"": 4.0, ""Brian Thomas Jr."": 8.0, ""Chase Brown"": 34.0, ""J.K. Dobbins"": 13.0, ""Jacory Croskey-Merritt"": 8.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Daniels"": 11.0, ""Jordan Addison"": 6.0, ""Makai Lemon"": 10.0, ""Marvin Harrison Jr."": 10.0, ""Rome Odunze"": 25.0, ""Tyler Warren"": 18.0}"
slack_replan,2,25,buy,True,,295.0,3.0,1,1,6.0938462880534985,Adonai Mitchell | Bhayshul Tuten | Bijan Robinson | Chase Brown | Chris Rodriguez Jr. | George Kittle | Jahmyr Gibbs | Jalen Coker | KC Concepcion | Khalil Shakir | Trevor Lawrence | Wan'Dale Robinson | Xavier Worthy,"{""Adonai Mitchell"": 3.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chris Rodriguez Jr."": 2.0, ""George Kittle"": 7.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Coker"": 2.0, ""KC Concepcion"": 3.0, ""Khalil Shakir"": 6.0, ""Trevor Lawrence"": 3.0, ""Wan'Dale Robinson"": 4.0, ""Xavier Worthy"": 5.0}"
slack_replan,2,25,pass,True,,245.0,53.0,13,8,48.69621305350887,Alec Pierce | Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Christian Watson | J.K. Dobbins | Jahmyr Gibbs | Makai Lemon | Quentin Johnston | Rico Dowdle | Sam LaPorta | Trevor Lawrence | Wan'Dale Robinson,"{""Alec Pierce"": 8.0, ""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 10.0, ""Chase Brown"": 34.0, ""Christian Watson"": 11.0, ""J.K. Dobbins"": 12.0, ""Jahmyr Gibbs"": 110.0, ""Makai Lemon"": 9.0, ""Quentin Johnston"": 8.0, ""Rico Dowdle"": 12.0, ""Sam LaPorta"": 13.0, ""Trevor Lawrence"": 3.0, ""Wan'Dale Robinson"": 4.0}"
slack_replan,2,26,buy,True,,294.0,4.0,0,0,3.279746952691312,Bhayshul Tuten | Bijan Robinson | Chase Brown | Hunter Henry | Ja'Kobi Lane | Jahmyr Gibbs | Jakobi Meyers | Jaxson Dart | KC Concepcion | Mark Andrews | Mike Washington Jr. | Romeo Doubs | Tyrone Tracy Jr.,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Hunter Henry"": 2.0, ""Ja'Kobi Lane"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 8.0, ""Jaxson Dart"": 6.0, ""KC Concepcion"": 5.0, ""Mark Andrews"": 4.0, ""Mike Washington Jr."": 2.0, ""Romeo Doubs"": 2.0, ""Tyrone Tracy Jr."": 3.0}"
slack_replan,2,26,pass,True,,284.0,14.0,8,3,12.106353315754916,Bhayshul Tuten | Caleb Williams | Chase Brown | Christian Watson | Emeka Egbuka | George Kittle | Jahmyr Gibbs | Jameson Williams | Jaylen Warren | Jordan Mason | Jordyn Tyson | Josh Downs | Makai Lemon,"{""Bhayshul Tuten"": 11.0, ""Caleb Williams"": 4.0, ""Chase Brown"": 34.0, ""Christian Watson"": 21.0, ""Emeka Egbuka"": 33.0, ""George Kittle"": 4.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 21.0, ""Jaylen Warren"": 13.0, ""Jordan Mason"": 10.0, ""Jordyn Tyson"": 12.0, ""Josh Downs"": 5.0, ""Makai Lemon"": 6.0}"
slack_replan,2,27,buy,True,,293.0,5.0,3,2,5.741790535690598,Bhayshul Tuten | Bijan Robinson | Brock Purdy | Cade Otton | Chase Brown | Jahmyr Gibbs | Jalen Coker | Jordan Addison | Matthew Golden | Quentin Johnston | Romeo Doubs | Wan'Dale Robinson | Zach Charbonnet,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Brock Purdy"": 2.0, ""Cade Otton"": 2.0, ""Chase Brown"": 34.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Coker"": 2.0, ""Jordan Addison"": 8.0, ""Matthew Golden"": 2.0, ""Quentin Johnston"": 6.0, ""Romeo Doubs"": 3.0, ""Wan'Dale Robinson"": 3.0, ""Zach Charbonnet"": 5.0}"
slack_replan,2,27,pass,True,,279.0,19.0,11,5,17.122372184132473,Alec Pierce | Bhayshul Tuten | Brock Purdy | Chase Brown | Isaiah Likely | Jadarian Price | Jahmyr Gibbs | Jameson Williams | Jordyn Tyson | Makai Lemon | Parker Washington | Rico Dowdle | Rome Odunze,"{""Alec Pierce"": 9.0, ""Bhayshul Tuten"": 11.0, ""Brock Purdy"": 2.0, ""Chase Brown"": 34.0, ""Isaiah Likely"": 4.0, ""Jadarian Price"": 21.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 19.0, ""Jordyn Tyson"": 8.0, ""Makai Lemon"": 7.0, ""Parker Washington"": 15.0, ""Rico Dowdle"": 14.0, ""Rome Odunze"": 25.0}"
slack_replan,2,28,buy,True,,296.0,2.0,1,1,5.728378071038037,Aaron Jones | Bhayshul Tuten | Bijan Robinson | Chase Brown | De'Zhaun Stribling | George Kittle | Jahmyr Gibbs | Jalen Coker | KC Concepcion | Makai Lemon | Malik Willis | Romeo Doubs | Woody Marks,"{""Aaron Jones"": 9.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""De'Zhaun Stribling"": 3.0, ""George Kittle"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Coker"": 3.0, ""KC Concepcion"": 4.0, ""Makai Lemon"": 6.0, ""Malik Willis"": 5.0, ""Romeo Doubs"": 2.0, ""Woody Marks"": 2.0}"
slack_replan,2,28,pass,True,,285.0,13.0,6,6,10.031997147755021,Alec Pierce | Bhayshul Tuten | Chase Brown | Chris Godwin Jr. | Christian Watson | George Kittle | Jahmyr Gibbs | Jameson Williams | Justin Herbert | Rico Dowdle | Tony Pollard | Wan'Dale Robinson | Zay Flowers,"{""Alec Pierce"": 13.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 7.0, ""Christian Watson"": 17.0, ""George Kittle"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 16.0, ""Justin Herbert"": 3.0, ""Rico Dowdle"": 13.0, ""Tony Pollard"": 23.0, ""Wan'Dale Robinson"": 6.0, ""Zay Flowers"": 30.0}"
slack_replan,2,29,buy,True,,297.0,1.0,0,0,3.403910986426581,Bhayshul Tuten | Bijan Robinson | Chase Brown | Chris Godwin Jr. | Chris Rodriguez Jr. | Jahmyr Gibbs | Jordan Addison | KC Concepcion | MarShawn Lloyd | Matthew Golden | Rashid Shaheed | Travis Kelce | Trevor Lawrence,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 6.0, ""Chris Rodriguez Jr."": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 6.0, ""KC Concepcion"": 3.0, ""MarShawn Lloyd"": 2.0, ""Matthew Golden"": 2.0, ""Rashid Shaheed"": 2.0, ""Travis Kelce"": 7.0, ""Trevor Lawrence"": 7.0}"
slack_replan,2,29,pass,True,,262.0,36.0,12,7,33.733536704499045,Bhayshul Tuten | Brian Thomas Jr. | Brock Purdy | Chase Brown | Chris Godwin Jr. | David Montgomery | Jahmyr Gibbs | Jameson Williams | Jordan Addison | Jordan Mason | Jordyn Tyson | Kyle Pitts | Matthew Golden,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 8.0, ""Brock Purdy"": 3.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 6.0, ""David Montgomery"": 28.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 24.0, ""Jordan Addison"": 6.0, ""Jordan Mason"": 8.0, ""Jordyn Tyson"": 8.0, ""Kyle Pitts"": 14.0, ""Matthew Golden"": 2.0}"
slack_replan,2,30,buy,True,,297.0,1.0,0,0,3.982476374914768,Bhayshul Tuten | Bijan Robinson | Blake Corum | Chase Brown | Dalton Kincaid | Jahmyr Gibbs | Jalen Coker | Jaxson Dart | KC Concepcion | Khalil Shakir | Mark Andrews | Rashid Shaheed | Samaje Perine,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Blake Corum"": 9.0, ""Chase Brown"": 34.0, ""Dalton Kincaid"": 5.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Coker"": 2.0, ""Jaxson Dart"": 8.0, ""KC Concepcion"": 5.0, ""Khalil Shakir"": 2.0, ""Mark Andrews"": 2.0, ""Rashid Shaheed"": 2.0, ""Samaje Perine"": 2.0}"
slack_replan,2,30,pass,True,,265.0,33.0,9,6,26.896277344406144,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Christian Watson | Dak Prescott | Emeka Egbuka | Jahmyr Gibbs | Jordan Addison | Jordan Mason | Jordyn Tyson | Mark Andrews | Quentin Johnston | Tony Pollard,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 10.0, ""Chase Brown"": 34.0, ""Christian Watson"": 13.0, ""Dak Prescott"": 2.0, ""Emeka Egbuka"": 33.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 6.0, ""Jordan Mason"": 11.0, ""Jordyn Tyson"": 7.0, ""Mark Andrews"": 2.0, ""Quentin Johnston"": 6.0, ""Tony Pollard"": 20.0}"
slack_replan,2,31,buy,True,,294.0,4.0,3,2,6.053262381452839,Bhayshul Tuten | Bijan Robinson | Chase Brown | Jahmyr Gibbs | Jaxson Dart | Jordyn Tyson | Josh Downs | KC Concepcion | Khalil Shakir | Makai Lemon | Mark Andrews | Romeo Doubs | Zach Charbonnet,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Jahmyr Gibbs"": 110.0, ""Jaxson Dart"": 5.0, ""Jordyn Tyson"": 5.0, ""Josh Downs"": 4.0, ""KC Concepcion"": 5.0, ""Khalil Shakir"": 2.0, ""Makai Lemon"": 3.0, ""Mark Andrews"": 3.0, ""Romeo Doubs"": 2.0, ""Zach Charbonnet"": 5.0}"
slack_replan,2,31,pass,True,,283.0,15.0,8,4,12.294907698835743,Bhayshul Tuten | Chase Brown | Colston Loveland | Jacory Croskey-Merritt | Jadarian Price | Jahmyr Gibbs | Jameson Williams | Jaxson Dart | Josh Downs | Makai Lemon | Parker Washington | Rico Dowdle | Rome Odunze,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Colston Loveland"": 25.0, ""Jacory Croskey-Merritt"": 6.0, ""Jadarian Price"": 21.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 20.0, ""Jaxson Dart"": 5.0, ""Josh Downs"": 4.0, ""Makai Lemon"": 3.0, ""Parker Washington"": 11.0, ""Rico Dowdle"": 9.0, ""Rome Odunze"": 24.0}"
slack_replan,2,32,buy,True,,295.0,3.0,0,0,3.2820456155343436,Bhayshul Tuten | Bijan Robinson | Chase Brown | Denzel Boston | Jahmyr Gibbs | Jaxson Dart | Jerry Jeudy | KC Concepcion | Quentin Johnston | Rachaad White | Romeo Doubs | T.J. Hockenson | Zach Charbonnet,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Denzel Boston"": 3.0, ""Jahmyr Gibbs"": 110.0, ""Jaxson Dart"": 5.0, ""Jerry Jeudy"": 2.0, ""KC Concepcion"": 3.0, ""Quentin Johnston"": 9.0, ""Rachaad White"": 3.0, ""Romeo Doubs"": 2.0, ""T.J. Hockenson"": 2.0, ""Zach Charbonnet"": 6.0}"
slack_replan,2,32,pass,True,,288.0,10.0,8,7,18.045932295284217,Alec Pierce | Bhayshul Tuten | Chase Brown | Christian Watson | DK Metcalf | Dak Prescott | Jahmyr Gibbs | Jameson Williams | Rico Dowdle | Sam LaPorta | Terry McLaurin | Tony Pollard | Wan'Dale Robinson,"{""Alec Pierce"": 5.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 13.0, ""DK Metcalf"": 10.0, ""Dak Prescott"": 8.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 22.0, ""Rico Dowdle"": 14.0, ""Sam LaPorta"": 14.0, ""Terry McLaurin"": 30.0, ""Tony Pollard"": 12.0, ""Wan'Dale Robinson"": 5.0}"
slack_replan,2,33,buy,True,,297.0,1.0,0,0,2.328450741405902,Alec Pierce | Bhayshul Tuten | Bijan Robinson | Bo Nix | Calvin Ridley | Chase Brown | Chris Rodriguez Jr. | De'Zhaun Stribling | George Kittle | Jahmyr Gibbs | Jalen McMillan | Jauan Jennings | Jordan Addison,"{""Alec Pierce"": 6.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Bo Nix"": 5.0, ""Calvin Ridley"": 2.0, ""Chase Brown"": 34.0, ""Chris Rodriguez Jr."": 4.0, ""De'Zhaun Stribling"": 3.0, ""George Kittle"": 7.0, ""Jahmyr Gibbs"": 110.0, ""Jalen McMillan"": 2.0, ""Jauan Jennings"": 2.0, ""Jordan Addison"": 6.0}"
slack_replan,2,33,pass,True,,263.0,35.0,13,7,27.35594537177832,Alec Pierce | Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | DK Metcalf | J.K. Dobbins | Jahmyr Gibbs | Josh Downs | Justin Herbert | Kyle Monangai | Kyle Pitts | Wan'Dale Robinson | Zay Flowers,"{""Alec Pierce"": 6.0, ""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 14.0, ""Chase Brown"": 34.0, ""DK Metcalf"": 10.0, ""J.K. Dobbins"": 15.0, ""Jahmyr Gibbs"": 110.0, ""Josh Downs"": 4.0, ""Justin Herbert"": 3.0, ""Kyle Monangai"": 5.0, ""Kyle Pitts"": 11.0, ""Wan'Dale Robinson"": 7.0, ""Zay Flowers"": 33.0}"
slack_replan,2,34,buy,True,,295.0,3.0,2,1,8.844712028957304,Bhayshul Tuten | Bijan Robinson | Chase Brown | Isaiah Likely | Jahmyr Gibbs | Justin Herbert | Kyle Monangai | Makai Lemon | Matthew Golden | Mike Washington Jr. | Romeo Doubs | Tre Harris | Wan'Dale Robinson,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Isaiah Likely"": 5.0, ""Jahmyr Gibbs"": 110.0, ""Justin Herbert"": 5.0, ""Kyle Monangai"": 4.0, ""Makai Lemon"": 8.0, ""Matthew Golden"": 2.0, ""Mike Washington Jr."": 2.0, ""Romeo Doubs"": 2.0, ""Tre Harris"": 2.0, ""Wan'Dale Robinson"": 5.0}"
slack_replan,2,34,pass,True,,273.0,25.0,10,7,20.936104184999067,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Christian Watson | DK Metcalf | Emeka Egbuka | J.K. Dobbins | Jahmyr Gibbs | Jordan Mason | Kyle Pitts | Matthew Stafford | Quentin Johnston | Tony Pollard,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 15.0, ""Chase Brown"": 34.0, ""Christian Watson"": 14.0, ""DK Metcalf"": 10.0, ""Emeka Egbuka"": 31.0, ""J.K. Dobbins"": 9.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Mason"": 7.0, ""Kyle Pitts"": 8.0, ""Matthew Stafford"": 2.0, ""Quentin Johnston"": 7.0, ""Tony Pollard"": 15.0}"
