arm,variation,path_index,branch,complete,failure_reason,roster_spend,unused_salary,full_replans,budget_replans,bounded_triggers,bounded_swaps,bounded_rebuilds,guard_rejections,max_projected_slack,roster,salary_map
bounded_replan,14,0,buy,True,,298.0,0.0,0,0,0,0,0,0,4.613661598540773,Alvin Kamara | Bhayshul Tuten | Bijan Robinson | Bo Nix | Chase Brown | Chris Godwin Jr. | Denzel Boston | George Kittle | Jahmyr Gibbs | Jakobi Meyers | Kyle Pitts | Mike Washington Jr. | Wan'Dale Robinson,"{""Alvin Kamara"": 2.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Bo Nix"": 2.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 4.0, ""Denzel Boston"": 2.0, ""George Kittle"": 6.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 8.0, ""Kyle Pitts"": 4.0, ""Mike Washington Jr."": 2.0, ""Wan'Dale Robinson"": 8.0}"
bounded_replan,14,17,buy,True,,297.0,1.0,0,0,0,0,0,0,4.97357001505253,Bhayshul Tuten | Bijan Robinson | Chase Brown | Dalton Schultz | Deebo Samuel Sr. | Jahmyr Gibbs | Jakobi Meyers | Jordan Addison | Jordyn Tyson | Kimani Vidal | Matthew Golden | Matthew Stafford | Tre Tucker,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Dalton Schultz"": 2.0, ""Deebo Samuel Sr."": 4.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 10.0, ""Jordan Addison"": 5.0, ""Jordyn Tyson"": 4.0, ""Kimani Vidal"": 2.0, ""Matthew Golden"": 4.0, ""Matthew Stafford"": 4.0, ""Tre Tucker"": 2.0}"
bounded_replan,14,17,pass,True,,276.0,22.0,0,0,8,7,0,0,18.97326259674702,Bhayshul Tuten | Blake Corum | Chase Brown | Christian Watson | Jadarian Price | Jahmyr Gibbs | Jalen Hurts | Jameson Williams | Jordan Addison | Ladd McConkey | Matthew Golden | Quentin Johnston | Sam LaPorta,"{""Bhayshul Tuten"": 11.0, ""Blake Corum"": 4.0, ""Chase Brown"": 34.0, ""Christian Watson"": 19.0, ""Jadarian Price"": 19.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Hurts"": 9.0, ""Jameson Williams"": 15.0, ""Jordan Addison"": 5.0, ""Ladd McConkey"": 33.0, ""Matthew Golden"": 4.0, ""Quentin Johnston"": 9.0, ""Sam LaPorta"": 4.0}"
bounded_replan,14,18,buy,True,,289.0,9.0,0,0,3,4,0,0,7.16707412545469,Aaron Jones | Bhayshul Tuten | Bijan Robinson | Chase Brown | Chris Godwin Jr. | George Kittle | Jahmyr Gibbs | Jakobi Meyers | Jaxson Dart | Jordan Addison | Makai Lemon | Matthew Golden | Xavier Worthy,"{""Aaron Jones"": 3.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 4.0, ""George Kittle"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 3.0, ""Jaxson Dart"": 2.0, ""Jordan Addison"": 3.0, ""Makai Lemon"": 4.0, ""Matthew Golden"": 5.0, ""Xavier Worthy"": 3.0}"
bounded_replan,14,18,pass,True,,285.0,13.0,0,0,10,15,1,0,78.35345630184554,Bhayshul Tuten | Chase Brown | Chris Godwin Jr. | Christian Watson | D'Andre Swift | DK Metcalf | David Montgomery | George Kittle | Jahmyr Gibbs | Jaxson Dart | Josh Downs | Luther Burden III | Makai Lemon,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 4.0, ""Christian Watson"": 10.0, ""D'Andre Swift"": 38.0, ""DK Metcalf"": 14.0, ""David Montgomery"": 29.0, ""George Kittle"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jaxson Dart"": 2.0, ""Josh Downs"": 5.0, ""Luther Burden III"": 22.0, ""Makai Lemon"": 4.0}"
bounded_replan,14,19,buy,True,,296.0,2.0,0,0,1,2,0,0,7.591600068883963,Adonai Mitchell | Bhayshul Tuten | Bijan Robinson | Braelon Allen | Caleb Douglas | Chase Brown | DK Metcalf | Jahmyr Gibbs | Jordan Addison | Jordyn Tyson | Kenyon Sadiq | Omar Cooper Jr. | Patrick Mahomes,"{""Adonai Mitchell"": 2.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Braelon Allen"": 3.0, ""Caleb Douglas"": 2.0, ""Chase Brown"": 34.0, ""DK Metcalf"": 9.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 9.0, ""Jordyn Tyson"": 5.0, ""Kenyon Sadiq"": 2.0, ""Omar Cooper Jr."": 2.0, ""Patrick Mahomes"": 2.0}"
bounded_replan,14,19,pass,True,,289.0,9.0,0,0,8,8,0,0,19.204984402672892,Bhayshul Tuten | Chase Brown | Chris Godwin Jr. | DK Metcalf | J.K. Dobbins | Jahmyr Gibbs | Jordyn Tyson | Lamar Jackson | Luther Burden III | Marvin Harrison Jr. | Michael Wilson | Rhamondre Stevenson | Sam LaPorta,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 5.0, ""DK Metcalf"": 9.0, ""J.K. Dobbins"": 16.0, ""Jahmyr Gibbs"": 110.0, ""Jordyn Tyson"": 5.0, ""Lamar Jackson"": 19.0, ""Luther Burden III"": 30.0, ""Marvin Harrison Jr."": 17.0, ""Michael Wilson"": 9.0, ""Rhamondre Stevenson"": 17.0, ""Sam LaPorta"": 7.0}"
bounded_replan,14,20,buy,True,,298.0,0.0,0,0,0,0,0,0,3.45270054288369,Bhayshul Tuten | Bijan Robinson | Chase Brown | Dak Prescott | Dalton Kincaid | De'Zhaun Stribling | Jahmyr Gibbs | Michael Wilson | Mike Washington Jr. | Seth McGowan | Tre Tucker | Wan'Dale Robinson | Xavier Worthy,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Dak Prescott"": 8.0, ""Dalton Kincaid"": 5.0, ""De'Zhaun Stribling"": 3.0, ""Jahmyr Gibbs"": 110.0, ""Michael Wilson"": 10.0, ""Mike Washington Jr."": 3.0, ""Seth McGowan"": 2.0, ""Tre Tucker"": 2.0, ""Wan'Dale Robinson"": 3.0, ""Xavier Worthy"": 2.0}"
bounded_replan,14,20,pass,True,,288.0,10.0,0,0,8,7,0,0,20.723228897591866,Bhayshul Tuten | Chase Brown | Dak Prescott | Jahmyr Gibbs | Jakobi Meyers | Jayden Reed | Kyle Pitts | Ladd McConkey | Marvin Harrison Jr. | Michael Wilson | Rachaad White | Rico Dowdle | Rome Odunze,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Dak Prescott"": 8.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 6.0, ""Jayden Reed"": 5.0, ""Kyle Pitts"": 5.0, ""Ladd McConkey"": 37.0, ""Marvin Harrison Jr."": 20.0, ""Michael Wilson"": 10.0, ""Rachaad White"": 5.0, ""Rico Dowdle"": 13.0, ""Rome Odunze"": 24.0}"
bounded_replan,14,21,buy,True,,296.0,2.0,0,0,7,6,0,0,8.975253113585893,Bhayshul Tuten | Bijan Robinson | Chase Brown | Chris Godwin Jr. | Devaughn Vele | Jahmyr Gibbs | Jaxson Dart | Kenyon Sadiq | Makai Lemon | Matthew Golden | Rachaad White | Ryan Flournoy | Stefon Diggs,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 3.0, ""Devaughn Vele"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jaxson Dart"": 3.0, ""Kenyon Sadiq"": 8.0, ""Makai Lemon"": 4.0, ""Matthew Golden"": 3.0, ""Rachaad White"": 8.0, ""Ryan Flournoy"": 2.0, ""Stefon Diggs"": 3.0}"
bounded_replan,14,21,pass,True,,277.0,21.0,0,0,6,6,0,0,25.12961233304128,Bhayshul Tuten | Chase Brown | Chris Godwin Jr. | Christian Watson | DK Metcalf | George Kittle | Jadarian Price | Jahmyr Gibbs | Jaxson Dart | Ladd McConkey | Makai Lemon | Matthew Golden | Tony Pollard,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 3.0, ""Christian Watson"": 20.0, ""DK Metcalf"": 13.0, ""George Kittle"": 3.0, ""Jadarian Price"": 20.0, ""Jahmyr Gibbs"": 110.0, ""Jaxson Dart"": 3.0, ""Ladd McConkey"": 30.0, ""Makai Lemon"": 4.0, ""Matthew Golden"": 3.0, ""Tony Pollard"": 23.0}"
bounded_replan,14,22,buy,True,,297.0,1.0,0,0,0,0,0,0,2.9477472629625936,Adonai Mitchell | Bhayshul Tuten | Bijan Robinson | Chase Brown | Dak Prescott | Jahmyr Gibbs | Jalen Coker | Jayden Reed | Jordan Addison | Makai Lemon | Mark Andrews | Nicholas Singleton | Wan'Dale Robinson,"{""Adonai Mitchell"": 2.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Dak Prescott"": 7.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Coker"": 3.0, ""Jayden Reed"": 7.0, ""Jordan Addison"": 5.0, ""Makai Lemon"": 5.0, ""Mark Andrews"": 3.0, ""Nicholas Singleton"": 2.0, ""Wan'Dale Robinson"": 3.0}"
bounded_replan,14,22,pass,True,,275.0,23.0,0,0,11,10,0,0,33.220079902929854,Bhayshul Tuten | Chase Brown | Christian Watson | Dak Prescott | Harold Fannin Jr. | Jadarian Price | Jahmyr Gibbs | Jakobi Meyers | Jameson Williams | Jaylen Warren | Jordan Addison | Marvin Harrison Jr. | Wan'Dale Robinson,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 16.0, ""Dak Prescott"": 7.0, ""Harold Fannin Jr."": 7.0, ""Jadarian Price"": 22.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 9.0, ""Jameson Williams"": 22.0, ""Jaylen Warren"": 14.0, ""Jordan Addison"": 5.0, ""Marvin Harrison Jr."": 15.0, ""Wan'Dale Robinson"": 3.0}"
bounded_replan,14,23,buy,True,,294.0,4.0,0,0,0,0,0,0,5.614705177974429,Bhayshul Tuten | Bijan Robinson | Chase Brown | Dak Prescott | George Kittle | Jahmyr Gibbs | Jakobi Meyers | Jalen McMillan | Josh Downs | Kaytron Allen | Omar Cooper Jr. | Stefon Diggs | Xavier Worthy,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Dak Prescott"": 7.0, ""George Kittle"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 5.0, ""Jalen McMillan"": 2.0, ""Josh Downs"": 9.0, ""Kaytron Allen"": 2.0, ""Omar Cooper Jr."": 2.0, ""Stefon Diggs"": 3.0, ""Xavier Worthy"": 2.0}"
bounded_replan,14,23,pass,True,,283.0,15.0,0,0,8,9,0,0,34.52532575842935,Bhayshul Tuten | Chase Brown | Christian Watson | DK Metcalf | Jahmyr Gibbs | Jakobi Meyers | Jameson Williams | Kyle Pitts | Lamar Jackson | Michael Wilson | Rachaad White | Rico Dowdle | Stefon Diggs,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 17.0, ""DK Metcalf"": 15.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 5.0, ""Jameson Williams"": 26.0, ""Kyle Pitts"": 5.0, ""Lamar Jackson"": 16.0, ""Michael Wilson"": 13.0, ""Rachaad White"": 11.0, ""Rico Dowdle"": 17.0, ""Stefon Diggs"": 3.0}"
bounded_replan,14,24,buy,True,,294.0,4.0,0,0,0,0,0,0,2.556908223034725,Bhayshul Tuten | Bijan Robinson | Chase Brown | Deebo Samuel Sr. | Demond Claiborne | Jahmyr Gibbs | Jakobi Meyers | Jauan Jennings | Jordan Love | Makai Lemon | Mark Andrews | Tre Harris | Xavier Worthy,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Deebo Samuel Sr."": 4.0, ""Demond Claiborne"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 7.0, ""Jauan Jennings"": 2.0, ""Jordan Love"": 2.0, ""Makai Lemon"": 3.0, ""Mark Andrews"": 2.0, ""Tre Harris"": 2.0, ""Xavier Worthy"": 10.0}"
bounded_replan,14,24,pass,True,,272.0,26.0,0,0,16,14,0,0,36.88196052678012,Bhayshul Tuten | Chase Brown | Chris Godwin Jr. | Chris Rodriguez Jr. | Christian Watson | DK Metcalf | Harold Fannin Jr. | Jahmyr Gibbs | Jameson Williams | Jordan Love | Jordan Mason | Kyren Williams | Makai Lemon,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 6.0, ""Chris Rodriguez Jr."": 3.0, ""Christian Watson"": 15.0, ""DK Metcalf"": 8.0, ""Harold Fannin Jr."": 8.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 18.0, ""Jordan Love"": 2.0, ""Jordan Mason"": 5.0, ""Kyren Williams"": 49.0, ""Makai Lemon"": 3.0}"
bounded_replan,14,25,buy,True,,294.0,4.0,0,0,0,0,0,0,3.7304732509355745,Bhayshul Tuten | Bijan Robinson | Chase Brown | Chris Godwin Jr. | George Kittle | Jahmyr Gibbs | Jalen McMillan | Jaxson Dart | Jordan Addison | Keaton Mitchell | Quentin Johnston | Rashid Shaheed | Seth McGowan,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 4.0, ""George Kittle"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jalen McMillan"": 2.0, ""Jaxson Dart"": 8.0, ""Jordan Addison"": 5.0, ""Keaton Mitchell"": 2.0, ""Quentin Johnston"": 7.0, ""Rashid Shaheed"": 2.0, ""Seth McGowan"": 2.0}"
bounded_replan,14,25,pass,True,,283.0,15.0,0,0,8,7,0,0,52.70125742650333,Bhayshul Tuten | Brock Purdy | Chase Brown | Christian Watson | DK Metcalf | George Kittle | Jahmyr Gibbs | Jameson Williams | Jordan Addison | Malik Nabers | RJ Harvey | Rachaad White | TreVeyon Henderson,"{""Bhayshul Tuten"": 11.0, ""Brock Purdy"": 2.0, ""Chase Brown"": 34.0, ""Christian Watson"": 12.0, ""DK Metcalf"": 8.0, ""George Kittle"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 17.0, ""Jordan Addison"": 5.0, ""Malik Nabers"": 39.0, ""RJ Harvey"": 6.0, ""Rachaad White"": 8.0, ""TreVeyon Henderson"": 29.0}"
bounded_replan,14,26,buy,True,,290.0,8.0,0,0,4,4,0,0,7.973543174158181,Bhayshul Tuten | Bijan Robinson | Chase Brown | Chris Godwin Jr. | Jahmyr Gibbs | Jayden Reed | Jordan Addison | KC Concepcion | Kyle Monangai | Mark Andrews | Patrick Mahomes | Stefon Diggs | Zach Charbonnet,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 4.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Reed"": 3.0, ""Jordan Addison"": 5.0, ""KC Concepcion"": 1.0, ""Kyle Monangai"": 5.0, ""Mark Andrews"": 2.0, ""Patrick Mahomes"": 2.0, ""Stefon Diggs"": 6.0, ""Zach Charbonnet"": 2.0}"
bounded_replan,14,26,pass,True,,275.0,23.0,0,0,7,6,0,0,50.403578981615084,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Jacory Croskey-Merritt | Jahmyr Gibbs | Jayden Reed | Jordan Addison | Makai Lemon | Malik Nabers | Mark Andrews | Patrick Mahomes | TreVeyon Henderson | Zach Charbonnet,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 14.0, ""Chase Brown"": 34.0, ""Jacory Croskey-Merritt"": 7.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Reed"": 3.0, ""Jordan Addison"": 5.0, ""Makai Lemon"": 6.0, ""Malik Nabers"": 49.0, ""Mark Andrews"": 2.0, ""Patrick Mahomes"": 2.0, ""TreVeyon Henderson"": 30.0, ""Zach Charbonnet"": 2.0}"
bounded_replan,14,27,buy,True,,295.0,3.0,0,0,1,2,0,0,7.67401829387444,Bhayshul Tuten | Bijan Robinson | Chase Brown | Dalton Kincaid | Deebo Samuel Sr. | Jahmyr Gibbs | KC Concepcion | Keaton Mitchell | Keenan Allen | Kyle Monangai | Makai Lemon | Rashid Shaheed | Trevor Lawrence,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Dalton Kincaid"": 2.0, ""Deebo Samuel Sr."": 5.0, ""Jahmyr Gibbs"": 110.0, ""KC Concepcion"": 3.0, ""Keaton Mitchell"": 2.0, ""Keenan Allen"": 2.0, ""Kyle Monangai"": 5.0, ""Makai Lemon"": 8.0, ""Rashid Shaheed"": 2.0, ""Trevor Lawrence"": 6.0}"
bounded_replan,14,27,pass,True,,292.0,6.0,0,0,6,7,0,0,54.44810068393798,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Chris Godwin Jr. | Dalton Kincaid | Jahmyr Gibbs | Jalen Hurts | Kyle Monangai | Malik Nabers | Marvin Harrison Jr. | RJ Harvey | Rachaad White | Rashid Shaheed,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 10.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 6.0, ""Dalton Kincaid"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Hurts"": 15.0, ""Kyle Monangai"": 5.0, ""Malik Nabers"": 49.0, ""Marvin Harrison Jr."": 29.0, ""RJ Harvey"": 13.0, ""Rachaad White"": 6.0, ""Rashid Shaheed"": 2.0}"
bounded_replan,14,28,buy,True,,292.0,6.0,0,0,1,0,0,0,5.285068970060365,Bhayshul Tuten | Bijan Robinson | Chase Brown | Chig Okonkwo | Chris Rodriguez Jr. | Dak Prescott | George Kittle | Jahmyr Gibbs | Jordyn Tyson | Khalil Shakir | Makai Lemon | Pat Bryant | Woody Marks,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chig Okonkwo"": 2.0, ""Chris Rodriguez Jr."": 2.0, ""Dak Prescott"": 3.0, ""George Kittle"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jordyn Tyson"": 5.0, ""Khalil Shakir"": 5.0, ""Makai Lemon"": 8.0, ""Pat Bryant"": 2.0, ""Woody Marks"": 3.0}"
bounded_replan,14,28,pass,True,,291.0,7.0,0,0,7,6,0,0,52.77330344425644,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Dak Prescott | Jahmyr Gibbs | Jordyn Tyson | Michael Pittman | Pat Bryant | Rachaad White | Rico Dowdle | TreVeyon Henderson | Trey McBride | Wan'Dale Robinson,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 14.0, ""Chase Brown"": 34.0, ""Dak Prescott"": 3.0, ""Jahmyr Gibbs"": 110.0, ""Jordyn Tyson"": 5.0, ""Michael Pittman"": 13.0, ""Pat Bryant"": 2.0, ""Rachaad White"": 10.0, ""Rico Dowdle"": 14.0, ""TreVeyon Henderson"": 23.0, ""Trey McBride"": 47.0, ""Wan'Dale Robinson"": 5.0}"
bounded_replan,14,29,buy,True,,294.0,4.0,0,0,0,0,0,0,6.757586558083688,Adonai Mitchell | Bhayshul Tuten | Bijan Robinson | Brock Purdy | Chase Brown | Emanuel Wilson | Isaiah Likely | Jahmyr Gibbs | Jalen Nailor | Mark Andrews | Rachaad White | Tre Harris | Tre Tucker,"{""Adonai Mitchell"": 2.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Brock Purdy"": 4.0, ""Chase Brown"": 34.0, ""Emanuel Wilson"": 2.0, ""Isaiah Likely"": 11.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Nailor"": 2.0, ""Mark Andrews"": 4.0, ""Rachaad White"": 4.0, ""Tre Harris"": 3.0, ""Tre Tucker"": 2.0}"
bounded_replan,14,29,pass,True,,289.0,9.0,0,0,7,8,0,0,51.27250243746033,Bhayshul Tuten | Brian Thomas Jr. | Brock Purdy | Chase Brown | Christian Watson | DK Metcalf | Jahmyr Gibbs | Josh Downs | Malik Nabers | Mark Andrews | Rachaad White | Rome Odunze | TreVeyon Henderson,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 8.0, ""Brock Purdy"": 4.0, ""Chase Brown"": 34.0, ""Christian Watson"": 14.0, ""DK Metcalf"": 17.0, ""Jahmyr Gibbs"": 110.0, ""Josh Downs"": 5.0, ""Malik Nabers"": 36.0, ""Mark Andrews"": 4.0, ""Rachaad White"": 4.0, ""Rome Odunze"": 24.0, ""TreVeyon Henderson"": 18.0}"
bounded_replan,14,30,buy,True,,290.0,8.0,0,0,4,5,0,0,7.2469156506011245,Bhayshul Tuten | Bijan Robinson | Chase Brown | Chris Godwin Jr. | Chris Rodriguez Jr. | George Kittle | Jahmyr Gibbs | Jordan Addison | Makai Lemon | Matthew Stafford | Quentin Johnston | Stefon Diggs | Zach Charbonnet,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 5.0, ""Chris Rodriguez Jr."": 3.0, ""George Kittle"": 3.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 4.0, ""Makai Lemon"": 4.0, ""Matthew Stafford"": 2.0, ""Quentin Johnston"": 5.0, ""Stefon Diggs"": 2.0, ""Zach Charbonnet"": 2.0}"
bounded_replan,14,30,pass,True,,276.0,22.0,0,0,8,6,0,0,22.037758268106245,Bhayshul Tuten | Chase Brown | Christian Watson | DJ Moore | Jacory Croskey-Merritt | Jahmyr Gibbs | Jameson Williams | Jordan Addison | Kyren Williams | Mark Andrews | Matthew Stafford | Quentin Johnston | Rico Dowdle,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 12.0, ""DJ Moore"": 21.0, ""Jacory Croskey-Merritt"": 6.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 17.0, ""Jordan Addison"": 4.0, ""Kyren Williams"": 44.0, ""Mark Andrews"": 2.0, ""Matthew Stafford"": 2.0, ""Quentin Johnston"": 5.0, ""Rico Dowdle"": 8.0}"
bounded_replan,14,31,buy,True,,294.0,4.0,0,0,0,0,0,0,4.982368478941908,Bhayshul Tuten | Bijan Robinson | Brenton Strange | Chase Brown | George Kittle | Jahmyr Gibbs | Jauan Jennings | Jaydon Blue | Justin Herbert | Rachaad White | Rashid Shaheed | Ryan Flournoy | Stefon Diggs,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Brenton Strange"": 2.0, ""Chase Brown"": 34.0, ""George Kittle"": 8.0, ""Jahmyr Gibbs"": 110.0, ""Jauan Jennings"": 2.0, ""Jaydon Blue"": 2.0, ""Justin Herbert"": 5.0, ""Rachaad White"": 6.0, ""Rashid Shaheed"": 3.0, ""Ryan Flournoy"": 3.0, ""Stefon Diggs"": 3.0}"
bounded_replan,14,31,pass,True,,292.0,6.0,0,0,5,4,0,0,53.4502404856228,Bhayshul Tuten | Chase Brown | Harold Fannin Jr. | Jahmyr Gibbs | Jayden Reed | Jaylen Waddle | Jordan Addison | Malik Nabers | Patrick Mahomes | RJ Harvey | Rachaad White | Stefon Diggs | TreVeyon Henderson,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Harold Fannin Jr."": 9.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Reed"": 9.0, ""Jaylen Waddle"": 21.0, ""Jordan Addison"": 6.0, ""Malik Nabers"": 44.0, ""Patrick Mahomes"": 3.0, ""RJ Harvey"": 11.0, ""Rachaad White"": 6.0, ""Stefon Diggs"": 3.0, ""TreVeyon Henderson"": 25.0}"
bounded_replan,14,32,buy,True,,294.0,4.0,0,0,0,0,0,0,4.301779780549566,Bhayshul Tuten | Bijan Robinson | Chase Brown | Dalton Kincaid | Deebo Samuel Sr. | Isaiah Likely | Jacory Croskey-Merritt | Jahmyr Gibbs | Jordan Addison | Makai Lemon | Patrick Mahomes | Rashid Shaheed | Zach Charbonnet,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Dalton Kincaid"": 2.0, ""Deebo Samuel Sr."": 2.0, ""Isaiah Likely"": 6.0, ""Jacory Croskey-Merritt"": 6.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 3.0, ""Makai Lemon"": 8.0, ""Patrick Mahomes"": 3.0, ""Rashid Shaheed"": 2.0, ""Zach Charbonnet"": 2.0}"
bounded_replan,14,32,pass,True,,274.0,24.0,0,0,10,10,0,0,56.05672187957455,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Christian Watson | Dalton Kincaid | Deebo Samuel Sr. | Jadarian Price | Jahmyr Gibbs | Jameson Williams | Lamar Jackson | Michael Pittman | Tony Pollard | Zach Charbonnet,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 15.0, ""Chase Brown"": 34.0, ""Christian Watson"": 13.0, ""Dalton Kincaid"": 2.0, ""Deebo Samuel Sr."": 2.0, ""Jadarian Price"": 27.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 16.0, ""Lamar Jackson"": 16.0, ""Michael Pittman"": 8.0, ""Tony Pollard"": 18.0, ""Zach Charbonnet"": 2.0}"
bounded_replan,14,33,buy,True,,294.0,4.0,0,0,0,0,0,0,3.8288963120090216,Alvin Kamara | Bhayshul Tuten | Bijan Robinson | Braelon Allen | Caleb Williams | Chase Brown | Hunter Henry | Jahmyr Gibbs | Jalen Nailor | Jordan Addison | Jordyn Tyson | Mark Andrews | Xavier Worthy,"{""Alvin Kamara"": 3.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Braelon Allen"": 2.0, ""Caleb Williams"": 8.0, ""Chase Brown"": 34.0, ""Hunter Henry"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Nailor"": 2.0, ""Jordan Addison"": 7.0, ""Jordyn Tyson"": 5.0, ""Mark Andrews"": 2.0, ""Xavier Worthy"": 3.0}"
bounded_replan,14,33,pass,True,,295.0,3.0,0,0,6,7,0,0,51.89308757558632,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | DeVonta Smith | Harold Fannin Jr. | Jahmyr Gibbs | Jordyn Tyson | Josh Downs | Michael Pittman | Patrick Mahomes | Rachaad White | Rome Odunze | TreVeyon Henderson,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 15.0, ""Chase Brown"": 34.0, ""DeVonta Smith"": 44.0, ""Harold Fannin Jr."": 8.0, ""Jahmyr Gibbs"": 110.0, ""Jordyn Tyson"": 5.0, ""Josh Downs"": 5.0, ""Michael Pittman"": 6.0, ""Patrick Mahomes"": 3.0, ""Rachaad White"": 9.0, ""Rome Odunze"": 23.0, ""TreVeyon Henderson"": 22.0}"
