arm,variation,path_index,branch,complete,failure_reason,roster_spend,unused_salary,full_replans,budget_replans,bounded_triggers,bounded_swaps,bounded_rebuilds,guard_rejections,max_projected_slack,roster,salary_map
bounded_replan,2,33,buy,True,,297.0,1.0,0,0,0,0,0,0,2.328450741405902,Alec Pierce | Bhayshul Tuten | Bijan Robinson | Bo Nix | Calvin Ridley | Chase Brown | Chris Rodriguez Jr. | De'Zhaun Stribling | George Kittle | Jahmyr Gibbs | Jalen McMillan | Jauan Jennings | Jordan Addison,"{""Alec Pierce"": 6.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Bo Nix"": 5.0, ""Calvin Ridley"": 2.0, ""Chase Brown"": 34.0, ""Chris Rodriguez Jr."": 4.0, ""De'Zhaun Stribling"": 3.0, ""George Kittle"": 7.0, ""Jahmyr Gibbs"": 110.0, ""Jalen McMillan"": 2.0, ""Jauan Jennings"": 2.0, ""Jordan Addison"": 6.0}"
bounded_replan,2,33,pass,True,,270.0,28.0,0,0,11,9,0,0,39.398167373689716,Aaron Jones | Alec Pierce | Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | DJ Moore | DK Metcalf | J.K. Dobbins | Jahmyr Gibbs | Justin Herbert | Kyle Monangai | Kyle Pitts | Tee Higgins,"{""Aaron Jones"": 5.0, ""Alec Pierce"": 6.0, ""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 14.0, ""Chase Brown"": 34.0, ""DJ Moore"": 20.0, ""DK Metcalf"": 10.0, ""J.K. Dobbins"": 15.0, ""Jahmyr Gibbs"": 110.0, ""Justin Herbert"": 3.0, ""Kyle Monangai"": 5.0, ""Kyle Pitts"": 11.0, ""Tee Higgins"": 26.0}"
bounded_replan,2,34,buy,True,,292.0,6.0,0,0,2,4,0,0,8.844712028957304,Bhayshul Tuten | Bijan Robinson | Chase Brown | Jahmyr Gibbs | Justin Herbert | Kyle Monangai | Makai Lemon | Matthew Golden | Mike Washington Jr. | Romeo Doubs | Travis Kelce | Tre Harris | Wan'Dale Robinson,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Jahmyr Gibbs"": 110.0, ""Justin Herbert"": 5.0, ""Kyle Monangai"": 4.0, ""Makai Lemon"": 8.0, ""Matthew Golden"": 2.0, ""Mike Washington Jr."": 2.0, ""Romeo Doubs"": 2.0, ""Travis Kelce"": 2.0, ""Tre Harris"": 2.0, ""Wan'Dale Robinson"": 5.0}"
bounded_replan,2,34,pass,True,,287.0,11.0,0,0,8,6,0,0,14.437388658912596,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Christian Watson | Emeka Egbuka | J.K. Dobbins | Jadarian Price | Jahmyr Gibbs | Kyle Pitts | Matthew Stafford | Parker Washington | Quentin Johnston | Tony Pollard,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 15.0, ""Chase Brown"": 34.0, ""Christian Watson"": 14.0, ""Emeka Egbuka"": 31.0, ""J.K. Dobbins"": 9.0, ""Jadarian Price"": 19.0, ""Jahmyr Gibbs"": 110.0, ""Kyle Pitts"": 8.0, ""Matthew Stafford"": 2.0, ""Parker Washington"": 12.0, ""Quentin Johnston"": 7.0, ""Tony Pollard"": 15.0}"
bounded_replan,2,35,buy,True,,297.0,1.0,0,0,0,0,0,0,2.7835663411524365,Adonai Mitchell | Bhayshul Tuten | Bijan Robinson | Blake Corum | Cade Otton | Chase Brown | Dak Prescott | Germie Bernard | Jahmyr Gibbs | Josh Downs | KC Concepcion | Rashid Shaheed | Romeo Doubs,"{""Adonai Mitchell"": 2.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Blake Corum"": 9.0, ""Cade Otton"": 3.0, ""Chase Brown"": 34.0, ""Dak Prescott"": 8.0, ""Germie Bernard"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Josh Downs"": 3.0, ""KC Concepcion"": 4.0, ""Rashid Shaheed"": 3.0, ""Romeo Doubs"": 3.0}"
bounded_replan,2,35,pass,True,,252.0,46.0,0,0,12,10,0,0,47.621412560530786,Alec Pierce | Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | George Kittle | Jacory Croskey-Merritt | Jahmyr Gibbs | Jameson Williams | Joe Burrow | Jordan Addison | KC Concepcion | Kyle Monangai | Rico Dowdle,"{""Alec Pierce"": 11.0, ""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 9.0, ""Chase Brown"": 34.0, ""George Kittle"": 4.0, ""Jacory Croskey-Merritt"": 13.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 19.0, ""Joe Burrow"": 8.0, ""Jordan Addison"": 5.0, ""KC Concepcion"": 4.0, ""Kyle Monangai"": 6.0, ""Rico Dowdle"": 18.0}"
bounded_replan,2,36,buy,True,,296.0,2.0,0,0,0,0,0,0,2.8034169803518125,Adonai Mitchell | Bhayshul Tuten | Bijan Robinson | Calvin Ridley | Chase Brown | Germie Bernard | Jahmyr Gibbs | Jared Goff | Khalil Shakir | Kyle Monangai | Makai Lemon | Rachaad White | Travis Kelce,"{""Adonai Mitchell"": 2.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Calvin Ridley"": 3.0, ""Chase Brown"": 34.0, ""Germie Bernard"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jared Goff"": 2.0, ""Khalil Shakir"": 6.0, ""Kyle Monangai"": 5.0, ""Makai Lemon"": 9.0, ""Rachaad White"": 5.0, ""Travis Kelce"": 2.0}"
bounded_replan,2,36,pass,True,,297.0,1.0,0,0,5,6,0,0,12.71159096150393,Bhayshul Tuten | Caleb Williams | Carnell Tate | Chase Brown | Christian Watson | D'Andre Swift | Jahmyr Gibbs | Jameson Williams | Jordan Addison | Michael Wilson | Rhamondre Stevenson | Tony Pollard | Travis Kelce,"{""Bhayshul Tuten"": 11.0, ""Caleb Williams"": 9.0, ""Carnell Tate"": 15.0, ""Chase Brown"": 34.0, ""Christian Watson"": 15.0, ""D'Andre Swift"": 32.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 18.0, ""Jordan Addison"": 9.0, ""Michael Wilson"": 11.0, ""Rhamondre Stevenson"": 15.0, ""Tony Pollard"": 16.0, ""Travis Kelce"": 2.0}"
bounded_replan,2,37,buy,True,,290.0,8.0,0,0,4,2,0,0,8.288965534688089,Bhayshul Tuten | Bijan Robinson | Brock Purdy | Chase Brown | De'Zhaun Stribling | George Kittle | Jahmyr Gibbs | Jerry Jeudy | KC Concepcion | Khalil Shakir | Makai Lemon | Rachaad White | Woody Marks,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Brock Purdy"": 4.0, ""Chase Brown"": 34.0, ""De'Zhaun Stribling"": 3.0, ""George Kittle"": 3.0, ""Jahmyr Gibbs"": 110.0, ""Jerry Jeudy"": 3.0, ""KC Concepcion"": 2.0, ""Khalil Shakir"": 3.0, ""Makai Lemon"": 6.0, ""Rachaad White"": 4.0, ""Woody Marks"": 2.0}"
bounded_replan,2,37,pass,True,,264.0,34.0,0,0,10,8,0,0,34.9825589113845,Bhayshul Tuten | Blake Corum | Chase Brown | Christian Watson | Chuba Hubbard | DJ Moore | George Kittle | Jahmyr Gibbs | Jordyn Tyson | Lamar Jackson | Makai Lemon | Marvin Harrison Jr. | Rachaad White,"{""Bhayshul Tuten"": 11.0, ""Blake Corum"": 5.0, ""Chase Brown"": 34.0, ""Christian Watson"": 15.0, ""Chuba Hubbard"": 17.0, ""DJ Moore"": 27.0, ""George Kittle"": 3.0, ""Jahmyr Gibbs"": 110.0, ""Jordyn Tyson"": 6.0, ""Lamar Jackson"": 16.0, ""Makai Lemon"": 6.0, ""Marvin Harrison Jr."": 10.0, ""Rachaad White"": 4.0}"
bounded_replan,2,38,buy,True,,295.0,3.0,0,0,0,0,0,0,3.9232178060373712,Bhayshul Tuten | Bijan Robinson | Brock Purdy | Caleb Douglas | Chase Brown | Dalton Schultz | Jahmyr Gibbs | Jayden Reed | Makai Lemon | Matthew Golden | Rashid Shaheed | Sam LaPorta | Sean Tucker,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Brock Purdy"": 2.0, ""Caleb Douglas"": 2.0, ""Chase Brown"": 34.0, ""Dalton Schultz"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Reed"": 9.0, ""Makai Lemon"": 8.0, ""Matthew Golden"": 3.0, ""Rashid Shaheed"": 3.0, ""Sam LaPorta"": 3.0, ""Sean Tucker"": 3.0}"
bounded_replan,2,38,pass,True,,288.0,10.0,0,0,4,5,0,0,13.99066798458989,Bhayshul Tuten | Carnell Tate | Chase Brown | D'Andre Swift | Jahmyr Gibbs | Jameson Williams | Jordan Addison | Lamar Jackson | Makai Lemon | Michael Wilson | RJ Harvey | Rico Dowdle | Sam LaPorta,"{""Bhayshul Tuten"": 11.0, ""Carnell Tate"": 13.0, ""Chase Brown"": 34.0, ""D'Andre Swift"": 35.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 26.0, ""Jordan Addison"": 3.0, ""Lamar Jackson"": 16.0, ""Makai Lemon"": 8.0, ""Michael Wilson"": 8.0, ""RJ Harvey"": 14.0, ""Rico Dowdle"": 7.0, ""Sam LaPorta"": 3.0}"
bounded_replan,2,39,buy,True,,296.0,2.0,0,0,0,0,0,0,4.724406018099671,Alec Pierce | Bhayshul Tuten | Bijan Robinson | Chase Brown | Chris Rodriguez Jr. | Dalton Schultz | George Kittle | Jahmyr Gibbs | Jakobi Meyers | Makai Lemon | Matthew Golden | Nicholas Singleton | Patrick Mahomes,"{""Alec Pierce"": 6.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chris Rodriguez Jr."": 3.0, ""Dalton Schultz"": 2.0, ""George Kittle"": 3.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 8.0, ""Makai Lemon"": 4.0, ""Matthew Golden"": 6.0, ""Nicholas Singleton"": 2.0, ""Patrick Mahomes"": 2.0}"
bounded_replan,2,39,pass,True,,287.0,11.0,0,0,11,12,0,0,34.023152688750145,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | DJ Moore | DK Metcalf | Drake Maye | George Kittle | Jadarian Price | Jahmyr Gibbs | Jameson Williams | Jordan Mason | Makai Lemon | Marvin Harrison Jr.,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 8.0, ""Chase Brown"": 34.0, ""DJ Moore"": 22.0, ""DK Metcalf"": 16.0, ""Drake Maye"": 15.0, ""George Kittle"": 3.0, ""Jadarian Price"": 23.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 19.0, ""Jordan Mason"": 9.0, ""Makai Lemon"": 4.0, ""Marvin Harrison Jr."": 13.0}"
bounded_replan,2,40,buy,True,,297.0,1.0,0,0,0,0,0,0,4.82830474916824,Bhayshul Tuten | Bijan Robinson | Bo Nix | Chase Brown | Dallas Goedert | Jahmyr Gibbs | Jordan Addison | Makai Lemon | Omar Cooper Jr. | Rachaad White | Rashid Shaheed | Stefon Diggs | Woody Marks,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Bo Nix"": 3.0, ""Chase Brown"": 34.0, ""Dallas Goedert"": 4.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 7.0, ""Makai Lemon"": 3.0, ""Omar Cooper Jr."": 3.0, ""Rachaad White"": 7.0, ""Rashid Shaheed"": 2.0, ""Stefon Diggs"": 6.0, ""Woody Marks"": 2.0}"
bounded_replan,2,40,pass,True,,289.0,9.0,0,0,8,7,0,0,35.820015686691534,Bhayshul Tuten | Chase Brown | Christian Watson | Dak Prescott | Emeka Egbuka | Harold Fannin Jr. | Jahmyr Gibbs | Jameson Williams | Jayden Reed | Jordan Addison | Kyle Monangai | RJ Harvey | Rachaad White,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 18.0, ""Dak Prescott"": 5.0, ""Emeka Egbuka"": 39.0, ""Harold Fannin Jr."": 10.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 24.0, ""Jayden Reed"": 4.0, ""Jordan Addison"": 7.0, ""Kyle Monangai"": 5.0, ""RJ Harvey"": 15.0, ""Rachaad White"": 7.0}"
bounded_replan,2,41,buy,True,,296.0,2.0,0,0,1,1,0,0,6.84694269407953,Baker Mayfield | Bhayshul Tuten | Bijan Robinson | Blake Corum | Chase Brown | Jahmyr Gibbs | Jakobi Meyers | Jordan Addison | Makai Lemon | Mark Andrews | Romeo Doubs | Seth McGowan | Travis Kelce,"{""Baker Mayfield"": 2.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Blake Corum"": 6.0, ""Chase Brown"": 34.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 3.0, ""Jordan Addison"": 5.0, ""Makai Lemon"": 9.0, ""Mark Andrews"": 5.0, ""Romeo Doubs"": 2.0, ""Seth McGowan"": 2.0, ""Travis Kelce"": 2.0}"
bounded_replan,2,41,pass,True,,278.0,20.0,0,0,6,3,0,0,16.751117665015272,Bhayshul Tuten | Caleb Williams | Chase Brown | Christian Watson | D'Andre Swift | Harold Fannin Jr. | Jahmyr Gibbs | Jakobi Meyers | Jameson Williams | Jordan Addison | Michael Wilson | RJ Harvey | Rico Dowdle,"{""Bhayshul Tuten"": 11.0, ""Caleb Williams"": 5.0, ""Chase Brown"": 34.0, ""Christian Watson"": 19.0, ""D'Andre Swift"": 30.0, ""Harold Fannin Jr."": 7.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 3.0, ""Jameson Williams"": 26.0, ""Jordan Addison"": 5.0, ""Michael Wilson"": 9.0, ""RJ Harvey"": 10.0, ""Rico Dowdle"": 9.0}"
bounded_replan,2,42,buy,True,,294.0,4.0,0,0,0,0,0,0,2.814475874220477,Antonio Williams | Bhayshul Tuten | Bijan Robinson | Bo Nix | Chase Brown | Dalton Kincaid | Emmett Johnson | Jahmyr Gibbs | Jalen Nailor | Jordan Addison | Kimani Vidal | Kyle Pitts | Rashid Shaheed,"{""Antonio Williams"": 2.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Bo Nix"": 2.0, ""Chase Brown"": 34.0, ""Dalton Kincaid"": 2.0, ""Emmett Johnson"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Nailor"": 2.0, ""Jordan Addison"": 7.0, ""Kimani Vidal"": 4.0, ""Kyle Pitts"": 10.0, ""Rashid Shaheed"": 3.0}"
bounded_replan,2,42,pass,True,,282.0,16.0,0,0,5,3,0,0,12.256264729726013,Alec Pierce | Bhayshul Tuten | Caleb Williams | Carnell Tate | Chase Brown | D'Andre Swift | Dalton Kincaid | Jahmyr Gibbs | Jameson Williams | Jayden Reed | Jordan Mason | Marvin Harrison Jr. | Rachaad White,"{""Alec Pierce"": 10.0, ""Bhayshul Tuten"": 11.0, ""Caleb Williams"": 5.0, ""Carnell Tate"": 22.0, ""Chase Brown"": 34.0, ""D'Andre Swift"": 31.0, ""Dalton Kincaid"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 23.0, ""Jayden Reed"": 5.0, ""Jordan Mason"": 5.0, ""Marvin Harrison Jr."": 20.0, ""Rachaad White"": 4.0}"
bounded_replan,2,43,buy,True,,295.0,3.0,0,0,1,1,0,0,5.244522368054902,Bhayshul Tuten | Bijan Robinson | Brock Purdy | Chase Brown | Chig Okonkwo | Chris Godwin Jr. | Devaughn Vele | Jahmyr Gibbs | Makai Lemon | Matthew Golden | Travis Kelce | Tre Tucker | Xavier Worthy,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Brock Purdy"": 4.0, ""Chase Brown"": 34.0, ""Chig Okonkwo"": 2.0, ""Chris Godwin Jr."": 8.0, ""Devaughn Vele"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Makai Lemon"": 4.0, ""Matthew Golden"": 5.0, ""Travis Kelce"": 2.0, ""Tre Tucker"": 2.0, ""Xavier Worthy"": 6.0}"
bounded_replan,2,43,pass,True,,257.0,41.0,0,0,16,13,0,0,38.89986473699639,Alec Pierce | Bhayshul Tuten | Chase Brown | Chuba Hubbard | Davante Adams | Harold Fannin Jr. | Jahmyr Gibbs | Jalen Hurts | Jonathon Brooks | Josh Downs | Michael Wilson | Rico Dowdle | Wan'Dale Robinson,"{""Alec Pierce"": 11.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Chuba Hubbard"": 13.0, ""Davante Adams"": 21.0, ""Harold Fannin Jr."": 10.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Hurts"": 8.0, ""Jonathon Brooks"": 10.0, ""Josh Downs"": 6.0, ""Michael Wilson"": 8.0, ""Rico Dowdle"": 9.0, ""Wan'Dale Robinson"": 6.0}"
bounded_replan,2,44,buy,True,,296.0,2.0,0,0,0,0,0,0,4.728789964269652,Baker Mayfield | Bhayshul Tuten | Bijan Robinson | Chase Brown | Chig Okonkwo | Chris Rodriguez Jr. | Ja'Kobi Lane | Jahmyr Gibbs | Jayden Reed | Jordan Addison | Ryan Flournoy | Sam LaPorta | Zach Charbonnet,"{""Baker Mayfield"": 2.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chig Okonkwo"": 2.0, ""Chris Rodriguez Jr."": 2.0, ""Ja'Kobi Lane"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Reed"": 5.0, ""Jordan Addison"": 5.0, ""Ryan Flournoy"": 2.0, ""Sam LaPorta"": 11.0, ""Zach Charbonnet"": 5.0}"
bounded_replan,2,44,pass,True,,268.0,30.0,0,0,9,7,0,0,31.45777371953352,Alec Pierce | Bhayshul Tuten | Carnell Tate | Chase Brown | Chris Rodriguez Jr. | D'Andre Swift | Harold Fannin Jr. | Jahmyr Gibbs | Jaylen Warren | Jordan Addison | Makai Lemon | Parker Washington | Patrick Mahomes,"{""Alec Pierce"": 13.0, ""Bhayshul Tuten"": 11.0, ""Carnell Tate"": 15.0, ""Chase Brown"": 34.0, ""Chris Rodriguez Jr."": 2.0, ""D'Andre Swift"": 29.0, ""Harold Fannin Jr."": 9.0, ""Jahmyr Gibbs"": 110.0, ""Jaylen Warren"": 20.0, ""Jordan Addison"": 5.0, ""Makai Lemon"": 9.0, ""Parker Washington"": 9.0, ""Patrick Mahomes"": 2.0}"
bounded_replan,2,45,buy,True,,295.0,3.0,0,0,0,0,0,0,2.9823932545510274,Bhayshul Tuten | Bijan Robinson | Bo Nix | Chase Brown | Chris Godwin Jr. | Chris Rodriguez Jr. | Emanuel Wilson | George Kittle | Jahmyr Gibbs | Jakobi Meyers | Jayden Reed | Rashid Shaheed | Tre Tucker,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Bo Nix"": 3.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 8.0, ""Chris Rodriguez Jr."": 2.0, ""Emanuel Wilson"": 3.0, ""George Kittle"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 4.0, ""Jayden Reed"": 9.0, ""Rashid Shaheed"": 2.0, ""Tre Tucker"": 2.0}"
bounded_replan,2,45,pass,True,,279.0,19.0,0,0,7,3,0,0,12.453501793128794,Alec Pierce | Bhayshul Tuten | Caleb Williams | Chase Brown | Christian Watson | Chuba Hubbard | D'Andre Swift | Jahmyr Gibbs | Jakobi Meyers | Jameson Williams | Michael Wilson | Sam LaPorta | Tony Pollard,"{""Alec Pierce"": 13.0, ""Bhayshul Tuten"": 11.0, ""Caleb Williams"": 9.0, ""Chase Brown"": 34.0, ""Christian Watson"": 14.0, ""Chuba Hubbard"": 10.0, ""D'Andre Swift"": 28.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 4.0, ""Jameson Williams"": 18.0, ""Michael Wilson"": 10.0, ""Sam LaPorta"": 4.0, ""Tony Pollard"": 14.0}"
bounded_replan,2,46,buy,True,,296.0,2.0,0,0,0,0,0,0,2.9824445170618787,Bhayshul Tuten | Bijan Robinson | Chase Brown | Chris Rodriguez Jr. | Devaughn Vele | George Kittle | Jahmyr Gibbs | Jordan Addison | Kaelon Black | Patrick Mahomes | Ryan Flournoy | Travis Kelce | Xavier Worthy,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chris Rodriguez Jr."": 3.0, ""Devaughn Vele"": 2.0, ""George Kittle"": 7.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 3.0, ""Kaelon Black"": 2.0, ""Patrick Mahomes"": 4.0, ""Ryan Flournoy"": 3.0, ""Travis Kelce"": 4.0, ""Xavier Worthy"": 8.0}"
bounded_replan,2,46,pass,True,,275.0,23.0,0,0,12,8,0,0,23.779535194128357,Bhayshul Tuten | Bo Nix | Chase Brown | Chuba Hubbard | D'Andre Swift | Jahmyr Gibbs | Jameson Williams | Jaylen Waddle | Jordyn Tyson | Josh Downs | Juwan Johnson | Makai Lemon | RJ Harvey,"{""Bhayshul Tuten"": 11.0, ""Bo Nix"": 2.0, ""Chase Brown"": 34.0, ""Chuba Hubbard"": 11.0, ""D'Andre Swift"": 32.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 27.0, ""Jaylen Waddle"": 24.0, ""Jordyn Tyson"": 6.0, ""Josh Downs"": 3.0, ""Juwan Johnson"": 2.0, ""Makai Lemon"": 6.0, ""RJ Harvey"": 7.0}"
bounded_replan,2,47,buy,True,,292.0,6.0,0,0,2,3,0,0,6.517241158480715,Bhayshul Tuten | Bijan Robinson | Chase Brown | Dak Prescott | Jahmyr Gibbs | Jordan Addison | Josh Downs | Khalil Shakir | Makai Lemon | RJ Harvey | Rashid Shaheed | Sam LaPorta | Terrance Ferguson,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Dak Prescott"": 4.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 2.0, ""Josh Downs"": 3.0, ""Khalil Shakir"": 2.0, ""Makai Lemon"": 4.0, ""RJ Harvey"": 9.0, ""Rashid Shaheed"": 3.0, ""Sam LaPorta"": 3.0, ""Terrance Ferguson"": 2.0}"
bounded_replan,2,47,pass,True,,268.0,30.0,0,0,8,5,0,0,20.967236102586355,Bhayshul Tuten | Chase Brown | D'Andre Swift | Jahmyr Gibbs | Jalen Hurts | Jameson Williams | Jonathon Brooks | Jordan Addison | Khalil Shakir | Makai Lemon | Michael Wilson | Sam LaPorta | Tony Pollard,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""D'Andre Swift"": 28.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Hurts"": 10.0, ""Jameson Williams"": 23.0, ""Jonathon Brooks"": 7.0, ""Jordan Addison"": 2.0, ""Khalil Shakir"": 2.0, ""Makai Lemon"": 4.0, ""Michael Wilson"": 12.0, ""Sam LaPorta"": 3.0, ""Tony Pollard"": 22.0}"
