league,model_family,candidate_id,candidate_source,origin,rows,rmse,parameters_json
beta,conditional_ppg_catboost_expanded,3,original,2018,365,3.063491955994216,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
beta,conditional_ppg_catboost_expanded,4,original,2018,365,2.998867942821207,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,5,original,2018,365,3.0219361824342195,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
beta,conditional_ppg_catboost_expanded,6,original,2018,365,3.038924012783876,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,7,original,2018,365,3.054425813551546,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
beta,conditional_ppg_catboost_expanded,8,expanded,2018,365,3.003792762756497,"{""depth"": 5, ""iterations"": 900, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.01, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,9,expanded,2018,365,2.9948900340364077,"{""depth"": 5, ""iterations"": 450, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.02, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,10,expanded,2018,365,3.0015479711436925,"{""depth"": 5, ""iterations"": 180, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,11,expanded,2018,365,2.989404640845741,"{""depth"": 5, ""iterations"": 120, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.075, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,12,expanded,2018,365,3.0038416234733836,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,13,expanded,2018,365,3.002106508291811,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 1.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,14,expanded,2018,365,2.9983213567879523,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.0}"
beta,conditional_ppg_catboost_expanded,15,expanded,2018,365,3.0247111697073175,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 1.0, ""learning_rate"": 0.03, ""random_strength"": 0.0}"
beta,conditional_ppg_catboost_expanded,0,original,2019,385,2.9241419443652523,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,1,original,2019,385,2.9265225055064152,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
beta,conditional_ppg_catboost_expanded,2,original,2019,385,2.9546232654126148,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,3,original,2019,385,2.941540400667221,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
beta,conditional_ppg_catboost_expanded,4,original,2019,385,2.931184514176563,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,5,original,2019,385,2.947693908206865,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
beta,conditional_ppg_catboost_expanded,6,original,2019,385,2.9589756861066863,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,7,original,2019,385,2.975247555694609,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
beta,conditional_ppg_catboost_expanded,8,expanded,2019,385,2.9408333813847984,"{""depth"": 5, ""iterations"": 900, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.01, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,9,expanded,2019,385,2.9396607691783037,"{""depth"": 5, ""iterations"": 450, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.02, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,10,expanded,2019,385,2.934339263659689,"{""depth"": 5, ""iterations"": 180, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,11,expanded,2019,385,2.9539160299336418,"{""depth"": 5, ""iterations"": 120, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.075, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,12,expanded,2019,385,2.9694984830570035,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,13,expanded,2019,385,2.9362181146713526,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 1.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,14,expanded,2019,385,2.936904427694348,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.0}"
beta,conditional_ppg_catboost_expanded,15,expanded,2019,385,2.965702474849069,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 1.0, ""learning_rate"": 0.03, ""random_strength"": 0.0}"
beta,conditional_ppg_catboost_expanded,0,original,2020,409,3.1403202629963727,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,1,original,2020,409,3.165107361577483,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
beta,conditional_ppg_catboost_expanded,2,original,2020,409,3.1826251774945393,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,3,original,2020,409,3.1854643518712225,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
beta,conditional_ppg_catboost_expanded,4,original,2020,409,3.12858161618193,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,5,original,2020,409,3.1604654868747093,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
beta,conditional_ppg_catboost_expanded,6,original,2020,409,3.151362101139238,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,7,original,2020,409,3.1865382636795876,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
beta,conditional_ppg_catboost_expanded,8,expanded,2020,409,3.123826890141923,"{""depth"": 5, ""iterations"": 900, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.01, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,9,expanded,2020,409,3.1315391859173003,"{""depth"": 5, ""iterations"": 450, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.02, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,10,expanded,2020,409,3.1322129089300486,"{""depth"": 5, ""iterations"": 180, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,11,expanded,2020,409,3.0972301368940296,"{""depth"": 5, ""iterations"": 120, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.075, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,12,expanded,2020,409,3.1153454297975607,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,13,expanded,2020,409,3.107763848466437,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 1.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,14,expanded,2020,409,3.1196150604811614,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.0}"
beta,conditional_ppg_catboost_expanded,15,expanded,2020,409,3.12161981702203,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 1.0, ""learning_rate"": 0.03, ""random_strength"": 0.0}"
beta,conditional_ppg_catboost_expanded,0,original,2021,413,2.8108813763961913,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,1,original,2021,413,2.815586995683247,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
beta,conditional_ppg_catboost_expanded,2,original,2021,413,2.8186447155120176,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,3,original,2021,413,2.81969716674954,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
beta,conditional_ppg_catboost_expanded,4,original,2021,413,2.808057320314046,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,5,original,2021,413,2.8162157865142667,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
beta,conditional_ppg_catboost_expanded,6,original,2021,413,2.784873286995975,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,7,original,2021,413,2.8119558035863523,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
beta,conditional_ppg_catboost_expanded,8,expanded,2021,413,2.800095725976758,"{""depth"": 5, ""iterations"": 900, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.01, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,9,expanded,2021,413,2.797151506053447,"{""depth"": 5, ""iterations"": 450, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.02, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,10,expanded,2021,413,2.7964245268834804,"{""depth"": 5, ""iterations"": 180, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,11,expanded,2021,413,2.814306497304258,"{""depth"": 5, ""iterations"": 120, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.075, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,12,expanded,2021,413,2.7941001140007793,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,13,expanded,2021,413,2.80099275736019,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 1.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,14,expanded,2021,413,2.803027845360611,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.0}"
beta,conditional_ppg_catboost_expanded,15,expanded,2021,413,2.8072110129175827,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 1.0, ""learning_rate"": 0.03, ""random_strength"": 0.0}"
beta,conditional_ppg_catboost_expanded,0,original,2022,422,2.6299619605883837,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,1,original,2022,422,2.652956940121448,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
beta,conditional_ppg_catboost_expanded,2,original,2022,422,2.657763808312151,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,3,original,2022,422,2.6699520623941857,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
beta,conditional_ppg_catboost_expanded,4,original,2022,422,2.6091110276244582,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,5,original,2022,422,2.632623037445734,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
beta,conditional_ppg_catboost_expanded,6,original,2022,422,2.6454444658317002,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,7,original,2022,422,2.6498335967944877,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}"
beta,conditional_ppg_catboost_expanded,8,expanded,2022,422,2.6218642773637595,"{""depth"": 5, ""iterations"": 900, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.01, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,9,expanded,2022,422,2.620309935783784,"{""depth"": 5, ""iterations"": 450, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.02, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,10,expanded,2022,422,2.623947429832455,"{""depth"": 5, ""iterations"": 180, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.05, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,11,expanded,2022,422,2.615062988400362,"{""depth"": 5, ""iterations"": 120, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.075, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,12,expanded,2022,422,2.6073602147987236,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,13,expanded,2022,422,2.6111717713479266,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 1.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}"
beta,conditional_ppg_catboost_expanded,14,expanded,2022,422,2.607617243425376,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.0}"
beta,conditional_ppg_catboost_expanded,15,expanded,2022,422,2.625278523908163,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 1.0, ""learning_rate"": 0.03, ""random_strength"": 0.0}"
