run_id,target_name,player_key,season,position,fold,training_start_season,training_through_season
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,bc125544-e1f4-5786-8d31-4ea82a452a7b,2019,WR,4,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,bc6c72fd-af2d-5306-9e11-be66b23a00a3,2019,TE,1,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,bcf48bd7-748b-5d6d-b5a0-68c2966dbc36,2019,WR,3,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,bd60db07-208f-5eb3-8f34-5ea33938f1af,2019,WR,1,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,bdaf7db1-2950-5812-82ce-fdedbdc255b9,2019,RB,1,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,beb784d7-8af2-5381-873e-2287a37d4f37,2019,QB,3,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,c028be8f-cf01-5b02-956d-e6fb5fae13df,2019,WR,4,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,c09efae7-a874-5dd7-9de4-c2b34e118d5e,2019,WR,2,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,c1086e38-7579-5440-843c-5fca247378ae,2019,WR,1,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,c1c0be00-632c-5380-b7af-23dac93dd291,2019,RB,2,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,c24ecdca-4795-5e3e-bbeb-16c299707961,2019,RB,2,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,c26ce9ee-9758-5747-88e3-a608f77e7cb2,2019,RB,2,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,c27144f9-c945-55c7-9034-cd9ddf95203f,2019,RB,0,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,c3176b58-04cb-5082-bd9b-4fe5dc7ae6dc,2019,WR,1,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,c346e7f8-fe06-57e2-a5a1-925e5c9e43ee,2019,QB,3,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,c3526ef6-a5d6-5459-a5fd-e4fad4da925d,2019,RB,3,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,c43d36b7-6b55-58b2-af2a-746c79df83a6,2019,WR,4,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,c63fef1b-16bd-5275-a03e-94cee125aaae,2019,QB,0,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,c6c34bd1-90df-5391-9ca7-feee264df37d,2019,RB,1,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,c73cee7b-1288-52d3-90e2-95951af13f8a,2019,RB,3,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,c75eb567-fc42-50e0-a2e7-025f67077096,2019,WR,2,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,c8f0b8e2-2b0d-5c8a-8730-2c93533b969b,2019,WR,4,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,c90b6eae-2ff8-5405-940d-467b5c8c5975,2019,RB,2,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,c9774ebb-8093-58d1-996f-cfc6904ba793,2019,RB,4,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,c9b34efd-0c83-51d5-a45a-def397af38df,2019,WR,4,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,ca6ef63b-6a56-5816-858e-776f7a124366,2019,TE,0,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,cb9116b8-9182-594c-9875-a8e44fd6a3d7,2019,WR,1,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,cc1b1fa6-6a71-51d7-9964-9e97713d44f6,2019,RB,0,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,ccda7d11-8596-5b2e-b55b-d640a79b3cc5,2019,QB,2,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,ccfed07e-fdfb-59ba-9d9f-022bf5119fc2,2019,WR,0,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,cd5276ae-d480-590f-868c-a3d0b1d99134,2019,TE,0,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,ce288e40-ba5a-5953-8313-3c0c9751a181,2019,WR,3,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,d0fba054-41ca-5170-856c-050e23a3efd7,2019,WR,4,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,d1811d53-bfbe-5c37-bd13-be780edb43be,2019,TE,4,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,d2153ba6-e2e9-5c06-b349-4e078b8b8f01,2019,QB,3,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,d2795674-a906-5c95-83a1-c5dd9a514cba,2019,WR,4,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,d35f2425-04a3-51b8-bc3a-8df2f5db9640,2019,RB,3,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,d44345a2-9f8d-53ff-9840-a44c89da3abc,2019,TE,1,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,d451985a-4675-56fc-86e6-4cc094695747,2019,WR,1,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,d4b9f622-031a-51c4-90e4-51d0d4a81c61,2019,WR,3,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,d50c8f95-e137-5861-997d-75a37e16f7f6,2019,WR,2,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,d5de8047-1e0c-56c0-9a26-d6c8028c5f4d,2019,WR,3,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,d6370ece-2c53-5cb8-9c81-3a64ba9bb9d4,2019,RB,4,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,d6609ec3-d6b5-5aa7-b18a-1e31e52f29e7,2019,WR,0,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,d6f88b50-f8bf-55ab-9d9e-9f7e2fdc3241,2019,RB,2,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,d7eda24a-ef6b-5b63-8cdc-637bdef28606,2019,TE,1,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,d8da4fc8-4a05-588a-a4cf-f1ef6ee15d8b,2019,TE,4,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,d8fca54a-fe8d-5bd8-8440-9ce0b9e98785,2019,WR,3,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,da34a199-fb10-5e0c-af7f-0d2560b40d9c,2019,WR,1,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,dac04937-183f-50ee-9b1f-6798eee4b743,2019,RB,3,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,dbc808ad-2a1a-58cb-8c4a-d25251c207d0,2019,QB,1,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,dc01cfa8-7f88-5513-9601-8f520b211e28,2019,WR,3,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,dcf41326-94c8-5ee8-90e2-c03602639679,2019,RB,3,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,dd20339e-e6ea-51a9-b099-3b0215ea9d7b,2019,TE,1,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,dd3c2301-3637-5019-abd1-885c52d99df6,2019,TE,3,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,ddff7001-901a-5613-aec1-d6b75f355649,2019,RB,1,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,de7cc54e-8a8f-51f3-bbe4-d8e681ebdea8,2019,TE,0,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,df27a497-7903-5064-8541-cc5d2b161573,2019,TE,4,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,e06255c6-2a41-5984-976c-cf14fd9f3bfb,2019,WR,1,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,e075f67b-e1d2-537a-a904-4d078d618783,2019,TE,3,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,e07d3f8d-4844-56f8-9663-65ceaa3310d8,2019,RB,0,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,e1c19e3f-3c5c-5f0a-be78-6f6fe1367000,2019,WR,1,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,e2305402-5b3a-592b-8e21-9e9e068ef063,2019,RB,3,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,e3640a49-e4df-5e1d-a699-7c70108146cc,2019,QB,0,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,e436a9b9-2e45-5fb8-8fa6-ef09405ba0a7,2019,TE,3,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,e46e7f4f-eda6-527e-b398-d5a52cd3fb47,2019,QB,0,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,e492c31b-21c9-55b9-b007-4dd0d8fd1ad4,2019,RB,0,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,e497782a-64fa-5fde-9dc4-5bf872d3b354,2019,RB,2,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,e57e342f-82ad-5f06-9b13-bbc2cc8ea9f4,2019,TE,0,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,e63fd677-b027-5a99-8077-1d9fb744f703,2019,TE,1,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,e770dad3-3881-5d2d-a004-07d9b9f2abc3,2019,RB,2,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,e7e519e5-a3ec-546f-84c7-ac13364c9dde,2019,QB,3,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,e888fe46-6fca-541b-bcac-b74206645390,2019,TE,4,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,e8bfbf23-7167-5dfb-a7af-4648bd63f7ad,2019,WR,2,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,e9522299-02d6-59a2-8165-238db0f744c6,2019,RB,0,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,e956c159-e36f-531f-bb76-9da7cb7f1c2e,2019,WR,1,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,e9db40d8-082c-5161-a136-740fc4ecd0e6,2019,WR,0,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,e9e186f3-b9bf-5112-b4b1-8c68aa8d3333,2019,WR,4,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,eaa552f0-f6a9-5691-9072-9976be1ffffc,2019,WR,1,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,ed0dc0bf-2c51-5b1d-a9a8-72e0c63f314d,2019,TE,4,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,ed3692f6-4c2f-5aca-aa5a-36b03eca697a,2019,WR,1,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,ed52cc6f-11a4-516a-9105-bbafc7acdd2b,2019,RB,4,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,ee668fae-c59a-5320-92c5-aebce2da41a0,2019,TE,2,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,ef4cecd0-02dd-5ff1-a0eb-6e0522f8e719,2019,WR,1,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,f00ad26f-ffce-517a-afdc-e96d96eafa77,2019,WR,0,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,f3815530-5e87-5895-9036-5b50911c1c6f,2019,RB,2,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,f5534cc0-db92-53a4-b1a8-f2493702388b,2019,QB,1,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,f648ba89-5092-5818-b89f-87af3f649dae,2019,WR,2,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,f700d204-bef9-5f14-9d62-011c067fa75d,2019,WR,2,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,f7319936-da1f-5728-a70c-1a612a5dc572,2019,WR,1,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,f74e4632-13e7-5a75-94f0-32ec6ca65400,2019,TE,2,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,f7ba9c4b-a090-5082-9d10-9ff125440c80,2019,RB,1,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,f824ef36-97ae-5642-8948-82852afb41ab,2019,WR,0,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,f84560fd-fe74-5371-881d-b45e0a8a8f80,2019,RB,2,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,f911b2d2-de2b-56cb-8460-37ee3e9e8fdd,2019,QB,1,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,f961f877-8873-58ea-b341-516231860615,2019,TE,2,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,f973b1c8-3470-57f5-bc68-42e35a830411,2019,RB,2,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,f976c15e-2662-5e0b-b894-83de3e6ad0b7,2019,TE,4,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,f99f3a3b-5af7-5812-a5db-b64f7c166b3b,2019,TE,1,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,f9bda95b-a01c-5631-a6c0-a085304dcf4e,2019,TE,4,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,f9c8f147-97e6-5b74-975b-cee18b7e98d3,2019,TE,0,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,f9cfdc1b-c902-5c97-a95c-0730744f6e48,2019,WR,4,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,fa1d6516-0109-538a-b5ed-632e817008c8,2019,TE,3,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,fa391c36-cb24-58d3-a31b-e8948c2f7147,2019,RB,3,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,fabf6353-7334-57cd-8ba3-010b285d7f72,2019,RB,4,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,fbbb7a63-3d46-5713-962f-80ddc627fa8b,2019,TE,0,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,fbebdefe-755c-500d-968b-70e7c69e2414,2019,WR,0,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,fcecb1c3-9ff7-58de-9f94-926e8a029396,2019,RB,0,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,fe9efc0d-16e6-5e1c-9a0e-91404e4399a4,2019,TE,2,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,fed8d448-0dcf-595d-97f3-291fb1d7abc2,2019,WR,4,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,fee7be21-ff73-5a39-948d-5ea1fc9b885e,2019,QB,1,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,ffc8d08e-a9dd-51af-af68-8b032b066512,2019,WR,0,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,ffce4ed8-685b-5082-8ca5-cd0b11a5489f,2019,RB,2,2008,2018
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,01429bee-98f5-5f9a-bb7f-b7b74971c7b4,2020,WR,1,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,0166d0f0-3b26-516c-8ee4-eb89adfdbfde,2020,RB,1,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,01a82437-ea57-5c07-8ce6-ea632dee563c,2020,WR,2,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,01b25878-2a24-56ac-9f6e-7bc74ef347c6,2020,RB,0,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,02296688-4ead-509e-bd03-467e6221d8dc,2020,WR,3,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,02309952-4f46-54bd-a025-4de5c26988fc,2020,RB,1,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,02c529f0-7a77-52ec-9c41-c418be8e793f,2020,TE,0,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,032408cc-34cc-5f5f-9776-3e64bf3e0c0e,2020,WR,3,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,03a021d9-fa9f-5db6-99fc-c79a23f269d5,2020,TE,1,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,03cd3c3b-8222-563f-9188-4bd9f4a7904b,2020,TE,0,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,04e822ed-b973-558a-beef-f6f71ce5963f,2020,RB,0,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,05e08afe-7d4d-5caf-8cbe-6f2682c270d6,2020,QB,4,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,0628e6be-e880-528c-99de-369cccf0f471,2020,TE,0,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,06558fc2-2f9b-548f-9362-041f946489e1,2020,WR,0,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,070a032d-e19f-5afd-8aa2-5b49d2736619,2020,QB,1,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,07306428-6e44-5c1b-9307-9b5db48ff769,2020,TE,2,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,090d42e5-02c3-5c18-9898-72c5f431ac1d,2020,WR,3,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,09bda95c-2be5-5057-b85d-5bcf41714b67,2020,RB,0,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,0c370254-2acd-5345-a009-d0744ed3affe,2020,QB,1,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,0cefb508-fe9a-5d74-9474-277fdb5a245f,2020,QB,2,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,0d1b0a31-08ec-5142-8eba-1e49e340edbd,2020,RB,4,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,0dafcd28-c0b2-5d95-bdee-ecc3840a5e63,2020,TE,2,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,0e1c1cf3-a023-55da-9ef3-b52cbc04e1a1,2020,QB,1,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,0eb15aa6-fd23-5111-937c-80a10908b1e3,2020,RB,1,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,0febd639-f3de-522f-bfe8-75869a972127,2020,WR,2,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,0fef3192-4d35-5cc0-bedd-61f76b8c75e2,2020,WR,4,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,100b1d89-e2bd-59ea-9e18-577edd261d82,2020,RB,2,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,11bdbd74-cc7f-527d-a4ca-0668caff0438,2020,WR,2,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,1303b2d5-993b-5dc8-8eec-203da1170f09,2020,TE,0,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,137ae2e7-5a9e-548e-9949-10f74e1b636f,2020,WR,2,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,13cf76af-bac9-5c77-8d62-e2301ba490d9,2020,QB,1,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,14435e40-4f8c-5e33-ac8d-8a87eb037bae,2020,RB,3,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,150474d6-36dc-561e-8ce6-359dfbe2ecd8,2020,RB,4,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,155e030b-c448-5890-aa13-5042f905efc4,2020,RB,4,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,1574e77b-7216-502f-ba81-e00f5942936d,2020,TE,4,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,15767ce7-b279-5d2e-aada-d3d8069b1eb1,2020,WR,0,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,158ab5f3-62bc-5d5c-8ce1-4bcf4bc5c476,2020,WR,2,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,15b00b70-1a71-5e2b-87e6-ba695b579501,2020,TE,1,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,15c65f47-dcad-5cfc-8d1f-45508fe8b275,2020,WR,2,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,15e3e7d5-976d-5bc4-839a-56bef8d70d28,2020,WR,4,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,170e2e23-3c82-5154-86f3-e383f9f4ee0b,2020,WR,4,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,18ce4dea-26cf-511f-8d80-41793a2849b4,2020,TE,3,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,19919ee8-572f-5d8b-9953-b8582525b7ac,2020,RB,3,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,1a3572a5-079d-5862-ba66-3b32e370397c,2020,TE,3,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,1ac267de-58c9-595e-bac0-858dfda9f6d4,2020,QB,0,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,1b010cea-f0fc-5cf4-9cf1-93017b7664f3,2020,RB,3,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,1b3945e8-a7f7-5297-8e2b-92ed21cb5858,2020,WR,3,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,1bb4ab30-961e-5ba9-8669-d56b9eaf5447,2020,WR,0,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,1bf7ff59-1eaa-5917-a0ff-da843a387c1c,2020,TE,4,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,1c1bd8ed-095a-54f3-a0bc-456acc56a500,2020,WR,1,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,1c40f8af-fc66-5bbc-ac36-9176dac907a0,2020,TE,0,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,1c8a3f4b-3380-5fcf-81a1-fba05ddf0351,2020,RB,4,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,1e351c61-4158-5d47-ab8f-02ae64c8ae4a,2020,WR,0,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,1e948a63-6d22-5701-8dbc-c955eac29f7b,2020,RB,3,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,1f196b51-ba70-5afd-a0f2-0c9a6f993910,2020,WR,4,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,20453405-c4f1-5689-bf29-e0498921583a,2020,WR,2,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,2160dc52-2fa2-5c3d-9886-f66af3aa8230,2020,RB,1,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,21956719-b1e4-5bb0-b10e-39ab15747174,2020,TE,4,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,219674b8-4ad5-5529-9058-a49cd3f38ede,2020,RB,1,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,21bad382-652a-5b7f-a892-8833d1752222,2020,TE,0,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,22332b51-03ed-5c65-85e6-97f67445610c,2020,RB,1,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,22ceede8-b49e-5664-a1d3-948969d173a1,2020,RB,0,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,235e9c3a-c1b1-5316-b70d-4d02ee569e45,2020,RB,1,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,24477ab3-8671-5f59-8658-d7ce59a525d3,2020,RB,1,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,259d2b5d-f3b0-5389-a954-5e8bc03a3cb8,2020,QB,3,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,26157f60-0904-51bc-92f4-40a10e0365cf,2020,WR,2,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,2656ae46-ec0a-5f7d-9b2d-234b2f563743,2020,TE,3,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,26667fbc-63ca-5ced-ba94-b52ac7adec0f,2020,RB,3,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,26910920-a835-56ad-8cf6-43fbb1b551ad,2020,QB,1,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,26a61db9-d9d9-5a2f-932f-274e6179b5ea,2020,RB,2,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,270c363d-9a9d-5195-b486-2ee91dfcc5e8,2020,TE,1,2008,2019
m4a_team_environment_20260729T013936Z_12ecc9aa,conditional_ppg,2a4bc06b-0494-52a8-89d2-3ab74b9cd1ba,2020,RB,1,2008,2019
