player,player_key,pos,pred_fp_per_game,stored_pred_salary,pred_salary_raw,base_salary_observed,salary_resid_5,salary_resid_10,salary_resid_25,salary_resid_75,salary_resid_90,salary_resid_95,espn_source_salary,salary_model_matched,espn_source_matched,raw_point_salary,point_salary,year
Tj Hockenson,tjhockenson,TE,8.68368911743164,9.69858246798473,8.95933756785685,1.0,-9.780196144686157,-7.706902702090292,-4.741141814322451,1.0365806786024834,5.325915008837539,7.897920233324226,7.0,True,True,8.95933756785685,9.76858,2022
Tom Brady,tombrady,QB,18.037158966064453,8.549372521982956,7.907792683361915,1.0,-9.780196144686157,-7.706902702090292,-4.741141814322451,1.0365806786024834,5.325915008837539,7.897920233324226,5.0,True,True,7.907792683361915,8.610123,2022
Tommy Tremble,tommytremble,TE,6.090648174285889,1.0,1.0,0.0,-9.780196144686157,-7.706902702090292,-4.741141814322451,1.0365806786024834,5.325915008837539,7.897920233324226,,True,False,1.0,1.0,2022
Tony Pollard,tonypollard,RB,9.786819458007812,16.959271074253593,15.60298000098707,1.0,-8.206415705456164,-6.358778232984785,-4.399545876023275,1.7578649712730758,6.444035929913353,11.062558551895936,5.0,True,True,15.60298000098707,17.087696,2022
Travis Etienne,travisetienne,RB,12.984338760375977,50.49151803444418,46.28550487756414,1.0,-8.206415705456164,-6.358778232984785,-4.399545876023275,1.7578649712730758,6.444035929913353,11.062558551895936,33.0,True,True,46.28550487756414,50.88978,2022
Travis Kelce,traviskelce,TE,12.347939491271973,61.396148650645806,56.26341063940302,1.0,-9.780196144686157,-7.706902702090292,-4.741141814322451,1.0365806786024834,5.325915008837539,7.897920233324226,60.0,True,True,56.26341063940302,61.882156,2022
Trequan Smith,trequansmith,WR,7.430888652801514,,,,-10.359507878978812,-9.01384796765963,-5.651470168186153,-0.3450837164244473,3.326060861379959,4.705083945111327,,False,False,1.0,1.0,2022
Trevor Lawrence,trevorlawrence,QB,15.155564308166504,1.0,1.0,1.0,-9.780196144686157,-7.706902702090292,-4.741141814322451,1.0365806786024834,5.325915008837539,7.897920233324226,0.0,True,True,1.0,1.0,2022
Treylon Burks,treylonburks,WR,10.40697193145752,2.062922091665701,1.972590162481937,1.0,-10.359507878978812,-9.01384796765963,-5.651470168186153,-0.3450837164244473,3.326060861379959,4.705083945111327,0.0,True,True,1.972590162481937,2.0714755,2022
Trey Mcbride,treymcbride,TE,6.334550380706787,1.0,1.0,0.0,-9.780196144686157,-7.706902702090292,-4.741141814322451,1.0365806786024834,5.325915008837539,7.897920233324226,,True,False,1.0,1.0,2022
Trey Sermon,treysermon,RB,7.594449996948242,,,,-8.206415705456164,-6.358778232984785,-4.399545876023275,1.7578649712730758,6.444035929913353,11.062558551895936,,False,False,1.0,1.0,2022
Tua Tagovailoa,tuatagovailoa,QB,14.909993171691896,1.0,1.0,1.0,-9.780196144686157,-7.706902702090292,-4.741141814322451,1.0365806786024834,5.325915008837539,7.897920233324226,0.0,True,True,1.0,1.0,2022
Tyler Allgeier,tylerallgeier,RB,7.5465922355651855,1.0,1.0,0.0,-8.206415705456164,-6.358778232984785,-4.399545876023275,1.7578649712730758,6.444035929913353,11.062558551895936,,True,False,1.0,1.0,2022
Tyler Badie,tylerbadie,RB,6.366406440734863,,,,-8.206415705456164,-6.358778232984785,-4.399545876023275,1.7578649712730758,6.444035929913353,11.062558551895936,,False,False,1.0,1.0,2022
Tyler Boyd,tylerboyd,WR,8.99085807800293,4.801429660921668,4.478366966468389,1.0,-10.359507878978812,-9.01384796765963,-5.651470168186153,-0.3450837164244473,3.326060861379959,4.705083945111327,2.0,True,True,4.478366966468389,4.83202,2022
Tyler Conklin,tylerconklin,TE,6.406230926513672,1.0,1.0,0.0,-9.780196144686157,-7.706902702090292,-4.741141814322451,1.0365806786024834,5.325915008837539,7.897920233324226,,True,False,1.0,1.0,2022
Tyler Higbee,tylerhigbee,TE,7.4669084548950195,1.0,1.0,1.0,-9.780196144686157,-7.706902702090292,-4.741141814322451,1.0365806786024834,5.325915008837539,7.897920233324226,0.0,True,True,1.0,1.0,2022
Tyler Lockett,tylerlockett,WR,9.709057807922363,11.163840612334903,10.300071444653272,1.0,-10.359507878978812,-9.01384796765963,-5.651470168186153,-0.3450837164244473,3.326060861379959,4.705083945111327,9.0,True,True,10.300071444653272,11.245629,2022
Tyquan Thornton,tyquanthornton,WR,5.941856384277344,,,,-10.359507878978812,-9.01384796765963,-5.651470168186153,-0.3450837164244473,3.326060861379959,4.705083945111327,,False,False,1.0,1.0,2022
Tyreek Hill,tyreekhill,WR,12.84966278076172,70.6889652147561,64.76648160092503,1.0,-10.359507878978812,-9.01384796765963,-5.651470168186153,-0.3450837164244473,3.326060861379959,4.705083945111327,67.0,True,True,64.76648160092503,71.249756,2022
Tyrion Davis Price,tyriondavisprice,RB,6.039455890655518,1.0,1.0,0.0,-8.206415705456164,-6.358778232984785,-4.399545876023275,1.7578649712730758,6.444035929913353,11.062558551895936,,True,False,1.0,1.0,2022
Van Jefferson,vanjefferson,WR,7.853517532348633,1.0,1.0,0.0,-10.359507878978812,-9.01384796765963,-5.651470168186153,-0.3450837164244473,3.326060861379959,4.705083945111327,,True,False,1.0,1.0,2022
Velus Jones,velusjones,WR,4.6203789710998535,1.0,1.0,0.0,-10.359507878978812,-9.01384796765963,-5.651470168186153,-0.3450837164244473,3.326060861379959,4.705083945111327,,True,False,1.0,1.0,2022
Wandale Robinson,wandalerobinson,WR,6.915561676025391,1.0,1.0,0.0,-10.359507878978812,-9.01384796765963,-5.651470168186153,-0.3450837164244473,3.326060861379959,4.705083945111327,,True,False,1.0,1.0,2022
Zach Ertz,zachertz,TE,8.784605979919434,5.823892229144261,5.413936038893002,1.0,-9.780196144686157,-7.706902702090292,-4.741141814322451,1.0365806786024834,5.325915008837539,7.897920233324226,5.0,True,True,5.413936038893002,5.86271,2022
Zach Wilson,zachwilson,QB,14.604364395141602,1.0,1.0,0.0,-9.780196144686157,-7.706902702090292,-4.741141814322451,1.0365806786024834,5.325915008837539,7.897920233324226,,True,False,1.0,1.0,2022
Zack Moss,zackmoss,RB,7.496358871459961,1.0,1.0,0.0,-8.206415705456164,-6.358778232984785,-4.399545876023275,1.7578649712730758,6.444035929913353,11.062558551895936,,True,False,1.0,1.0,2022
Zamir White,zamirwhite,RB,6.538808822631836,1.0,1.0,0.0,-8.206415705456164,-6.358778232984785,-4.399545876023275,1.7578649712730758,6.444035929913353,11.062558551895936,,True,False,1.0,1.0,2022
Zay Jones,zayjones,WR,7.65068244934082,1.0,1.0,0.0,-10.359507878978812,-9.01384796765963,-5.651470168186153,-0.3450837164244473,3.326060861379959,4.705083945111327,,True,False,1.0,1.0,2022
Aaron Jones,aaronjones,RB,10.746862411499023,50.88473784784696,50.166151156743744,1.0,-10.474333060816235,-8.341815871507272,-5.036950522970146,6.935700215054948,12.910169975812982,16.796696969073857,42.0,True,True,50.166151156743744,50.714516,2023
Aaron Rodgers,aaronrodgers,QB,17.180652618408203,2.31711670308456,2.298143715066599,1.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,1.0,True,True,2.298143715066599,2.3126223,2023
Adam Thielen,adamthielen,WR,8.487951278686523,3.6953683809073294,3.656541759184911,1.0,-4.290493327880233,-3.637627803495628,-2.279023059183344,0.0555665982817967,1.5298691328660845,2.546159731808326,2.0,True,True,3.656541759184911,3.6861708,2023
Adam Trautman,adamtrautman,TE,5.3618364334106445,1.0,1.0,0.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,True,False,1.0,1.0,2023
Aidan Oconnell,aidanoconnell,QB,8.450491905212402,,,,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,False,False,1.0,1.0,2023
Aj Dillon,ajdillon,RB,8.58859920501709,15.487885305052648,15.27918817619944,1.0,-6.152923904703288,-5.242642715223106,-3.118481949167725,3.497366450947355,9.437673531302847,12.54871777910106,5.0,True,True,15.27918817619944,15.438448,2023
Alec Pierce,alecpierce,WR,8.219001770019531,1.0,1.0,1.0,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,0.0,True,True,1.0,1.0,2023
Alexander Mattison,alexandermattison,RB,10.026390075683594,33.26294253385656,32.79819675948024,1.0,-8.371531386379381,-6.827423427589426,-4.088144174954662,5.283895105761456,11.250075987922555,14.76427248670689,18.0,True,True,32.79819675948024,33.15285,2023
Allen Lazard,allenlazard,WR,8.512755393981934,2.284552388194701,2.266048487202037,1.0,-3.9040202473835706,-3.28098767652,-1.9938009893300328,0.100811195065723,1.3946566556875184,2.3656053744460586,0.0,True,True,2.266048487202037,2.280169,2023
Allen Robinson,allenrobinson,WR,7.616559982299805,1.0,1.0,0.0,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,,True,False,1.0,1.0,2023
Alvin Kamara,alvinkamara,RB,10.115866661071776,29.7236839393046,29.309920975145204,1.0,-7.929776094321296,-6.511871770876131,-3.895071076946992,4.92817265634408,10.889201708374031,14.32312504399221,23.0,True,True,29.309920975145204,29.62567,2023
Andrei Iosivas,andreiiosivas,WR,5.024960994720459,,,,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,,False,False,1.0,1.0,2023
Andy Dalton,andydalton,QB,14.39787483215332,,,,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,False,False,1.0,1.0,2023
Anthony Richardson,anthonyrichardson,QB,12.099981307983398,,,,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,1.0,False,True,1.0,1.0,2023
Antoine Green,antoinegreen,WR,4.386680603027344,,,,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,,False,False,1.0,1.0,2023
Antonio Gibson,antoniogibson,RB,9.320935249328612,14.494860658469925,14.300467990775724,1.0,-6.028978767310026,-5.154107061776179,-3.06431061927145,3.3975599094988214,9.3364215192399,12.42494318855067,4.0,True,True,14.300467990775724,14.448812,2023
At Perry,atperry,WR,6.7162699699401855,,,,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,,False,False,1.0,1.0,2023
Austin Ekeler,austinekeler,RB,14.93959140777588,106.6108488931498,105.08953087636073,1.0,-11.14363165610002,-8.827097554931692,-5.414693482499471,7.247769797750536,13.253283849013965,17.272758101890823,102.0,True,True,105.08953087636073,106.25047,2023
Austin Hooper,austinhooper,TE,5.956119060516357,1.0,1.0,0.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,True,False,1.0,1.0,2023
Baker Mayfield,bakermayfield,QB,15.231505393981934,1.0,1.0,0.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,True,False,1.0,1.0,2023
Bijan Robinson,bijanrobinson,RB,16.009550094604492,95.57762289247898,94.21523784208532,1.0,-11.14363165610002,-8.827097554931692,-5.414693482499471,7.247769797750536,13.253283849013965,17.272758101890823,90.0,True,True,94.21523784208532,95.25489,2023
Brandin Cooks,brandincooks,WR,9.083133697509766,13.78577446705594,13.601596143908344,1.0,-9.028176269370752,-8.040916769201965,-5.916132441153225,-0.4748322179629725,3.1767724275233125,4.999334179239082,6.0,True,True,13.601596143908344,13.742146,2023
Brandon Aiyuk,brandonaiyuk,WR,9.112099647521973,23.508813900978463,23.18457577125037,1.0,-10.514317001766916,-9.398476022968564,-7.143406651099568,-0.6691967696207468,3.037501413965914,5.101850799524602,11.0,True,True,23.18457577125037,23.432007,2023
Breece Hall,breecehall,RB,11.854406356811523,42.96546868807359,42.360958599694726,1.0,-9.582559673929504,-7.692476974956686,-4.617434910019549,6.2590728942471685,12.239377007377175,15.973634415613075,26.0,True,True,42.360958599694726,42.82227,2023
Brenton Strange,brentonstrange,TE,3.865946292877197,,,,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,False,False,1.0,1.0,2023
Brian Robinson,brianrobinson,RB,8.960616111755371,14.28862504239494,14.097203186522885,1.0,-6.003237309776457,-5.135719597682451,-3.0530600852255887,3.376831659062352,9.315393067268948,12.399237150916624,5.0,True,True,14.097203186522885,14.24328,2023
Brock Purdy,brockpurdy,QB,15.404240608215332,1.436647733527052,1.430357848813817,0.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,True,False,1.430357848813817,1.4351578,2023
Bryce Ford Wheaton,brycefordwheaton,WR,4.920840740203857,,,,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,,False,False,1.0,1.0,2023
Bryce Young,bryceyoung,QB,9.550597190856934,1.0,1.0,0.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,True,False,1.0,1.0,2023
Cade Otton,cadeotton,TE,5.96702766418457,1.0,1.0,0.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,True,False,1.0,1.0,2023
Calvin Ridley,calvinridley,WR,10.837173461914062,45.953471690662745,45.30591959618602,1.0,-13.121689516835042,-11.879592303342992,-9.349614362292971,-1.124474671329076,2.351131910880519,4.840356941527917,39.0,True,True,45.30591959618602,45.800076,2023
Cam Akers,camakers,RB,10.583456039428713,27.023847238996584,26.648975262435656,1.0,-7.592793893617008,-6.271160921166267,-3.7477899947888056,4.65681850168049,10.613917606324502,13.986606526266064,14.0,True,True,26.648975262435656,26.935045,2023
Cameron Latu,cameronlatu,TE,3.889636993408203,,,,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,False,False,1.0,1.0,2023
Cedric Tillman,cedrictillman,WR,6.563782215118408,,,,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,,False,False,1.0,1.0,2023
Charlie Jones,charliejones,WR,7.31128978729248,,,,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,,False,False,1.0,1.0,2023
Chase Brown,chasebrown,RB,6.255080223083496,1.0,1.0,0.0,-5.058128204814125,-4.450313594441855,-2.638456754663365,2.574422708168068,8.52523548617598,11.431510909834993,,True,False,1.0,1.0,2023
Chase Claypool,chaseclaypool,WR,7.938508033752441,1.0,1.0,1.0,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,0.0,True,True,1.0,1.0,2023
Chase Edmonds,chaseedmonds,RB,7.976466178894043,1.0,1.0,0.0,-5.058128204814125,-4.450313594441855,-2.638456754663365,2.574422708168068,8.52523548617598,11.431510909834993,,True,False,1.0,1.0,2023
Chigoziem Okonkwo,chigoziemokonkwo,TE,7.616050243377685,1.0,1.0,1.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,0.0,True,True,1.0,1.0,2023
Chris Godwin,chrisgodwin,WR,11.012168884277344,30.072822549763824,29.654030264620697,1.0,-11.345589189296266,-10.19971775191886,-7.848181464804194,-0.8114347625084474,2.810398380125668,4.996103107588694,30.0,True,True,29.654030264620697,29.973618,2023
Chris Olave,chrisolave,WR,12.541829109191896,56.11037589886927,55.31651420146172,1.0,-13.229131249431314,-12.021808635104906,-9.455085710503475,-1.1932956701476518,2.235369329083002,4.719924255663974,56.0,True,True,55.31651420146172,55.92232,2023
Chris Rodriguez,chrisrodriguez,RB,6.7665839195251465,1.0,1.0,0.0,-5.058128204814125,-4.450313594441855,-2.638456754663365,2.574422708168068,8.52523548617598,11.431510909834993,,True,False,1.0,1.0,2023
Christian Kirk,christiankirk,WR,9.871798515319824,17.82559235866445,17.583220698303283,1.0,-9.75220690239,-8.689409248113801,-6.507017346650322,-0.5529402787808384,3.196045756987793,5.128557871290087,7.0,True,True,17.583220698303283,17.768179,2023
Christian Mccaffrey,christianmccaffrey,RB,16.125547409057617,109.29131633036828,107.73138633906716,1.0,-11.14363165610002,-8.827097554931692,-5.414693482499471,7.247769797750536,13.253283849013965,17.272758101890823,100.0,True,True,107.73138633906716,108.92179,2023
Christian Watson,christianwatson,WR,10.768820762634276,31.60610917811233,31.165229989994224,1.0,-11.539766040341794,-10.386879788839948,-8.012809797225737,-0.8446601319750462,2.7573493877071305,4.971401506676871,33.0,True,True,31.165229989994224,31.50167,2023
Chuba Hubbard,chubahubbard,RB,7.974308490753174,1.0,1.0,0.0,-5.058128204814125,-4.450313594441855,-2.638456754663365,2.574422708168068,8.52523548617598,11.431510909834993,,True,False,1.0,1.0,2023
Cj Stroud,cjstroud,QB,9.39209270477295,1.0746582520989656,1.0735828044038611,0.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,True,False,1.0735828044038611,1.0744035,2023
Cj Uzomah,cjuzomah,TE,5.415210247039795,1.0,1.0,0.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,True,False,1.0,1.0,2023
Clayton Tune,claytontune,QB,8.413466453552246,,,,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,False,False,1.0,1.0,2023
Clyde Edwards Helaire,clydeedwardshelaire,RB,7.98009729385376,1.0,1.0,1.0,-5.058128204814125,-4.450313594441855,-2.638456754663365,2.574422708168068,8.52523548617598,11.431510909834993,0.0,True,True,1.0,1.0,2023
Cole Kmet,colekmet,TE,7.386777877807617,2.4894986287916034,2.4680424893541115,1.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,4.0,True,True,2.4680424893541115,2.484416,2023
Cooper Rush,cooperrush,QB,14.775192260742188,,,,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,False,False,1.0,1.0,2023
Cordarrelle Patterson,cordarrellepatterson,RB,7.416801452636719,1.0,1.0,1.0,-5.058128204814125,-4.450313594441855,-2.638456754663365,2.574422708168068,8.52523548617598,11.431510909834993,0.0,True,True,1.0,1.0,2023
Corey Davis,coreydavis,WR,7.540045261383057,,,,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,,False,False,1.0,1.0,2023
Courtland Sutton,courtlandsutton,WR,8.89570426940918,11.189992330302584,11.043206094934702,1.0,-8.13803359254968,-7.182582913530425,-5.200793440115574,-0.4358890496232308,2.894519484029696,4.612467751702653,6.0,True,True,11.043206094934702,11.155221,2023
Curtis Samuel,curtissamuel,WR,7.972531318664551,1.0,1.0,1.0,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,0.0,True,True,1.0,1.0,2023
Dak Prescott,dakprescott,QB,16.456096649169922,6.42392999733078,6.34579860729631,1.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,2.0,True,True,6.34579860729631,6.4054217,2023
Dallas Goedert,dallasgoedert,TE,8.287275314331055,13.055275203060058,12.881619678500066,1.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,9.0,True,True,12.881619678500066,13.014139,2023
Dalton Kincaid,daltonkincaid,TE,6.433394432067871,4.37826313160201,4.3295994514836895,1.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,0.0,True,True,4.3295994514836895,4.3667355,2023
Dalton Schultz,daltonschultz,TE,7.380171298980713,3.0379198985668907,3.0085637832534013,1.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,2.0,True,True,3.0085637832534013,3.0309658,2023
Dalvin Cook,dalvincook,RB,9.564289093017578,17.940987149922563,17.696953234434915,1.0,-6.459109704067268,-5.461355287519092,-3.252303188917323,3.743921873111378,9.687799747649194,12.854482270921142,7.0,True,True,17.696953234434915,17.883179,2023
Dameon Pierce,dameonpierce,RB,10.876877784729004,40.4971754308587,39.928220960508426,1.0,-9.274477746713334,-7.472409973419316,-4.482784950647973,6.010990619420335,11.987701825381986,15.665976404987244,26.0,True,True,39.928220960508426,40.3624,2023
Damien Harris,damienharris,RB,8.36984634399414,2.4525987881357088,2.4316741887151263,1.0,-5.058128204814125,-4.450313594441855,-2.638456754663365,2.574422708168068,8.52523548617598,11.431510909834993,0.0,True,True,2.4316741887151263,2.447642,2023
Dandre Swift,dandreswift,RB,10.620529174804688,21.722051054157838,21.42355113730357,1.0,-6.931046112409075,-5.798465715380132,-3.458567213501289,4.123947598128645,10.073329280435583,13.32576930110926,5.0,True,True,21.42355113730357,21.65134,2023
Daniel Bellinger,danielbellinger,TE,5.741109371185303,1.0,1.0,0.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,True,False,1.0,1.0,2023
Daniel Jones,danieljones,QB,16.666793823242188,3.3262301572603685,3.292720949763904,1.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,2.0,True,True,3.292720949763904,3.3182924,2023
Darius Slayton,dariusslayton,WR,8.161535263061523,1.0,1.0,0.0,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,,True,False,1.0,1.0,2023
Darnell Mooney,darnellmooney,WR,8.007694244384766,2.759398921838147,2.7340548846813237,1.0,-3.9736107296935694,-3.343275613303504,-2.0439241271279918,0.0965971654962178,1.42032052240207,2.3955068807427944,2.0,True,True,2.7340548846813237,2.7533953,2023
Darnell Washington,darnellwashington,TE,3.983086109161377,1.0,1.0,0.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,True,False,1.0,1.0,2023
Darren Waller,darrenwaller,TE,8.03610610961914,17.40106027520238,17.16480397433358,1.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,12.0,True,True,17.16480397433358,17.345095,2023
Davante Adams,davanteadams,WR,14.709924697875977,75.84740761245243,74.76923514339119,1.0,-13.229131249431314,-12.021808635104906,-9.455085710503475,-1.1932956701476518,2.235369329083002,4.719924255663974,81.0,True,True,74.76923514339119,75.592,2023
David Bell,davidbell,WR,7.365524768829346,1.0,1.0,0.0,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,,True,False,1.0,1.0,2023
David Montgomery,davidmontgomery,RB,9.76021957397461,23.69684801069304,23.369901260762784,1.0,-7.177531918117786,-5.974533791407773,-3.5662960375327644,4.322429735478546,10.274685979841855,13.571915945662806,9.0,True,True,23.369901260762784,23.619398,2023
David Njoku,davidnjoku,TE,8.287044525146484,6.021397904550072,5.949064965446554,1.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,4.0,True,True,5.949064965446554,6.0042634,2023
Davis Mills,davismills,QB,14.54980182647705,,,,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,False,False,1.0,1.0,2023
Dawson Knox,dawsonknox,TE,6.662898540496826,1.0,1.0,0.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,True,False,1.0,1.0,2023
Deandre Hopkins,deandrehopkins,WR,10.746818542480469,33.71036491437868,33.23917404713798,1.0,-11.806250952626456,-10.643737692979306,-8.238742839649198,-0.890258047587839,2.684545878868022,4.93750146186291,32.0,True,True,33.23917404713798,33.598747,2023
Deebo Samuel,deebosamuel,WR,11.213665962219238,45.88577911141812,45.23920212453202,1.0,-13.117357763347002,-11.875663005604244,-9.34606799171154,-1.123967995064712,2.351793351522755,4.839519638352225,39.0,True,True,45.23920212453202,45.732613,2023
Demario Douglas,demariodouglas,WR,6.867803573608398,,,,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,,False,False,1.0,1.0,2023
Deneric Prince,denericprince,RB,6.774495124816895,,,,-5.058128204814125,-4.450313594441855,-2.638456754663365,2.574422708168068,8.52523548617598,11.431510909834993,,False,False,1.0,1.0,2023
Deon Jackson,deonjackson,RB,7.736416339874268,,,,-5.058128204814125,-4.450313594441855,-2.638456754663365,2.574422708168068,8.52523548617598,11.431510909834993,,False,False,1.0,1.0,2023
Derek Carr,derekcarr,QB,14.997634887695312,1.0,1.0,0.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,True,False,1.0,1.0,2023
Derius Davis,deriusdavis,WR,5.233648777008057,,,,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,,False,False,1.0,1.0,2023
Derrick Henry,derrickhenry,RB,13.279657363891602,83.66815381207373,82.47732395768784,1.0,-11.14363165610002,-8.827097554931692,-5.414693482499471,7.247769797750536,13.253283849013965,17.272758101890823,84.0,True,True,82.47732395768784,83.38606,2023
Deshaun Watson,deshaunwatson,QB,17.285459518432617,9.390924099131624,9.270053334969566,1.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,9.0,True,True,9.270053334969566,9.362291,2023
Deuce Vaughn,deucevaughn,RB,6.028816223144531,1.0,1.0,0.0,-5.058128204814125,-4.450313594441855,-2.638456754663365,2.574422708168068,8.52523548617598,11.431510909834993,,True,False,1.0,1.0,2023
Devante Parker,devanteparker,WR,7.850924968719482,1.0,1.0,1.0,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,0.0,True,True,1.0,1.0,2023
Devin Duvernay,devinduvernay,WR,7.280636310577393,,,,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,,False,False,1.0,1.0,2023
Devin Singletary,devinsingletary,RB,8.417492866516113,2.007525195723109,1.9930118550134508,1.0,-5.058128204814125,-4.450313594441855,-2.638456754663365,2.574422708168068,8.52523548617598,11.431510909834993,0.0,True,True,1.9930118550134508,2.0040872,2023
Devon Achane,devonachane,RB,9.86878776550293,7.03010545153437,6.943242140021376,1.0,-5.1170340642390935,-4.499625931537159,-2.6632586401207456,2.655155658843123,8.58944842080276,11.50941478937825,0.0,True,True,6.943242140021376,7.0095286,2023
Dewayne Mcbride,dewaynemcbride,RB,6.464118957519531,,,,-5.058128204814125,-4.450313594441855,-2.638456754663365,2.574422708168068,8.52523548617598,11.431510909834993,,False,False,1.0,1.0,2023
Diontae Johnson,diontaejohnson,WR,10.41161823272705,26.59790354178219,26.229167258926044,1.0,-10.905522199776572,-9.775548579863813,-7.47508089051685,-0.7361354246207545,2.930624402254356,5.052084853564344,30.0,True,True,26.229167258926044,26.510555,2023
Dj Chark,djchark,WR,8.241056442260742,1.6936818621389105,1.6836894160422082,1.0,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,2.0,True,True,1.6836894160422082,1.6913148,2023
Dj Moore,djmoore,WR,10.237059593200684,27.385471961376588,27.00539080212999,1.0,-11.005260600198458,-9.871683840486792,-7.559641776386798,-0.7532015433994944,2.903375934585174,5.039396944838154,17.0,True,True,27.00539080212999,27.295437,2023
