method,season,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,zero_active_actual_rate,zero_active_predicted_rate,zero_active_brier,zero_active_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons,weighted_draft_distance,weighted_support_distance,mean_effective_draft_weight,draft_capital_coverage
production_baseline,2024,180.0,1.9978908262171557,2.8749762157782617,-0.1550210323681469,0.7611111111111111,0.512346423304683,0.0795008343328335,21.205463252061783,30.69939765526271,-1.0074564750292874,0.7833333333333333,0.5083137449229491,0.04973526488143887,0.2388888888888889,0.17418695478624216,0.1883801697026488,0.47852656594805637,0.08888888888888889,0.0768139019082049,0.08100332428212736,0.602515243902439,0.12222222222222222,0.10727834676619538,0.10577949119518103,0.6372266973532796,0.027777777777777776,0.02871698656473109,0.02592824488561921,0.688,0.5466282768628378,0.041478646460281696,-1.1838787068470702,63.91587734072477,0.05000000000000002,1.455520504644151,2.265482397111843,0.01829831269927607,0.9111111111111111,0.1388888888888889,0.12081068701645137,0.11416562367896338,0.6247741935483871,0.005555555555555556,0.005678036712805249,0.005693028116328521,0.7821229050279329,7.843888966923394,0.23694241332870902,0.3754720099369224,0.3032088298745975,0.25653083878330674,0.0,0.9277777777777778
production_baseline,2025,180.0,1.9252348959252548,2.7021792238894435,0.11219020428348561,0.8166666666666667,0.49555671304549376,0.033985891169733884,20.873355607209696,30.120608760371226,1.1287787766752562,0.8111111111111111,0.4867661831176346,0.05217748323426774,0.17222222222222222,0.18283665301856517,0.14132179864953956,0.6055423251786101,0.07777777777777778,0.07683980833541422,0.07215438193314899,0.5391566265060241,0.09444444444444444,0.12368819475832714,0.08390426671175916,0.6625766871165644,0.044444444444444446,0.03428398254877909,0.03764769754504555,0.8161337209302325,0.5424855537418403,-0.01014434601891005,-1.138124964937994,65.47434534346546,0.05000000000000002,1.7648387736453799,2.6530138670450354,0.2802087180520597,0.8666666666666667,0.15555555555555556,0.12184710162463652,0.12973213144077755,0.5648496240601504,0.022222222222222223,0.0063557275815740435,0.020335454867664377,0.6107954545454546,8.509963707216276,0.21491333393296097,0.4262117565367082,0.29670237790339543,0.2559091217824326,0.0,0.95
recency_hl12,2017,180.0,1.8766208954038446,2.6579976886501746,0.4802280784628476,0.8222222222222222,0.4584036757466283,0.10925699781699011,19.938950699694512,29.095756688517,5.310741621311072,0.7888888888888889,0.4648681589648291,0.08426377315531086,0.13333333333333333,0.18167339089461557,0.1174853182483404,0.5542200854700855,0.05555555555555555,0.08736854734505659,0.052508154054732296,0.648235294117647,0.09444444444444444,0.14357939059769373,0.08854853214349541,0.5734391916275713,0.03888888888888889,0.032211863146366294,0.03768390069649173,0.6680429397192403,0.45693949393462446,-0.10639217259791967,-1.4224678832775646,59.85228451716359,0.05000000000000002,1.5577142745107437,2.4151025934450514,0.03693214125527519,0.9222222222222223,0.13333333333333333,0.1234048379183108,0.1187014465587737,0.5048076923076923,0.005555555555555556,0.00883173259675312,0.005836241119417095,0.29329608938547486,4.468699334986128,0.4248979230222334,0.0,0.3355368505341921,0.2624679259570744,0.0,0.8777777777777778
recency_hl12,2018,180.0,1.9830473099232362,2.775697164895327,-0.7579247075259606,0.8055555555555556,0.5709829954404099,0.1264570832909887,22.019473818999135,30.959789776741836,-6.98412927634593,0.8055555555555556,0.5520455436450223,0.09501326243613634,0.2722222222222222,0.17715070032872127,0.20736815551165663,0.5360648076024302,0.12777777777777777,0.08388551620984137,0.11003348918636556,0.5923566878980892,0.16111111111111112,0.10102614799463953,0.12554624988309387,0.7709522722082667,0.011111111111111112,0.027353944667578137,0.012279191254662614,0.3806179775280899,0.5404035935350875,0.05213123861847588,-1.384745655591394,59.94898785318846,0.05000000000000002,1.4809739867829377,2.287798725864386,0.018283534315412908,0.9222222222222223,0.11666666666666667,0.12515598595766902,0.106264926915025,0.5145253069781371,0.005555555555555556,0.0062041675971479075,0.005728540103009459,0.3240223463687151,4.738567956916282,0.4159227774802875,0.06977062627296227,0.3363424034453953,0.26671559861130345,0.0,0.8833333333333333
recency_hl12,2019,180.0,1.8692389349457466,2.5869394495815827,-0.3455052096850215,0.8277777777777777,0.5322766153996809,0.08859611398582445,20.208667349311913,28.178109658237947,-4.681089056324777,0.85,0.5340514284969543,0.09460517077456965,0.18333333333333332,0.1874967152978679,0.1504964753579334,0.5343228200371057,0.08333333333333333,0.0858746290681114,0.07914673039073446,0.48323232323232324,0.10555555555555556,0.1147132032899571,0.09055324282604948,0.692056227525335,0.03888888888888889,0.026488205952715813,0.03626641811341026,0.611065235342692,0.6187971385872153,-0.005103038159613979,-1.1916223472333611,58.29403826558971,0.05000000000000002,1.3930095625910706,2.1729550151373025,-0.15903282084231563,0.9388888888888889,0.1,0.12126923789254929,0.08984261427101224,0.5960219478737997,0.011111111111111112,0.004131956393295552,0.011194927185195932,0.3539325842696629,5.081341868664298,0.3941132470717244,0.1256768677229303,0.3186167067800485,0.26859832631833036,0.0,0.9
recency_hl12,2020,180.0,1.8054515852757775,2.494695245850359,-0.6638692308125603,0.8333333333333334,0.559066734417088,0.13785709487003917,20.40769823217858,29.208139183776403,-3.544727613705168,0.8222222222222222,0.5304444839169378,0.07714149494925696,0.2,0.1881579473312121,0.15750732448566387,0.5877700617283951,0.08888888888888889,0.0841539269328371,0.08156834446962807,0.5514481707317073,0.12222222222222222,0.11569125875524947,0.09926785266844428,0.7425201380897584,0.022222222222222223,0.029690039758880342,0.02099428601187623,0.8664772727272727,0.6038085851297471,-0.04512279185571571,-1.1113570001547317,60.5761863761092,0.05000000000000002,1.5062868529292313,2.1723886124318073,0.34492569724424943,0.9111111111111111,0.14444444444444443,0.12229290598879705,0.11791643849237463,0.6810689310689311,0.005555555555555556,0.007031642016094324,0.005953906448163957,0.32122905027932963,5.455754690440175,0.36898302484512413,0.16717411332765444,0.3138599423016232,0.2585139906827504,0.0,0.9166666666666666
recency_hl12,2021,180.0,1.9805355750557863,2.697365815542449,0.1242775702147371,0.8111111111111111,0.5060900806869562,0.061785646823442564,20.52145089043412,28.918402328628193,2.9087072501673523,0.7944444444444444,0.4866758774830138,0.06585227324761367,0.15,0.18400761723006023,0.12785189290249774,0.5923505204550956,0.05555555555555555,0.079733030454278,0.05430445849103883,0.5458823529411765,0.09444444444444444,0.11955948590726702,0.08218870083946414,0.7214002165283291,0.03888888888888889,0.02764418875775946,0.0345872160582441,0.7349298100743188,0.5624557909923048,-0.056779530232414575,-1.0856439689175335,59.382234570856376,0.050000000000000024,1.601204513450845,2.2883224266305295,0.4672758169639428,0.8944444444444445,0.15,0.12277644431587215,0.12062258067008662,0.6213991769547325,0.022222222222222223,0.008419737525601198,0.019085978165689802,0.6335227272727273,5.751172925139552,0.3513140863464492,0.2013304130184595,0.3210738451514473,0.25699922583055645,0.0,0.8944444444444445
recency_hl12,2022,180.0,1.7367517359333031,2.5036749451319626,0.21356208276919758,0.8555555555555555,0.4909357677516071,0.052215826030838186,19.60612523358869,28.47347552123659,3.9229035471372806,0.8055555555555556,0.4746744575264164,0.07082229997053158,0.16111111111111112,0.1743865196465028,0.13529852616823107,0.5553779401689883,0.03888888888888889,0.07425426593857574,0.04035584613271099,0.5227085053674649,0.11666666666666667,0.12647366211875063,0.10146609005061816,0.6307277628032345,0.022222222222222223,0.024503891130339135,0.019490262621152672,0.8465909090909091,0.5969913386683063,0.07031698509213247,-1.1374630313117675,60.179049865995836,0.05000000000000002,1.5416020360390954,2.320782302230493,0.22300720662031673,0.9166666666666666,0.12777777777777777,0.12377538730041589,0.10310109328459482,0.686513431182498,0.0,0.007847894916217355,0.00048275945888258783,,6.068087345742978,0.3292480638470747,0.2283272702440307,0.31081683304760255,0.25423933617205735,0.0,0.9222222222222223
recency_hl12,2023,180.0,2.0528192872509075,2.9196575445557906,0.32325560638114437,0.7444444444444445,0.4715218213995172,0.0930634575571464,20.759395015642863,31.003919958320594,0.80692129257535,0.7888888888888889,0.47813065114981534,0.09940875900705937,0.18888888888888888,0.1741454009378153,0.1566712126818639,0.4854955680902498,0.05555555555555555,0.07188041051840961,0.052637523957471226,0.638235294117647,0.11666666666666667,0.11185516689008719,0.10369176024982261,0.5783168613357292,0.044444444444444446,0.030160169684608728,0.040493596456924436,0.690406976744186,0.5480981296219396,-0.019724888628249844,-1.1539812948783534,60.89639982738264,0.05000000000000002,1.3486221735162125,2.1232173609848366,-0.30574023601921785,0.95,0.08333333333333333,0.12779804414024415,0.07346920981038094,0.6573737373737374,0.016666666666666666,0.007479938778422068,0.013588318513597897,0.7372881355932204,6.437653314456671,0.3018532252445806,0.25462919065475315,0.3128691124136176,0.2573016793580144,0.0,0.9166666666666666
recency_hl12,2024,180.0,2.0007535088046984,2.8748126704196832,-0.15507019786936624,0.7555555555555555,0.5148664844592544,0.08577292262867964,21.223475558539587,30.710075063931697,-1.2700843415334286,0.7833333333333333,0.5107699499186237,0.05171454243589868,0.2388888888888889,0.1718584550358984,0.18917274450729174,0.4792055678153115,0.08888888888888889,0.07380005253438911,0.08150392035793091,0.6036585365853658,0.12222222222222222,0.10512130898890781,0.10486748045838688,0.6579401611047181,0.027777777777777776,0.02862733357430877,0.026209436602169768,0.7085714285714285,0.5454193775115979,0.06183935718180602,-1.1823579422878914,59.850046943761704,0.05000000000000002,1.4544413919280998,2.265327646077281,-0.004735072950932522,0.9055555555555556,0.1388888888888889,0.12116780761357984,0.11430403460858633,0.6214193548387097,0.005555555555555556,0.005945140313666622,0.0057800823978969885,0.7039106145251397,6.723797716476592,0.314981156432602,0.2787670748916538,0.2992981336015802,0.25622223925459725,0.0,0.9277777777777778
recency_hl12,2025,180.0,1.9264849092408256,2.7021737596875433,0.11219354516349359,0.8388888888888889,0.4936293709834798,0.043881466301112226,20.841200234849907,30.045984974294527,0.8490917113274979,0.7944444444444444,0.48936827028074414,0.04501109595980968,0.17222222222222222,0.18464352214442242,0.14127866535464076,0.6241610738255033,0.07777777777777778,0.07548594767329157,0.07221040171253638,0.5322719449225474,0.09444444444444444,0.12292961944732654,0.08351279503689629,0.6723204619271022,0.044444444444444446,0.035308764679109206,0.03707897140406186,0.8292151162790697,0.5531098357836194,0.004485735156434869,-1.1233213503930837,61.08688429327765,0.05000000000000002,1.7530664004238423,2.6459141089076836,0.25016052316846077,0.8666666666666667,0.15555555555555556,0.12359619277261338,0.12892247105335192,0.5770676691729323,0.022222222222222223,0.006677930556586316,0.02001656143519249,0.6264204545454546,7.213719977058475,0.29580728046890237,0.31789848739225585,0.2926025738251084,0.2540452027422894,0.0,0.95
recency_hl4,2017,180.0,1.8799260189002032,2.657899869276289,0.48054632378693524,0.8277777777777777,0.45751120858369254,0.11169154418912863,19.97170635308228,28.986128977023984,4.973593142098582,0.7888888888888889,0.46600679384722216,0.08302933571715321,0.13333333333333333,0.183147725025182,0.1160742162205902,0.5814636752136753,0.05555555555555555,0.08613449609223672,0.052402351239105714,0.6558823529411765,0.09444444444444444,0.1420245153756824,0.08732199000936999,0.5925658607001083,0.03888888888888889,0.035430046530949916,0.038270364256110107,0.6325350949628407,0.47044443585858586,-0.06507608259514182,-1.4085156649827426,53.64031108935186,0.050000000000000024,1.5652034494482994,2.4285424926453345,0.016016920805895386,0.9111111111111111,0.13333333333333333,0.12552061168358045,0.11872997105723158,0.5120192307692307,0.005555555555555556,0.009314055205281968,0.005861437113754574,0.29329608938547486,3.7853139185519264,0.5398496012889837,0.0,0.3345608184677938,0.2622863472898302,0.0,0.8777777777777778
recency_hl4,2018,180.0,1.9857758064566327,2.775733293464145,-0.7576491493061838,0.8,0.5697702707383517,0.12446954387629355,22.099228431005667,30.968963041697872,-7.303407198487624,0.8222222222222222,0.5542860945488981,0.09426814956892254,0.2722222222222222,0.1790754731233695,0.20698649181909723,0.5374668951550086,0.12777777777777777,0.08356546244027187,0.10984350212255464,0.576571586818056,0.16111111111111112,0.10031993139525919,0.12420955190371667,0.788992920758164,0.011111111111111112,0.02832448706261625,0.012445417565191071,0.351123595505618,0.5475653519469023,0.08136053581900676,-1.3747950647418417,51.84266017857238,0.05000000000000002,1.4888947034345772,2.304124319933288,-0.012125411229459735,0.9166666666666666,0.11666666666666667,0.128156822112627,0.10759440225455831,0.5025456723569931,0.005555555555555556,0.006445314568721281,0.0057312837418821375,0.3240223463687151,3.895628049007957,0.539810725827788,0.03733063443054858,0.335375891777194,0.266094627784775,0.0,0.8833333333333333
recency_hl4,2019,180.0,1.8667119655724163,2.5869902988151123,-0.3453164623725138,0.8333333333333334,0.531964870944731,0.08527562987668347,20.218284218897193,28.136915180097528,-5.072062604743745,0.8444444444444444,0.5362744596419436,0.09236384191013253,0.18333333333333332,0.1933116493194083,0.15034175765632327,0.5438054009482581,0.08333333333333333,0.08710713622723561,0.07882607664895282,0.5143434343434343,0.10555555555555556,0.11562583074246402,0.09035356666659142,0.7048054919908466,0.03888888888888889,0.027622980653936223,0.03599267522036441,0.6399669694467383,0.6193578725007121,0.014018951202197597,-1.1176477231245574,50.05994900474512,0.05000000000000002,1.3990953953579433,2.1844625548603505,-0.18654348190383713,0.9333333333333333,0.1,0.12359384185096048,0.0901947475522397,0.5905349794238683,0.011111111111111112,0.0038885389962886054,0.011182044456824669,0.3539325842696629,4.1132913194678835,0.520802254008796,0.06727166693789867,0.3168324300485412,0.26845518197166773,0.0,0.9
recency_hl4,2020,180.0,1.8061331769510658,2.494671795547782,-0.6636093182179099,0.8222222222222222,0.5584869211218257,0.13530469929019773,20.44281107075095,29.230004366011578,-3.7936743995887126,0.8222222222222222,0.5324886007427311,0.07381745223368583,0.2,0.19140103363091696,0.15870714151516643,0.5788966049382716,0.08888888888888889,0.08247419984746195,0.08149996167606753,0.557545731707317,0.12222222222222222,0.11370978151528395,0.09961567526956355,0.7413693901035673,0.022222222222222223,0.030893229092687876,0.021130326682975462,0.8579545454545454,0.6009648525557436,-0.03574184388407049,-1.0328094844631115,50.30995864252172,0.05000000000000002,1.5039823471976363,2.167604816859935,0.3194128128904532,0.9222222222222223,0.14444444444444443,0.12360421441595683,0.11692743727296799,0.6915584415584416,0.005555555555555556,0.007216579909345039,0.006020582628069806,0.32122905027932963,4.330446481501715,0.5036206336582412,0.08690595198800162,0.3124585711538543,0.25765153642934285,0.0,0.9166666666666666
recency_hl4,2021,180.0,1.978239842990475,2.6974576563990182,0.12434295989197296,0.8222222222222222,0.5036582634604687,0.057809149246303426,20.535816705483814,28.883520041515386,2.3673505801027326,0.7888888888888889,0.48869851252040153,0.06429784250402826,0.15,0.18672176537002388,0.1283028047741008,0.5913822319051077,0.05555555555555555,0.07651014855255482,0.05380230990565053,0.5594117647058824,0.09444444444444444,0.1170540359608274,0.08123505435671577,0.724648141465175,0.03888888888888889,0.027371795538332487,0.03425888215775197,0.7382328654004955,0.5606521807872836,-0.07728633599802463,-0.987306850816984,48.30632339162591,0.050000000000000024,1.5964090646618212,2.2924709931247222,0.4238719427746133,0.9,0.15,0.1248423641172824,0.12132030760859577,0.6030016945049624,0.022222222222222223,0.00832420343933356,0.019114447350408917,0.6349431818181818,4.491071070286912,0.488307421757834,0.10207008184413226,0.3168693950802235,0.2554184704303487,0.0,0.8944444444444445
recency_hl4,2022,180.0,1.7324386082418868,2.503139485225597,0.2129880894739859,0.8444444444444444,0.4872096071602083,0.05888060177443244,19.564424349930825,28.29188186072969,3.291664009571518,0.7888888888888889,0.47652989909646504,0.06738417015850173,0.16111111111111112,0.17013357298046072,0.13527034291947906,0.5640557204841288,0.03888888888888889,0.0701311608687352,0.03959116973371577,0.5656482246077622,0.11666666666666667,0.12168210209687522,0.10067266470035885,0.6522911051212938,0.022222222222222223,0.024541772662342608,0.01939376769350586,0.8849431818181818,0.5915106632702275,0.04011029146990134,-1.0790177468346713,47.723114039687445,0.05000000000000002,1.5415923435326082,2.3319186200430675,0.1619579493823955,0.9222222222222223,0.12777777777777777,0.12616450872455215,0.10409140656406275,0.6638050401550817,0.0,0.008425818339426657,0.0005701176011196902,,4.644954241129639,0.4697516437514183,0.11460216998980013,0.3063588646630309,0.2522730044822997,0.0,0.9222222222222223
recency_hl4,2023,180.0,2.053829486971949,2.919457640294703,0.32357891099270375,0.7888888888888889,0.4701995209996714,0.11051232829376095,20.79039616824738,30.904336729621907,0.1664240011378349,0.7888888888888889,0.4806432859852263,0.10595768419359936,0.18888888888888888,0.16678775271492444,0.1558031818085141,0.515713134568896,0.05555555555555555,0.06359077893045459,0.05247725273970929,0.611764705882353,0.11666666666666667,0.10258380642697328,0.10328905240410632,0.6046720575022462,0.044444444444444446,0.028972162598391343,0.040337022266365034,0.701671511627907,0.5287375722734835,-0.042684444993158224,-1.1386365544172437,47.310831282049406,0.05000000000000002,1.3549438801142173,2.1437058074640367,-0.37134418262084595,0.95,0.08333333333333333,0.129495047671676,0.07314398908775828,0.6698989898989899,0.016666666666666666,0.007890070965898688,0.013462766154025285,0.7504708097928436,4.856768809239515,0.4445002300430199,0.12785284538134975,0.30599947640670044,0.2573226609819617,0.0,0.9166666666666666
recency_hl4,2024,180.0,2.0119238128185666,2.874526175387822,-0.1554661238318722,0.7222222222222222,0.5159926842276137,0.09196894880700801,21.315677715251255,30.738408100600523,-1.6846028861571924,0.7555555555555555,0.5144377439816878,0.06893177667015205,0.2388888888888889,0.166667493389224,0.1916232419498307,0.47615005941266336,0.08888888888888889,0.06872152883508442,0.0826800451571108,0.5773628048780488,0.12222222222222222,0.10000954842731893,0.10432842717506835,0.6789413118527042,0.027777777777777776,0.026488088411086474,0.026855371564761567,0.6674285714285715,0.5284001323471614,0.03542290399909462,-1.213756260557107,45.2892507069211,0.05000000000000002,1.4583311614755865,2.2659573255228436,-0.030590683735670726,0.9,0.1388888888888889,0.12023864219512836,0.11503533655090135,0.6149677419354839,0.005555555555555556,0.006251192032668264,0.0059473050451767555,0.6983240223463687,4.93422317795132,0.46797880788676655,0.13748278922830406,0.29161450929358307,0.2565526044499494,0.0,0.9277777777777778
recency_hl4,2025,180.0,1.9333898301709578,2.70188469550009,0.1119042054389083,0.8111111111111111,0.4898770255721763,0.04292968850532486,20.817908872794963,29.930648627484025,0.4326714376352994,0.8,0.4888560057534322,0.055380716635381355,0.17222222222222222,0.1844561137088928,0.14297660498901688,0.5756657285126651,0.07777777777777778,0.0683589408339777,0.07191160737217216,0.5636833046471601,0.09444444444444444,0.11902558209060884,0.08441551629197246,0.6568025983399495,0.044444444444444446,0.034903750412127905,0.037463273269967005,0.8197674418604651,0.5674051848721803,-0.0031893988497587373,-1.1256058833365614,44.353817953431076,0.05000000000000002,1.7408375127277322,2.634189717450891,0.2122953171983874,0.8722222222222222,0.15555555555555556,0.1254973683588075,0.12795257649626407,0.6024436090225563,0.022222222222222223,0.007013359171386087,0.019601165131076924,0.6477272727272727,5.136122706891229,0.458550683339639,0.15533411761279112,0.2849631243815496,0.25097424949716307,0.0,0.95
recency_hl8,2017,180.0,1.8774070412657826,2.657962205695946,0.48030628957537663,0.8333333333333334,0.45768697181951423,0.10729316594200583,19.94517598975162,29.06860480756376,5.2269479860209245,0.7888888888888889,0.46525981322172666,0.08042830084677688,0.13333333333333333,0.18170382262774395,0.11704698046250653,0.5598290598290598,0.05555555555555555,0.08631177855004948,0.052481190899436155,0.6447058823529411,0.09444444444444444,0.14291754345936208,0.08806953669536484,0.578130638758571,0.03888888888888889,0.032974938725193664,0.03781156768109821,0.6556564822460776,0.4617113909819604,-0.10362253979032274,-1.4198877492749644,58.77390257074352,0.05000000000000002,1.559375279522702,2.418307364456307,0.03181676410519436,0.9111111111111111,0.13333333333333333,0.12393967395178689,0.11868364698859422,0.5066773504273504,0.005555555555555556,0.008964466444619219,0.005842346384926162,0.29329608938547486,4.289871621795573,0.45408295168586615,0.0,0.33528577789711844,0.26238158123253874,0.0,0.8777777777777778
recency_hl8,2018,180.0,1.983659064435215,2.775699959030926,-0.7578558964925296,0.8055555555555556,0.5712904544728166,0.12735471236534385,22.038132991339435,30.960245995541907,-7.067357471246055,0.8222222222222222,0.5528134356120634,0.09500998191465787,0.2722222222222222,0.1779403821796572,0.2077257957621888,0.5251596821934881,0.12777777777777777,0.08380477246308797,0.10999478828612656,0.5843256715591248,0.16111111111111112,0.1009166236528556,0.1253461459348568,0.7764329755651975,0.011111111111111112,0.0274513133831739,0.01229762823708082,0.36797752808988765,0.5487032494908567,0.08763644968466104,-1.3830250268558493,58.3146070024877,0.050000000000000024,1.48272740019456,2.292112186793971,0.010462169680395622,0.9222222222222223,0.11666666666666667,0.12594472276135044,0.10658445537303765,0.5082359988020365,0.005555555555555556,0.006282923186804381,0.005729421110071199,0.3240223463687151,4.513257861797838,0.44779234495672393,0.060173614720591365,0.3360595980699604,0.26653461305259557,0.0,0.8833333333333333
recency_hl8,2019,180.0,1.8683109775613989,2.5869547674756395,-0.3454504968110707,0.8333333333333334,0.5326058374881902,0.09117539034536615,20.20648307890703,28.16663042797177,-4.782939587307759,0.8555555555555555,0.5340923836135967,0.09395421706182261,0.18333333333333332,0.18890778546158857,0.15003383658620054,0.5440115440115441,0.08333333333333333,0.08659783924943049,0.07914132689077565,0.4824242424242424,0.10555555555555556,0.11495944625401329,0.09005310936692601,0.7025171624713958,0.03888888888888889,0.0268426741133163,0.03614570734860541,0.6135425268373246,0.6218096686766074,0.008652530427893865,-1.173462380820426,56.64005979138312,0.050000000000000024,1.3940770071656443,2.1756054705972745,-0.16576082498559452,0.9388888888888889,0.1,0.12190631895417874,0.08990210170354715,0.5946502057613169,0.011111111111111112,0.0040697919513097225,0.011190576682360221,0.3539325842696629,4.820698384480436,0.42662507695870794,0.10850158775122196,0.3181097411039092,0.2685466405156833,0.0,0.9
recency_hl8,2020,180.0,1.8053925798878134,2.494691359433317,-0.6637940925030198,0.8333333333333334,0.5587476237981267,0.13876683585997296,20.41434057808954,29.2126815231111,-3.611977576336837,0.8222222222222222,0.5298189019544229,0.07677947750362302,0.2,0.1902507456493573,0.15706038053937887,0.5962577160493827,0.08888888888888889,0.08403625859041189,0.0812025039418771,0.557545731707317,0.12222222222222222,0.11568822242652341,0.09891219217924337,0.75,0.022222222222222223,0.029419316948654513,0.02093267380852593,0.8707386363636364,0.5999411499829745,-0.052221776392275474,-1.0908386394358274,58.39008182062801,0.05000000000000002,1.504684173317728,2.1707575475965637,0.3377840621720041,0.9166666666666666,0.14444444444444443,0.12275068428701942,0.11755391947699745,0.6875624375624375,0.005555555555555556,0.007082588649670405,0.005969160566699813,0.32122905027932963,5.149333844552098,0.4035938920603646,0.1434321842400967,0.31342214732599866,0.25822453616081875,0.0,0.9166666666666666
recency_hl8,2021,180.0,1.9793668105534314,2.6973969056409994,0.12429044320120579,0.8111111111111111,0.5058485273121737,0.058386015515569434,20.52134046840285,28.910852076962577,2.7668952440151715,0.7944444444444444,0.48673277989532987,0.060919231614323666,0.15,0.18550476226252394,0.12809893426276908,0.598644396030017,0.05555555555555555,0.07911203047038176,0.05396211681295344,0.5564705882352942,0.09444444444444444,0.11918452400575669,0.08210489610912663,0.7177914110429447,0.03888888888888889,0.027535120007476842,0.03444953586212646,0.7349298100743188,0.561633723363205,-0.06524481208267745,-1.0592122259620282,56.92791090587499,0.050000000000000024,1.5998559409669086,2.2890340642122182,0.45617786313695996,0.8944444444444445,0.15,0.1233069990032813,0.12081659775095517,0.616557734204793,0.022222222222222223,0.008402806298497592,0.01908607036001341,0.6363636363636364,5.403394832073705,0.3865534763137672,0.1718349878801963,0.3200013821601755,0.25655737793032807,0.0,0.8944444444444445
recency_hl8,2022,180.0,1.7356336443632978,2.50343863426636,0.21333109995070362,0.85,0.4890557583093807,0.05651103606020469,19.587385457049596,28.420680523765512,3.750841898327877,0.8222222222222222,0.47556610800155696,0.06987855792263697,0.16111111111111112,0.17368126106066686,0.13456735809714165,0.5775291162365837,0.03888888888888889,0.07406262110776354,0.04033466505071684,0.5152766308835673,0.11666666666666667,0.12522890901968148,0.10104619643601077,0.6406109613656783,0.022222222222222223,0.02443918935973135,0.019413561950730823,0.8693181818181818,0.5897132651248466,0.036910604236756274,-1.1197431340069,57.36326073916041,0.05000000000000002,1.5406715310626236,2.3231553760657877,0.20655428096228923,0.9111111111111111,0.12777777777777777,0.12448525122144602,0.10327308577720308,0.6801440044309056,0.0,0.007999594718831864,0.0005008109351696042,,5.6708845032443564,0.3653408335131125,0.19441522573290396,0.30963478780397097,0.25369917940261866,0.0,0.9222222222222223
recency_hl8,2023,180.0,2.052336693566456,2.919632390016948,0.32336133980744375,0.7666666666666667,0.4725765635275777,0.09593224290719488,20.760501194612992,30.980692091267347,0.6347608962760246,0.8,0.4785385337406944,0.09589692060557065,0.18888888888888888,0.173025434043977,0.1564587080403935,0.4865028203062047,0.05555555555555555,0.0699451347791777,0.05269660473753979,0.6252941176470588,0.11666666666666667,0.11000501829686325,0.10369492701606396,0.5816112608565439,0.044444444444444446,0.029878240746689863,0.04035666354200956,0.6991279069767442,0.5402775633039497,-0.03294751895634639,-1.1471843982816967,57.74304533187967,0.050000000000000024,1.3495527262310636,2.12794879799443,-0.3230614643397202,0.95,0.08333333333333333,0.1283249174031307,0.07334833823864205,0.6638383838383838,0.016666666666666666,0.007603287366884156,0.013551197121812431,0.7467043314500942,5.992438591827868,0.3384428746248186,0.2168579471747515,0.31098328266387376,0.25721193100380924,0.0,0.9166666666666666
recency_hl8,2024,180.0,2.002961785935968,2.8747468841778816,-0.15512644822046276,0.75,0.5155405690616377,0.08605706518011369,21.23892902342714,30.715373960951677,-1.385177039079937,0.7777777777777778,0.5122165741377205,0.0654047560362564,0.2388888888888889,0.17122697745361007,0.18944458009756768,0.488202342556442,0.08888888888888889,0.0727609016521281,0.08165056592068344,0.6105182926829268,0.12222222222222222,0.10395924481963574,0.10449718695377794,0.6691599539700805,0.027777777777777776,0.028099569546039104,0.026276163877856546,0.7211428571428572,0.5404695776998397,0.05628568782987129,-1.185985061762097,56.33813810240819,0.05000000000000002,1.4550351645271755,2.265288988339349,-0.012771645849294425,0.9055555555555556,0.1388888888888889,0.12105375048765682,0.11445705853033959,0.6188387096774194,0.005555555555555556,0.006037752845163129,0.005822348358668381,0.6983240223463687,6.212703508706655,0.3547665405261916,0.23649160966621932,0.29723953966674166,0.2562054636947393,0.0,0.9277777777777778
recency_hl8,2025,180.0,1.9278622292098468,2.7021249550068163,0.11215011113889736,0.8333333333333334,0.4921641751713543,0.04974354647490398,20.829307042395346,30.0097936908045,0.7262462111487477,0.7944444444444444,0.4890887865541371,0.04492058925686504,0.17222222222222222,0.18464339742476735,0.14170744586890632,0.5975319333189002,0.07777777777777778,0.07334412059375287,0.07277750884465371,0.5150602409638554,0.09444444444444444,0.12164967526039823,0.08360082289445102,0.6726813424756406,0.044444444444444446,0.03531641902580026,0.036884226418403436,0.8335755813953488,0.5501301804676217,-0.01890181795734436,-1.1213506049291002,56.97231864809841,0.050000000000000024,1.7483435936788831,2.642400823591493,0.23768602534664712,0.8722222222222222,0.15555555555555556,0.12430805046363061,0.12857332127702528,0.5911654135338346,0.022222222222222223,0.006801431489712597,0.019875946843437086,0.6306818181818182,6.617596987418865,0.3378735811491574,0.26955292558556426,0.2905072501061987,0.2531420945373694,0.0,0.95
