period,method,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,zero_active_actual_rate,zero_active_predicted_rate,zero_active_brier,zero_active_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons,weighted_draft_distance,weighted_support_distance,mean_effective_draft_weight,draft_capital_coverage
development_2017_2022,all_context_hl8,1080.0,1.8767209248120533,2.619346614759179,-0.15813491832522353,0.8268518518518518,0.5197182928104042,0.04561900412965714,20.450897031194565,29.109546647258234,-0.6592161121375254,0.8157407407407408,0.5087421032834327,0.03278009553803618,0.18333333333333332,0.18203491396455307,0.14953288528202485,0.5477221191506906,0.075,0.0824766344137586,0.06971304987355062,0.5506494148469457,0.11574074074074074,0.11917090935777382,0.09778328641249277,0.6937340314136126,0.028703703703703703,0.02759947246463148,0.02692271259253464,0.6997447645991575,0.5585089269584813,-0.015782859134062282,-1.195121549724019,57.8186208996762,0.050000000000000024,1.5092240829819823,2.270853165472709,0.15658327889127518,0.9138888888888889,0.1287037037037037,0.12249052198323822,0.10912098826425447,0.6128487220850313,0.008333333333333333,0.0072804816444483385,0.008079785957515039,0.45860566448801743,4.96057818172828,0.41477988793030973,0.1117564329306302,0.2691199325804753,0.23199808642222927,0.30132144787701065,0.899074074074074
development_2017_2022,draft_only,1080.0,1.8779599092418808,2.619546932051943,-0.15812708235828493,0.8268518518518518,0.5205849943381059,0.04403462660087171,20.4401493262853,29.14840865583654,-0.3161632817810735,0.8175925925925925,0.5075490715529806,0.029507773698531026,0.18333333333333332,0.18052564534941087,0.1496742074255981,0.5488501798025608,0.075,0.08304881506959282,0.06998905606745293,0.5415044674303934,0.11574074074074074,0.12036311478020446,0.09826183123219105,0.6835602094240838,0.028703703703703703,0.02670644538352226,0.026927262962145967,0.7007903072050186,0.555184261640181,-0.026040450613859883,-1.2320282923179597,61.63485614632059,0.05000000000000002,1.5104234583355727,2.266178557701439,0.18633975473316208,0.912962962962963,0.1287037037037037,0.12026075103777348,0.10920216843344868,0.6094312647650212,0.008333333333333333,0.006875119176529466,0.008073751563758927,0.4590725178960473,5.853209142131708,0.31514201901182476,0.1741216610165801,0.2682008241378317,0.2623968318770731,0.30132144787701065,0.899074074074074
development_2017_2022,draft_recency_hl8,1080.0,1.8762883979545926,2.619343555541316,-0.15822390954533933,0.8287037037037037,0.519210684064295,0.04203658728772469,20.435524498124558,29.099913877849236,-0.6696844640654593,0.8166666666666667,0.5082553204306066,0.03047337016517837,0.18333333333333332,0.18229249927747176,0.14952848666261404,0.5513067179733846,0.075,0.08206619941597879,0.06952410218937638,0.5583731880028177,0.11574074074074074,0.11879475361085383,0.0977948073398654,0.6935120418848167,0.028703703703703703,0.027308072797809325,0.026898879484963365,0.6990374857775454,0.5648030908157767,0.0027541175875493715,-1.1907881455179854,57.6659401433732,0.050000000000000024,1.5094098898599988,2.2726735693404447,0.15653440397007273,0.9148148148148149,0.1287037037037037,0.12239052065669903,0.10908804839977972,0.6113731756358993,0.008333333333333333,0.007059333457590407,0.008076007978704823,0.4592800082996161,4.964161876612639,0.41434647718858225,0.11190245203817958,0.267482712114903,0.26159650983716254,0.30132144787701065,0.899074074074074
development_2017_2022,draft_support,1080.0,1.8785488412091738,2.6195802141408335,-0.15803336590973918,0.825925925925926,0.5210256044940128,0.04612727079329432,20.454139504056627,29.155434747365064,-0.3077184338015954,0.8157407407407408,0.5075563546687738,0.032022334057555835,0.18333333333333332,0.18073708023976945,0.1499215676496363,0.5439428296571154,0.075,0.08340014026812868,0.07011338970186792,0.5286768249731213,0.11574074074074074,0.1207984043462625,0.09812344449003016,0.6878659685863875,0.028703703703703703,0.02689331224895293,0.026922568599373354,0.700267535902088,0.5551747212394815,-0.029423102881413456,-1.2352817569080201,61.74742805242003,0.050000000000000024,1.5097705937612353,2.263724726486627,0.18628341142299695,0.9138888888888889,0.1287037037037037,0.12030181277341914,0.10919107020882834,0.6122676778874456,0.008333333333333333,0.007082512659584108,0.008090355231087854,0.4577757028737421,5.850914265989193,0.31543173006085207,0.17407118088195925,0.2697659206252298,0.23215294859093635,0.30132144787701065,0.899074074074074
development_2017_2022,production_baseline,1080.0,1.876645293839319,2.619516349284648,-0.15818409454000004,0.8268518518518518,0.5209627000273136,0.047002140052757824,20.455434789879227,29.17346144378993,-0.29012066166352474,0.8222222222222222,0.5073051037366983,0.03297586747175424,0.18333333333333332,0.1808558787478323,0.14983465878177193,0.5420760896951373,0.075,0.08310747751347011,0.06987154869124924,0.5532075285161705,0.11574074074074074,0.12096708919932168,0.09814554278607698,0.6854198952879581,0.028703703703703703,0.027246858935422422,0.026857144562658013,0.7004520434207694,0.5565770791703384,-0.02065507219704025,-1.2509820454788783,61.73431514240522,0.050000000000000024,1.5147181082245338,2.273484084061867,0.17358411667753146,0.9185185185185185,0.1287037037037037,0.12176785847798302,0.10942575737708958,0.6029709707260759,0.008333333333333333,0.006929118370920367,0.008048024050209723,0.4591762630978317,5.867247901904793,0.3146724438468388,0.17581409688781793,0.3240594355155352,0.2618376734155143,0.0,0.899074074074074
development_2017_2022,recency_hl12,1080.0,1.875274339422949,2.6193950516086426,-0.1582052360961267,0.825925925925926,0.5196259782403951,0.04453437352898676,20.450394370701158,29.138945526189662,-0.5112655879600282,0.8111111111111111,0.5071266583388623,0.032486738257852144,0.18333333333333332,0.18214548178816334,0.14933461544572052,0.5543015185872329,0.075,0.08254498599145002,0.06965283712086835,0.5616233517468086,0.11574074074074074,0.1201738581105929,0.09792844473519421,0.6897089005235603,0.028703703703703703,0.027982022235606533,0.026883545792639605,0.7025123773793782,0.5613544336297752,-0.015498146193731493,-1.2222166477477254,59.705463574817195,0.050000000000000024,1.5134652043839871,2.276224945956595,0.15523192925948023,0.9175925925925926,0.1287037037037037,0.12311246656226903,0.10940818336531118,0.6023134733445974,0.008333333333333333,0.007077855174184909,0.00804705874672647,0.4602137151156759,5.260604020314902,0.3807465204354823,0.13204654843100622,0.3227077635433849,0.2612557339286787,0.0,0.899074074074074
development_2017_2022,recency_hl4,1080.0,1.8748709031854465,2.619315399787991,-0.15811625945728555,0.825,0.5181001903348798,0.03776295894209064,20.472045188191785,29.082902244512674,-0.9227560785078746,0.8092592592592592,0.5090473933996102,0.031746735788842684,0.18333333333333332,0.18396520324156024,0.14928045915079283,0.560153691106072,0.075,0.08098710067141603,0.0693275618876745,0.5728815234988075,0.11574074074074074,0.1184026995143987,0.09723475048438604,0.7022492146596858,0.028703703703703703,0.02903071859014423,0.026915238929316482,0.7045265844583167,0.5639947859631146,-0.005070715748022569,-1.1666820891606513,50.31371939108408,0.050000000000000024,1.5158628839388144,2.2848539662444494,0.12043178878667675,0.9175925925925926,0.1287037037037037,0.12531372715082653,0.10980971205160936,0.5950657115115559,0.008333333333333333,0.0072690850763995184,0.008079985482009965,0.4584500466853408,4.210117513324339,0.5103570467155102,0.06803008419839687,0.32040932853177295,0.26036319473137737,0.0,0.899074074074074
development_2017_2022,recency_hl8,1080.0,1.8749616863444898,2.6193573052571986,-0.15819544217988904,0.8277777777777777,0.5192058622000337,0.04052102019759046,20.452143093923343,29.12328255915277,-0.61959825108778,0.8175925925925925,0.5073805703831161,0.033062948508667145,0.18333333333333332,0.18299812654025632,0.1490888809516976,0.5593863808149523,0.075,0.08232088340518752,0.0695194319803143,0.5611661043759809,0.11574074074074074,0.1198158781363654,0.09758867945358808,0.6951371727748691,0.028703703703703703,0.028110425422924426,0.026841779148027944,0.7037731787570344,0.5631183074932734,-0.014723692321409739,-1.207694859392666,57.73497047171296,0.050000000000000024,1.513565222038361,2.278162001620353,0.1461723858452081,0.9157407407407407,0.1287037037037037,0.1237222750298438,0.10946896784505579,0.6005932767070085,0.008333333333333333,0.007133695208288863,0.008053064339873404,0.4602137151156759,4.974573507990668,0.413998095914757,0.11305960005416837,0.32208557239352226,0.2609906547157638,0.0,0.899074074074074
development_2017_2022,support_only,1080.0,1.8787115247573616,2.6195434657123102,-0.158096289844317,0.8324074074074074,0.5210033122967496,0.04620169992735468,20.469028570048426,29.175609757746233,-0.29079490723557827,0.8194444444444444,0.5071999268791213,0.03435634163854484,0.18333333333333332,0.18113767518813578,0.150045963838758,0.5395851943470991,0.075,0.08330829229586319,0.07003604360067794,0.5409112816520224,0.11574074074074074,0.12103471410090126,0.09809242412694122,0.6872795811518324,0.028703703703703703,0.027225532334020003,0.02691737700059096,0.6976383037608782,0.5582946227904004,-0.019342694909717854,-1.2466756590953665,61.75965446391654,0.050000000000000024,1.513480869644584,2.272090959541314,0.17622655495273207,0.9148148148148149,0.1287037037037037,0.12141054486028174,0.10922968744045004,0.6062890389070252,0.008333333333333333,0.0070543921840383874,0.008059584814196661,0.4614067849361967,5.866444987199185,0.3151751378114871,0.17622427765399593,0.3237063699262175,0.2310711746985726,0.0,0.899074074074074
development_2017_2022,support_recency_hl8,1080.0,1.8767327371827702,2.6193317440640485,-0.15815652634833016,0.8231481481481482,0.5198190818996249,0.04291253907156778,20.46233740794171,29.121610017296174,-0.6233698280292854,0.812037037037037,0.5078726715392643,0.03240263715738678,0.18333333333333332,0.18297646322276442,0.14963302803958958,0.5467715705810944,0.075,0.08249863369803317,0.06964045693128874,0.5570879521496805,0.11574074074074074,0.11969010067579242,0.09796176193819046,0.6888293193717278,0.028703703703703703,0.028188795209971106,0.026973555646139652,0.6953473354039177,0.5634835767138584,-0.006688686956845623,-1.2030961557840267,57.798962768211446,0.050000000000000024,1.5127177222353432,2.2774186193935875,0.1491465559715942,0.9157407407407407,0.1287037037037037,0.12343475167754503,0.10931927443775656,0.6033914632374865,0.008333333333333333,0.00725608349259963,0.008054503058069472,0.46234049175225644,4.971692134755792,0.4147293757707514,0.11327025346106048,0.32186042446554775,0.23089455463866324,0.0,0.899074074074074
recent_2020_2025,all_context_hl8,1080.0,1.9171818335982194,2.6986516084050782,-0.007509786437037036,0.8046296296296296,0.5057135010393297,0.02400320429757763,20.56420686954268,29.708647961583704,0.45409635447509283,0.7981481481481482,0.4952855146910381,0.017888250495405655,0.18518518518518517,0.17867281893945797,0.15163243870827178,0.5376761363636363,0.06759259259259259,0.07521480287504179,0.06365933566303979,0.5687584171076437,0.1111111111111111,0.11503023635149834,0.09586339768354726,0.6679253472222222,0.03333333333333333,0.02873566674101749,0.029967032902634787,0.7674675393784589,0.5635996353951028,-0.010634658942227792,-1.121666376486176,57.247567081213894,0.050000000000000024,1.5326753827129311,2.299306325211889,0.15989676430536517,0.9064814814814814,0.13333333333333333,0.12312868169108021,0.10974723432679441,0.6306238129154795,0.012037037037037037,0.007504517549876905,0.010840882620672176,0.6316055078941677,5.811082800698537,0.36731147581914475,0.20323847344184967,0.25090183421009865,0.22523756191610805,0.3084988800641185,0.9212962962962963
recent_2020_2025,draft_only,1080.0,1.91880559144401,2.698867424006588,-0.007367130008984059,0.8064814814814815,0.5069024086549535,0.024882403907563022,20.564771275388598,29.750452982449488,0.8605779327997175,0.8083333333333333,0.49399303666221805,0.021327544684487998,0.18518518518518517,0.17844030558420726,0.15087648370432524,0.5515170454545455,0.06759259259259259,0.07811423287140494,0.06410871261547552,0.5462447796928351,0.1111111111111111,0.11728520165372451,0.09598624310404479,0.6623524305555556,0.03333333333333333,0.028197750925230285,0.030055352864090924,0.7587271179225202,0.5634260351390045,-0.007795217016932741,-1.1538766083661007,63.50159683573802,0.05000000000000002,1.535851011164062,2.29612015602214,0.1978734799896483,0.9074074074074074,0.13333333333333333,0.12148643446356862,0.10975449860223783,0.6364108499525166,0.012037037037037037,0.007084786878938066,0.01092292218214495,0.6256218008795328,7.183082184970839,0.2558534325959257,0.32085291595925663,0.2515925128438658,0.2579933391452951,0.3084988800641185,0.9212962962962963
recent_2020_2025,draft_recency_hl8,1080.0,1.918100325440302,2.698635280747798,-0.007563384087329123,0.8101851851851852,0.5058082757413769,0.024173361964832996,20.551311420679486,29.698278402455724,0.43430586878659516,0.8009259259259259,0.4956430833908994,0.01992665689334494,0.18518518518518517,0.1785858927066374,0.15163884872967223,0.5381761363636364,0.06759259259259259,0.07503934127404581,0.06379085941308003,0.5639428112799445,0.1111111111111111,0.11456400753945298,0.09585650458516301,0.6692013888888889,0.03333333333333333,0.02845573769001,0.0299100709523072,0.7568114091102597,0.5694287687618248,0.009251846447437321,-1.1180268765539407,57.134232195553906,0.050000000000000024,1.5307420407693022,2.2981814172608366,0.15678866099374203,0.9092592592592592,0.13333333333333333,0.12333514193602371,0.10933573081637851,0.6401946818613485,0.012037037037037037,0.007384045557385269,0.010849844306853762,0.6298752793598155,5.815979523857426,0.3667104489840651,0.20360881538481962,0.24916581994534887,0.2568631559587083,0.3084988800641185,0.9212962962962963
recent_2020_2025,draft_support,1080.0,1.9181632176166292,2.69892670213889,-0.007278362682911066,0.8083333333333333,0.5068089078682781,0.026534822199984376,20.574106741453512,29.767450657695196,0.8852370323265077,0.8027777777777778,0.49352020649556605,0.022212655793334646,0.18518518518518517,0.17898022330451768,0.15168224256849888,0.5329261363636364,0.06759259259259259,0.07854703274779626,0.0639052444127687,0.5607596142073975,0.1111111111111111,0.11788492957722585,0.09611775738264706,0.6610069444444444,0.03333333333333333,0.02846766882620613,0.030189239847438477,0.7498137505321414,0.5596337695286666,-0.02493432064556525,-1.1568668986972428,63.5311841701913,0.050000000000000024,1.5371951210626447,2.2963121469738286,0.2027527229711679,0.9092592592592592,0.13333333333333333,0.12110769441728954,0.11013849580871878,0.6282422245963912,0.012037037037037037,0.007189201223494508,0.01092081362913206,0.6249729651791508,7.178950835341888,0.2563140433239,0.32052776391426724,0.2532091399483522,0.22555600342688098,0.3084988800641185,0.9212962962962963
recent_2020_2025,production_baseline,1080.0,1.9182673069530223,2.6989042431859036,-0.007526493508581461,0.8083333333333333,0.5070492910650326,0.025181573053840167,20.576252206006593,29.765177521434424,0.8908042474231319,0.8083333333333333,0.4940524199166833,0.020722172496380864,0.18518518518518517,0.17914915597808073,0.1515034861584067,0.5353125,0.06759259259259259,0.07869371009093887,0.06390228105822869,0.5585150521690632,0.1111111111111111,0.11823660831008824,0.09631612723721325,0.6547743055555556,0.03333333333333333,0.028867888854089484,0.02988846673814345,0.761095146871009,0.5671881122997263,-0.003915822211019652,-1.1601359882794806,63.666761834559615,0.050000000000000024,1.5383885033818885,2.3022906188007584,0.18930725665612713,0.9092592592592592,0.13333333333333333,0.1223424222387579,0.10997172912182043,0.6307054249762583,0.012037037037037037,0.0070015301506326285,0.010870482001651062,0.6313892293273736,7.213987845756664,0.2537600554088973,0.32338233177839687,0.31136747894014266,0.25711029260372353,0.0,0.9212962962962963
recent_2020_2025,recency_hl12,1080.0,1.917132766926883,2.698729996864631,-0.007608437358892337,0.8064814814814815,0.5060183766163171,0.022944355982729703,20.559890860872294,29.726666171698,0.6121353076614805,0.7981481481481482,0.49501061504592525,0.019165132910290095,0.18518518518518517,0.1795332437209852,0.15129672768336486,0.5449375,0.06759259259259259,0.07655127234196352,0.06376341585355273,0.5652895485029451,0.1111111111111111,0.11693841701793145,0.09583244655060538,0.6643402777777778,0.03333333333333333,0.029322397930834274,0.02980896152573817,0.7719907407407407,0.5707524784545932,0.003839185580768006,-1.1323540979905602,60.3284669795639,0.050000000000000024,1.5342038947145542,2.302658742877105,0.16248232250446995,0.9074074074074074,0.13333333333333333,0.12356779702192042,0.10972263798656254,0.6337176519468186,0.012037037037037037,0.007233714017764647,0.010817934403237289,0.6329031792949319,6.275030994885739,0.32703113953078883,0.2413544249214679,0.3084200733901632,0.2562202790067109,0.0,0.9212962962962963
recent_2020_2025,recency_hl4,1080.0,1.91932579302415,2.698522908059169,-0.007710212708701884,0.8018518518518518,0.5042373370903274,0.020740680879851703,20.577839147076535,29.663133287660518,0.12997212378357986,0.7907407407407407,0.4969423413466574,0.02010873989030043,0.18518518518518517,0.17769462196574046,0.152113886326018,0.535625,0.06759259259259259,0.07163112631137811,0.06366039109740436,0.5681190570118758,0.1111111111111111,0.11234414275298127,0.0955927316996309,0.6718315972222222,0.03333333333333333,0.028861799785828115,0.02990644060588781,0.7645673690932312,0.5665976370850784,-0.008527023009374244,-1.0961887967376132,47.21554933603945,0.050000000000000024,1.5326827182849336,2.305974546744249,0.11926719264822212,0.9111111111111111,0.13333333333333333,0.12497369091390054,0.10974517559675837,0.6309799382716049,0.012037037037037037,0.007520203976343049,0.010786063984979562,0.6411938576887031,4.732264414500055,0.4721182367394865,0.12070799267406314,0.303043990163157,0.2550320877118442,0.0,0.9212962962962963
