player,player_id,position,player_game_count,team_name,route_snaps,targets,target_percent,slot_snaps,slot_snap_percent,slot_targets,slot_target_percent,slot_receptions,slot_drops,slot_yards,slot_yprr,slot_touchdowns,slot_drop_rate,slot_catch_rate
Zach Miller,3654,TE,15,SEA,338,39,11.5,29,8.6,6,20.7,3,0,42,1.45,0,0.0,50.0
Hakeem Nicks,4952,WR,15,NYG,570,128,22.5,29,5.1,8,27.6,4,1,74,2.55,0,20.0,50.0
Patrick Turner,5010,WR,13,NYJ,103,15,14.6,54,52.4,12,22.2,6,1,61,1.13,0,14.3,50.0
Plaxico Burress,586,WR,16,NYJ,515,90,17.5,39,7.6,4,10.3,2,1,22,0.56,1,33.3,50.0
Brandon Myers,5126,TE,15,OAK,131,24,18.3,16,12.2,4,25.0,2,0,18,1.13,0,0.0,50.0
Matt Spaeth,3693,TE,15,CHI,66,10,15.2,13,19.7,2,15.4,1,0,6,0.46,0,0.0,50.0
Matt Forte,4358,HB,12,CHI,256,70,27.3,22,8.6,8,36.4,4,0,58,2.64,0,0.0,50.0
Kevin Ogletree,5387,WR,13,DAL,194,26,13.4,104,53.6,12,11.5,6,0,54,0.52,0,0.0,50.0
Devery Henderson,1771,WR,16,NO,467,48,10.3,90,19.3,8,8.9,4,1,166,1.84,1,20.0,50.0
Roscoe Parrish,2272,WR,2,BUF,25,4,16.0,21,84.0,2,9.5,1,0,16,0.76,0,0.0,50.0
Chad Johnson,806,WR,15,NE,230,31,13.5,21,9.1,2,9.5,1,0,53,2.52,0,0.0,50.0
Tiquan Underwood,5177,WR,6,NE,44,6,13.6,5,11.4,2,40.0,1,1,13,2.60,0,50.0,50.0
Terrence Austin,5742,WR,11,WAS,147,23,15.6,92,62.6,17,18.5,8,2,109,1.18,0,20.0,47.1
Jeremy Shockey,1021,TE,15,CAR,210,59,28.1,43,20.5,11,25.6,5,0,36,0.84,1,0.0,45.5
Eddie Royal,4356,WR,12,DEN,244,45,18.4,29,11.9,9,31.0,4,1,10,0.34,0,20.0,44.4
Donald Jones,6000,WR,8,BUF,221,45,20.4,43,19.5,9,20.9,4,1,13,0.30,0,20.0,44.4
Jerheme Urban,1709,WR,6,KC,77,13,16.9,45,58.4,9,20.0,4,0,35,0.78,1,0.0,44.4
Deion Branch,1072,WR,15,NE,517,85,16.4,82,15.9,9,11.0,4,0,33,0.40,0,0.0,44.4
Rob Housler,6221,TE,12,ARZ,132,24,18.2,65,49.2,9,13.8,4,4,35,0.54,0,50.0,44.4
Mohamed Massaquoi,4973,WR,14,CLV,413,69,16.7,76,18.4,9,11.8,4,0,31,0.41,0,0.0,44.4
Santana Moss,786,WR,12,WAS,390,90,23.1,197,50.5,48,24.4,21,5,236,1.20,1,19.2,43.8
Demaryius Thomas,5547,WR,11,DEN,263,65,24.7,26,9.9,7,26.9,3,0,13,0.50,1,0.0,42.9
Steve Smith,3667,WR,9,PHI,90,20,22.2,28,31.1,7,25.0,3,1,36,1.29,0,25.0,42.9
Delanie Walker,3120,TE,15,SF,224,29,12.9,57,25.4,7,12.3,3,1,54,0.95,1,25.0,42.9
Mike Williams,5625,WR,16,TB,628,119,18.9,39,6.2,7,17.9,3,0,55,1.41,0,0.0,42.9
Maurice Jones-Drew,3005,HB,16,JAX,302,56,18.5,19,6.3,5,26.3,2,2,42,2.21,0,50.0,40.0
Marc Mariani,5745,WR,15,TEN,47,12,25.5,22,46.8,5,22.7,2,1,9,0.41,0,33.3,40.0
Torrey Smith,6210,WR,16,BLT,519,90,17.3,41,7.9,5,12.2,2,0,28,0.68,0,0.0,40.0
Jacoby Ford,5632,WR,8,OAK,115,32,27.8,48,41.7,10,20.8,4,0,59,1.23,0,0.0,40.0
Anthony McCoy,5708,TE,16,SEA,152,24,15.8,25,16.4,5,20.0,2,1,22,0.88,0,33.3,40.0
Dwayne Bowe,3639,WR,16,KC,502,130,25.9,36,7.2,8,22.2,3,3,34,0.94,0,50.0,37.5
Denarius Moore,6300,WR,13,OAK,333,73,21.9,62,18.6,8,12.9,3,0,48,0.77,0,0.0,37.5
Benjamin Watson,1753,TE,13,CLV,346,69,19.9,38,11.0,8,21.1,3,1,36,0.95,1,25.0,37.5
Sidney Rice,3660,WR,9,SEA,277,56,20.2,42,15.2,8,19.0,3,2,41,0.98,0,40.0,37.5
Dezmon Briscoe,5714,WR,16,TB,371,49,13.2,30,8.1,3,10.0,1,1,2,0.07,1,50.0,33.3
Kassim Osgood,1676,WR,11,JAX,56,9,16.1,17,30.4,3,17.6,1,0,0,0.00,0,0.0,33.3
Brandon Stokley,498,WR,2,NYG,20,3,15.0,20,100.0,3,15.0,1,0,7,0.35,0,0.0,33.3
Donnie Avery,4347,WR,8,TEN,82,11,13.4,15,18.3,3,20.0,1,0,23,1.53,0,0.0,33.3
Marshawn Lynch,3628,HB,15,SEA,187,36,19.3,5,2.7,3,60.0,1,0,2,0.40,0,0.0,33.3
LeSean McCoy,4976,HB,15,PHI,388,61,15.7,17,4.4,3,17.6,1,1,7,0.41,0,50.0,33.3
Arian Foster,5398,HB,13,HST,265,62,23.4,9,3.4,3,33.3,1,0,3,0.33,0,0.0,33.3
Bryant Johnson,1333,WR,14,HST,81,10,12.3,12,14.8,3,25.0,1,0,5,0.42,0,0.0,33.3
Mike Wallace,5007,WR,16,PIT,552,113,20.5,77,13.9,9,11.7,3,0,107,1.39,0,0.0,33.3
Craig Stevens,4399,TE,14,TEN,114,14,12.3,30,26.3,4,13.3,1,0,9,0.30,0,0.0,25.0
Ruvell Martin,2111,WR,7,BUF,107,15,14.0,47,43.9,4,8.5,1,0,14,0.30,0,0.0,25.0
Tashard Choice,4436,HB,5,BUF,55,14,25.5,11,20.0,4,36.4,1,1,15,1.36,0,50.0,25.0
Robert Meachem,3643,WR,16,NO,430,60,14.0,90,20.9,5,5.6,1,2,4,0.04,1,66.7,20.0
Jonathan Baldwin,6178,WR,11,KC,265,51,19.2,80,30.2,10,12.5,2,2,19,0.24,0,50.0,20.0
Julius Thomas,6281,TE,4,DEN,28,5,17.9,10,35.7,3,30.0,0,1,0,0.00,0,100.0,0.0
Joe McKnight,5636,HB,12,NYJ,53,16,30.2,3,5.7,1,33.3,0,0,0,0.00,0,,0.0
Seyi Ajirotutu,6035,WR,7,CAR,23,2,8.7,15,65.2,1,6.7,0,0,0,0.00,0,,0.0
Danny Ware,4095,HB,16,NYG,140,34,24.3,3,2.1,1,33.3,0,0,0,0.00,0,,0.0
Mike Tolbert,4740,HB,15,SD,272,70,25.7,4,1.5,1,25.0,0,0,0,0.00,0,,0.0
Justin Peelle,1104,TE,11,SF,37,4,10.8,7,18.9,1,14.3,0,0,0,0.00,0,,0.0
Deji Karim,5703,HB,12,JAX,76,18,23.7,4,5.3,1,25.0,0,1,0,0.00,0,100.0,0.0
Chastin West,5944,WR,12,JAX,131,24,18.3,8,6.1,1,12.5,0,0,0,0.00,0,,0.0
Danny Woodhead,4914,HB,15,NE,210,29,13.8,17,8.1,1,5.9,0,0,0,0.00,0,,0.0
Jake O'Connell,5161,TE,8,KC,87,11,12.6,11,12.6,2,18.2,0,0,0,0.00,0,,0.0
Cecil Shorts,6266,WR,9,JAX,118,12,10.2,19,16.1,2,10.5,0,2,0,0.00,0,100.0,0.0
Anthony Gonzalez,3648,WR,5,IND,25,2,8.0,9,36.0,2,22.2,0,1,0,0.00,0,100.0,0.0
Roy Helu,6257,HB,15,WAS,276,56,20.3,9,3.3,1,11.1,0,1,0,0.00,0,100.0,0.0
Clyde Gates,6263,WR,14,MIA,64,10,15.6,5,7.8,1,20.0,0,0,0,0.00,0,,0.0
Donald Brown,4950,HB,13,IND,171,17,9.9,2,1.2,1,50.0,0,1,0,0.00,0,100.0,0.0
Logan Paulsen,5795,TE,16,WAS,126,18,14.3,10,7.9,1,10.0,0,0,0,0.00,0,,0.0
Cameron Morrah,5172,TE,8,SEA,77,13,16.9,7,9.1,2,28.6,0,0,0,0.00,0,,0.0
Lance Ball,4808,HB,16,DEN,167,26,15.6,7,4.2,1,14.3,0,1,0,0.00,0,100.0,0.0
Kahlil Bell,5243,HB,7,CHI,100,22,22.0,5,5.0,1,20.0,0,0,0,0.00,0,,0.0
DeMarco Sampson,6401,WR,9,ARZ,78,8,10.3,4,5.1,1,25.0,0,0,0,0.00,0,,0.0
Mike Williams,2227,WR,12,SEA,258,35,13.6,19,7.4,1,5.3,0,0,0,0.00,0,,0.0
Brandon Lloyd,1436,WR,11,STR,355,112,31.5,28,7.9,5,17.9,0,1,0,0.00,0,100.0,0.0
Daniel Graham,1028,TE,13,TEN,38,5,13.2,2,5.3,1,50.0,0,0,0,0.00,0,,0.0
LaQuan Williams,6511,WR,7,BLT,92,12,13.0,12,13.0,1,8.3,0,0,0,0.00,0,,0.0
Jordan Cameron,6254,TE,6,CLV,41,13,31.7,9,22.0,3,33.3,0,0,0,0.00,0,,0.0
Beanie Wells,4954,HB,14,ARZ,190,14,7.4,15,7.9,1,6.7,0,1,0,0.00,0,100.0,0.0
Willis McGahee,1339,HB,14,DEN,126,16,12.7,2,1.6,1,50.0,0,1,0,0.00,0,100.0,0.0
Jeff King,3100,TE,16,ARZ,151,33,21.9,17,11.3,1,5.9,0,0,0,0.00,0,,0.0
Tandon Doss,6275,WR,3,BLT,14,2,14.3,7,50.0,1,14.3,0,0,0,0.00,0,,0.0
Lance Kendricks,6199,TE,15,STR,301,53,17.6,39,13.0,2,5.1,0,0,0,0.00,0,,0.0
Jeff Maehl,6706,WR,1,HST,3,1,33.3,3,100.0,1,33.3,0,1,0,0.00,0,100.0,0.0
Maurice Morris,1061,HB,14,DET,187,33,17.6,15,8.0,1,6.7,0,1,0,0.00,0,100.0,0.0
Arnaz Battle,1499,WR,1,PIT,4,1,25.0,4,100.0,1,25.0,0,0,0,0.00,0,,0.0
James Casey,5076,FB,14,HST,136,23,16.9,22,16.2,1,4.5,0,0,0,0.00,0,,0.0
Jim Kleinsasser,469,FB,16,MIN,84,6,7.1,4,4.8,1,25.0,0,0,0,0.00,0,,0.0
Frank Gore,2282,HB,16,SF,214,29,13.6,8,3.7,4,50.0,0,3,0,0.00,0,100.0,0.0
Will Heller,1623,TE,16,DET,80,12,15.0,2,2.5,1,50.0,0,0,0,0.00,0,,0.0
