player,player_id,position,player_game_count,team_name,route_snaps,targets,target_percent,slot_snaps,slot_snap_percent,slot_targets,slot_target_percent,slot_receptions,slot_drops,slot_yards,slot_yprr,slot_touchdowns,slot_drop_rate,slot_catch_rate
Cortez Hankton,1618,WR,11,JAX,91,10,11.0,15,16.5,1,6.7,0,0,0,0.00,0,,0.0
Chad Owens,2402,WR,1,JAX,3,1,33.3,2,66.7,1,50.0,0,1,0,0.00,0,100.0,0.0
Bethel Johnson,1361,WR,11,MIN,134,17,12.7,19,14.2,1,5.3,0,0,0,0.00,0,,0.0
Dane Looker,755,WR,8,STR,17,1,5.9,12,70.6,1,8.3,0,0,0,0.00,0,,0.0
Stephen Davis,192,HB,13,STR,59,15,25.4,1,1.7,1,100.0,0,0,0,0.00,0,,0.0
Robert Ferguson,811,WR,4,GB,106,13,12.3,7,6.6,1,14.3,0,0,0,0.00,0,,0.0
Bubba Franks,592,TE,16,GB,335,50,14.9,31,9.3,4,12.9,0,0,0,0.00,0,,0.0
Andre' Davis,1054,WR,11,BUF,43,5,11.6,1,2.3,1,100.0,0,0,0,0.00,0,,0.0
Brandon Lloyd,1436,WR,15,WAS,350,46,13.1,35,10.0,3,8.6,0,0,0,0.00,0,,0.0
Carlyle Holiday,2640,WR,3,ARZ,39,3,7.7,6,15.4,1,16.7,0,0,0,0.00,0,,0.0
Maurice Morris,1061,HB,16,SEA,175,17,9.7,5,2.9,1,20.0,0,0,0,0.00,0,,0.0
Jerramy Stevens,1035,TE,11,SEA,187,41,21.9,15,8.0,3,20.0,0,1,0,0.00,0,100.0,0.0
Aaron Moorehead,1665,WR,10,IND,96,14,14.6,7,7.3,1,14.3,0,0,0,0.00,0,,0.0
Itula Mili,284,TE,8,SEA,110,16,14.5,10,9.1,1,10.0,0,0,0,0.00,0,,0.0
Roydell Williams,2353,WR,14,TEN,105,20,19.0,6,5.7,1,16.7,0,0,0,0.00,0,,0.0
Willie Parker,2142,HB,16,PIT,216,40,18.5,15,6.9,1,6.7,0,1,0,0.00,0,100.0,0.0
Rod Gardner,785,WR,13,KC,60,9,15.0,10,16.7,1,10.0,0,0,0,0.00,0,,0.0
Lance Moore,2718,WR,4,NO,12,1,8.3,8,66.7,1,12.5,0,1,0,0.00,0,100.0,0.0
Marcus Vick,3541,QB,1,MIA,4,1,25.0,4,100.0,1,25.0,0,0,0,0.00,0,,0.0
Verron Haynes,1156,HB,7,PIT,94,22,23.4,1,1.1,1,100.0,0,0,0,0.00,0,,0.0
Sam Hurd,3362,WR,13,DAL,56,11,19.6,10,17.9,1,10.0,0,0,0,0.00,0,,0.0
Anthony Fasano,2998,TE,15,DAL,130,21,16.2,4,3.1,1,25.0,0,0,0,0.00,0,,0.0
