player,player_id,position,player_game_count,team_name,route_snaps,targets,target_percent,slot_snaps,slot_snap_percent,slot_targets,slot_target_percent,slot_receptions,slot_drops,slot_yards,slot_yprr,slot_touchdowns,slot_drop_rate,slot_catch_rate
Randy Moss,342,WR,16,SF,212,47,22.2,32,15.1,4,12.5,2,0,39,1.22,1,0.0,50.0
Stephen Burton,6388,WR,11,MIN,65,11,16.9,17,26.2,2,11.8,1,0,7,0.41,1,0.0,50.0
Taylor Thompson,7140,TE,16,TEN,77,12,15.6,20,26.0,4,20.0,2,1,15,0.75,0,33.3,50.0
Devon Wylie,7107,WR,5,KC,42,12,28.6,9,21.4,4,44.4,2,0,12,1.33,0,0.0,50.0
Mike Preston,6413,WR,4,TEN,29,7,24.1,5,17.2,2,40.0,1,0,7,1.40,0,0.0,50.0
Aldrick Robinson,6330,WR,13,WAS,100,18,18.0,11,11.0,2,18.2,1,1,5,0.45,0,50.0,50.0
Nathan Palmer,7277,WR,3,IND,16,4,25.0,7,43.8,2,28.6,1,0,-4,-0.57,0,0.0,50.0
Vick Ballard,7162,HB,16,IND,173,24,13.9,17,9.8,4,23.5,2,0,11,0.65,0,0.0,50.0
Legedu Naanee,3788,WR,4,MIA,69,5,7.2,14,20.3,2,14.3,1,0,19,1.36,0,0.0,50.0
Anthony Armstrong,4855,WR,4,MIA,47,9,19.1,7,14.9,4,57.1,2,2,9,1.29,0,50.0,50.0
Marcus Thigpen,5488,HB,3,MIA,18,2,11.1,17,94.4,2,11.8,1,0,15,0.88,0,0.0,50.0
Charles Clay,6326,TE,14,MIA,154,28,18.2,86,55.8,12,14.0,6,4,103,1.20,1,40.0,50.0
Michael Turner,1873,HB,16,ATL,149,29,19.5,11,7.4,2,18.2,1,1,7,0.64,0,50.0,50.0
LaRon Byrd,7486,WR,2,ARZ,8,2,25.0,6,75.0,2,33.3,1,0,8,1.33,0,0.0,50.0
Michael Floyd,7019,WR,16,ARZ,416,79,19.0,20,4.8,6,30.0,3,0,16,0.80,0,0.0,50.0
LaRod Stephens-Howling,5164,HB,14,ARZ,155,28,18.1,21,13.5,2,9.5,1,0,-1,-0.05,0,0.0,50.0
Travis Benjamin,7100,WR,14,CLV,217,36,16.6,36,16.6,2,5.6,1,0,6,0.17,0,0.0,50.0
Josh Cooper,7672,WR,6,CLV,60,16,26.7,55,91.7,14,25.5,7,1,92,1.67,0,12.5,50.0
Brandon Tate,5006,WR,15,CIN,168,24,14.3,36,21.4,6,16.7,3,0,31,0.86,0,0.0,50.0
Jerrel Jernigan,6235,WR,8,NYG,16,5,31.3,9,56.3,4,44.4,2,0,16,1.78,0,0.0,50.0
Domenik Hixon,3075,WR,13,NYG,252,58,23.0,12,4.8,2,16.7,1,0,11,0.92,0,0.0,50.0
Jermaine Kearse,7428,WR,7,SEA,34,6,17.6,12,35.3,2,16.7,1,1,6,0.50,0,50.0,50.0
Derek Hagan,3027,WR,13,OAK,166,34,20.5,22,13.3,4,18.2,2,0,26,1.18,0,0.0,50.0
Braylon Edwards,2220,WR,3,NYJ,99,18,18.2,10,10.1,2,20.0,1,0,6,0.60,0,0.0,50.0
Courtney Roby,2285,WR,5,NO,20,2,10.0,11,55.0,2,18.2,1,1,9,0.82,0,50.0,50.0
Kevin Ogletree,5387,WR,15,DAL,341,55,16.1,33,9.7,4,12.1,2,0,27,0.82,1,0.0,50.0
Sammie Stroughter,5157,WR,1,TB,9,2,22.2,5,55.6,2,40.0,1,0,14,2.80,0,0.0,50.0
Luke Stocker,6256,TE,16,TB,151,21,13.9,36,23.8,2,5.6,1,0,7,0.19,0,0.0,50.0
Brandon Lloyd,1436,WR,16,NE,594,128,21.5,55,9.3,4,7.3,2,0,22,0.40,0,0.0,50.0
Brent Celek,3778,TE,15,PHI,393,83,21.1,96,24.4,18,18.8,8,4,136,1.42,0,33.3,44.4
Darrius Heyward-Bey,4930,WR,15,OAK,509,77,15.1,119,23.4,16,13.4,7,1,43,0.36,1,12.5,43.8
Julian Edelman,5156,WR,9,NE,181,31,17.1,43,23.8,7,16.3,3,1,32,0.74,0,25.0,42.9
Riley Cooper,5682,WR,11,PHI,319,44,13.8,11,3.4,5,45.5,2,0,29,2.64,1,0.0,40.0
Jacoby Jones,3689,WR,16,BLT,291,50,17.2,19,6.5,5,26.3,2,0,48,2.53,0,0.0,40.0
Zach Potter,5302,TE,15,JAX,53,6,11.3,21,39.6,5,23.8,2,1,6,0.29,0,33.3,40.0
David Nelson,5862,WR,1,BUF,18,5,27.8,16,88.9,5,31.3,2,0,31,1.94,0,0.0,40.0
Devery Henderson,1771,WR,15,NO,454,44,9.7,67,14.8,5,7.5,2,1,42,0.63,0,33.3,40.0
Donnie Avery,4347,WR,16,IND,642,112,17.4,139,21.7,13,9.4,5,3,70,0.50,0,37.5,38.5
Darius Reynaud,4661,HB,12,TEN,53,8,15.1,9,17.0,3,33.3,1,0,7,0.78,0,0.0,33.3
Mike Williams,5625,WR,16,TB,569,120,21.1,43,7.6,6,14.0,2,2,26,0.60,0,50.0,33.3
Bear Pascoe,5108,TE,15,NYG,79,6,7.6,19,24.1,3,15.8,1,2,7,0.37,0,66.7,33.3
Rashad Jennings,5174,HB,10,JAX,119,23,19.3,14,11.8,3,21.4,1,1,7,0.50,0,50.0,33.3
Steve Breaston,3758,WR,10,KC,152,14,9.2,37,24.3,3,8.1,1,1,2,0.05,0,50.0,33.3
Dwayne Bowe,3639,WR,13,KC,399,107,26.8,16,4.0,3,18.8,1,0,11,0.69,0,0.0,33.3
Cecil Shorts,6266,WR,14,JAX,422,101,23.9,20,4.7,3,15.0,1,1,2,0.10,0,50.0,33.3
LaVon Brazill,7191,WR,14,IND,163,24,14.7,28,17.2,3,10.7,1,0,10,0.36,0,0.0,33.3
Daniel Fells,3309,TE,11,NE,74,9,12.2,47,63.5,3,6.4,1,0,8,0.17,0,0.0,33.3
Fred Jackson,3368,HB,10,BUF,159,39,24.5,25,15.7,3,12.0,1,0,3,0.12,0,0.0,33.3
Stephen Hill,7047,WR,11,NYJ,261,46,17.6,21,8.0,7,33.3,2,1,22,1.05,1,33.3,28.6
Lavelle Hawkins,4440,WR,6,TEN,38,11,28.9,20,52.6,4,20.0,1,0,6,0.30,0,0.0,25.0
Mike Wallace,5007,WR,15,PIT,547,116,21.2,66,12.1,9,13.6,2,2,44,0.67,1,50.0,22.2
Bilal Powell,6278,HB,14,NYJ,173,29,16.8,15,8.7,5,33.3,1,1,6,0.40,0,50.0,20.0
Kevin Elliott,7367,WR,9,JAX,152,29,19.1,17,11.2,3,17.6,0,1,0,0.00,0,100.0,0.0
Stanley Havili,6392,FB,15,PHI,102,11,10.8,12,11.8,2,16.7,0,0,0,0.00,0,,0.0
Preston Parker,5950,WR,2,TB,18,2,11.1,18,100.0,2,11.1,0,0,0,0.00,0,,0.0
Stefan Logan,4909,HB,8,DET,19,7,36.8,4,21.1,1,25.0,0,0,0,0.00,0,,0.0
Cory Harkey,7306,TE,3,STR,12,2,16.7,6,50.0,1,16.7,0,0,0,0.00,0,,0.0
Lestar Jean,6705,WR,14,HST,87,11,12.6,19,21.8,1,5.3,0,0,0,0.00,0,,0.0
DeVier Posey,7070,WR,9,HST,87,13,14.9,16,18.4,1,6.3,0,0,0,0.00,0,,0.0
Keshawn Martin,7121,WR,14,HST,161,26,16.1,42,26.1,2,4.8,0,1,0,0.00,0,100.0,0.0
Jonathan Dwyer,5711,HB,13,PIT,143,24,16.8,3,2.1,1,33.3,0,1,0,0.00,0,100.0,0.0
Chris Ogbonnaya,5135,HB,12,CLV,97,29,29.9,6,6.2,1,16.7,0,0,0,0.00,0,,0.0
Matthew Mulligan,4701,TE,16,STR,89,12,13.5,9,10.1,1,11.1,0,0,0,0.00,0,,0.0
Braylon Edwards,2220,WR,10,SEA,77,16,20.8,13,16.9,2,15.4,0,0,0,0.00,0,,0.0
Rueben Randle,7065,WR,14,NYG,156,32,20.5,9,5.8,1,11.1,0,1,0,0.00,0,100.0,0.0
Ryan Williams,6190,HB,5,ARZ,38,10,26.3,3,7.9,1,33.3,0,0,0,0.00,0,,0.0
Marshawn Lynch,3628,HB,16,SEA,209,28,13.4,5,2.4,1,20.0,0,1,0,0.00,0,100.0,0.0
Evan Moore,4771,TE,11,SEA,52,6,11.5,20,38.5,2,10.0,0,0,0,0.00,0,,0.0
Joshua Cribbs,2544,WR,14,CLV,38,10,26.3,1,2.6,1,100.0,0,0,0,0.00,0,,0.0
Ramses Barden,5008,WR,11,NYG,142,19,13.4,18,12.7,1,5.6,0,0,0,0.00,0,,0.0
Tommy Gallarda,6594,TE,6,ATL,23,3,13.0,7,30.4,2,28.6,0,0,0,0.00,0,,0.0
Kevin Cone,6889,WR,2,ATL,3,1,33.3,2,66.7,1,50.0,0,0,0,0.00,0,,0.0
Jabar Gaffney,1040,WR,3,MIA,68,11,16.2,3,4.4,1,33.3,0,0,0,0.00,0,,0.0
Garrett Celek,7274,TE,7,SF,29,6,20.7,2,6.9,1,50.0,0,0,0,0.00,0,,0.0
Patrick Turner,5010,WR,1,NYJ,6,4,66.7,1,16.7,1,100.0,0,1,0,0.00,0,100.0,0.0
Richard Murphy,6602,HB,5,JAX,28,1,3.6,5,17.9,1,20.0,0,0,0,0.00,0,,0.0
Jason Hill,3692,WR,3,NYJ,28,3,10.7,5,17.9,1,20.0,0,1,0,0.00,0,100.0,0.0
Mikel Leshoure,6209,HB,14,DET,220,45,20.5,8,3.6,1,12.5,0,1,0,0.00,0,100.0,0.0
Vonta Leach,2100,FB,16,BLT,113,23,20.4,9,8.0,1,11.1,0,1,0,0.00,0,100.0,0.0
Jamar Newsome,6603,WR,6,KC,85,14,16.5,6,7.1,1,16.7,0,0,0,0.00,0,,0.0
Steve Maneri,6028,TE,13,KC,93,10,10.8,30,32.3,1,3.3,0,0,0,0.00,0,,0.0
Toby Gerhart,5576,HB,16,MIN,124,25,20.2,1,0.8,1,100.0,0,1,0,0.00,0,100.0,0.0
Devin Aromashodu,3178,WR,15,MIN,213,21,9.9,12,5.6,2,16.7,0,0,0,0.00,0,,0.0
T.J. Graham,7071,WR,15,BUF,415,58,14.0,35,8.4,1,2.9,0,1,0,0.00,0,100.0,0.0
Pierre Thomas,4080,HB,15,NO,220,45,20.5,8,3.6,1,12.5,0,0,0,0.00,0,,0.0
Dwayne Harris,6328,WR,13,DAL,191,27,14.1,26,13.6,1,3.8,0,0,0,0.00,0,,0.0
DeMarco Murray,6223,HB,10,DAL,205,41,20.0,3,1.5,1,33.3,0,1,0,0.00,0,100.0,0.0
Jalen Parmele,4490,HB,8,JAX,65,9,13.8,6,9.2,1,16.7,0,1,0,0.00,0,100.0,0.0
