player,player_id,position,player_game_count,team_name,route_snaps,targets,target_percent,slot_snaps,slot_snap_percent,slot_targets,slot_target_percent,slot_receptions,slot_drops,slot_yards,slot_yprr,slot_touchdowns,slot_drop_rate,slot_catch_rate
Kareem Huggins,5414,HB,2,TB,4,2,50.0,3,75.0,2,66.7,1,0,7,2.33,0,0.0,50.0
Jerramy Stevens,1035,TE,5,TB,37,4,10.8,17,45.9,2,11.8,1,1,22,1.29,0,50.0,50.0
Johnny Knox,5064,WR,16,CHI,525,97,18.5,69,13.1,10,14.5,5,0,151,2.19,1,0.0,50.0
Ernest Wilford,1841,TE,2,JAX,20,2,10.0,15,75.0,2,13.3,1,0,3,0.20,0,0.0,50.0
Joseph Addai,2975,HB,8,IND,171,25,14.6,4,2.3,2,50.0,1,0,6,1.50,0,0.0,50.0
Jason Hill,3692,WR,6,JAX,137,20,14.6,18,13.1,2,11.1,1,0,44,2.44,0,0.0,50.0
Michael Palmer,5784,TE,9,ATL,35,8,22.9,9,25.7,2,22.2,1,0,5,0.56,1,0.0,50.0
Mohamed Massaquoi,4973,WR,15,CLV,430,68,15.8,54,12.6,8,14.8,4,0,98,1.81,0,0.0,50.0
Donald Jones,6000,WR,8,BUF,178,36,20.2,82,46.1,18,22.0,9,1,102,1.24,1,10.0,50.0
Brad Smith,3048,WR,16,NYJ,110,6,5.5,46,41.8,4,8.7,2,2,34,0.74,0,50.0,50.0
James Casey,5076,TE,11,HST,80,12,15.0,19,23.8,2,10.5,1,0,18,0.95,0,0.0,50.0
Derek Hagan,3027,WR,7,NYG,166,39,23.5,93,56.0,20,21.5,10,2,78,0.84,1,16.7,50.0
Marlon Moore,5887,WR,9,MIA,137,18,13.1,46,33.6,8,17.4,4,1,66,1.43,0,20.0,50.0
Verran Tucker,5935,WR,9,KC,108,17,15.7,14,13.0,2,14.3,1,0,13,0.93,0,0.0,50.0
Early Doucet,4395,WR,10,ARZ,257,56,21.8,197,76.7,47,23.9,23,5,272,1.38,1,17.9,48.9
Dustin Keller,4344,TE,15,NYJ,458,92,20.1,176,38.4,30,17.0,14,4,196,1.11,0,22.2,46.7
Seyi Ajirotutu,6035,WR,10,SD,150,23,15.3,44,29.3,11,25.0,5,0,94,2.14,1,0.0,45.5
Brian Hartline,5031,WR,12,MIA,389,68,17.5,96,24.7,11,11.5,5,1,44,0.46,0,16.7,45.5
Mardy Gilyard,5623,WR,9,STR,104,15,14.4,39,37.5,11,28.2,5,0,58,1.49,0,0.0,45.5
Craig Davis,3646,WR,7,SD,158,37,23.4,74,46.8,18,24.3,8,1,79,1.07,0,11.1,44.4
Jamaal Charles,4387,HB,16,KC,258,59,22.9,21,8.1,9,42.9,4,2,42,2.00,0,33.3,44.4
Malcom Floyd,2044,WR,11,SD,341,74,21.7,63,18.5,16,25.4,7,0,147,2.33,3,0.0,43.8
Matt Forte,4358,HB,16,CHI,276,65,23.6,32,11.6,7,21.9,3,0,53,1.66,0,0.0,42.9
T.J. Houshmandzadeh,921,WR,16,BLT,339,52,15.3,65,19.2,7,10.8,3,1,42,0.65,0,25.0,42.9
Justin Gage,1452,WR,11,TEN,237,40,16.9,165,69.6,28,17.0,12,4,163,0.99,1,25.0,42.9
Demaryius Thomas,5547,WR,10,DEN,101,37,36.6,19,18.8,7,36.8,3,1,23,1.21,0,25.0,42.9
Roydell Williams,2353,WR,15,WAS,212,17,8.0,66,31.1,7,10.6,3,0,53,0.80,0,0.0,42.9
Johnnie Lee Higgins,3715,WR,11,OAK,231,25,10.8,64,27.7,7,10.9,3,1,40,0.63,0,25.0,42.9
Kevin Boss,3769,TE,15,NYG,343,65,19.0,74,21.6,17,23.0,7,4,89,1.20,2,36.4,41.2
Joey Galloway,117,WR,10,WAS,252,35,13.9,65,25.8,5,7.7,2,0,23,0.35,0,0.0,40.0
Julian Edelman,5156,WR,14,NE,73,14,19.2,38,52.1,5,13.2,2,2,12,0.32,0,50.0,40.0
Tim Hightower,4463,HB,16,ARZ,279,40,14.3,42,15.1,5,11.9,2,0,8,0.19,0,0.0,40.0
Kenny Britt,4953,WR,12,TEN,256,66,25.8,19,7.4,5,26.3,2,0,30,1.58,0,0.0,40.0
Danario Alexander,6106,WR,8,STR,136,33,24.3,15,11.0,5,33.3,2,0,38,2.53,0,0.0,40.0
Devin Aromashodu,3178,WR,13,CHI,125,21,16.8,45,36.0,10,22.2,4,3,53,1.18,0,42.9,40.0
Larry Fitzgerald,1724,WR,16,ARZ,617,168,27.2,115,18.6,33,28.7,13,1,142,1.23,0,7.1,39.4
Dexter McCluster,5561,WR,11,KC,225,36,16.0,136,60.4,18,13.2,7,1,42,0.31,0,12.5,38.9
Brandon LaFell,5602,WR,14,CAR,339,71,20.9,86,25.4,13,15.1,5,1,44,0.51,0,16.7,38.5
Naaman Roosevelt,5799,WR,4,BUF,70,16,22.9,45,64.3,8,17.8,3,0,60,1.33,0,0.0,37.5
Mike Williams,5625,WR,16,TB,549,122,22.2,31,5.6,8,25.8,3,1,35,1.13,0,25.0,37.5
Brandon Lloyd,1436,WR,16,DEN,571,147,25.7,50,8.8,11,22.0,4,1,34,0.68,1,20.0,36.4
Owen Daniels,3043,TE,11,HST,327,61,18.7,57,17.4,11,19.3,4,1,59,1.04,1,20.0,36.4
Marcel Reece,4702,FB,16,OAK,119,40,33.6,14,11.8,3,21.4,1,0,19,1.36,0,0.0,33.3
Michael Hoomanawanui,5655,TE,8,STR,75,21,28.0,17,22.7,3,17.6,1,0,4,0.24,0,0.0,33.3
Robert Royal,1151,TE,12,CLV,56,11,19.6,13,23.2,3,23.1,1,1,20,1.54,1,50.0,33.3
Jim Dray,5756,TE,14,ARZ,74,9,12.2,22,29.7,3,13.6,1,0,17,0.77,0,0.0,33.3
Alge Crumpler,805,TE,16,NE,119,10,8.4,28,23.5,3,10.7,1,0,4,0.14,0,0.0,33.3
Joel Dreessen,2415,TE,16,HST,298,50,16.8,33,11.1,3,9.1,1,0,5,0.15,1,0.0,33.3
Bernard Berrian,1799,WR,14,MIN,348,53,15.2,27,7.8,4,14.8,1,0,30,1.11,0,0.0,25.0
Deion Branch,1072,WR,11,NE,329,72,21.9,36,10.9,4,11.1,1,0,13,0.36,0,0.0,25.0
Matt Spaeth,3693,TE,14,PIT,124,18,14.5,20,16.1,5,25.0,1,2,9,0.45,1,66.7,20.0
Lee Evans,1734,WR,13,BUF,466,78,16.7,44,9.4,10,22.7,2,1,38,0.86,0,33.3,20.0
Justin Peelle,1104,TE,12,ATL,110,15,13.6,32,29.1,2,6.3,0,0,0,0.00,0,,0.0
Bernard Scott,5133,HB,12,CIN,85,13,15.3,4,4.7,1,25.0,0,0,0,0.00,0,,0.0
Arnaz Battle,1499,WR,2,PIT,6,2,33.3,3,50.0,1,33.3,0,0,0,0.00,0,,0.0
Stephen Spach,2789,TE,15,ARZ,111,16,14.4,15,13.5,1,6.7,0,1,0,0.00,0,100.0,0.0
Dez Bryant,5549,WR,12,DAL,312,71,22.8,5,1.6,1,20.0,0,0,0,0.00,0,,0.0
Kevin Ogletree,5387,WR,4,DAL,29,6,20.7,11,37.9,1,9.1,0,0,0,0.00,0,,0.0
Michael Turner,1873,HB,16,ATL,178,15,8.4,23,12.9,1,4.3,0,0,0,0.00,0,,0.0
Chris Baker,1091,TE,16,SEA,138,18,13.0,11,8.0,1,9.1,0,0,0,0.00,0,,0.0
Stefan Logan,4909,WR,8,DET,15,1,6.7,5,33.3,1,20.0,0,1,0,0.00,0,100.0,0.0
Jerious Norwood,3024,HB,1,ATL,8,3,37.5,3,37.5,1,33.3,0,1,0,0.00,0,100.0,0.0
Rock Cartwright,1211,HB,4,OAK,7,3,42.9,2,28.6,1,50.0,0,1,0,0.00,0,100.0,0.0
Brian Clark,3271,WR,2,DET,3,1,33.3,1,33.3,1,100.0,0,0,0,0.00,0,,0.0
Dennis Pitta,5638,TE,6,BLT,23,5,21.7,4,17.4,1,25.0,0,0,0,0.00,0,,0.0
John Matthews,5306,WR,2,JAX,8,1,12.5,5,62.5,1,20.0,0,1,0,0.00,0,100.0,0.0
Arian Foster,5398,HB,16,HST,363,77,21.2,4,1.1,1,25.0,0,0,0,0.00,0,,0.0
Darrius Heyward-Bey,4930,WR,15,OAK,390,60,15.4,15,3.8,1,6.7,0,1,0,0.00,0,100.0,0.0
Tiquan Underwood,5177,WR,10,JAX,199,21,10.6,14,7.0,1,7.1,0,0,0,0.00,0,,0.0
Desmond Clark,529,TE,2,CHI,3,2,66.7,1,33.3,1,100.0,0,1,0,0.00,0,100.0,0.0
Randy Moss,342,WR,4,MIN,119,25,21.0,8,6.7,2,25.0,0,0,0,0.00,0,,0.0
Matthew Mulligan,4701,TE,8,NYJ,15,1,6.7,4,26.7,1,25.0,0,1,0,0.00,0,100.0,0.0
Gijon Robinson,4056,TE,8,IND,26,6,23.1,3,11.5,1,33.3,0,0,0,0.00,0,,0.0
Armanti Edwards,5613,WR,2,CAR,10,2,20.0,4,40.0,1,25.0,0,1,0,0.00,0,100.0,0.0
Roberto Wallace,5888,WR,12,MIA,42,10,23.8,9,21.4,1,11.1,0,0,0,0.00,0,,0.0
Gary Barnidge,4455,TE,14,CAR,70,7,10.0,27,38.6,1,3.7,0,0,0,0.00,0,,0.0
Keiland Williams,5794,HB,15,WAS,264,53,20.1,6,2.3,1,16.7,0,0,0,0.00,0,,0.0
Devin Thomas,4348,WR,1,CAR,2,1,50.0,2,100.0,1,50.0,0,1,0,0.00,0,100.0,0.0
Javarris James,5962,HB,8,IND,74,11,14.9,2,2.7,1,50.0,0,0,0,0.00,0,,0.0
Sammy Morris,678,FB,15,NE,51,12,23.5,2,3.9,1,50.0,0,0,0,0.00,0,,0.0
Fendi Onobun,5693,TE,3,STR,11,4,36.4,4,36.4,2,50.0,0,0,0,0.00,0,,0.0
Ted Ginn Jr.,3625,WR,13,SF,186,32,17.2,26,14.0,3,11.5,0,0,0,0.00,0,,0.0
Billy Bajema,2466,TE,13,STR,109,19,17.4,13,11.9,1,7.7,0,0,0,0.00,0,,0.0
Brandon Tate,5006,WR,16,NE,293,42,14.3,23,7.8,1,4.3,0,0,0,0.00,0,,0.0
Sidney Rice,3660,WR,6,MIN,174,39,22.4,8,4.6,2,25.0,0,0,0,0.00,0,,0.0
Paul Hubbard,4505,WR,1,BUF,21,3,14.3,7,33.3,1,14.3,0,0,0,0.00,0,,0.0
Peyton Hillis,4541,HB,16,CLV,317,67,21.1,5,1.6,1,20.0,0,0,0,0.00,0,,0.0
Scott Chandler,3745,TE,4,BUF,27,3,11.1,9,33.3,1,11.1,0,0,0,0.00,0,,0.0
