player,player_id,position,player_game_count,team_name,targets,receptions,yards,routes,yprr
Roosevelt Nix,10269,FB,7,PIT,2,2,5,11,0.45
Alfred Blue,8816,HB,13,HST,14,12,40,89,0.45
Terron Ward,9778,HB,5,ATL,2,1,11,25,0.44
Braxton Miller,10719,WR,10,HST,27,15,99,231,0.43
Devin Street,8781,WR,4,IND,6,1,20,46,0.43
Leonte Carroo,10720,WR,7,MIA,6,3,29,67,0.43
Je'Ron Hamm,8981,TE,3,SF,4,2,13,30,0.43
Brandon Myers,5126,TE,16,TB,14,7,59,139,0.42
Eddie Lacy,7842,HB,5,GB,6,4,28,67,0.42
Ross Travis,10320,TE,6,KC,5,3,15,37,0.41
Trevor Davis,10797,WR,9,GB,6,3,24,58,0.41
Cameron Artis-Payne,9607,HB,3,CAR,1,1,11,27,0.41
Matthew Mulligan,4701,TE,7,DET,1,1,8,20,0.40
Keith Mumphery,9608,WR,10,HST,12,10,69,180,0.38
Clay Harbor,5648,TE,7,DET,3,3,19,53,0.36
Jonathan Stewart,4327,HB,13,CAR,16,8,60,178,0.34
Ryan Hewitt,9107,FB,14,CIN,3,2,13,38,0.34
Laquon Treadwell,10657,WR,7,MIN,3,1,15,46,0.33
Troymaine Pope,11473,HB,3,SEA,2,1,5,15,0.33
Luke Stocker,6256,TE,11,TB,7,5,23,70,0.33
C.J. Spiller,5534,HB,4,NYJ,4,1,7,22,0.32
LeGarrette Blount,5863,HB,16,NE,7,7,38,132,0.29
Griff Whalen,7351,WR,7,SD,4,2,22,80,0.28
James Develin,6142,FB,15,NE,5,3,18,66,0.27
Anthony Sherman,6288,FB,14,KC,6,4,11,41,0.27
Kerwynn Williams,8013,HB,4,ARZ,2,1,6,23,0.26
Alfred Morris,7165,HB,13,DAL,5,3,11,42,0.26
D.J. Foster,11214,HB,2,NE,2,1,2,8,0.25
Joe Webb III,5722,QB,2,CAR,3,1,3,12,0.25
Alex Ellis,11326,TE,6,JAX,4,3,11,45,0.24
Byron Marshall,11076,HB,2,PHI,4,3,10,45,0.22
Paul Lasike,9802,FB,8,CHI,1,1,3,14,0.21
Adrian Peterson,3623,HB,3,MIN,4,3,8,38,0.21
Jay Prosch,8845,FB,14,HST,1,1,6,30,0.20
D.J. Tialavea,9167,TE,2,ATL,1,1,1,6,0.17
George Farmer,9842,HB,2,SEA,3,1,4,23,0.17
Logan Paulsen,5795,TE,15,CHI,7,3,15,94,0.16
Percy Harvin,4945,WR,2,BUF,3,2,6,37,0.16
Jordan Payton,10788,WR,4,CLV,2,1,3,23,0.13
Randall Telfer,9631,TE,13,CLV,6,1,7,52,0.13
Jonathan Williams,10790,HB,8,BUF,2,1,0,34,0.00
Troy Niklas,8687,TE,3,ARZ,2,1,0,19,0.00
James O'Shaughnessy,9606,TE,13,KC,2,2,-1,42,-0.02
Mack Brown,10115,HB,1,WAS,1,1,-2,5,-0.40
Joique Bell,5797,HB,1,DET,1,1,-2,1,-2.00
Michael Burton,9601,FB,8,DET,1,0,,11,
Geremy Davis,9619,WR,2,SD,1,0,,7,
Braedon Bowman,10904,TE,1,NYJ,1,0,,9,
Zach Line,8420,FB,12,MIN,1,0,,34,
Andre Williams,8748,HB,1,SD,2,0,,4,
Hakeem Valles,10960,TE,7,ARZ,1,0,,14,
Michael Campanaro,8852,WR,3,BLT,1,0,,9,
Kalif Raymond,11028,WR,2,DEN,2,0,,8,
Juwan Thompson,8955,HB,3,DEN,1,0,,8,
Will Tukuafu,7764,FB,3,SEA,1,0,,4,
Alex Lewis,10764,G,1,BLT,1,0,,1,
Jakeem Grant,10820,WR,2,MIA,1,0,,3,
Daniel Braverman,10864,WR,3,CHI,2,0,,10,
Khari Lee,10018,TE,7,DET,1,0,,28,
Cedric Peerman,5109,HB,2,CIN,1,0,,2,
Kellen Davis,4472,TE,8,NYJ,1,0,,63,
Matthew Slater,4467,WR,3,NE,1,0,,5,
Isaiah Burse,9300,WR,4,SD,3,0,,32,
Chris Johnson,4338,HB,3,ARZ,1,0,,10,
Marcus Mariota,9435,QB,1,TEN,1,0,,1,
