method,pos,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons,next_residual_weight,next_participation_weight,recency_half_life,feature_count_total,complexity_score,qb_feature_count,rb_feature_count,wr_feature_count,te_feature_count
next_participation_w050,TE,144.0,1.9784477812765635,2.6746678666768418,-1.7987229677087646,0.7847222222222222,0.6717862307546335,0.273278796110325,23.875613410656353,31.046541828030236,-19.358078670124883,0.7777777777777778,0.6649088151113006,0.27951810819609313,0.3402777777777778,0.15351016438259918,0.25961967558030746,0.5054779806659506,0.13194444444444445,0.07216035384985038,0.11728333417797836,0.5962105263157895,0.1597222222222222,0.09682532623861628,0.12949882815083402,0.7150556952928494,0.013888888888888888,0.030005185270995754,0.014392398544943905,0.704225352112676,0.5470849765209325,0.1956836267181095,0.16432244362013992,61.86895006023095,0.05000000000000002,1.4437533552976864,2.1612929317190273,0.11767113726099515,0.9166666666666666,0.09722222222222222,0.11301041595444151,0.08696639192830449,0.6208791208791209,6.011026910791049,0.33138121817410887,0.20940700274254948,0.0,0.5,12.0,59,59,14,17,14,14
next_participation_w050,WR,432.0,2.427172618825089,3.3835396294751643,-2.2211638307797394,0.7546296296296297,0.667356799282568,0.25295257283409717,27.914434387218105,38.05628697726698,-21.356311099467366,0.7569444444444444,0.6398063667249759,0.21721381696461967,0.41898148148148145,0.2062712505936792,0.28754409317630014,0.5454205278334177,0.2037037037037037,0.08787923890443469,0.17532578992162623,0.5360068710359408,0.19212962962962962,0.07988155168365908,0.14963088110206188,0.8097490247523044,0.016203703703703703,0.04766592439976414,0.017179458440112497,0.8346218487394959,0.619072217431084,0.16447344527618663,0.40935524861699807,66.53222181091589,0.05000000000000002,1.4790924924391011,2.1769875578208735,0.2752374213498366,0.9027777777777778,0.12731481481481483,0.10044284285480745,0.11019451553366284,0.613166144200627,6.197814252593722,0.29995078032169076,0.2098320338115505,0.0,0.5,12.0,59,59,14,17,14,14
next_residual_w025,QB,144.0,2.417002660046197,3.428408309133318,-1.0276654026135545,0.75,0.604727307988689,0.2134134980145425,23.368578124999804,32.8366745878548,-10.5834669907859,0.7152777777777778,0.578532443353503,0.13815077190573033,0.3402777777777778,0.18562365280976934,0.2511611847257919,0.47690655209452204,0.1736111111111111,0.0804579086423303,0.1489601648961183,0.6433613445378151,0.1527777777777778,0.08675347550215655,0.13422011796098443,0.5692995529061102,0.034722222222222224,0.02782514786623794,0.026704237111087284,0.9179856115107914,0.4195647369373958,-0.0971626075074351,0.7993664161366987,59.158107279206774,0.05000000000000002,1.4976805700329314,2.2298213681732393,0.6225081420785551,0.8680555555555556,0.1527777777777778,0.10806502085074379,0.10231658500697516,0.7254098360655737,6.060028973496774,0.3179365441093276,0.20092032008545188,0.25,0.0,12.0,59,59,14,17,14,14
next_residual_w025,RB,360.0,2.276536147338867,3.1247131555679464,-0.9063327379768736,0.8166666666666667,0.5740653946163624,0.1488116927383737,26.219986985320872,36.01871471335528,-10.016848968572804,0.7972222222222223,0.5674714356037255,0.12610480932483376,0.28055555555555556,0.21251698451166887,0.2078194299604295,0.5205091937765205,0.13333333333333333,0.11270762917767015,0.11487076745998767,0.5887419871794872,0.15,0.10588810553460204,0.11941805800169697,0.7419511014282256,0.044444444444444446,0.0527274372766355,0.04179945386432901,0.709938226744186,0.6154146804754153,0.0769661288538749,0.13695519340919443,62.76883184421389,0.05000000000000002,1.6672182679835537,2.537212621350023,-0.016224610486484024,0.9166666666666666,0.15555555555555556,0.1538870984954203,0.12780158305035683,0.6371593045112782,6.063750997843205,0.33788312715812446,0.22012500534082546,0.25,0.0,12.0,59,59,14,17,14,14
next_residual_w025,TE,144.0,1.9762169805148047,2.6747083904859537,-1.7988506022284847,0.7847222222222222,0.6724430611258259,0.27862127931239006,23.860327435362827,31.065172275495417,-19.33270397529374,0.7638888888888888,0.6647936928150124,0.2828720353679445,0.3402777777777778,0.15271530074396997,0.26014203150630455,0.49624060150375937,0.13194444444444445,0.07050233587936715,0.1174776025992173,0.5911578947368421,0.1597222222222222,0.09614752890268194,0.13006352989343506,0.7003233920229968,0.013888888888888888,0.0295697361941879,0.01417538749518289,0.721830985915493,0.5495827786359573,0.17654931275620933,0.17786985659372112,62.07296149048596,0.05000000000000002,1.4473250839587608,2.161764852826049,0.14144873305451744,0.9166666666666666,0.09722222222222222,0.11043561612152678,0.08712662255698178,0.6087912087912087,6.211724478517727,0.3225834980142628,0.23189529808453427,0.25,0.0,12.0,59,59,14,17,14,14
next_residual_w025,WR,432.0,2.4242393857052296,3.3829909263473628,-2.220396214002134,0.7615740740740741,0.6669136270300297,0.2540086363866284,27.853528525424867,37.98917899678602,-21.27756798035385,0.75,0.6390407763063928,0.21477089534646804,0.41898148148148145,0.20651410167368492,0.2890345402942876,0.5178182298430587,0.2037037037037037,0.09009420878388727,0.17506460393972467,0.5266252642706131,0.19212962962962962,0.08014744291530296,0.1495824050967011,0.8074015258742707,0.016203703703703703,0.04768515471369775,0.01707605131351793,0.824873949579832,0.6166266224491659,0.14686902948130126,0.39302738823577965,66.48186150209452,0.05000000000000002,1.4788889344129235,2.177644382495967,0.2536636125158679,0.9050925925925926,0.12731481481481483,0.10344295012024102,0.1097156130453848,0.6159151193633953,6.485890212155703,0.2866790766883793,0.2412591714110665,0.25,0.0,12.0,59,59,14,17,14,14
next_residual_w050,QB,144.0,2.418607439549308,3.428589681736474,-1.0276654736171595,0.7430555555555556,0.6040418850230345,0.21385950056116682,23.405955223572917,32.851177286831,-10.623325054235693,0.7152777777777778,0.5780188680126721,0.13992895235845604,0.3402777777777778,0.1849206901111704,0.25169192365351445,0.4773361976369495,0.1736111111111111,0.08019052454423596,0.14948465973023006,0.613781512605042,0.1527777777777778,0.08632532361620877,0.1347725830368612,0.5603576751117735,0.034722222222222224,0.027616992882677938,0.026881124768739523,0.9179856115107914,0.41340353282868236,-0.1093119524154007,0.767950517259113,58.99835322660091,0.05000000000000002,1.4995842340463763,2.2300905016981054,0.6181649696677523,0.8680555555555556,0.1527777777777778,0.1082112571949964,0.10195019826607782,0.7242921013412816,5.940936448440878,0.3241066537689527,0.1885617850788124,0.5,0.0,12.0,59,59,14,17,14,14
next_residual_w050,RB,360.0,2.2763121573939102,3.124885548264026,-0.9062675759120301,0.8083333333333333,0.5743024304871264,0.1419698358279623,26.213978421297487,35.98858377354424,-10.076737376498318,0.7944444444444444,0.5677552211490781,0.1306290814426071,0.28055555555555556,0.21235543746970215,0.20710504815490813,0.5332390381895332,0.13333333333333333,0.1122707027195915,0.11442431522666555,0.6073717948717948,0.15,0.10474300720626145,0.11905648408925311,0.7484870491406439,0.044444444444444446,0.0523681874437645,0.04196997527575168,0.7019440406976745,0.6227609997898279,0.10326211364799624,0.13795682560088435,62.5893343677546,0.050000000000000024,1.6671396119782733,2.5368222230707795,-0.01622193557139195,0.9166666666666666,0.15555555555555556,0.15356016179669557,0.127520705169546,0.6378054511278195,5.908885655261828,0.34711398297235063,0.20441046000762458,0.5,0.0,12.0,59,59,14,17,14,14
next_residual_w050,TE,144.0,1.976287479340198,2.6741148784947146,-1.7982019815761103,0.7638888888888888,0.6708907690546714,0.2768417391698747,23.849758333658528,31.07755693474517,-19.315235588453145,0.7708333333333334,0.6635086231145986,0.27899099151499024,0.3402777777777778,0.15287739089709257,0.25984769404394015,0.4923737916219119,0.13194444444444445,0.0709781061911341,0.11769602801509131,0.5890526315789474,0.1597222222222222,0.09681051633941758,0.12935324924698932,0.7146963708228531,0.013888888888888888,0.02944373362197921,0.01430346599374347,0.7112676056338029,0.546819723198983,0.16319829595691665,0.1530479242503168,61.4307204262935,0.05000000000000002,1.4533631984345132,2.173907452549895,0.11792687894210048,0.9166666666666666,0.09722222222222222,0.1108715850507303,0.08765295529364922,0.5714285714285714,5.966630511768911,0.3368456374032086,0.20642756880540636,0.5,0.0,12.0,59,59,14,17,14,14
next_residual_w050,WR,432.0,2.4219706362919586,3.3830290362043334,-2.220714923905194,0.7546296296296297,0.6667708995659083,0.25051735793675345,27.870650780954175,38.01553952337714,-21.357970500555766,0.7546296296296297,0.6394675339441647,0.21903285582409476,0.41898148148148145,0.20692382861265415,0.2881276298080367,0.5300785807048051,0.2037037037037037,0.08831997702867395,0.17525912440237726,0.533463266384778,0.19212962962962962,0.07873704698341714,0.14949982847935564,0.8082645769323713,0.016203703703703703,0.04777283853633122,0.017322211575445858,0.8134453781512605,0.6224993696454818,0.17973207422926912,0.3696456672292231,66.0325038267478,0.050000000000000024,1.4796266074744315,2.1821845949923495,0.2503230844596711,0.9074074074074074,0.12731481481481483,0.10345754422863535,0.11019989222535473,0.6036653002170244,6.212313587421151,0.302254706674355,0.21298422564277233,0.5,0.0,12.0,59,59,14,17,14,14
next_residual_w100,QB,144.0,2.417953362979281,3.4286395101198988,-1.0276910231699299,0.7430555555555556,0.604101738530002,0.2112217077424539,23.43825237417463,32.85974669558621,-10.692124430314603,0.7013888888888888,0.5791151861381603,0.14288137240687504,0.3402777777777778,0.1846958458556209,0.2516276501383707,0.4848549946294307,0.1736111111111111,0.08066004570972103,0.14918329332776026,0.6292436974789916,0.1527777777777778,0.08602626349305897,0.1342197148599627,0.5700447093889717,0.034722222222222224,0.026843288320585156,0.026787194020183733,0.9266187050359712,0.41579084870642263,-0.09762478900409936,0.7262907900117106,58.74607736585884,0.05000000000000002,1.4982057598821013,2.2295922262625143,0.6168157428978448,0.875,0.1527777777777778,0.10764386699776131,0.10210113613104531,0.7250372578241431,5.724184675217375,0.335316416914634,0.16487426219661494,1.0,0.0,12.0,59,59,14,17,14,14
next_residual_w100,RB,360.0,2.274075978813245,3.124861338112478,-0.9062441742888347,0.8111111111111111,0.573518215003863,0.14277499347338063,26.205881595880403,35.973431377832334,-10.168900190163514,0.7972222222222223,0.567573778308588,0.12796941250975485,0.28055555555555556,0.2123834415391224,0.20693295498319234,0.5382086471195382,0.13333333333333333,0.11143064379177973,0.11444867918803803,0.6084401709401709,0.15,0.10481559309445256,0.11906953212591,0.7459452916969257,0.044444444444444446,0.05297386849879019,0.04190973835491066,0.7076671511627907,0.6177199704461943,0.09498684403429039,0.1370299466310218,62.134291840947725,0.050000000000000024,1.6656109987071936,2.5386345452436814,-0.01931152827861234,0.9166666666666666,0.15555555555555556,0.15348947567633234,0.12758277339684201,0.6351033834586466,5.672850629989969,0.3614625496355742,0.1805761949965101,1.0,0.0,12.0,59,59,14,17,14,14
next_residual_w100,TE,144.0,1.9760792950590376,2.673853071442753,-1.7979727104268086,0.7708333333333334,0.671043962443878,0.27291413529112785,23.880239798664174,31.093813414014228,-19.369907699464996,0.7777777777777778,0.6646398319648852,0.28106634979736245,0.3402777777777778,0.15364945894494506,0.2590485374828609,0.5185821697099893,0.13194444444444445,0.07200172191218525,0.11783515836916056,0.5747368421052632,0.1597222222222222,0.09767273396616608,0.12921742022359572,0.7179302910528207,0.013888888888888888,0.028462660743326942,0.013972139151955424,0.7852112676056338,0.5218517495230506,0.13815207780725022,0.11701684842754832,60.33786590049213,0.05000000000000002,1.445432211535399,2.176444100269282,0.07854872302463546,0.9236111111111112,0.09722222222222222,0.11231740449433097,0.08670710535310178,0.5961538461538461,5.574953294901858,0.3597391938704586,0.16570347569021282,1.0,0.0,12.0,59,59,14,17,14,14
next_residual_w100,WR,432.0,2.4229218695713173,3.382895562141959,-2.220656546508576,0.7638888888888888,0.6644706186889245,0.25389705189806505,27.919329046372763,38.04931315613797,-21.451586035074452,0.7523148148148148,0.6394926350790825,0.21981308283466822,0.41898148148148145,0.207380222392602,0.2886533166441261,0.516563579934406,0.2037037037037037,0.0874780376915196,0.17593716116525243,0.5183668076109936,0.19212962962962962,0.07637107298752355,0.15073826194767564,0.802016087271723,0.016203703703703703,0.04832070619305304,0.017401771486258807,0.8228571428571428,0.6259588956104392,0.18371946532730574,0.34620211203564044,65.17001912794963,0.05000000000000002,1.4735135759133438,2.1765430296694457,0.24671400775624153,0.9120370370370371,0.12731481481481483,0.10392001997002583,0.10970697175187825,0.6118157704364601,5.80018368673139,0.3256236356773571,0.16995917180980186,1.0,0.0,12.0,59,59,14,17,14,14
production_no_next,QB,144.0,2.4173196008003095,3.428434459557786,-1.0279177349010356,0.7430555555555556,0.6029214755131016,0.21014758259484417,23.358839274858436,32.840159675591295,-10.565253002682052,0.7152777777777778,0.5776707420683325,0.13811983023798124,0.3402777777777778,0.18554447621334047,0.25128256520930753,0.47089151450053707,0.1736111111111111,0.07986698265500285,0.14911720879311327,0.6295798319327731,0.1527777777777778,0.08657925245016031,0.13414200146349253,0.5642697466467959,0.034722222222222224,0.027843464784136636,0.02661930080545435,0.920863309352518,0.4180254406727923,-0.10417169037858692,0.8239463916735167,59.29426255489859,0.05000000000000002,1.4956022129905215,2.2293300945774317,0.6233133562179201,0.875,0.1527777777777778,0.10816424747005844,0.10274492093618706,0.7242921013412816,6.195181387418226,0.3108114830148732,0.21536626788824886,0.0,0.0,12.0,55,55,13,16,13,13
production_no_next,RB,360.0,2.2756937147782614,3.124633784432379,-0.9063164276766504,0.8222222222222222,0.5731052650231484,0.13946970576294448,26.184911771660868,36.01926198611411,-9.964424291130424,0.8055555555555556,0.5677153230448397,0.13044788183509942,0.28055555555555556,0.21298462107531518,0.2064422086836397,0.541075729194541,0.13333333333333333,0.11292123751495263,0.11472699947797964,0.5930822649572649,0.15,0.10690849796627394,0.11943692961453495,0.7418905833938514,0.044444444444444446,0.05287514958699571,0.04159011645776304,0.7153888081395349,0.6182023772902889,0.08121358961103094,0.13912900187918684,62.95053019051928,0.05000000000000002,1.6692576267086028,2.5413738563604316,-0.021571825036599476,0.9166666666666666,0.15555555555555556,0.15531537951634086,0.12753456676812008,0.6425046992481203,6.226471674279296,0.32926577618938896,0.2370712428744309,0.0,0.0,12.0,55,55,13,16,13,13
production_no_next,TE,144.0,1.976804131527717,2.6746592079809326,-1.7991718387755655,0.7708333333333334,0.6716271814994931,0.2824291336498789,23.87110111603243,31.0496014257287,-19.315794564798352,0.7708333333333334,0.6626631405317297,0.274086464436185,0.3402777777777778,0.15214997686819182,0.26036078930975826,0.5071965628356606,0.13194444444444445,0.07105134913643009,0.11759646474893665,0.5903157894736842,0.1597222222222222,0.09587325785622597,0.13064224750301037,0.6967301473230327,0.013888888888888888,0.029086164022078705,0.014206719806935433,0.7676056338028169,0.5483951671717742,0.1798930954103368,0.20364061756190566,62.66307204540077,0.05000000000000002,1.4462277139789605,2.1555325275737647,0.16779159145152692,0.9166666666666666,0.09722222222222222,0.1096996205562569,0.08698129474310257,0.6241758241758242,6.494007885346227,0.3072602349047324,0.2613602340950097,0.0,0.0,12.0,55,55,13,16,13,13
production_no_next,WR,432.0,2.4283126905725716,3.3828609631634556,-2.220547954423765,0.7592592592592593,0.6674784956783907,0.25739058585759494,27.86204153807014,37.979901590774446,-21.222849650373405,0.7476851851851852,0.6397364116901935,0.22261580544821058,0.41898148148148145,0.2055463635098335,0.2893501364085199,0.5204155752679889,0.2037037037037037,0.09085933624115264,0.17537330587015257,0.5099762156448203,0.19212962962962962,0.08201841623278269,0.14893825160490634,0.8071943936203266,0.016203703703703703,0.04761673219539792,0.016886497020909965,0.839327731092437,0.6197012356833336,0.16288363885123128,0.4323414441930905,66.76398660402535,0.05000000000000002,1.4817624640982867,2.179445392539723,0.25833666108100306,0.9050925925925926,0.12731481481481483,0.10249830762315192,0.11017032495181821,0.6146129732336629,6.8092533695846225,0.2695185623736083,0.2751338417691901,0.0,0.0,12.0,55,55,13,16,13,13
