period,method,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons,next_residual_weight,next_participation_weight,recency_half_life,feature_count_total,complexity_score,qb_feature_count,rb_feature_count,wr_feature_count,te_feature_count
development_2017_2022,next_residual_w025,1080.0,2.345442665510353,3.232582489015884,-1.779146044504665,0.7805555555555556,0.6444208924071051,0.21880502682914826,27.066230999639178,36.48045728891846,-17.884533005489274,0.762962962962963,0.6275976940356455,0.19912275459449458,0.36574074074074076,0.19971648573819956,0.26025340303492406,0.5105719301487572,0.1814814814814815,0.09877831078441027,0.1550766648822161,0.5336192169175362,0.17314814814814813,0.09319039777853251,0.13606155996593247,0.7578073069806157,0.022222222222222223,0.042706320298969584,0.022782211145246964,0.69564788510101,0.5476209446163061,0.029997196499654058,0.4802837399791032,62.47651384799147,0.050000000000000024,1.509340416368535,2.2635004418973814,0.1797948763789658,0.9101851851851852,0.12962962962962962,0.12110826653383511,0.10975127845442087,0.611451367781155,5.097172164785421,0.3870248564493955,0.11317324419072881,0.25,0.0,12.0,59,59,14,17,14,14
development_2017_2022,next_residual_w050,1080.0,2.3447815877737765,3.2325390993346352,-1.7791116824070046,0.7768518518518519,0.6445116969212548,0.22093439760330624,27.08185386417158,36.493561587806646,-17.923821423806295,0.7648148148148148,0.6271861462543936,0.19897639345928742,0.36574074074074076,0.19977304598224802,0.2600272576795259,0.5159974129169361,0.1814814814814815,0.09807229344273635,0.15532139150338098,0.5292328469849479,0.17314814814814813,0.09231236149445962,0.13635341415586058,0.7559030127372134,0.022222222222222223,0.04319269000451941,0.022833510983900435,0.6993173926767676,0.5509681414088266,0.03939976324091879,0.4602589706593176,62.025900459825316,0.05000000000000002,1.5094421754988738,2.2634035144301756,0.17765510891667324,0.9111111111111111,0.12962962962962962,0.12106080886771406,0.10961008132332498,0.6115501519756839,4.911250456402091,0.40649638714331415,0.09959590299297655,0.5,0.0,12.0,59,59,14,17,14,14
development_2017_2022,next_residual_w100,1080.0,2.3435117602938926,3.232325664065597,-1.7789288380812325,0.7861111111111111,0.6429801886650222,0.2202000651760439,27.094823143868787,36.49585182836307,-17.995491621995498,0.7638888888888888,0.6274234952376634,0.20018385948410017,0.36574074074074076,0.20115984946345764,0.2593221826534802,0.5209239582370877,0.1814814814814815,0.09815078796674334,0.1555406115565627,0.5235825099270477,0.17314814814814813,0.09175583885670899,0.13624399764473638,0.7569300141923816,0.022222222222222223,0.04373223187246213,0.02292810083930353,0.6949376578282829,0.55199070572793,0.0440393134005697,0.43669346716813884,60.93307264499053,0.050000000000000024,1.5077218937541557,2.264543884677905,0.16762235943195025,0.9138888888888889,0.12962962962962962,0.12178398596772505,0.10938037570527893,0.6155927051671732,4.609279870037408,0.4385607188996681,0.07777590608619758,1.0,0.0,12.0,59,59,14,17,14,14
development_2017_2022,production_no_next,1080.0,2.3462321048169823,3.2324815054107123,-1.7792251477774486,0.7796296296296297,0.6441907558279831,0.21653124750936165,27.045080210472054,36.475471468876286,-17.833881232907668,0.7666666666666667,0.6276914555902818,0.19850211519702193,0.36574074074074076,0.19929739072172317,0.2600976992189847,0.5177898918968863,0.1814814814814815,0.09931673845727204,0.15524115234346625,0.5276860744297719,0.17314814814814813,0.09427331867804802,0.13602055523087586,0.7575019013000701,0.022222222222222223,0.04258444191295266,0.02277452575736674,0.6987255366161617,0.5467292920403395,0.03024155732491388,0.5043710781837004,62.73651825763724,0.050000000000000024,1.508701492022897,2.2618060191285725,0.18216874188527113,0.9092592592592592,0.12962962962962962,0.1209199291800754,0.10974155858841196,0.6131003039513678,5.303341609227017,0.36606077226281486,0.12864818501974767,0.0,0.0,12.0,55,55,13,16,13,13
recent_2020_2025,next_both_w050,1080.0,2.314184628526038,3.2087692462911064,-1.5675384126892906,0.7759259259259259,0.6278701587073339,0.19376381781426188,26.221639478895856,35.747843167752585,-15.996832151435667,0.762962962962963,0.6107120737260152,0.17397448568955032,0.35185185185185186,0.19889731348272968,0.2527448480137984,0.5131541353383459,0.16666666666666666,0.09218195573286339,0.14434606180854484,0.5339259259259259,0.1685185185185185,0.09019853306355888,0.13485549460690008,0.7415073790352187,0.027777777777777776,0.04443733439304946,0.026389879913071165,0.7708571428571429,0.5778271196251469,0.08754547590966345,0.2976669206510516,63.12511585657072,0.05000000000000002,1.5401223488877942,2.3033574481120587,0.1919620642379719,0.9074074074074074,0.1361111111111111,0.12170548533189855,0.11198061275887865,0.6305021472683393,5.683530666811992,0.34325837233813344,0.1677237802968979,0.5,0.5,12.0,63,63,15,18,15,15
recent_2020_2025,next_participation_w025,1080.0,2.3164006813418103,3.208639929676343,-1.5673113000984784,0.7759259259259259,0.6280607761715934,0.19528298026902724,26.192009898937005,35.73237791435584,-15.860192484848687,0.7620370370370371,0.6109363835954453,0.17476573803818657,0.35185185185185186,0.19840660659506046,0.2525851253213558,0.5212556390977443,0.16666666666666666,0.09336209000972868,0.14370314668103149,0.5524259259259259,0.1685185185185185,0.09221802756516519,0.1346517329948166,0.7415838615727257,0.027777777777777776,0.044408158317406105,0.02624076271033731,0.7711428571428571,0.5791108187882743,0.08413800842498054,0.3417338813166374,63.81224232644284,0.05000000000000002,1.5421042861842675,2.305436507404053,0.19842369337267415,0.9046296296296297,0.1361111111111111,0.12185412668992665,0.11207825129521834,0.6346873154406457,6.236732280817242,0.31231954162395686,0.22541452056783234,0.0,0.25,12.0,59,59,14,17,14,14
recent_2020_2025,next_participation_w050,1080.0,2.3157223387466317,3.2087425797162603,-1.567433506820525,0.7759259259259259,0.6278890965376958,0.19698071890193042,26.20561980773527,35.7463306793154,-15.904025853061635,0.7648148148148148,0.6108400977923456,0.1738527133817443,0.35185185185185186,0.198754889766892,0.2518637107115705,0.5295526315789474,0.16666666666666666,0.09303409787456926,0.1438472161600462,0.5510246913580247,0.1685185185185185,0.09163670278747327,0.13484421018033704,0.7413238209452018,0.027777777777777776,0.04433502452412652,0.02623056991008681,0.7733015873015873,0.5818552168199262,0.09015471263835674,0.33084763620563534,63.66869335859095,0.050000000000000024,1.5404059055858481,2.303274732105679,0.19736770533948184,0.9055555555555556,0.1361111111111111,0.12165057900617529,0.11196982381590949,0.6351685368681235,6.025955511108119,0.32311575807418386,0.20303719189272426,0.0,0.5,12.0,59,59,14,17,14,14
recent_2020_2025,next_residual_w025,1080.0,2.314303755469848,3.2085163156774965,-1.567138198905417,0.7814814814814814,0.6284099648994014,0.19474937712736917,26.178594479991922,35.7221560849462,-15.838799643809761,0.762962962962963,0.610550273879601,0.17475189807976083,0.35185185185185186,0.19855649598052882,0.2530607216021377,0.5127030075187969,0.16666666666666666,0.09373492584233795,0.1438411330619305,0.5478395061728395,0.1685185185185185,0.09174181293163367,0.134876801086502,0.7403020142441078,0.027777777777777776,0.04430252551908105,0.026214188427686202,0.7738095238095238,0.575608543274209,0.07172983782660229,0.3331608561280993,63.67983105153482,0.05000000000000002,1.5399624169585795,2.3023401229149663,0.19791815819526218,0.9055555555555556,0.1361111111111111,0.12180629780953925,0.11174586724346712,0.6387193677042092,6.251840211078616,0.31270201201120523,0.22758741943403324,0.25,0.0,12.0,59,59,14,17,14,14
recent_2020_2025,next_residual_w050,1080.0,2.313544962833354,3.2085340719339004,-1.567157488891857,0.7722222222222223,0.6281335238657662,0.1932313670950382,26.18701492711169,35.72624163007576,-15.893908744746925,0.7648148148148148,0.6105757527776613,0.17315810797082953,0.35185185185185186,0.1985944214027308,0.25249135033451137,0.521203007518797,0.16666666666666666,0.09290737581604942,0.1438691798692156,0.5496790123456791,0.1685185185185185,0.09082726652287085,0.13470220372600672,0.7429605472478523,0.027777777777777776,0.04417329476307494,0.026410155157093305,0.7642380952380953,0.5792377969413428,0.08951272725332886,0.31664366762657464,63.333322807003235,0.050000000000000024,1.5412901713133158,2.3056809729202667,0.19286750174138484,0.9064814814814814,0.1361111111111111,0.12178078392311623,0.11186727908795417,0.6328134683669824,6.0422295814170415,0.32473351581681376,0.20599575744421297,0.5,0.0,12.0,59,59,14,17,14,14
recent_2020_2025,next_residual_w100,1080.0,2.313065095171384,3.2084443484359633,-1.5670991745126073,0.7777777777777778,0.6269804126067081,0.19273357533089952,26.212157773554413,35.73801040301269,-15.978538761388227,0.7638888888888888,0.6108223158815684,0.17338482614284434,0.35185185185185186,0.19885927677682375,0.25252913666821203,0.5194624060150376,0.16666666666666666,0.0924896653567886,0.1441268844217031,0.5448333333333333,0.1685185185185185,0.08998015988772361,0.1351101001655147,0.738227807826917,0.027777777777777776,0.04436036518533956,0.026365199135758965,0.7766984126984127,0.5780754650582461,0.08630295274411053,0.29659851214983135,62.65729736700922,0.050000000000000024,1.5370941594567356,2.3043002371532446,0.18496368913262315,0.9101851851851852,0.1361111111111111,0.12205933607906677,0.11158481203091826,0.638617290431714,5.717575414038444,0.3434110522541466,0.17225276544100118,1.0,0.0,12.0,59,59,14,17,14,14
recent_2020_2025,production_no_next,1080.0,2.315772812132186,3.208434802414671,-1.5672699341519363,0.7796296296296297,0.6279663075474183,0.1953535488205579,26.17044592456713,35.71701611185715,-15.794754299523555,0.7657407407407407,0.6105108567043656,0.17486000678035774,0.35185185185185186,0.19823934617324276,0.25277323806049656,0.5185375939849624,0.16666666666666666,0.09410659124030299,0.14395347864632754,0.5401604938271605,0.1685185185185185,0.09277053385605591,0.1346921770423412,0.7397666364815585,0.027777777777777776,0.04426235991465312,0.02606144037593697,0.7829206349206349,0.5768633116709259,0.0793863563554724,0.3563245128683548,63.950082651823145,0.05000000000000002,1.5413681848047798,2.3035511254228593,0.2016247157761277,0.9064814814814814,0.1361111111111111,0.12181963195821645,0.11187648099400592,0.6396818105591647,6.491083808962208,0.29997224606852035,0.2526408179302541,0.0,0.0,12.0,55,55,13,16,13,13
temporal_2023_2025,next_both_w050,540.0,2.354292469762677,3.270226740423732,-1.4069457414371356,0.7481481481481481,0.612314824474397,0.1748717977196162,26.28185466098436,36.11764601519777,-15.706039332736122,0.7481481481481481,0.6020992644360594,0.15380170724694603,0.34814814814814815,0.1955714992469746,0.25293068033653776,0.4917492746615087,0.17592592592592593,0.08765143845953507,0.15185227465212142,0.5713542282672974,0.1648148148148148,0.0861663813937014,0.1350450344862895,0.7152519993024241,0.03333333333333333,0.04635908791334563,0.030479028184978593,0.7666028097062579,0.5592062099204668,0.10157205995600503,0.19515406969437013,63.786600341370814,0.05000000000000002,1.532387042048422,2.3512727127178152,0.02901853067441525,0.9092592592592592,0.13148148148148148,0.12249865535249203,0.10930517881676129,0.6013694104928076,6.22320664445862,0.3186032464198368,0.2247609456432565,0.5,0.5,12.0,63,63,15,18,15,15
temporal_2023_2025,next_participation_w025,540.0,2.3551014943804476,3.27015833355556,-1.4064178311220619,0.7555555555555555,0.61231091124308,0.17393566066635707,26.235284522816297,36.0813508419307,-15.545182098819788,0.7518518518518519,0.6010483353322452,0.15499564304489732,0.34814814814814815,0.19574715806338414,0.2518100024280474,0.5098374032882012,0.17592592592592593,0.0895775214662124,0.15107518612702658,0.5803193376700178,0.1648148148148148,0.08878420257061252,0.1346056019594186,0.7172949002217295,0.03333333333333333,0.04751387911521796,0.030410196567874023,0.7562260536398467,0.5665004605904951,0.1064696533405274,0.25158537663189257,64.27032946184832,0.05000000000000002,1.5318725874209866,2.351059109354615,0.03217095969471006,0.9055555555555556,0.13148148148148148,0.12326115299420146,0.10916347413178565,0.6089972671852008,6.82245831183133,0.29174531113862295,0.2846459658922367,0.0,0.25,12.0,59,59,14,17,14,14
temporal_2023_2025,next_participation_w050,540.0,2.354773289729536,3.270259453886054,-1.406668857040422,0.7537037037037037,0.6121399279955441,0.177536274457486,26.26825760544848,36.097925126825054,-15.600012733997044,0.7537037037037037,0.601103052823239,0.15390149832313327,0.34814814814814815,0.19613061799202247,0.2514770784738448,0.5099129593810445,0.17592592592592593,0.08900937289435389,0.15134211724855798,0.5780721466587818,0.1648148148148148,0.08820878442265277,0.1349507259535286,0.7160118587907023,0.03333333333333333,0.047038095507421794,0.03049398550007715,0.7527139208173691,0.5696841933748724,0.11655130656979087,0.23533996422041623,64.16911176995787,0.050000000000000024,1.5305098985885492,2.349425431463425,0.030920916761758583,0.9092592592592592,0.13148148148148148,0.12288681534260706,0.10903223880637129,0.6107390612330701,6.591273551544831,0.3016738993788859,0.264053554125503,0.0,0.5,12.0,59,59,14,17,14,14
temporal_2023_2025,next_residual_w025,540.0,2.3529532959912296,3.270042147610882,-1.4061881328059205,0.762962962962963,0.6128337247599488,0.17417721472175735,26.212155097713516,36.0684235782009,-15.51731697365307,0.7555555555555555,0.6013227887443703,0.15452270569465143,0.34814814814814815,0.19590180330341989,0.2526581053476251,0.5016169003868471,0.17592592592592593,0.09012341503350851,0.15137022557268806,0.5692489651094027,0.1648148148148148,0.08837491458661353,0.1347653795034445,0.7161115124940831,0.03333333333333333,0.04722403256521477,0.030331019016164994,0.7630374627501064,0.5639438567098577,0.09937795092270932,0.24174771509673193,64.17140416293837,0.05000000000000002,1.530123189406985,2.347862344954878,0.031164711474295767,0.9092592592592592,0.13148148148148148,0.1233867694654207,0.10888428101746155,0.6109192468242289,6.841808291712671,0.29079537876806694,0.2824260944973369,0.25,0.0,12.0,59,59,14,17,14,14
temporal_2023_2025,next_residual_w050,540.0,2.3530515372842222,3.2699859593554197,-1.4062938987827998,0.7518518518518519,0.6123436909442508,0.17577301592978622,26.229950379037703,36.07854446338039,-15.591176220388109,0.7537037037037037,0.6017105370910626,0.15463958945231104,0.34814814814814815,0.19595726562225996,0.25179963645389225,0.5115449709864603,0.17592592592592593,0.08905644212815099,0.15125285974869376,0.5802247191011236,0.1648148148148148,0.08730512974272356,0.1345808355307309,0.7180796731358529,0.03333333333333333,0.04668000457898645,0.03054192114434943,0.7545764154959558,0.5689895046493842,0.11979045805293496,0.22039185833022412,63.918214586564645,0.050000000000000024,1.531147653004548,2.3531238832062535,0.02512165125602362,0.9092592592592592,0.13148148148148148,0.12340723004178353,0.10903845313498461,0.605543710021322,6.614242414615299,0.3012633090157553,0.25945902749298777,0.5,0.0,12.0,59,59,14,17,14,14
temporal_2023_2025,next_residual_w100,540.0,2.3539220900741946,3.2699487295658383,-1.4063406557901355,0.75,0.6119493814887985,0.17348277587184502,26.254513213384516,36.104945044162434,-15.684013874938197,0.7555555555555555,0.6020903904235708,0.1546231372776914,0.34814814814814815,0.1958009826871385,0.25242038259801014,0.5029920212765957,0.17592592592592593,0.08796889670833642,0.15161347426965438,0.5797043169722058,0.1648148148148148,0.08596306881036289,0.13496447153642877,0.7153391962928822,0.03333333333333333,0.04654333549774198,0.030371620356224753,0.7790549169859514,0.5624941593503495,0.10907505779436068,0.18957848336239494,63.452296758871256,0.05000000000000002,1.5287616377276734,2.351399437778454,0.021942190090295927,0.9111111111111111,0.13148148148148148,0.12322393001938715,0.108844142498053,0.6111895252109673,6.269887016556056,0.3170338750773456,0.22423655210832016,1.0,0.0,12.0,59,59,14,17,14,14
temporal_2023_2025,production_no_next,540.0,2.3544910255198785,3.2700906292960017,-1.4062094044445477,0.7592592592592593,0.6123915985154187,0.17507838548811183,26.216833146846003,36.0553553294803,-15.47877807866897,0.7592592592592593,0.6008441557695952,0.153409524664395,0.34814814814814815,0.19566291703145608,0.2522779591079111,0.5041706963249516,0.17592592592592593,0.09067015362935221,0.15153931373087234,0.559384979302188,0.1648148148148148,0.08923294478149282,0.13451403729768976,0.7164603004559157,0.03333333333333333,0.04726226946740326,0.030040153221046337,0.7749574286930608,0.5670215438180224,0.10856232931754453,0.27016216780238245,64.38575939450524,0.05000000000000002,1.530359410051028,2.347645677407002,0.03530288170368831,0.9092592592592592,0.13148148148148148,0.12324257338769645,0.10890506693489016,0.6149433916934443,7.103119519925346,0.2800648639715843,0.30939101936350044,0.0,0.0,12.0,55,55,13,16,13,13
