player,player_key,pos,pred_fp_per_game,stored_pred_salary,pred_salary_raw,base_salary_observed,salary_resid_5,salary_resid_10,salary_resid_25,salary_resid_75,salary_resid_90,salary_resid_95,espn_source_salary,salary_model_matched,espn_source_matched,raw_point_salary,point_salary,year,actual_salary,is_keeper,actual_salary_recorded,actual_salary_used_in_replay,salary_residual,replay_salary_residual,scenario_market_mean,scenario_center_shift,actual_minus_scenario,selection_slots,selection_slots_chance_60,selection_slots_chance_70,selection_slots_chance_80,selection_slots_chance_90,selection_rate,selection_bucket,predicted_salary_tier,projection_strength_pct,price_strength_pct,value_rank_gap,value_over_price_quintile,top_projection_quartile,salary_center_source,stored_pred_salary_v1,pred_salary_raw_v1,salary_model_matched_v1,raw_point_salary_v1,point_salary_v1,projection_strength_pct_v1,price_strength_pct_v1,value_rank_gap_v1,value_quintile_v1,predicted_salary_tier_v1,salary_residual_v1,stored_pred_salary_v2,pred_salary_raw_v2,salary_model_matched_v2,raw_point_salary_v2,point_salary_v2,projection_strength_pct_v2,price_strength_pct_v2,value_rank_gap_v2,value_quintile_v2,predicted_salary_tier_v2,salary_residual_v2,point_salary_shift_v2_minus_v1
Samaje Perine,samajeperine,RB,8.426929473876953,9.460894128215353,9.339015449932766,1.0,-5.400660351072703,-4.705290894201912,-2.789698440675834,2.891607926452516,8.823141973158304,11.797489330007668,2.0,True,True,9.339015449932766,9.432023,2023,7.0,0.0,True,7.0,-2.432022999999999,-2.432022999999999,10.356215314509903,0.924192314509904,-3.356215314509903,7,3,2,1,1,0.007,rare_0-5%,$6-15,0.5584415584415584,0.6493506493506493,-0.0909090909090909,1,False,current_salary_model,9.460894128215353,9.339015449932766,True,9.339015449932766,9.432022824589565,0.5584415584415584,0.6493506493506493,-0.09090909090909094,1,$6-15,-2.4320228245895645,9.192029947098085,9.739173298107449,True,9.739173298107449,9.177780075250718,0.5584415584415584,0.6233766233766234,-0.06493506493506496,2,$6-15,-2.177780075250718,-0.2542427493388466
Sam Laporta,samlaporta,TE,6.561712741851807,3.1366803063765025,3.1059015532438794,1.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,0.0,True,True,3.1059015532438794,3.1293893,2023,1.0,0.0,True,1.0,-2.1293893,-2.1293893,3.6886671807253775,0.5592778807253773,-2.688667180725377,4,1,1,1,1,0.004,rare_0-5%,$1-5,0.62,0.8,-0.18,2,False,current_salary_model,3.1366803063765025,3.1059015532438794,True,3.1059015532438794,3.1293892630255495,0.62,0.8,-0.18000000000000005,2,$1-5,-2.1293892630255495,7.4955948274065864,7.929433759102055,True,7.929433759102055,7.4842958704373475,0.62,0.86,-0.24,1,$6-15,-6.4842958704373475,4.354906607411798
Sean Clifford,seanclifford,QB,8.293989181518555,,,,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,False,False,1.0,1.0,2023,,,False,1.0,,0.0,2.7313038381336083,1.7313038381336083,,0,0,0,0,0,0.0,never,$1-5,0.1162790697674418,0.3255813953488372,-0.2093023255813954,1,False,minimum_fallback,,,False,1.0,1.0,0.11627906976744186,0.32558139534883723,-0.2093023255813954,1,$1-5,,,,False,1.0,1.0,0.11627906976744186,0.29069767441860467,-0.17441860465116282,1,$1-5,,0.0
Sean Tucker,seantucker,RB,7.085402011871338,,,,-5.058128204814125,-4.450313594441855,-2.638456754663365,2.574422708168068,8.52523548617598,11.431510909834993,,False,False,1.0,1.0,2023,,,False,1.0,,0.0,3.2658922369060392,2.2658922369060392,,9,2,4,2,1,0.009,rare_0-5%,$1-5,0.2467532467532467,0.2532467532467532,-0.0064935064935064,3,False,minimum_fallback,,,False,1.0,1.0,0.24675324675324675,0.2532467532467532,-0.006493506493506468,3,$1-5,,,,False,1.0,1.0,0.24675324675324675,0.18181818181818182,0.06493506493506493,5,$1-5,,0.0
Skyy Moore,skyymoore,WR,8.301566123962402,7.257856550157722,7.167712497572098,1.0,-6.165748444015854,-5.367068887937851,-3.696417871685049,-0.1690635292823633,2.200972818556058,3.5413217535821544,5.0,True,True,7.167712497572098,7.2365026,2023,12.0,0.0,True,12.0,4.7634974,4.7634974,5.367172748278879,-1.8693298517211208,6.632827251721121,8,2,2,2,2,0.008,rare_0-5%,$6-15,0.5714285714285714,0.7053571428571429,-0.1339285714285715,1,False,current_salary_model,7.257856550157722,7.167712497572098,True,7.167712497572098,7.236502722327195,0.5714285714285714,0.7053571428571429,-0.1339285714285715,1,$6-15,4.763497277672805,7.739193359581116,8.189302167980607,True,8.189302167980607,7.7274706678491745,0.5714285714285714,0.6964285714285714,-0.125,1,$6-15,4.2725293321508255,0.4909679455219793
Stefon Diggs,stefondiggs,WR,14.646162033081056,77.6301700316592,76.52631697564674,1.0,-13.229131249431314,-12.021808635104906,-9.455085710503475,-1.1932956701476518,2.235369329083002,4.719924255663974,76.0,True,True,76.52631697564674,77.36868,2023,84.0,0.0,True,84.0,6.631320000000002,6.631320000000002,71.4981076982765,-5.870572301723499,12.5018923017235,312,80,75,77,80,0.312,frequent_25-50%,$51+,0.9910714285714286,0.9910714285714286,0.0,3,True,current_salary_model,77.6301700316592,76.52631697564674,True,76.52631697564674,77.36868314004312,0.9910714285714286,0.9910714285714286,0.0,3,$51+,6.631316859956883,70.53244478874939,75.17649700673066,True,75.17649700673066,70.4114944951259,0.9910714285714286,0.9910714285714286,0.0,3,$51+,13.588505504874107,-6.957188644917224
Stetson Bennett,stetsonbennett,QB,8.058149337768555,,,,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,False,False,1.0,1.0,2023,,,False,1.0,,0.0,2.772448929899096,1.7724489298990955,,0,0,0,0,0,0.0,never,$1-5,0.0232558139534883,0.3255813953488372,-0.3023255813953489,1,False,minimum_fallback,,,False,1.0,1.0,0.023255813953488372,0.32558139534883723,-0.3023255813953489,1,$1-5,,,,False,1.0,1.0,0.023255813953488372,0.29069767441860467,-0.2674418604651163,1,$1-5,,0.0
Tank Bigsby,tankbigsby,RB,7.076086521148682,1.0,1.0,1.0,-5.058128204814125,-4.450313594441855,-2.638456754663365,2.574422708168068,8.52523548617598,11.431510909834993,0.0,True,True,1.0,1.0,2023,4.0,0.0,True,4.0,3.0,3.0,3.176012414069832,2.176012414069832,0.8239875859301682,0,0,0,0,0,0.0,never,$1-5,0.2337662337662337,0.2532467532467532,-0.0194805194805194,3,False,current_salary_model,1.0,1.0,True,1.0,1.0,0.23376623376623376,0.2532467532467532,-0.01948051948051946,3,$1-5,3.0,3.7277325100465455,3.9099169888438587,True,3.9099169888438587,3.722987674034827,0.23376623376623376,0.5064935064935064,-0.2727272727272727,1,$1-5,0.2770123259651731,2.722987674034827
Taylor Heinicke,taylorheinicke,QB,14.768933296203612,1.0,1.0,0.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,True,False,1.0,1.0,2023,,,False,1.0,,0.0,2.825535150101977,1.825535150101977,,0,0,0,0,0,0.0,never,$1-5,0.3488372093023256,0.3255813953488372,0.0232558139534883,3,False,current_salary_model,1.0,1.0,True,1.0,1.0,0.3488372093023256,0.32558139534883723,0.023255813953488358,3,$1-5,,1.0,1.0,True,1.0,1.0,0.3488372093023256,0.29069767441860467,0.05813953488372092,4,$1-5,,0.0
Taysom Hill,taysomhill,TE,5.242526054382324,1.0,1.0,0.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,True,False,1.0,1.0,2023,,,False,1.0,,0.0,2.705765715047007,1.705765715047007,,0,0,0,0,0,0.0,never,$1-5,0.24,0.37,-0.13,2,False,current_salary_model,1.0,1.0,True,1.0,1.0,0.24,0.37,-0.13,2,$1-5,,2.0666036237644256,2.1378417765389925,True,2.1378417765389925,2.0647482881456924,0.24,0.58,-0.33999999999999997,1,$1-5,,1.0647482881456924
Tee Higgins,teehiggins,WR,11.64272403717041,52.642669152948656,51.89875956562069,1.0,-13.227880508743098,-12.005486782696874,-9.449782945946373,-1.1823218171396712,2.263171749219117,4.756149738153354,56.0,True,True,51.89875956562069,52.466446,2023,44.0,0.0,True,44.0,-8.466445999999998,-8.466445999999998,46.84429945027803,-5.622146549721968,-2.844299450278029,83,20,22,21,20,0.083,occasional_5-25%,$51+,0.9553571428571428,0.9553571428571428,0.0,3,True,current_salary_model,52.642669152948656,51.89875956562069,True,51.89875956562069,52.46644768526845,0.9553571428571429,0.9553571428571429,0.0,3,$51+,-8.466447685268449,48.22261439961621,51.37659938903652,True,51.37659938903652,48.14047160865503,0.9553571428571429,0.9553571428571429,0.0,3,$31-50,-4.140471608655027,-4.325976076613422
Terrace Marshall,terracemarshall,WR,7.7252373695373535,1.0,1.0,0.0,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,,True,False,1.0,1.0,2023,,,False,1.0,,0.0,1.3347269084606448,0.3347269084606448,,4,1,1,1,1,0.004,rare_0-5%,$1-5,0.3482142857142857,0.2901785714285714,0.0580357142857142,4,False,current_salary_model,1.0,1.0,True,1.0,1.0,0.3482142857142857,0.29017857142857145,0.058035714285714246,4,$1-5,,1.0,1.0,True,1.0,1.0,0.3482142857142857,0.26785714285714285,0.08035714285714285,4,$1-5,,0.0
Terry Mclaurin,terrymclaurin,WR,10.29248046875,22.642358512688727,22.33060162145804,1.0,-10.404588281931444,-9.29271135224406,-7.050375704990401,-0.650421219198541,3.067479230555818,5.115809595495113,15.0,True,True,22.33060162145804,22.568508,2023,25.0,0.0,True,25.0,2.4314919999999987,2.4314919999999987,18.73934529421952,-3.82916270578048,6.260654705780478,199,46,51,50,52,0.199,occasional_5-25%,$16-30,0.8482142857142857,0.8660714285714286,-0.0178571428571429,3,True,current_salary_model,22.642358512688727,22.33060162145804,True,22.33060162145804,22.568507794983336,0.8482142857142857,0.8660714285714286,-0.017857142857142905,3,$16-30,2.4314922050166636,22.3173942515732,23.741176952675897,True,23.741176952675897,22.280313071674392,0.8482142857142857,0.8660714285714286,-0.017857142857142905,3,$16-30,2.7196869283256078,-0.28819472330894413
Tiyon Evans,tiyonevans,RB,4.800036907196045,,,,-5.058128204814125,-4.450313594441855,-2.638456754663365,2.574422708168068,8.52523548617598,11.431510909834993,,False,False,1.0,1.0,2023,,,False,1.0,,0.0,3.301622215661213,2.301622215661213,,0,0,0,0,0,0.0,never,$1-5,0.0389610389610389,0.2532467532467532,-0.2142857142857142,1,False,minimum_fallback,,,False,1.0,1.0,0.03896103896103896,0.2532467532467532,-0.21428571428571425,1,$1-5,,,,False,1.0,1.0,0.03896103896103896,0.18181818181818182,-0.14285714285714285,1,$1-5,,0.0
Tj Hockenson,tjhockenson,TE,9.349761009216309,26.09755979128828,25.73603093049332,1.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,23.0,True,True,25.73603093049332,26.011919,2023,21.0,0.0,True,21.0,-5.011918999999999,-5.011918999999999,24.624506497871472,-1.3874125021285266,-3.624506497871472,49,12,12,14,11,0.049,rare_0-5%,$16-30,0.96,0.98,-0.02,3,True,current_salary_model,26.097559791288273,25.73603093049332,True,25.73603093049332,26.011918810793755,0.96,0.98,-0.020000000000000018,3,$16-30,-5.011918810793755,24.20440417787032,25.754219735435885,True,25.754219735435885,24.16404058203821,0.96,0.98,-0.020000000000000018,3,$16-30,-3.1640405820382114,-1.847878228755544
Travis Etienne,travisetienne,RB,11.9462251663208,56.39600619619984,55.59803001129385,1.0,-10.896936167708688,-8.650378710216762,-5.273124514848068,7.180800212542988,13.147467406960214,17.120305830573436,46.0,True,True,55.59803001129385,56.206978,2023,69.0,0.0,True,69.0,12.793022,12.793022,57.0146758114809,0.8076978114808995,11.9853241885191,121,28,32,33,28,0.121,occasional_5-25%,$51+,0.8961038961038961,0.9090909090909092,-0.0129870129870129,3,True,current_salary_model,56.39600619619984,55.59803001129385,True,55.59803001129385,56.20697713020397,0.8961038961038961,0.9090909090909091,-0.012987012987012991,3,$51+,12.793022869796033,53.591843735728986,57.104438025929404,True,57.104438025929404,53.50036127798767,0.8961038961038961,0.9090909090909091,-0.012987012987012991,3,$51+,15.499638722012328,-2.706615852216295
Tre Tucker,tretucker,WR,5.126777648925781,,,,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,,False,False,1.0,1.0,2023,,,False,1.0,,0.0,1.3161625265473471,0.3161625265473473,,0,0,0,0,0,0.0,never,$1-5,0.0625,0.2901785714285714,-0.2276785714285714,1,False,minimum_fallback,,,False,1.0,1.0,0.0625,0.29017857142857145,-0.22767857142857145,1,$1-5,,,,False,1.0,1.0,0.0625,0.26785714285714285,-0.20535714285714285,1,$1-5,,0.0
Trevor Lawrence,trevorlawrence,QB,16.885629653930664,12.802297964667614,12.632286562228003,1.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,9.0,True,True,12.632286562228003,12.762025,2023,6.0,0.0,True,6.0,-6.762025,-6.762025,11.68774441516912,-1.0742805848308787,-5.687744415169121,33,8,8,9,8,0.033,rare_0-5%,$6-15,0.8372093023255814,0.8837209302325582,-0.0465116279069767,2,True,current_salary_model,12.802297964667614,12.632286562228005,True,12.632286562228005,12.762024711881763,0.8372093023255814,0.8837209302325582,-0.046511627906976716,2,$6-15,-6.762024711881763,13.48121095423687,14.314827485213423,True,14.314827485213423,13.459500138023259,0.8372093023255814,0.8837209302325582,-0.046511627906976716,2,$6-15,-7.459500138023259,0.6974754261414962
Treylon Burks,treylonburks,WR,8.991888046264648,7.5525533616914835,7.458164219007869,1.0,-6.325717575269196,-5.51350198621796,-3.817603052466203,-0.1884516821935299,2.258693349526238,3.628204452986508,4.0,True,True,7.458164219007869,7.530194,2023,4.0,0.0,True,4.0,-3.530194,-3.530194,5.646930629005044,-1.883263370994956,-1.6469306290050438,113,24,26,31,32,0.113,occasional_5-25%,$6-15,0.7053571428571429,0.7142857142857143,-0.0089285714285713,3,False,current_salary_model,7.5525533616914835,7.458164219007869,True,7.458164219007869,7.530193933153227,0.7053571428571429,0.7142857142857143,-0.008928571428571397,3,$6-15,-3.5301939331532273,8.198507209393409,8.679293459229784,True,8.679293459229784,8.185985550428704,0.7053571428571429,0.7142857142857143,-0.008928571428571397,3,$6-15,-4.185985550428704,0.6557916172754767
Trey Mcbride,treymcbride,TE,5.7496018409729,1.0,1.0,0.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,True,False,1.0,1.0,2023,,,False,1.0,,0.0,2.766361488045001,1.7663614880450011,,0,0,0,0,0,0.0,never,$1-5,0.36,0.37,-0.01,3,False,current_salary_model,1.0,1.0,True,1.0,1.0,0.36,0.37,-0.010000000000000009,3,$1-5,,1.0,1.0,True,1.0,1.0,0.36,0.28,0.07999999999999996,4,$1-5,,0.0
Trey Palmer,treypalmer,WR,5.992579460144043,1.0,1.0,0.0,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,,True,False,1.0,1.0,2023,,,False,1.0,,0.0,1.329429314597305,0.329429314597305,,0,0,0,0,0,0.0,never,$1-5,0.0982142857142857,0.2901785714285714,-0.1919642857142857,1,False,current_salary_model,1.0,1.0,True,1.0,1.0,0.09821428571428571,0.29017857142857145,-0.19196428571428575,1,$1-5,,1.0,1.0,True,1.0,1.0,0.09821428571428571,0.26785714285714285,-0.16964285714285715,1,$1-5,,0.0
Tua Tagovailoa,tuatagovailoa,QB,15.845318794250488,5.373056041660322,5.310062428652467,1.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,2.0,True,True,5.310062428652467,5.358134,2023,15.0,0.0,True,15.0,9.641866,9.641866,5.160736534828481,-0.1973974651715186,9.83926346517152,0,0,0,0,0,0.0,never,$6-15,0.6511627906976745,0.813953488372093,-0.1627906976744185,1,False,current_salary_model,5.373056041660322,5.310062428652467,True,5.310062428652467,5.358133761953462,0.6511627906976745,0.813953488372093,-0.16279069767441856,1,$6-15,9.64186623804654,6.854383088446972,7.245395670406601,True,7.245395670406601,6.844199506441718,0.6511627906976745,0.813953488372093,-0.16279069767441856,1,$6-15,8.155800493558282,1.486065744488256
Tucker Kraft,tuckerkraft,TE,3.933927297592163,,,,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,False,False,1.0,1.0,2023,,,False,1.0,,0.0,2.7243473045767943,1.7243473045767943,,0,0,0,0,0,0.0,never,$1-5,0.08,0.37,-0.29,1,False,minimum_fallback,,,False,1.0,1.0,0.08,0.37,-0.29,1,$1-5,,,,False,1.0,1.0,0.08,0.28,-0.2,1,$1-5,,0.0
Tyjae Spears,tyjaespears,RB,7.242363929748535,1.0,1.0,1.0,-5.058128204814125,-4.450313594441855,-2.638456754663365,2.574422708168068,8.52523548617598,11.431510909834993,0.0,True,True,1.0,1.0,2023,1.0,0.0,True,1.0,0.0,0.0,3.2167277616018617,2.2167277616018617,-2.2167277616018617,0,0,0,0,0,0.0,never,$1-5,0.2727272727272727,0.2532467532467532,0.0194805194805194,4,False,current_salary_model,1.0,1.0,True,1.0,1.0,0.2727272727272727,0.2532467532467532,0.019480519480519487,4,$1-5,0.0,1.5182598717945708,1.5528743012801238,True,1.5528743012801238,1.517358369138404,0.2727272727272727,0.37662337662337664,-0.10389610389610393,1,$1-5,-0.517358369138404,0.517358369138404
Tyler Allgeier,tylerallgeier,RB,7.4214959144592285,1.0,1.0,1.0,-5.058128204814125,-4.450313594441855,-2.638456754663365,2.574422708168068,8.52523548617598,11.431510909834993,0.0,True,True,1.0,1.0,2023,3.0,0.0,True,3.0,2.0,2.0,3.2589204218861005,2.2589204218861005,-0.2589204218861005,0,0,0,0,0,0.0,never,$1-5,0.3376623376623376,0.2532467532467532,0.0844155844155844,4,False,current_salary_model,1.0,1.0,True,1.0,1.0,0.33766233766233766,0.2532467532467532,0.08441558441558444,4,$1-5,2.0,1.0,1.0,True,1.0,1.0,0.33766233766233766,0.18181818181818182,0.15584415584415584,5,$1-5,2.0,0.0
Tyler Boyd,tylerboyd,WR,8.111490249633789,1.0,1.0,1.0,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,0.0,True,True,1.0,1.0,2023,3.0,0.0,True,3.0,2.0,2.0,1.3333818129520234,0.3333818129520234,1.6666181870479766,1,0,0,0,1,0.001,rare_0-5%,$1-5,0.5,0.2901785714285714,0.2098214285714285,5,False,current_salary_model,1.0,1.0,True,1.0,1.0,0.5,0.29017857142857145,0.20982142857142855,5,$1-5,2.0,1.0,1.0,True,1.0,1.0,0.5,0.26785714285714285,0.23214285714285715,5,$1-5,2.0,0.0
Tyler Conklin,tylerconklin,TE,6.132318496704102,1.0,1.0,0.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,True,False,1.0,1.0,2023,,,False,1.0,,0.0,2.670278260138337,1.6702782601383368,,0,0,0,0,0,0.0,never,$1-5,0.5,0.37,0.13,4,False,current_salary_model,1.0,1.0,True,1.0,1.0,0.5,0.37,0.13,4,$1-5,,1.0,1.0,True,1.0,1.0,0.5,0.28,0.21999999999999997,5,$1-5,,0.0
Tyler Higbee,tylerhigbee,TE,7.2814555168151855,1.1047041905507995,1.1031959328936778,1.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,0.0,True,True,1.1031959328936778,1.1043469,2023,1.0,0.0,True,1.0,-0.1043468999999999,-0.1043468999999999,2.833980446646112,1.7296335466461117,-1.833980446646112,26,6,5,7,8,0.026,rare_0-5%,$1-5,0.72,0.74,-0.02,3,False,current_salary_model,1.1047041905507997,1.1031959328936778,True,1.1031959328936778,1.104346906033292,0.72,0.74,-0.020000000000000018,3,$1-5,-0.104346906033292,6.28505100626738,6.638038060330686,True,6.638038060330686,6.275857766004287,0.72,0.78,-0.06000000000000005,2,$6-15,-5.275857766004287,5.171510859970995
Tyler Lockett,tylerlockett,WR,9.68422031402588,19.50184423156689,19.23532626235915,1.0,-10.006870619429828,-8.909361599518679,-6.7131800238384685,-0.5823682241640827,3.176135443431676,5.166404004261143,12.0,True,True,19.23532626235915,19.43871,2023,19.0,0.0,True,19.0,-0.4387100000000004,-0.4387100000000004,15.99693900956028,-3.4417709904397213,3.003060990439721,45,12,10,11,12,0.045,rare_0-5%,$16-30,0.7857142857142857,0.8392857142857143,-0.0535714285714286,2,True,current_salary_model,19.501844231566892,19.23532626235915,True,19.23532626235915,19.438709962971654,0.7857142857142857,0.8392857142857143,-0.0535714285714286,2,$16-30,-0.43870996297165377,18.584667737844505,19.759142696383776,True,19.759142696383776,18.554079560877256,0.7857142857142857,0.8303571428571429,-0.044642857142857206,2,$16-30,0.4459204391227445,-0.8846304020943982
Tyler Scott,tylerscott,WR,6.696153163909912,1.0,1.0,0.0,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,,True,False,1.0,1.0,2023,,,False,1.0,,0.0,1.3473306947514156,0.3473306947514156,,0,0,0,0,0,0.0,never,$1-5,0.1339285714285714,0.2901785714285714,-0.15625,1,False,current_salary_model,1.0,1.0,True,1.0,1.0,0.13392857142857142,0.29017857142857145,-0.15625000000000003,1,$1-5,,1.0,1.0,True,1.0,1.0,0.13392857142857142,0.26785714285714285,-0.13392857142857142,1,$1-5,,0.0
Tyquan Thornton,tyquanthornton,WR,7.300302028656006,1.0,1.0,0.0,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,,True,False,1.0,1.0,2023,,,False,1.0,,0.0,1.318081209504178,0.318081209504178,,0,0,0,0,0,0.0,never,$1-5,0.2142857142857142,0.2901785714285714,-0.0758928571428571,2,False,current_salary_model,1.0,1.0,True,1.0,1.0,0.21428571428571427,0.29017857142857145,-0.07589285714285718,2,$1-5,,1.0,1.0,True,1.0,1.0,0.21428571428571427,0.26785714285714285,-0.053571428571428575,2,$1-5,,0.0
Tyreek Hill,tyreekhill,WR,14.583205223083496,89.99951321963641,88.71748050836186,1.0,-13.229131249431314,-12.021808635104906,-9.455085710503475,-1.1932956701476518,2.235369329083002,4.719924255663974,93.0,True,True,88.71748050836186,89.695816,2023,88.0,0.0,True,88.0,-1.6958159999999936,-1.6958159999999936,83.51676035533839,-6.179055644661602,4.483239644661609,68,18,17,18,15,0.068,occasional_5-25%,$51+,0.9821428571428572,1.0,-0.0178571428571429,3,True,current_salary_model,89.99951321963641,88.71748050836186,True,88.71748050836186,89.6958181337775,0.9821428571428571,1.0,-0.017857142857142905,3,$51+,-1.6958181337774931,82.12958370229696,87.54820553101644,True,87.54820553101644,81.98846041804948,0.9821428571428571,1.0,-0.017857142857142905,3,$51+,6.011539581950515,-7.707357715728008
Van Jefferson,vanjefferson,WR,7.570999622344971,1.0,1.0,1.0,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,0.0,True,True,1.0,1.0,2023,,,False,1.0,,0.0,1.3353856811849976,0.3353856811849975,,3,1,1,1,0,0.003,rare_0-5%,$1-5,0.2946428571428571,0.2901785714285714,0.0044642857142856,3,False,current_salary_model,1.0,1.0,True,1.0,1.0,0.29464285714285715,0.29017857142857145,0.004464285714285698,3,$1-5,,1.0,1.0,True,1.0,1.0,0.29464285714285715,0.26785714285714285,0.0267857142857143,4,$1-5,,0.0
Wandale Robinson,wandalerobinson,WR,8.058853149414062,1.0,1.0,0.0,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,,True,False,1.0,1.0,2023,,,False,1.0,,0.0,1.340167466445277,0.3401674664452769,,7,3,1,2,1,0.007,rare_0-5%,$1-5,0.4732142857142857,0.2901785714285714,0.1830357142857142,5,False,current_salary_model,1.0,1.0,True,1.0,1.0,0.4732142857142857,0.29017857142857145,0.18303571428571425,5,$1-5,,1.0,1.0,True,1.0,1.0,0.4732142857142857,0.26785714285714285,0.20535714285714285,5,$1-5,,0.0
Will Levis,willlevis,QB,8.144562721252441,1.0,1.0,0.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,True,False,1.0,1.0,2023,,,False,1.0,,0.0,2.805053084828842,1.8050530848288424,,0,0,0,0,0,0.0,never,$1-5,0.0697674418604651,0.3255813953488372,-0.2558139534883721,1,False,current_salary_model,1.0,1.0,True,1.0,1.0,0.06976744186046512,0.32558139534883723,-0.2558139534883721,1,$1-5,,1.0,1.0,True,1.0,1.0,0.06976744186046512,0.29069767441860467,-0.22093023255813954,1,$1-5,,0.0
Will Mallory,willmallory,TE,3.9787192344665527,,,,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,,False,False,1.0,1.0,2023,,,False,1.0,,0.0,2.7322550930612106,1.7322550930612106,,0,0,0,0,0,0.0,never,$1-5,0.12,0.37,-0.25,1,False,minimum_fallback,,,False,1.0,1.0,0.12,0.37,-0.25,1,$1-5,,,,False,1.0,1.0,0.12,0.28,-0.16000000000000003,2,$1-5,,0.0
Xavier Hutchinson,xavierhutchinson,WR,6.958949089050293,,,,-3.8851168851409392,-3.263744904546733,-1.977838628424275,0.1,1.3867332152160166,2.3572393082835426,,False,False,1.0,1.0,2023,,,False,1.0,,0.0,1.3435180485963851,0.3435180485963851,,0,0,0,0,0,0.0,never,$1-5,0.1696428571428571,0.2901785714285714,-0.1205357142857143,2,False,minimum_fallback,,,False,1.0,1.0,0.16964285714285715,0.29017857142857145,-0.1205357142857143,2,$1-5,,,,False,1.0,1.0,0.16964285714285715,0.26785714285714285,-0.0982142857142857,2,$1-5,,0.0
Zach Charbonnet,zachcharbonnet,RB,9.514792442321776,1.84761154175486,1.8354017477495617,1.0,-5.058128204814125,-4.450313594441855,-2.638456754663365,2.574422708168068,8.52523548617598,11.431510909834993,0.0,True,True,1.8354017477495617,1.8447192,2023,6.0,0.0,True,6.0,4.1552808,4.1552808,3.752973640873519,1.9082544408735191,2.247026359126481,371,93,92,93,93,0.371,frequent_25-50%,$1-5,0.6883116883116883,0.5194805194805194,0.1688311688311689,5,False,current_salary_model,1.8476115417548602,1.8354017477495619,True,1.8354017477495619,1.8447192173967148,0.6883116883116883,0.5194805194805194,0.1688311688311689,5,$1-5,4.155280782603285,6.615408704227408,6.99046025501019,True,6.99046025501019,6.605640813372202,0.6883116883116883,0.5844155844155844,0.10389610389610393,5,$6-15,-0.6056408133722018,4.760921595975487
Zach Ertz,zachertz,TE,6.631240367889404,1.0,1.0,1.0,-9.938556715411275,-8.298173155570236,-4.564266661072536,1.528968617572524,6.677571666495067,10.635489141183545,2.0,True,True,1.0,1.0,2023,,,False,1.0,,0.0,2.8166959304632377,1.8166959304632375,,4,1,1,1,1,0.004,rare_0-5%,$1-5,0.64,0.37,0.27,5,False,current_salary_model,1.0,1.0,True,1.0,1.0,0.64,0.37,0.27,5,$1-5,,1.0,1.0,True,1.0,1.0,0.64,0.28,0.36,5,$1-5,,0.0
