year,player_key,player_v1,pos_v1,pred_fp_per_game_v1,point_salary_v1,salary_model_matched_v1,player_v2,pos_v2,pred_fp_per_game_v2,point_salary_v2,salary_model_matched_v2,point_salary_shift_v2_minus_v1
2022,joemixon,Joe Mixon,RB,14.62709617614746,89.93887,True,Joe Mixon,RB,14.62709617614746,83.10427,True,-6.834599999999995
2022,johnmetchie,John Metchie,WR,6.475020885467529,1.0,False,John Metchie,WR,6.475020885467529,1.0,False,0.0
2022,jonnusmith,Jonnu Smith,TE,6.2345781326293945,1.0,True,Jonnu Smith,TE,6.2345781326293945,1.0,True,0.0
2022,joshallen,Josh Allen,QB,19.43817710876465,39.124977,True,Josh Allen,QB,19.43817710876465,35.203598,True,-3.9213790000000017
2022,joshjacobs,Josh Jacobs,RB,12.03140354156494,32.75819,True,Josh Jacobs,RB,12.03140354156494,31.641493,True,-1.1166969999999985
2022,joshuapalmer,Joshua Palmer,WR,7.894680976867676,1.0,True,Joshua Palmer,WR,7.894680976867676,1.0,True,0.0
2022,josiahdeguara,Josiah Deguara,TE,5.605846881866455,1.0,False,Josiah Deguara,TE,5.605846881866455,1.0,False,0.0
2022,jujusmithschuster,Juju Smith Schuster,WR,10.996843338012695,22.559662,True,Juju Smith Schuster,WR,10.996843338012695,21.71009,True,-0.8495719999999984
2022,justinfields,Justin Fields,QB,15.439305305480955,1.44925,True,Justin Fields,QB,15.439305305480955,5.2526994,True,3.8034494
2022,justinherbert,Justin Herbert,QB,18.280183792114254,27.739605,True,Justin Herbert,QB,18.280183792114254,27.124264,True,-0.6153410000000008
2022,kadariustoney,Kadarius Toney,WR,9.264324188232422,8.392655,True,Kadarius Toney,WR,9.264324188232422,9.064593,True,0.6719380000000008
2022,kareemhunt,Kareem Hunt,RB,9.3473482131958,16.333946,True,Kareem Hunt,RB,9.3473482131958,17.107115,True,0.7731689999999993
2022,keaontayingram,Keaontay Ingram,RB,5.533593654632568,1.0,False,Keaontay Ingram,RB,5.533593654632568,1.0,False,0.0
2022,keenanallen,Keenan Allen,WR,12.25889492034912,60.285698,True,Keenan Allen,WR,12.25889492034912,56.25069,True,-4.035007999999998
2022,kendrickbourne,Kendrick Bourne,WR,7.799706935882568,1.0,True,Kendrick Bourne,WR,7.799706935882568,1.0,True,0.0
2022,kennethgainwell,Kenneth Gainwell,RB,9.00684642791748,1.0,True,Kenneth Gainwell,RB,9.00684642791748,2.4937131,True,1.4937131
2022,kennethwalker,Kenneth Walker,RB,10.385293960571287,8.679587,True,Kenneth Walker,RB,10.385293960571287,10.820717,True,2.1411300000000004
2022,kennygolladay,Kenny Golladay,WR,8.730375289916992,1.0,True,Kenny Golladay,WR,8.730375289916992,1.0,True,0.0
2022,kennypickett,Kenny Pickett,QB,11.350040435791016,1.0,True,Kenny Pickett,QB,11.350040435791016,1.0,True,0.0
2022,kenyandrake,Kenyan Drake,RB,7.835950374603271,1.0,True,Kenyan Drake,RB,7.835950374603271,1.0,True,0.0
2022,keshawnvaughn,Keshawn Vaughn,RB,6.645350456237793,1.0,True,Keshawn Vaughn,RB,6.645350456237793,1.0,True,0.0
2022,khalilherbert,Khalil Herbert,RB,8.112981796264648,1.0,True,Khalil Herbert,RB,8.112981796264648,1.0,True,0.0
2022,khalilshakir,Khalil Shakir,WR,3.8950271606445312,1.0,True,Khalil Shakir,WR,3.8950271606445312,1.0,True,0.0
2022,kirkcousins,Kirk Cousins,QB,16.43781852722168,3.328316,True,Kirk Cousins,QB,16.43781852722168,5.09036,True,1.7620440000000004
2022,kjosborn,Kj Osborn,WR,7.859964370727539,1.0,True,Kj Osborn,WR,7.859964370727539,1.0,True,0.0
2022,kylephilips,Kyle Philips,WR,4.679436683654785,1.0,True,Kyle Philips,WR,4.679436683654785,1.0,True,0.0
2022,kylepitts,Kyle Pitts,TE,11.55323600769043,39.867184,True,Kyle Pitts,TE,11.55323600769043,35.006752,True,-4.860432000000003
2022,kylermurray,Kyler Murray,QB,18.25320053100586,18.100096,True,Kyler Murray,QB,18.25320053100586,19.120567,True,1.0204710000000006
2022,kyrenwilliams,Kyren Williams,RB,5.599833011627197,1.0,True,Kyren Williams,RB,5.599833011627197,1.0,True,0.0
2022,lamarjackson,Lamar Jackson,QB,18.32765769958496,22.39581,True,Lamar Jackson,QB,18.32765769958496,21.967245,True,-0.4285650000000025
2022,laviskashenault,Laviska Shenault,WR,7.787586688995361,1.0,True,Laviska Shenault,WR,7.787586688995361,1.0,True,0.0
2022,macjones,Mac Jones,QB,14.807806015014648,1.0,True,Mac Jones,QB,14.807806015014648,2.2803943,True,1.2803943000000002
2022,malikwillis,Malik Willis,QB,9.23916721343994,1.0,False,Malik Willis,QB,9.23916721343994,1.0,False,0.0
2022,markandrews,Mark Andrews,TE,11.843916893005373,59.438553,True,Mark Andrews,TE,11.843916893005373,52.206924,True,-7.231628999999998
2022,markingram,Mark Ingram,RB,7.796300888061523,1.0,True,Mark Ingram,RB,7.796300888061523,1.0,True,0.0
2022,marquezcallaway,Marquez Callaway,WR,7.719061374664307,1.0,True,Marquez Callaway,WR,7.719061374664307,1.0,True,0.0
2022,marquezvaldesscantling,Marquez Valdes Scantling,WR,8.376408576965332,4.5487914,True,Marquez Valdes Scantling,WR,8.376408576965332,5.8899555,True,1.3411641000000003
2022,marquisebrown,Marquise Brown,WR,10.41264533996582,34.231525,True,Marquise Brown,WR,10.41264533996582,32.819828,True,-1.4116969999999966
2022,marvinjones,Marvin Jones,WR,9.026055335998535,1.0,True,Marvin Jones,WR,9.026055335998535,1.0,True,0.0
2022,mattbreida,Matt Breida,RB,6.4368109703063965,1.0,True,Matt Breida,RB,6.4368109703063965,1.0,True,0.0
2022,mattcorral,Matt Corral,QB,9.138387680053713,1.0,False,Matt Corral,QB,9.138387680053713,1.0,False,0.0
2022,matthewstafford,Matthew Stafford,QB,16.856287002563477,5.3412294,True,Matthew Stafford,QB,16.856287002563477,7.2498775,True,1.9086481000000006
2022,mattryan,Matt Ryan,QB,15.84671115875244,1.0,True,Matt Ryan,QB,15.84671115875244,4.788704,True,3.788704
2022,mecolehardman,Mecole Hardman,WR,8.404789924621582,1.0,True,Mecole Hardman,WR,8.404789924621582,1.2760623,True,0.2760623
2022,melvingordon,Melvin Gordon,RB,9.181955337524414,8.42345,True,Melvin Gordon,RB,9.181955337524414,10.264972,True,1.8415219999999994
2022,michaelcarter,Michael Carter,RB,9.28796672821045,6.5104055,True,Michael Carter,RB,9.28796672821045,7.6917157,True,1.1813101999999995
2022,michaelgallup,Michael Gallup,WR,8.860386848449707,3.7239218,True,Michael Gallup,WR,8.860386848449707,5.0328736,True,1.3089518000000004
2022,michaelpittman,Michael Pittman,WR,12.036909103393556,54.52678,True,Michael Pittman,WR,12.036909103393556,50.41267,True,-4.114110000000004
2022,mikedavis,Mike Davis,RB,7.045876502990723,1.0,True,Mike Davis,RB,7.045876502990723,1.0,True,0.0
2022,mikeevans,Mike Evans,WR,12.276243209838867,58.828873,True,Mike Evans,WR,12.276243209838867,54.948597,True,-3.880276000000002
2022,mikegesicki,Mike Gesicki,TE,8.76064395904541,1.0,True,Mike Gesicki,TE,8.76064395904541,5.518096,True,4.518096
2022,mikewilliams,Mike Williams,WR,11.355324745178224,46.81714,True,Mike Williams,WR,11.355324745178224,43.89312,True,-2.9240199999999987
2022,milessanders,Miles Sanders,RB,10.936928749084473,22.236498,True,Miles Sanders,RB,10.936928749084473,22.765057,True,0.5285589999999978
2022,moaliecox,Mo Alie Cox,TE,6.204901218414307,1.0,True,Mo Alie Cox,TE,6.204901218414307,1.3311635,True,0.33116349999999994
2022,mylesgaskin,Myles Gaskin,RB,8.119715690612793,1.0,False,Myles Gaskin,RB,8.119715690612793,1.0,False,0.0
2022,najeeharris,Najee Harris,RB,15.562064170837402,102.321335,True,Najee Harris,RB,15.562064170837402,95.478615,True,-6.84272
2022,nelsonagholor,Nelson Agholor,WR,7.263448715209961,1.0,True,Nelson Agholor,WR,7.263448715209961,1.0,True,0.0
2022,nickchubb,Nick Chubb,RB,13.260684967041016,63.66413,True,Nick Chubb,RB,13.260684967041016,60.028263,True,-3.6358669999999975
2022,nickwestbrookikhine,Nick Westbrook Ikhine,WR,7.625142097473144,1.0,True,Nick Westbrook Ikhine,WR,7.625142097473144,1.0,True,0.0
2022,nicocollins,Nico Collins,WR,8.017452239990234,1.0,True,Nico Collins,WR,8.017452239990234,1.0,True,0.0
2022,noahfant,Noah Fant,TE,8.707096099853516,1.0,True,Noah Fant,TE,8.707096099853516,4.724997,True,3.724997
2022,nyheimhines,Nyheim Hines,RB,7.752114295959473,4.9700184,True,Nyheim Hines,RB,7.752114295959473,5.9828415,True,1.0128231000000003
2022,ojhoward,Oj Howard,TE,6.418737888336182,1.0,False,Oj Howard,TE,6.418737888336182,1.0,False,0.0
2022,olamidezaccheaus,Olamide Zaccheaus,WR,7.179144859313965,1.0,True,Olamide Zaccheaus,WR,7.179144859313965,1.0,True,0.0
2022,patfreiermuth,Pat Freiermuth,TE,8.512368202209473,2.7218044,True,Pat Freiermuth,TE,8.512368202209473,4.9735813,True,2.2517769000000003
2022,patrickmahomes,Patrick Mahomes,QB,18.535219192504883,28.743912,True,Patrick Mahomes,QB,18.535219192504883,27.670841,True,-1.0730710000000023
2022,philliplindsay,Phillip Lindsay,RB,5.990663051605225,1.0,False,Phillip Lindsay,RB,5.990663051605225,1.0,False,0.0
2022,pierrestrong,Pierre Strong,RB,5.708544731140137,1.0,False,Pierre Strong,RB,5.708544731140137,1.0,False,0.0
2022,quezwatkins,Quez Watkins,WR,7.586068630218506,1.0,True,Quez Watkins,WR,7.586068630218506,1.0,True,0.0
