method,pos,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons,variant,recency_half_life,uses_recency,removed_families,qb_feature_count,rb_feature_count,wr_feature_count,te_feature_count,feature_count_total,total_match_weight,complexity_score
no_concentration,WR,432.0,1.7223496591740726,2.4039948549571752,-0.19263887601776106,0.8055555555555556,0.5152577795225918,0.05475077784551613,19.235332857412814,27.651872200636994,0.38826843344488793,0.8032407407407407,0.49610928476577887,0.025022426517650964,0.16898148148148148,0.16811539347208684,0.14197815688422985,0.507497996718434,0.05324074074074074,0.06182944338766329,0.051361821165201944,0.4428616987349846,0.09722222222222222,0.11287612962881514,0.0852710262892758,0.6716727716727716,0.02546296296296296,0.029028106372980405,0.024395041595645945,0.7529691211401425,0.6100226539750521,0.04846758795361058,-0.6543787657018961,62.882182461962,0.050000000000000024,1.4799934700477582,2.181877049659843,0.2407121094612402,0.9004629629629629,0.125,0.1021476474785951,0.10877324908472018,0.602145796590241,6.791063045684989,0.27724564612822644,0.2804162475703072,no_concentration,,0,concentration,14,16,13,13,56,60.75,56
no_concentration__r12,QB,144.0,2.573608320099367,3.666249353174893,0.6615811289396575,0.7569444444444444,0.4693133710690355,0.11509613845982702,22.671435008842927,34.54177547975329,6.3231738503927595,0.7638888888888888,0.4514268671618738,0.11529387350961229,0.22916666666666666,0.20626598363005333,0.18110515109092196,0.47720447720447723,0.0625,0.09390137757194397,0.06365238158545787,0.3925925925925926,0.13194444444444445,0.13319688457205092,0.11777129149534117,0.48589473684210527,0.04861111111111111,0.023167358005119643,0.03532996502849553,0.8717413972888426,0.3879327675088198,-0.16948798328108675,-4.927288851214401,65.59047161036064,0.05000000000000002,1.4582354909777218,2.231281152724893,0.38090910836639846,0.8958333333333334,0.1527777777777778,0.12544151211226026,0.09968943293078526,0.7075260804769001,7.988588816004531,0.21225039747329322,0.39571781137243167,no_concentration,12.0,1,concentration,14,16,13,13,56,60.75,56
no_concentration__r12,RB,360.0,2.0968995119229774,2.9443857404066596,-0.008824272932922305,0.8194444444444444,0.5056077728370969,0.03469159877328498,23.125675725759145,32.998441555053844,-0.8402608551098291,0.8166666666666667,0.5084074920741007,0.02920091424120655,0.21388888888888888,0.20234653968802424,0.1697049058974956,0.5191133954384838,0.09722222222222222,0.10594115165847544,0.08816074886931545,0.576967032967033,0.12777777777777777,0.12179422397724946,0.10667874490675604,0.6921212960398782,0.044444444444444446,0.03791998051405724,0.04069481362600021,0.7192950581395349,0.6082351479065283,0.015611488771775501,-0.24554217813296028,60.60957480619349,0.05000000000000002,1.6697158729889208,2.528811334107654,0.011214708565282944,0.9166666666666666,0.1527777777777778,0.15243070690912347,0.1262328580285229,0.6238450074515648,6.04441953214718,0.34599233899365817,0.22362424220161511,no_concentration,12.0,1,concentration,14,16,13,13,56,60.75,56
no_concentration__r12,TE,144.0,1.3961419963397586,2.0013165200252527,-0.11851427668502633,0.8402777777777778,0.5206217424235677,0.0646926521031228,15.986916481849265,23.043489432839497,0.038788165273422645,0.8333333333333334,0.5019325565553736,0.046621361349387214,0.11805555555555555,0.13070492786673232,0.10403611797408066,0.5812876331635016,0.041666666666666664,0.04126572249601075,0.040334008190318696,0.5205314009661836,0.09027777777777778,0.10879064213455379,0.0819760920542307,0.6054022313564298,0.013888888888888888,0.014031229665562694,0.013918176229531926,0.5598591549295775,0.5494346280621585,0.028277469656779998,-1.199195903771848,58.79033272993216,0.050000000000000024,1.4433155739681607,2.152767940761521,0.15820433883946275,0.9236111111111112,0.09027777777777778,0.11004049211891433,0.08258552388247277,0.5537287140340575,6.371345150955602,0.3169154186809424,0.25196426293186874,no_concentration,12.0,1,concentration,14,16,13,13,56,60.75,56
no_concentration__r12,WR,432.0,1.7217355069269915,2.4039180218136655,-0.19266690844019732,0.8009259259259259,0.5138078867161476,0.045545898459762035,19.23756062415319,27.637036346074545,0.13911775203040286,0.7893518518518519,0.4964422286662578,0.020421225649462665,0.16898148148148148,0.1674398654936282,0.14173903090874737,0.5107414049681382,0.05324074074074074,0.057859419694076306,0.05116577142365224,0.46571701924099074,0.09722222222222222,0.10966673869635624,0.08422718593366839,0.6954822954822955,0.02546296296296296,0.029169393321945555,0.02429581279180719,0.7771539624271215,0.6103057585591743,0.05864660602152766,-0.5813846069600617,58.82703672246454,0.050000000000000024,1.476589188672646,2.1844421395450655,0.2218117609202308,0.9004629629629629,0.125,0.10278928773149662,0.10859905914886463,0.6081226729374878,5.878133111718411,0.351477505004905,0.2024515947122918,no_concentration,12.0,1,concentration,14,16,13,13,56,60.75,56
no_disagreement,QB,144.0,2.5729185731110107,3.667594839981357,0.6623693127584065,0.7569444444444444,0.4720838042181913,0.1239950507614766,22.736271931405074,34.6823787744471,6.768597093672095,0.75,0.44732954174482803,0.12869793050354295,0.22916666666666666,0.20193776805401326,0.18064452573183995,0.4935844935844936,0.0625,0.08631111847700051,0.06340889910678459,0.3917695473251029,0.13194444444444445,0.1326815810302191,0.11661300820187954,0.5347368421052632,0.04861111111111111,0.021707229338923557,0.03579550287734967,0.848800834202294,0.38933144760717314,-0.14825174825174825,-4.73193934459751,65.24825827980733,0.05000000000000002,1.4668008128223167,2.2478166453943964,0.3715160866194498,0.9097222222222222,0.1527777777777778,0.12653623568428335,0.10067541430903927,0.7060357675111774,9.05299070732223,0.1478946952634733,0.4998191795229377,no_disagreement,,0,disagreement,12,15,12,12,51,57.25,51
no_disagreement,RB,360.0,2.099004333899399,2.944380971402841,-0.00900778507485605,0.8277777777777777,0.505975436907761,0.031484087620777645,23.141101489105186,33.00874271825241,-0.5797766450315384,0.8166666666666667,0.5069384185415099,0.03399332317128506,0.21388888888888888,0.2017598439189583,0.16970301731303208,0.5056215868936716,0.09722222222222222,0.10848874873274848,0.08892201967850588,0.5362637362637362,0.12777777777777777,0.12263013475891056,0.10729181280241061,0.6766823594572141,0.044444444444444446,0.03782521282297918,0.041105851825198395,0.7089389534883721,0.5989417010296042,-0.003991285940992343,-0.31626803032799994,63.36932864520499,0.05000000000000002,1.6714233803964065,2.5299213568783228,0.032335907794009223,0.9166666666666666,0.1527777777777778,0.1520269692636216,0.12579682795719163,0.6369597615499255,7.021437465072409,0.2682560924836318,0.3093764649363819,no_disagreement,,0,disagreement,12,15,12,12,51,57.25,51
no_disagreement,TE,144.0,1.3960111826350738,2.001294621881593,-0.11867447898586418,0.8263888888888888,0.5216818645982246,0.07319863028822271,15.997701078944393,23.115775344701163,0.2236883335141144,0.8333333333333334,0.5031296746623254,0.04712386585181183,0.11805555555555555,0.13036146446397545,0.10436150193968935,0.5650764242704956,0.041666666666666664,0.04361456873484676,0.03980788589106199,0.6002415458937198,0.09027777777777778,0.1080126398107884,0.08223679555911494,0.5860246623605402,0.013888888888888888,0.013826068774038079,0.013905197207686284,0.5704225352112676,0.562554633206709,0.08519813519813521,-1.1852974177009428,62.20183660639696,0.05000000000000002,1.4435530661643585,2.127841333607437,0.24758585345874215,0.9236111111111112,0.09027777777777778,0.10508187463206185,0.08205640887053423,0.5695830886670581,7.386666759219764,0.24209797884961404,0.3432482907719657,no_disagreement,,0,disagreement,12,15,12,12,51,57.25,51
no_disagreement,WR,432.0,1.7222258261895091,2.4039215034589185,-0.19264926057833673,0.8009259259259259,0.5147293215754325,0.04293115064670178,19.23219258107251,27.647276345961632,0.40100753427661245,0.7986111111111112,0.4968635481150294,0.025945897131219864,0.16898148148148148,0.1688133262018871,0.1417512736259652,0.5035295913305605,0.05324074074074074,0.062261456265690206,0.05136333874611436,0.4497714467949399,0.09722222222222222,0.11319720789709814,0.08511257197574011,0.6730158730158731,0.02546296296296296,0.029314445836950392,0.02435275156429588,0.7492982077305118,0.6082257882865534,0.04175783382660349,-0.6699432254119657,62.71423615901587,0.05000000000000002,1.4806761466727805,2.185668478027239,0.2303720293053423,0.9004629629629629,0.125,0.1034782679789875,0.10871292904878552,0.6020968058005095,6.843159749337446,0.2738784491487173,0.28568558724687704,no_disagreement,,0,disagreement,12,15,12,12,51,57.25,51
no_disagreement__r12,QB,144.0,2.5720171301081205,3.6665062808621403,0.6614029508028244,0.7569444444444444,0.4699813447821102,0.11592166695850331,22.651588472933483,34.548901109850036,6.320546394969123,0.7638888888888888,0.4515598383421752,0.1135992045412082,0.22916666666666666,0.20544359531006157,0.18079215932165627,0.4853944853944854,0.0625,0.09190479055884991,0.06307054660546892,0.42962962962962964,0.13194444444444445,0.13264866236008413,0.11770980252907773,0.5094736842105263,0.04861111111111111,0.023096713409364436,0.035470288432677126,0.8706986444212722,0.3841989347175258,-0.17455590386624872,-4.8805827473416,65.0066771793642,0.05000000000000002,1.459277421084114,2.2328643870819893,0.3710580424886547,0.9097222222222222,0.1527777777777778,0.12637569055659315,0.09951407904151198,0.7071535022354695,8.145630203217072,0.2050525825049581,0.41401004465169866,no_disagreement,12.0,1,disagreement,12,15,12,12,51,57.25,51
no_disagreement__r12,RB,360.0,2.0964300181209894,2.9444038473643817,-0.008908222054324044,0.8277777777777777,0.5052092320563513,0.0343216163700949,23.12540179275799,32.98524639375651,-0.8659886400324125,0.8222222222222222,0.5081568662049253,0.02938101307542923,0.21388888888888888,0.20229310859630856,0.1695216390610178,0.5195264099857739,0.09722222222222222,0.10570499785003488,0.08821228273664224,0.573010989010989,0.12777777777777777,0.12204645931412712,0.10682833777196256,0.688521185267239,0.044444444444444446,0.03798972880978077,0.040761153018474446,0.7447311046511628,0.6089992060269208,0.02523064735581807,-0.2521289578270705,60.03600481237409,0.05000000000000002,1.6680124815490855,2.527434784521063,0.007376196673276386,0.9166666666666666,0.1527777777777778,0.1531851224474763,0.12570179745756518,0.6340387481371088,6.066991885243566,0.34539122857651644,0.22667101032306272,no_disagreement,12.0,1,disagreement,12,15,12,12,51,57.25,51
no_disagreement__r12,TE,144.0,1.3964653443563233,2.0012965970103798,-0.11852092779426204,0.8263888888888888,0.520471948781557,0.057502456156121484,15.980257661018047,23.03361143779568,0.03994874466530694,0.8263888888888888,0.5020880225518574,0.04523852640007278,0.11805555555555555,0.13031687405213496,0.10448753044619494,0.5683186660490968,0.041666666666666664,0.041558185197879315,0.04032381752354473,0.5253623188405797,0.09027777777777778,0.10860797489201088,0.08228702294643721,0.5895478567234292,0.013888888888888888,0.01379071495160323,0.013886433543815337,0.5704225352112676,0.5527422599304278,0.0476046941564183,-1.2022969523856664,58.7118102900689,0.050000000000000024,1.438256391673799,2.1450961647141416,0.1629171543970317,0.9236111111111112,0.09027777777777778,0.11020108666281232,0.08217609877726087,0.5795654726952437,6.377335005330427,0.31724280243674463,0.25311620582197303,no_disagreement,12.0,1,disagreement,12,15,12,12,51,57.25,51
no_disagreement__r12,WR,432.0,1.721542988642546,2.4038782649619272,-0.19266032416141832,0.7962962962962963,0.51454470571798,0.04380290320834218,19.23679634042824,27.635178336928725,0.15173759036761408,0.7847222222222222,0.49738757488052415,0.028643764193077847,0.16898148148148148,0.16720406604910426,0.14147881007330482,0.5118861372915633,0.05324074074074074,0.05896486114742952,0.0512034855762358,0.4669926650366748,0.09722222222222222,0.10998009624124568,0.08409434676521128,0.6953601953601953,0.02546296296296296,0.029581875385823866,0.024337899479782467,0.7706758799395379,0.6005667822504878,0.015391993484190052,-0.5940633193309159,58.810208148995166,0.050000000000000024,1.4769279218917224,2.1877080772646624,0.21216349840714474,0.9004629629629629,0.125,0.10409573884551397,0.1084645821034063,0.6095434058397021,5.923781700648742,0.34810208496184764,0.20668607959195828,no_disagreement,12.0,1,disagreement,12,15,12,12,51,57.25,51
no_exp_interaction,QB,144.0,2.5670147235743306,3.6677164042130395,0.6624724961444972,0.7569444444444444,0.4696845390565198,0.12511604751376948,22.738374362750033,34.71404355975481,6.808788244273234,0.7430555555555556,0.44719458518545213,0.13069586131886335,0.22916666666666666,0.2015343953195898,0.17978548999661706,0.4995904995904996,0.0625,0.0866227214013436,0.06355351792078696,0.3736625514403292,0.13194444444444445,0.13213489115699406,0.11578052549363625,0.5444210526315789,0.04861111111111111,0.0223106547700611,0.03563342082297147,0.848800834202294,0.36786090425831164,-0.17366771159874608,-4.685967149584581,67.95093693546973,0.05000000000000002,1.4722997416952426,2.259848705501302,0.36628977167220167,0.9097222222222222,0.1527777777777778,0.12719398548050018,0.10000179414027216,0.698956780923994,9.053711548218082,0.14745619074250282,0.4980398380641062,no_exp_interaction,,0,exp_interaction,13,16,13,13,55,58.25,55
no_exp_interaction,RB,360.0,2.097878629654861,2.9444576947826326,-0.008931702505935984,0.8194444444444444,0.5053411014434954,0.027951769964737916,23.14064145726964,33.02058090982317,-0.5976738537213091,0.8166666666666667,0.5065248026251697,0.0313917542756903,0.21388888888888888,0.20292721072532316,0.16971570227031232,0.4993804781790647,0.09722222222222222,0.10917028440193464,0.08867691941825691,0.5440879120879121,0.12777777777777777,0.12291063159993729,0.10729422131069516,0.6763361949598449,0.044444444444444446,0.03770465984506658,0.040801824629554895,0.7103924418604651,0.5976104831194573,-0.014118164492009968,-0.31482922005668296,65.6968730780955,0.05000000000000002,1.6675938077905788,2.5249532448281524,0.03205825528902076,0.9138888888888889,0.1527777777777778,0.15126022878320808,0.1254370941221537,0.6408345752608048,6.963975169968464,0.27192891793333634,0.30299685184393155,no_exp_interaction,,0,exp_interaction,13,16,13,13,55,58.25,55
no_exp_interaction,TE,144.0,1.3948364264090276,2.0012239926519135,-0.1187173943310822,0.8263888888888888,0.5232611224761828,0.07485733639417569,15.967443028761465,23.10745998320983,0.23937649103404487,0.8333333333333334,0.5045786392034654,0.047776338215955894,0.11805555555555555,0.13101989067832953,0.10364148813083805,0.5877721167207041,0.041666666666666664,0.04507151520430194,0.03954676401504469,0.644927536231884,0.09027777777777778,0.10926309727781394,0.08155430252685952,0.61714621256606,0.013888888888888888,0.01333819762256023,0.013879594735838031,0.5827464788732394,0.5526679085457826,0.03960292580982236,-1.1669501807051583,65.63753064958239,0.05000000000000002,1.4487423331258344,2.127399907823216,0.255530864995801,0.9166666666666666,0.09027777777777778,0.1041823237669056,0.08264174188808143,0.533176746917205,7.3274139672973115,0.24723459222786215,0.3365371736487849,no_exp_interaction,,0,exp_interaction,13,16,13,13,55,58.25,55
no_exp_interaction,WR,432.0,1.7210101697760944,2.4040803469297116,-0.19271648138261024,0.8055555555555556,0.5155838010203944,0.04899193257284323,19.219923222566788,27.63057597120898,0.4133776787024069,0.8032407407407407,0.49627062940282307,0.023458505850123657,0.16898148148148148,0.16886431275064048,0.14118894894474232,0.5238295111992979,0.05324074074074074,0.06270619550664217,0.05106289242590912,0.48346975656426067,0.09722222222222222,0.11322962769980124,0.08389902202056734,0.7105616605616606,0.02546296296296296,0.02996474338381942,0.02426337330256389,0.7661412221982293,0.6072166142169692,0.04284499290607863,-0.645498457396864,65.93500797417603,0.05000000000000002,1.479246889934251,2.185442585143893,0.22880791303846995,0.8981481481481481,0.125,0.10352161601714743,0.1091532673743884,0.5905839702135999,6.700892096418068,0.28335024444740986,0.271540203209751,no_exp_interaction,,0,exp_interaction,13,16,13,13,55,58.25,55
no_exp_interaction__r12,QB,144.0,2.5678638226693336,3.66666695907596,0.6615829031509298,0.7638888888888888,0.4683460353561113,0.12596369898211385,22.650452647346754,34.578522734741256,6.327428409221171,0.7638888888888888,0.45057520924390815,0.11757123374601702,0.22916666666666666,0.20579791506213388,0.18019611230381435,0.5028665028665029,0.0625,0.0929185316991612,0.06336042389071077,0.4213991769547325,0.13194444444444445,0.13209979016724033,0.11695545847862632,0.5077894736842106,0.04861111111111111,0.023306666920983005,0.035441868720486575,0.8706986444212722,0.3771331887034302,-0.1796720520858452,-4.833901014144239,67.10951664503528,0.05000000000000002,1.4635582935770737,2.2400504077827943,0.36564161823217045,0.9027777777777778,0.1527777777777778,0.1271337287949726,0.0987798601327131,0.6982116244411326,8.142453843939514,0.2046234930299704,0.41187716526135515,no_exp_interaction,12.0,1,exp_interaction,13,16,13,13,55,58.25,55
no_exp_interaction__r12,RB,360.0,2.0946296832795994,2.9444946988730014,-0.008866337766233127,0.8222222222222222,0.5041393404994788,0.03315348205546953,23.130115289772796,33.00221663189493,-0.8769616369094623,0.8111111111111111,0.5068748367210019,0.029446329419010153,0.21388888888888888,0.20208157196875506,0.17001788863174655,0.5054839153779083,0.09722222222222222,0.10613008026011439,0.08794035239216441,0.5777582417582418,0.12777777777777777,0.12193829549462937,0.10684683981659716,0.6879673220714484,0.044444444444444446,0.037279515680799215,0.04085437995786634,0.7214752906976745,0.5980957198284694,-0.01555516117665517,-0.2513296196592367,61.936702305484836,0.05000000000000002,1.665231407767746,2.522827473863392,0.010342015639649186,0.9166666666666666,0.1527777777777778,0.15213278424414448,0.1253425789700348,0.6397019374068554,6.010477504942012,0.3495697388273176,0.22088265777008229,no_exp_interaction,12.0,1,exp_interaction,13,16,13,13,55,58.25,55
no_exp_interaction__r12,TE,144.0,1.3955466756873927,2.001220565041693,-0.11858215958047791,0.8333333333333334,0.5217825594160383,0.07182953443465101,15.952073627915613,23.03290669297725,0.04547982000675657,0.8263888888888888,0.5024815978933247,0.034706993159326543,0.11805555555555555,0.13116521864037234,0.10428309479528748,0.5650764242704956,0.041666666666666664,0.0420057555344374,0.04029874889790678,0.501207729468599,0.09027777777777778,0.10990939406834631,0.08180867387001811,0.6083382266588373,0.013888888888888888,0.013387473348059377,0.013873929357558476,0.5845070422535211,0.5424817688493933,0.015175628968732419,-1.1831899388155744,61.50083546145322,0.05000000000000002,1.4449199602898113,2.1463736939431164,0.16912675294390936,0.9236111111111112,0.09027777777777778,0.10951954638970858,0.0829342635578495,0.5343511450381679,6.305992505775476,0.3241870089176553,0.24616068369223187,no_exp_interaction,12.0,1,exp_interaction,13,16,13,13,55,58.25,55
no_exp_interaction__r12,WR,432.0,1.7204144751583201,2.4040150447118513,-0.19274542003367912,0.8032407407407407,0.51426801237999,0.042740196456589774,19.227816930615525,27.62290616814302,0.17339954507998293,0.8032407407407407,0.4960701697896235,0.021273782300887084,0.16898148148148148,0.16792428759348768,0.14124104374913357,0.5204334719731369,0.05324074074074074,0.05853057997916918,0.051269621270872916,0.4471138513872648,0.09722222222222222,0.10955238806447827,0.08380034647336831,0.7063492063492064,0.02546296296296296,0.030321619188144334,0.024370680143192318,0.7711077521053769,0.6065674979754564,0.04037432566070515,-0.5720586954169167,61.520381925026065,0.05000000000000002,1.4759807750014848,2.187763723985953,0.21115641002812607,0.9004629629629629,0.125,0.10390355490288426,0.10893263741156439,0.595679012345679,5.7907919046052365,0.3584042929108201,0.19452175223966514,no_exp_interaction,12.0,1,exp_interaction,13,16,13,13,55,58.25,55
no_market,QB,144.0,2.5743297304009163,3.667404014105516,0.6625529777971587,0.7569444444444444,0.4711134959120869,0.12501821521794626,22.793274275732788,34.75654240556168,6.9162924197084985,0.7638888888888888,0.4466767140551426,0.13429132093858875,0.22916666666666666,0.20535048978778062,0.18026336518935546,0.4976794976794977,0.0625,0.08787677162086965,0.062412795126818965,0.44609053497942386,0.13194444444444445,0.13448599224168165,0.11729685631555668,0.5094736842105263,0.04861111111111111,0.02079817936541363,0.03557997750616046,0.8592283628779979,0.38361615134321186,-0.15639016156257537,-4.770389868190595,65.7687388481631,0.05000000000000002,1.4677358432353518,2.2658400404309424,0.36778937117090593,0.9097222222222222,0.1527777777777778,0.1261923978042333,0.1008230910143676,0.7153502235469449,8.956139987462986,0.15311750091993367,0.48765246113402827,no_market,,0,market_all,12,15,12,12,51,57.25,51
no_market,RB,360.0,2.0994704843727443,2.944368370031058,-0.008815171545346967,0.8277777777777777,0.5061580240646337,0.03349240293722594,23.11499614823605,32.97283987338073,-0.5575363416629013,0.8111111111111111,0.5077451839125223,0.034540868508317224,0.21388888888888888,0.2042633271000051,0.16967676972296533,0.5041530907255289,0.09722222222222222,0.10891559738367099,0.08908446725665455,0.5258021978021978,0.12777777777777777,0.12196544854199606,0.10727925950369258,0.6792439767377457,0.044444444444444446,0.03824541189802079,0.0408289592137291,0.7029433139534884,0.6008971805314673,0.007513432459612599,-0.35065239746902155,63.52712281369673,0.050000000000000024,1.6731214018875076,2.536550397841848,0.019929906140707606,0.9194444444444444,0.1527777777777778,0.1523006954743735,0.12578393734749088,0.6374962742175857,7.117881759490562,0.25939606096969814,0.31701582872261774,no_market,,0,market_all,12,15,12,12,51,57.25,51
no_market,TE,144.0,1.3955843195071287,2.001317227024185,-0.11870645825301201,0.8333333333333334,0.5226674816612635,0.07207335621107125,15.996013934994235,23.107409864152316,0.15846930676231386,0.8402777777777778,0.505391912619144,0.0474575603867982,0.11805555555555555,0.1318712383350557,0.10468588213916047,0.5534969893469198,0.041666666666666664,0.04593418018573952,0.03988082854968695,0.6002415458937198,0.09027777777777778,0.10758602233436647,0.08239295854083882,0.5848502642395772,0.013888888888888888,0.013702484707221912,0.013732061926469792,0.7605633802816901,0.5523865789822603,0.04967446346756692,-1.1825856396417318,62.89242846426142,0.05000000000000002,1.4410604340087856,2.1303808910426096,0.21002001327073228,0.9236111111111112,0.09027777777777778,0.1087207822679176,0.08294055590235251,0.5085143863769818,7.468418286879528,0.23417379805537525,0.34779842570857994,no_market,,0,market_all,12,15,12,12,51,57.25,51
no_market,WR,432.0,1.723156620419934,2.4039237585155058,-0.19282292727837683,0.8078703703703703,0.5161764664586577,0.050244742034685486,19.24489509014954,27.628868804239428,0.33259218219016984,0.7962962962962963,0.4972262623192765,0.023481725450073224,0.16898148148148148,0.16824971996293742,0.14147432900761941,0.5136413935208151,0.05324074074074074,0.06159008739334121,0.05138240411205136,0.4681620070160519,0.09722222222222222,0.11274516930207737,0.08471978249798712,0.6866300366300366,0.02546296296296296,0.028077884904315255,0.024122027751704023,0.7898941913193694,0.6066457164081359,0.035722939949642984,-0.6557189453693303,63.288710786165815,0.05000000000000002,1.481671979926469,2.190577991531921,0.23280957658957357,0.8958333333333334,0.125,0.1026943152425254,0.1091787128100724,0.58994708994709,6.961108402726928,0.26487968562378084,0.2970607593096546,no_market,,0,market_all,12,15,12,12,51,57.25,51
no_market__r12,QB,144.0,2.5730603134376406,3.666481865006901,0.6618252699329896,0.7638888888888888,0.46892422096898795,0.1260238953320182,22.706529857313562,34.64666174909686,6.476308701836745,0.7708333333333334,0.44980425229930177,0.1200620534515483,0.22916666666666666,0.2105803202300992,0.17999867260469207,0.5176085176085176,0.0625,0.09344519899024101,0.0633497181266956,0.41069958847736626,0.13194444444444445,0.13562417324852927,0.11755348723285164,0.4968421052631579,0.04861111111111111,0.02255692491538215,0.035094636292974435,0.8706986444212722,0.38113228840992913,-0.19772526324250464,-4.929446870089005,65.36854168520486,0.05000000000000002,1.457226915525341,2.2451492159694704,0.36081326281591697,0.9027777777777778,0.1527777777777778,0.12625141634092663,0.09923831399066271,0.716467958271237,8.030578979281417,0.21169405184899004,0.4005165801110192,no_market,12.0,1,market_all,12,15,12,12,51,57.25,51
no_market__r12,RB,360.0,2.0968183414018555,2.9443497690370526,-0.008744642798619346,0.8222222222222222,0.5057026097264009,0.03432931164181918,23.097849539358105,32.95010956380134,-0.844745020515395,0.8138888888888889,0.5070509641207388,0.027569689910595996,0.21388888888888888,0.2038311397698543,0.17037788871258322,0.5039695287045111,0.09722222222222222,0.10637295424280747,0.0885041989457514,0.5560439560439561,0.12777777777777777,0.12157622287952422,0.10692234659551778,0.6854749376903905,0.044444444444444446,0.038679419736376654,0.04062930224975521,0.7194767441860465,0.6034922259368335,0.018225706474072585,-0.2818636966828303,60.35530494863431,0.050000000000000024,1.6691357066751185,2.5337939362927444,-0.00503522358633776,0.9194444444444444,0.1527777777777778,0.15349597956871486,0.12572229150514394,0.6358867362146051,6.160626086119813,0.33577604198024896,0.23353543706998797,no_market,12.0,1,market_all,12,15,12,12,51,57.25,51
no_market__r12,TE,144.0,1.3969773068102032,2.001317839573426,-0.11855523759799752,0.8333333333333334,0.5223276775655585,0.07698413579103336,15.989783679055712,23.03294009738646,-0.0060659112669615555,0.8402777777777778,0.5047203460246651,0.04252708716520226,0.11805555555555555,0.1321997433531824,0.10506759476458433,0.5576655859194072,0.041666666666666664,0.04323429421633871,0.04029095109115464,0.5060386473429952,0.09027777777777778,0.10851561416663574,0.08257428018193129,0.5848502642395772,0.013888888888888888,0.014100375253710174,0.013943022025768257,0.5774647887323944,0.5610997574639223,0.05900651073064866,-1.1973502425328437,59.414741954786805,0.05000000000000002,1.4370033961146669,2.1481105918425527,0.13483853104489324,0.9305555555555556,0.09027777777777778,0.11316050809399952,0.08309966197993796,0.5261303581914268,6.458779285200892,0.3086059946601291,0.25765969145590745,no_market,12.0,1,market_all,12,15,12,12,51,57.25,51
no_market__r12,WR,432.0,1.7223452622935822,2.4038995438259314,-0.19280415132242634,0.8032407407407407,0.514712978642883,0.04651205400116831,19.246386333115996,27.61992024590101,0.10470491643302958,0.7893518518518519,0.49746355365986983,0.02380282118456073,0.16898148148148148,0.16731619045619783,0.1415869595356168,0.502270385774793,0.05324074074074074,0.05825192645483376,0.05155641305181319,0.44031040714361647,0.09722222222222222,0.1092990553337813,0.08444079423869119,0.6877289377289377,0.02546296296296296,0.028243462735299256,0.024155832059904098,0.7901101274022889,0.6082661999030567,0.05347471164385478,-0.5801340407477555,59.41558183688436,0.050000000000000024,1.4778088363101878,2.1907726238293233,0.21807868130241634,0.9004629629629629,0.125,0.10316936366148505,0.10896727258725925,0.5985694689398393,6.033380253126011,0.33893606291629474,0.2167192994068026,no_market,12.0,1,market_all,12,15,12,12,51,57.25,51
no_market_gap,QB,144.0,2.571359804071474,3.6675317355391215,0.6626598353450732,0.7638888888888888,0.4703995527342375,0.12940334805397002,22.76162427341747,34.71252169508539,6.921834592296973,0.7708333333333334,0.446913201893644,0.1287334455662152,0.22916666666666666,0.20360837919823316,0.18052947730780922,0.487032487032487,0.0625,0.08753738911112671,0.06319416600597591,0.4090534979423868,0.13194444444444445,0.13423623407464763,0.1168196493734278,0.5313684210526316,0.04861111111111111,0.02153171891448877,0.035666555814671395,0.8519290928050052,0.3906979741400472,-0.1578008198697854,-4.775449106536718,65.71326687204332,0.05000000000000002,1.4674444202878707,2.2541770261846374,0.3814475844952887,0.9097222222222222,0.1527777777777778,0.12577040680382698,0.10098576308790169,0.7049180327868853,8.926045370574368,0.1550664543302611,0.48488155630511504,no_market_gap,,0,market_gap,13,16,13,13,55,59.25,55
