period,method,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons,variant,recency_half_life,uses_recency,removed_families,qb_feature_count,rb_feature_count,wr_feature_count,te_feature_count,feature_count_total,total_match_weight,complexity_score
development_2017_2022,role_core_adp__r12,1080.0,1.8745644160138728,2.6194023772796213,-0.158432332528423,0.8287037037037037,0.5193282101353357,0.04084029201826189,20.479815344268467,29.197423088736407,-0.5361619308555461,0.8092592592592592,0.5068595152235309,0.03352097390306252,0.18333333333333332,0.1839315879028241,0.1489043450532238,0.5580006413339746,0.075,0.08197507964919176,0.06929572311727397,0.5653060467875283,0.11574074074074074,0.12034110926486974,0.0975792170229708,0.6956439790575917,0.028703703703703703,0.027639314037996018,0.02744859298026403,0.6942402902918294,0.5615175587636501,-0.017985793121488538,-1.1800773893277083,64.24016145415177,0.05000000000000002,1.5267723883530648,2.3108461735772634,0.12389219585033123,0.9212962962962963,0.1287037037037037,0.12453497483702507,0.11022360881120831,0.5920916826581243,5.388290905360624,0.3685454243228261,0.14270397307236635,role_core_adp,12.0,1,"exp_interaction,market_gap,disagreement,component_ranks,room_hierarchy,receiver_team_pass",6,8,6,6,26,35.5,26
recent_2020_2025,compact_adp,1080.0,1.920369886361688,2.698785946166035,-0.00784509959062138,0.8083333333333333,0.5076524167425863,0.028358654715364806,20.646277189333254,29.82392955191683,0.9130472211411458,0.8037037037037037,0.4936240459628827,0.021080547898225277,0.18518518518518517,0.1801837711238496,0.15133502723728337,0.5320909090909091,0.06759259259259259,0.07865210130954184,0.06398758723476648,0.53547088190883,0.1111111111111111,0.11830098435219054,0.09617095958027548,0.6574739583333333,0.03333333333333333,0.0283559460787347,0.030487996211786442,0.7616538952745849,0.5656844626811783,-0.021052068041134388,-1.1308692544570698,67.31390702130359,0.05000000000000002,1.5513564239643292,2.325969687986051,0.19497657022994477,0.9083333333333333,0.13333333333333333,0.12120995503978378,0.11150237432975935,0.6248145180436847,7.29900239224505,0.24894044301686616,0.33150211248860273,compact_adp,,0,"exp_interaction,market_gap,room_hierarchy",10,12,10,10,42,47.5,42
recent_2020_2025,compact_adp__r12,1080.0,1.9191458904578658,2.6987997331260947,-0.007860240081701657,0.8046296296296296,0.506261186902707,0.023665688898041992,20.62873259818572,29.790130904793422,0.6479365645889286,0.8055555555555556,0.4950144661426853,0.020579202509578343,0.18518518518518517,0.18020723363343943,0.15116364432698798,0.5393181818181818,0.06759259259259259,0.07672356524248862,0.06384498238238627,0.5410210716763477,0.1111111111111111,0.11659692754746102,0.09604301626651629,0.660546875,0.03333333333333333,0.02888293351374202,0.030167809548879047,0.7725627926777352,0.5710456560265025,-0.005401391614514224,-1.097856711669181,63.411040943935305,0.05000000000000002,1.545205064476788,2.3247856794304904,0.16845290814136196,0.9111111111111111,0.13333333333333333,0.12257235732686793,0.11098860528101126,0.6291622150997151,6.343975206041506,0.3229815710039683,0.24795051087530884,compact_adp,12.0,1,"exp_interaction,market_gap,room_hierarchy",10,12,10,10,42,47.5,42
recent_2020_2025,compact_adp_no_disagreement,1080.0,1.9200286188307023,2.6987569396918913,-0.007798843784940983,0.8055555555555556,0.5074687747956801,0.027745467941864166,20.632670573022025,29.813247981043496,0.9221145989984657,0.8101851851851852,0.49377064303713475,0.019846792956221382,0.18518518518518517,0.1800250879001962,0.15126318619174814,0.5351704545454545,0.06759259259259259,0.07863927527551255,0.0638129433268188,0.5485165485437553,0.1111111111111111,0.1181487168329125,0.09592660994383846,0.6627083333333333,0.03333333333333333,0.028783846738242205,0.030497250582514283,0.7696892294593444,0.5648680075353882,-0.021110957742590652,-1.138027668217853,66.95732875257798,0.05000000000000002,1.5513195268174824,2.3276830043851544,0.18619005108049097,0.9092592592592592,0.13333333333333333,0.12242561128733948,0.11138927151282521,0.6264690170940171,7.359449220305106,0.24603573205512563,0.3388276785974321,compact_adp_no_disagreement,,0,"exp_interaction,market_gap,disagreement,room_hierarchy",8,10,8,8,34,42.5,34
recent_2020_2025,compact_adp_no_disagreement__r12,1080.0,1.9186401522721175,2.6987679954567536,-0.007773043775853884,0.8055555555555556,0.5064723464216764,0.025805491740900743,20.612783660538224,29.776148030329132,0.6565731605121327,0.8027777777777778,0.49489857904251994,0.021844815059816614,0.18518518518518517,0.18001546858856443,0.15109091267952723,0.5420454545454545,0.06759259259259259,0.07655004625289466,0.06377511260391817,0.5474010692277346,0.1111111111111111,0.11683117731851259,0.09575783557606302,0.6659809027777778,0.03333333333333333,0.029289295371152452,0.03026082280293669,0.7663899531715623,0.5674526637147733,-0.012615589614798287,-1.1020838203923708,63.20211807001311,0.05000000000000002,1.5451742418274395,2.3256024400619943,0.15938145790939515,0.912962962962963,0.13333333333333333,0.12387415067988146,0.11090309585943313,0.6310838081671415,6.400869031116936,0.3199041985283722,0.2545077229560564,compact_adp_no_disagreement,12.0,1,"exp_interaction,market_gap,disagreement,room_hierarchy",8,10,8,8,34,42.5,34
recent_2020_2025,compact_gap,1080.0,1.9210522134550565,2.6987973182161173,-0.007867854793676831,0.8055555555555556,0.5074945861697079,0.02913939968514445,20.641400870018817,29.829510416043735,0.9246465365685975,0.799074074074074,0.49289283502523334,0.02192001438796165,0.18518518518518517,0.17963573120351695,0.15128010085184193,0.5326363636363637,0.06759259259259259,0.07791349358485262,0.0639114982334856,0.5389261471072356,0.1111111111111111,0.11815270707577215,0.09621939835962626,0.6557291666666667,0.03333333333333333,0.027706619426017685,0.030526952251096643,0.7632370157513836,0.5664732395245515,-0.018534700008792492,-1.1364244298130626,67.66739047128918,0.05000000000000002,1.5510108207294184,2.3256547608488667,0.19500588003230584,0.9092592592592592,0.13333333333333333,0.12097342189280104,0.11129275916304247,0.6268325617283951,7.246680704236981,0.25240307014023455,0.3265970168656354,compact_gap,,0,"exp_interaction,adp_rank,room_hierarchy",10,12,10,10,42,48.5,42
recent_2020_2025,compact_gap__r12,1080.0,1.9196848510466962,2.6988212644085503,-0.007853780964433723,0.8037037037037037,0.5059714213618784,0.02580790514146991,20.62250184457334,29.79300820745757,0.6523248132002175,0.8,0.49402483648254886,0.023235069120442375,0.18518518518518517,0.179394000420916,0.15152191667480608,0.5307045454545455,0.06759259259259259,0.07610439502542225,0.06386643402961185,0.5398783855477411,0.1111111111111111,0.11612957312106562,0.09607932928518124,0.6589496527777777,0.03333333333333333,0.02832194662438219,0.030340587738258578,0.7659775436355896,0.5661708120363983,-0.020281386462856096,-1.1021181371215178,63.73569690612618,0.050000000000000024,1.5443353692102066,2.3240678547448277,0.16741505265155676,0.9120370370370371,0.13333333333333333,0.12226481408031675,0.1107384011217692,0.6307796177587844,6.29802216910161,0.32647851133936245,0.24390510011871347,compact_gap,12.0,1,"exp_interaction,adp_rank,room_hierarchy",10,12,10,10,42,48.5,42
recent_2020_2025,compact_room_hierarchy,1080.0,1.9229792288030805,2.6987385570878226,-0.007884688597981221,0.8101851851851852,0.5081553275376408,0.02903414450536901,20.653108283798147,29.83134529560612,0.9235281781873407,0.8027777777777778,0.49316418772395804,0.020908631181980886,0.18518518518518517,0.17916173651104786,0.1517416571531517,0.5235965909090909,0.06759259259259259,0.07806365124533798,0.06431157316724462,0.5192012079824788,0.1111111111111111,0.1180656928819211,0.09662073256612481,0.6486111111111111,0.03333333333333333,0.028188646989000324,0.030610339749559137,0.770181460195828,0.566663124777374,-0.021727451564839968,-1.1477585091554563,64.58077482304931,0.050000000000000024,1.5516715769752658,2.324574774982184,0.20498457171937368,0.9074074074074074,0.13333333333333333,0.1204277923445612,0.11143185626879952,0.6243841999050332,7.235158665690465,0.25277891615397374,0.3254980242349743,compact_room_hierarchy,,0,room_hierarchy,12,14,12,12,50,54.5,50
recent_2020_2025,compact_room_hierarchy__r12,1080.0,1.9216941217750003,2.698726403093755,-0.007884032668621931,0.8074074074074075,0.5068093205829259,0.02629938502286333,20.635611572114694,29.794334503390914,0.650552629359369,0.8009259259259259,0.49445148115293297,0.021960125814508236,0.18518518518518517,0.1796617374895034,0.15181461247207945,0.5243863636363636,0.06759259259259259,0.0762958786826445,0.06395368417733302,0.5377698575723361,0.1111111111111111,0.11690090148196004,0.09628777694601028,0.6559635416666667,0.03333333333333333,0.02852905919754817,0.030407542983110332,0.76990208599404,0.567366232726018,-0.01942743816176492,-1.1175332316566133,60.99003066110059,0.050000000000000024,1.545240850466128,2.3235121253726456,0.17588391657156754,0.9074074074074074,0.13333333333333333,0.12189018897877361,0.11092295948673674,0.6290286680911681,6.289178063512558,0.32646398954701394,0.242861782970353,compact_room_hierarchy,12.0,1,room_hierarchy,12,14,12,12,50,54.5,50
recent_2020_2025,full,1080.0,1.9182673069530223,2.6989042431859036,-0.007526493508581461,0.8083333333333333,0.5070492910650326,0.025181573053840167,20.576252206006593,29.765177521434424,0.8908042474231319,0.8083333333333333,0.4940524199166833,0.020722172496380864,0.18518518518518517,0.17914915597808073,0.1515034861584067,0.5353125,0.06759259259259259,0.07869371009093887,0.06390228105822869,0.5585150521690632,0.1111111111111111,0.11823660831008824,0.09631612723721325,0.6547743055555556,0.03333333333333333,0.028867888854089484,0.02988846673814345,0.761095146871009,0.5671881122997263,-0.003915822211019652,-1.1601359882794806,63.666761834559615,0.050000000000000024,1.5383885033818885,2.3022906188007584,0.18930725665612713,0.9092592592592592,0.13333333333333333,0.1223424222387579,0.10997172912182043,0.6307054249762583,7.213987845756664,0.2537600554088973,0.32338233177839687,full,,0,,14,17,14,14,59,62.25,59
recent_2020_2025,full__r12,1080.0,1.917132766926883,2.698729996864631,-0.007608437358892337,0.8064814814814815,0.5060183766163171,0.022944355982729703,20.559890860872294,29.726666171698,0.6121353076614805,0.7981481481481482,0.49501061504592525,0.019165132910290095,0.18518518518518517,0.1795332437209852,0.15129672768336486,0.5449375,0.06759259259259259,0.07655127234196352,0.06376341585355273,0.5652895485029451,0.1111111111111111,0.11693841701793145,0.09583244655060538,0.6643402777777778,0.03333333333333333,0.029322397930834274,0.02980896152573817,0.7719907407407407,0.5707524784545932,0.003839185580768006,-1.1323540979905602,60.3284669795639,0.050000000000000024,1.5342038947145542,2.302658742877105,0.16248232250446995,0.9074074074074074,0.13333333333333333,0.12356779702192042,0.10972263798656254,0.6337176519468186,6.275030994885739,0.32703113953078883,0.2413544249214679,full,12.0,1,,14,17,14,14,59,62.25,59
recent_2020_2025,no_adp_rank,1080.0,1.9183815311120063,2.6988342837074657,-0.00756759885653644,0.812037037037037,0.5073272181525984,0.024690105534935225,20.57813061450274,29.766630624480616,0.8925220818303702,0.8,0.4938706324227592,0.01903307938043519,0.18518518518518517,0.17935705846362912,0.1513343323882201,0.5363011363636364,0.06759259259259259,0.07857109629476784,0.06385721548491158,0.5640108283114091,0.1111111111111111,0.11838914033520768,0.09630052507030765,0.6538107638888889,0.03333333333333333,0.028691443514322113,0.02991376187527278,0.7565985525755641,0.5654990213891465,-0.008841666626181187,-1.1673637770213068,63.986504036358305,0.050000000000000024,1.5385552246326069,2.303485445077557,0.18582241618232853,0.9092592592592592,0.13333333333333333,0.12235415702230494,0.11003052089858506,0.6297557573599241,7.251282214458433,0.25086537154112165,0.32686269873123086,no_adp_rank,,0,adp_rank,13,16,13,13,55,60.25,55
recent_2020_2025,no_adp_rank__r12,1080.0,1.9171025094912062,2.6986960281103505,-0.007616355113249843,0.8074074074074075,0.5060071434400786,0.02140462797736986,20.55921799059608,29.726800650756527,0.6122879231211977,0.799074074074074,0.49528724693115345,0.02014779357364005,0.18518518518518517,0.18015230998882806,0.15153364698526486,0.5392727272727272,0.06759259259259259,0.07644158266394423,0.06388731544336491,0.5561616628803853,0.1111111111111111,0.11686699296265038,0.09610123155922282,0.6580815972222223,0.03333333333333333,0.02903779395926525,0.029864500426797756,0.7651660280970626,0.5664300764241381,-0.007562277859748965,-1.1382648597855312,60.65628632410502,0.05000000000000002,1.5337817792591397,2.3029801577743636,0.1590811628617409,0.9092592592592592,0.13333333333333333,0.12356668118704753,0.10972035819335191,0.6339995845204178,6.3104334293141475,0.3240083158683996,0.24447237055012366,no_adp_rank,12.0,1,adp_rank,13,16,13,13,55,60.25,55
recent_2020_2025,no_component_ranks,1080.0,1.917550853834681,2.6988225124912444,-0.007483542559678245,0.8074074074074075,0.5069185881009812,0.02496098628011989,20.5711864703896,29.778565426769198,0.9265720931131692,0.7972222222222223,0.4931756796871001,0.01985965524578559,0.18518518518518517,0.1797405839987803,0.15145277062641133,0.534715909090909,0.06759259259259259,0.07837885169014469,0.06383056340805524,0.5663506141937942,0.1111111111111111,0.11857698805764433,0.09619024412778197,0.6564670138888888,0.03333333333333333,0.029016015977542702,0.030224742390057405,0.7546030225627927,0.5603627696218536,-0.01828304227131729,-1.1490854815087026,64.33414280063684,0.050000000000000024,1.545473350238417,2.3159759406845115,0.18666853669575662,0.9092592592592592,0.13333333333333333,0.12254827682829343,0.11037280430922979,0.6217577754036088,7.253747988511102,0.2515750621667457,0.32731942399050573,no_component_ranks,,0,component_ranks,12,15,13,13,53,56.25,53
recent_2020_2025,no_component_ranks__r12,1080.0,1.9164107918141013,2.6986614821197783,-0.007566295590344691,0.8064814814814815,0.5054291609705609,0.02298272194552642,20.553754012783497,29.736378575935344,0.642279251699964,0.7935185185185185,0.49447610510462164,0.02041774000434049,0.18518518518518517,0.18013196118709254,0.15105927544552494,0.5477386363636364,0.06759259259259259,0.07642202972323116,0.06386231906458348,0.5581613636054468,0.1111111111111111,0.11738264448415035,0.09587316572460694,0.6622569444444445,0.03333333333333333,0.029389243019136833,0.03007565292073258,0.7637824606215411,0.5664874859197552,-0.003393864363738309,-1.121515253032467,61.14003902643502,0.050000000000000024,1.5401532407887755,2.314096501965087,0.15771472526723557,0.9111111111111111,0.13333333333333333,0.12386042688510512,0.11003861845047125,0.6246067782526116,6.316098175266279,0.32458672275281686,0.24529003632167848,no_component_ranks,12.0,1,component_ranks,12,15,13,13,53,56.25,53
recent_2020_2025,no_concentration,1080.0,1.9180264003874092,2.698880625713901,-0.007503513370047463,0.8092592592592592,0.5074105094027026,0.02622974863585792,20.575390431097574,29.771626411194294,0.9025643807691428,0.8074074074074075,0.4940928179860828,0.020778834427870874,0.18518518518518517,0.17875057332310965,0.15121616311555777,0.5428238636363636,0.06759259259259259,0.07870665762461067,0.06389673456572342,0.5573859694467495,0.1111111111111111,0.11806535225977263,0.09643040393160043,0.6524652777777777,0.03333333333333333,0.028874449188859907,0.02999264942509729,0.7604565772669221,0.5649567533847483,-0.006946146025311902,-1.158721414459172,63.68849330617799,0.050000000000000024,1.5384502830326212,2.301398616806812,0.19130033127802756,0.9101851851851852,0.13333333333333333,0.12208199728983105,0.11008323131611264,0.6291102801519468,7.220987666121327,0.2532372673913921,0.324068021018054,no_concentration,,0,concentration,14,16,13,13,56,60.75,56
recent_2020_2025,no_concentration__r12,1080.0,1.9169607489370062,2.698704571954372,-0.007599274053102197,0.8064814814814815,0.5060504274311717,0.02314603830971973,20.55802969033995,29.732330378460144,0.6238217511977088,0.8009259259259259,0.4951606453201696,0.019300451115243256,0.18518518518518517,0.17935424762636412,0.1512827502046645,0.5458181818181819,0.06759259259259259,0.07647976510618298,0.06371807682933626,0.5696154317040987,0.1111111111111111,0.11672977369850628,0.09588344048232894,0.664921875,0.03333333333333333,0.029267562522888285,0.02984968182645994,0.7683987867177522,0.5690809776267576,-0.0016407288110195945,-1.131265869493178,60.318113536422686,0.050000000000000024,1.5340811084581496,2.301253846318766,0.16434473351730144,0.9083333333333333,0.13333333333333333,0.12332355129312976,0.10982057057748788,0.6332131410256411,6.280717617664442,0.3264772238204128,0.2418796618593618,no_concentration,12.0,1,concentration,14,16,13,13,56,60.75,56
recent_2020_2025,no_disagreement,1080.0,1.9177490758750815,2.6988808534329074,-0.007569654753281085,0.8074074074074075,0.5070522967749488,0.025377049045667288,20.57110726351066,29.768245327021894,0.8994488556582932,0.8027777777777778,0.4944527876141354,0.017753165494262424,0.18518518518518517,0.1790851761228061,0.15126898557760068,0.5391193181818181,0.06759259259259259,0.07839092371210521,0.06394824672432725,0.5542435825930813,0.1111111111111111,0.11824815752394377,0.09632227355923217,0.6533072916666667,0.03333333333333333,0.029071955690834768,0.030069811245455942,0.7577293529161345,0.5656510353319507,-0.009209303353502722,-1.16236486858058,63.20214999683525,0.05000000000000002,1.5374587693328043,2.300995574037248,0.18547437299723224,0.9101851851851852,0.13333333333333333,0.12294937832164823,0.10978169069585457,0.633576685660019,7.269697383631381,0.25096910036910913,0.32980871925019856,no_disagreement,,0,disagreement,12,15,12,12,51,57.25,51
recent_2020_2025,no_disagreement__r12,1080.0,1.916558198092607,2.6987263054892345,-0.007649267281533655,0.8055555555555556,0.5062813987811314,0.023865427710404896,20.55409861828416,29.726821805709758,0.6200981747541654,0.8,0.4954937001397224,0.017565218374307967,0.18518518518518517,0.17908072520003745,0.151136029018708,0.5479659090909091,0.06759259259259259,0.07661600717654732,0.06367140369324355,0.5699555168614221,0.1111111111111111,0.11684174323481997,0.09591342802680736,0.6629861111111112,0.03333333333333333,0.029414316872385493,0.029903107061603467,0.7788420604512558,0.5665865248015577,-0.011854643603470548,-1.1327189403050255,60.03188319298051,0.050000000000000024,1.5331131709741057,2.3012895659857033,0.15852082450537489,0.9101851851851852,0.13333333333333333,0.12424357331661842,0.1095117890363873,0.6377240622032289,6.328238669813685,0.3240106281691382,0.24718160200762712,no_disagreement,12.0,1,disagreement,12,15,12,12,51,57.25,51
recent_2020_2025,no_exp_interaction,1080.0,1.9159437644598392,2.6989767566147553,-0.00756314647990074,0.8064814814814815,0.5070733090936832,0.02955840922775843,20.56229209365146,29.7686244974866,0.9058817516148304,0.8037037037037037,0.49425294922137475,0.02008346050146892,0.18518518518518517,0.17952870014175315,0.15083774408499506,0.5457727272727273,0.06759259259259259,0.07903180455072116,0.06373083436789351,0.5679422127300676,0.1111111111111111,0.11844846007120732,0.0956356596478581,0.6690885416666666,0.03333333333333333,0.02930729762089947,0.029907692938718453,0.760815772669221,0.5608556491702613,-0.020881590833554096,-1.1435314336829383,66.08475656037587,0.05000000000000002,1.5370356352133703,2.300794597443544,0.18511866853412862,0.9074074074074074,0.13333333333333333,0.12267889723424912,0.10982614312758707,0.6286799620132953,7.185831963958768,0.25660850815279135,0.3208919667935964,no_exp_interaction,,0,exp_interaction,13,16,13,13,55,58.25,55
recent_2020_2025,no_exp_interaction__r12,1080.0,1.9148304176040913,2.698822587391428,-0.00765351479282244,0.8083333333333333,0.5057707977547756,0.026152477298507004,20.548168705538792,29.73142526825132,0.626760369625896,0.8037037037037037,0.494460587774481,0.0212278198629281,0.18518518518518517,0.17945865685398094,0.15109960799011585,0.5453181818181818,0.06759259259259259,0.07677883037618562,0.06364252234421965,0.5658608915672484,0.1111111111111111,0.11673494495541265,0.09563763617469898,0.6678732638888889,0.03333333333333333,0.029447704938063122,0.02994183845363838,0.7649398680289485,0.5624191565114858,-0.020468953305572673,-1.114878811781154,62.40176715270384,0.05000000000000002,1.5332665464387607,2.3009045277789664,0.15921235204794412,0.9092592592592592,0.13333333333333333,0.12382612006715935,0.1095824644467124,0.6315067070275404,6.246268776784763,0.3303930303664507,0.2391746333463718,no_exp_interaction,12.0,1,exp_interaction,13,16,13,13,55,58.25,55
recent_2020_2025,no_market,1080.0,1.9184080162799608,2.698855125567182,-0.007554692153913479,0.8111111111111111,0.5076940582814543,0.026739425666926442,20.574861846902103,29.757687782117877,0.8904929891845424,0.8027777777777778,0.4950813831217896,0.017898450831969503,0.18518518518518517,0.18035056076822154,0.15114188782117166,0.5397897727272727,0.06759259259259259,0.07878269432610804,0.0638869338872395,0.5645141543442478,0.1111111111111111,0.11802948584496939,0.09627297481461175,0.6553385416666667,0.03333333333333333,0.028579713137417775,0.02983340276294201,0.7769263516389954,0.5635423878444664,-0.015638083061151838,-1.1729017783483826,63.64601422735517,0.050000000000000024,1.5382154295656416,2.307910786756525,0.17680838394161708,0.9092592592592592,0.13333333333333333,0.12316638193142145,0.11010128382875527,0.6275225546058879,7.34701171749996,0.2440560677694529,0.3358896982104155,no_market,,0,market_all,12,15,12,12,51,57.25,51
recent_2020_2025,no_market__r12,1080.0,1.917215901417764,2.6987163678201003,-0.007600537150511387,0.8083333333333333,0.5066196478372264,0.0250719343936463,20.557346184548337,29.72195153249196,0.6229993318107176,0.8018518518518518,0.4952723559473898,0.01811940775983878,0.18518518518518517,0.1805741979168681,0.15143624903434463,0.5394602272727272,0.06759259259259259,0.07698235442374662,0.06394272076502244,0.5548829426888493,0.1111111111111111,0.11679700141537593,0.09610080221595346,0.6574826388888889,0.03333333333333333,0.029078165028790896,0.02974378801637907,0.7765804597701149,0.5669058945925326,-0.005424739828404439,-1.142914463542959,60.52243886963073,0.050000000000000024,1.5333994783011156,2.306675002670914,0.15163997050696199,0.9111111111111111,0.13333333333333333,0.12435466191215577,0.10980606966603176,0.6315883190883191,6.398808565221316,0.31687311202781676,0.2522897016616406,no_market,12.0,1,market_all,12,15,12,12,51,57.25,51
recent_2020_2025,no_market_gap,1080.0,1.917584077186366,2.698900819475579,-0.007495447112942416,0.8111111111111111,0.507523605130574,0.027267970065218083,20.584410054815553,29.76699571641972,0.8946493358757359,0.8074074074074075,0.4946555317800996,0.017155942908262722,0.18518518518518517,0.17970970745215842,0.1511803358628041,0.5409886363636364,0.06759259259259259,0.07888696753253338,0.06384781997824243,0.5656568404728544,0.1111111111111111,0.11834490385247137,0.096302774598722,0.6549652777777778,0.03333333333333333,0.028970973798918175,0.029794511890728403,0.7776181353767561,0.564236665028581,-0.01434571988944892,-1.1621456386173723,63.55622010359151,0.050000000000000024,1.5389158020408364,2.306358883552002,0.1834450079158423,0.9101851851851852,0.13333333333333333,0.12291648584352001,0.11014975530832222,0.6267657882241215,7.295450411509576,0.24799527067363625,0.3309635739578583,no_market_gap,,0,market_gap,13,16,13,13,55,59.25,55
recent_2020_2025,no_market_gap__r12,1080.0,1.9166220370313067,2.698750266092174,-0.007570507801566626,0.8101851851851852,0.5062079254075755,0.02251559813081594,20.567988431305846,29.730011619001456,0.6213089312614617,0.8018518518518518,0.49533346278306756,0.020873059333891164,0.18518518518518517,0.180071086847683,0.15115986341778653,0.5470965909090909,0.06759259259259259,0.07705920429184467,0.06380576659227666,0.5637115533729646,0.1111111111111111,0.1172263591084937,0.09603304578000774,0.6603559027777778,0.03333333333333333,0.02933974297181922,0.0297853297306632,0.7772190293742018,0.5665519257327647,-0.0041872940182180836,-1.1342270552449978,60.31679052426583,0.050000000000000024,1.5343223276665678,2.3058943265652334,0.15738663872690234,0.9092592592592592,0.13333333333333333,0.12417452116342602,0.10984201064272449,0.6314102564102564,6.349221876771287,0.32108917454828073,0.2478574950605808,no_market_gap,12.0,1,market_gap,13,16,13,13,55,59.25,55
recent_2020_2025,no_receiver_team_pass,1080.0,1.919270198359,2.6988997692393553,-0.00754286696916667,0.8092592592592592,0.5071051189407069,0.023302918979600684,20.58218583269702,29.75697399601641,0.8585642025768607,0.8046296296296296,0.49429753870807663,0.019788310386681718,0.18518518518518517,0.17985640188432728,0.15142242439271392,0.5378522727272728,0.06759259259259259,0.07900923527114884,0.06385143427742226,0.5628137285576308,0.1111111111111111,0.11833238119096458,0.09621351120571017,0.6584288194444444,0.03333333333333333,0.02926190383048544,0.02991329408052884,0.7610552362707536,0.5646854288590426,-0.013574828739279322,-1.1580789609852986,63.993742436612024,0.050000000000000024,1.5373292965507892,2.3020697431140302,0.1780316050582942,0.9101851851851852,0.13333333333333333,0.12308684883949225,0.1100217262558492,0.6301118827160493,7.194673449552305,0.2550634671989061,0.3213734503743334,no_receiver_team_pass,,0,receiver_team_pass,14,17,13,13,57,61.25,57
recent_2020_2025,no_receiver_team_pass__r12,1080.0,1.9180520673981998,2.6987459156956826,-0.007608796461074303,0.8074074074074075,0.5061542804147535,0.024831856392239615,20.564462095033566,29.718250151568807,0.5844883254951004,0.8027777777777778,0.4953326265967483,0.018476591352540872,0.18518518518518517,0.18011163546390496,0.15174910468366828,0.5332954545454546,0.06759259259259259,0.07694736610229751,0.063829974191314,0.5596305314850839,0.1111111111111111,0.11694814608544772,0.09591321584875649,0.6630295138888889,0.03333333333333333,0.029538648832888915,0.029930367208015327,0.7584211366538953,0.5666608289691197,-0.0072962358697343035,-1.1310330914583924,60.55414838279572,0.05000000000000002,1.533363570787252,2.301979958543362,0.15354945807122622,0.9111111111111111,0.13333333333333333,0.12411703384333779,0.10976792890426365,0.6331463675213675,6.256717769398465,0.32844762229647634,0.23959499138949608,no_receiver_team_pass,12.0,1,receiver_team_pass,14,17,13,13,57,61.25,57
recent_2020_2025,protected_core,1080.0,1.9222027936880957,2.698609224821703,-0.008063871273701466,0.8064814814814815,0.5070231143519301,0.02431605590145558,20.647567840968847,29.81814262992686,0.8948433080507412,0.799074074074074,0.49311435719415236,0.01987765526912566,0.18518518518518517,0.18138690648544833,0.15119674732642024,0.5293693181818182,0.06759259259259259,0.0775266182409034,0.06353505363921258,0.5653031519092381,0.1111111111111111,0.11832894752093102,0.0956669882154043,0.6658767361111111,0.03333333333333333,0.027753312884377986,0.03090401685381062,0.7701415495955726,0.5705525002190102,0.0015540803599606804,-1.1185681820092899,68.96053712110351,0.05000000000000002,1.5685644657183608,2.3566194507073432,0.16843493626312572,0.9083333333333333,0.13333333333333333,0.12300596270067528,0.11310190383750685,0.602363782051282,7.486159332846628,0.23708798248191734,0.3503515942460306,protected_core,,0,"exp_interaction,market_all,disagreement,component_ranks,room_hierarchy,concentration,receiver_team_pass",5,6,4,4,19,32.0,19
recent_2020_2025,protected_core__r12,1080.0,1.920516226467931,2.698654828543634,-0.007978333801290054,0.8027777777777778,0.5064663594319583,0.02632704599230029,20.625206411267257,29.779708175525744,0.6262033644374513,0.7962962962962963,0.49423641403209045,0.01996065248072415,0.18518518518518517,0.18122967595283712,0.15142601016364338,0.5287897727272727,0.06759259259259259,0.07616945359641435,0.06337971655046831,0.56489504972045,0.1111111111111111,0.11659757635589371,0.09547762651932404,0.668671875,0.03333333333333333,0.028673683786358848,0.03066364094852072,0.7764740315027672,0.573915159137472,0.007042387153395478,-1.0795432387690869,65.5226083280149,0.050000000000000024,1.562169022603798,2.354510923623501,0.14006194705242583,0.9148148148148149,0.13333333333333333,0.12466269953923788,0.11252355797303147,0.6116823955365622,6.530730300214102,0.3098508010932101,0.26576741058940717,protected_core,12.0,1,"exp_interaction,market_all,disagreement,component_ranks,room_hierarchy,concentration,receiver_team_pass",5,6,4,4,19,32.0,19
