order_regime,price_rule,policy_mode,trial_half,paired_paths,completion_rate_5,completion_rate_10,completion_rate_diff_5_minus_10,complete_5_only_rate,complete_10_only_rate,paired_completion_rate,paired_clean_rate,mean_points_diff_completed_5_minus_10,mean_points_diff_clean_5_minus_10,mean_points_diff_clean_equal_origin_5_minus_10,mean_failure_penalized_diff_5_minus_10,median_points_diff_completed_5_minus_10,pooled_path_se_completed_points_diff,pooled_path_se_clean_points_diff,randomization_se_clean_equal_origin,minimum_clean_paths_per_origin,win_rate_5_completed,mean_ppg_diff_5_minus_10,mean_forecast_ev_diff_5_minus_10,mean_relax_events_5,mean_relax_events_10,mean_top_n_relax_events_5,mean_top_n_relax_events_10,generic_repair_path_rate_5,generic_repair_path_rate_10,mean_paid_spend_diff_5_minus_10
star_late,clearing,strict,first,16,0.9375,1.0,-0.0625,0.0,0.0625,0.9375,0.5,-14.725349934895833,-22.58001708984375,,-127.19501495361328,0.0,16.515398957298633,25.343704659062084,,0,0.4,-0.9203343709309858,-0.6743245442708333,0.0,0.0,0.0,0.0,0.0,0.0,-4.533333333333333
star_late,clearing,strict,second,16,0.9375,0.9375,0.0,0.0,0.0,0.9375,0.5,47.85464680989583,67.80245971679688,,44.863731384277344,17.2998046875,40.75671827891139,69.67011281850635,,0,0.5333333333333333,2.9909154256184878,-5.7795654296875,0.0,0.0,0.0,0.0,0.0,0.0,-0.06666666666666667
star_late,plus_one,operational,first,16,0.875,1.0,-0.125,0.0,0.125,0.875,0.4375,2.234287806919643,-38.73142787388393,,-204.8137435913086,0.0,28.486121508689834,26.977952373215295,,0,0.35714285714285715,0.1396429879324797,-5.437735421316964,0.0,0.0,0.0,0.0,0.0,0.0,1.2857142857142858
star_late,plus_one,operational,second,16,1.0,0.6875,0.3125,0.3125,0.0,0.6875,0.3125,-29.892755681818183,-12.7320068359375,,488.4462203979492,-55.280029296875,53.056085741736005,70.73640575673369,,0,0.45454545454545453,-1.8682972301136338,9.968206232244318,0.0,0.0,0.0,0.0,0.0,0.0,3.3636363636363638
star_late,plus_one,strict,first,16,0.875,1.0,-0.125,0.0,0.125,0.875,0.4375,2.234287806919643,-38.73142787388393,,-204.8137435913086,0.0,28.486121508689834,26.977952373215295,,0,0.35714285714285715,0.1396429879324797,-5.437735421316964,0.0,0.0,0.0,0.0,0.0,0.0,1.2857142857142858
star_late,plus_one,strict,second,16,1.0,0.6875,0.3125,0.3125,0.0,0.6875,0.3125,-29.892755681818183,-12.7320068359375,,488.4462203979492,-55.280029296875,53.056085741736005,70.73640575673369,,0,0.45454545454545453,-1.8682972301136338,9.968206232244318,0.0,0.0,0.0,0.0,0.0,0.0,3.3636363636363638
tier_early,clearing,operational,first,16,0.9375,0.9375,0.0,0.0,0.0,0.9375,0.6875,29.415983072916667,39.60907537286932,30.199989318847656,27.577484130859375,0.0,22.101545396921786,29.830116707262118,22.209930203721623,2,0.3333333333333333,1.8384989420572926,1.0399739583333334,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333
tier_early,clearing,operational,second,16,0.875,0.9375,-0.0625,0.0625,0.125,0.8125,0.4375,-39.99230018028846,-28.717128208705358,,-139.16873931884766,0.0,42.34798002818275,67.80533087997365,,0,0.23076923076923078,-2.4995187612680287,-7.2852032001201925,0.0,0.0625,0.0,0.0,0.0,0.0,-0.38461538461538464
tier_early,clearing,strict,first,16,0.9375,0.9375,0.0,0.0,0.0,0.9375,0.6875,29.415983072916667,39.60907537286932,30.199989318847656,27.577484130859375,0.0,22.101545396921786,29.830116707262118,22.209930203721623,2,0.3333333333333333,1.8384989420572926,1.0399739583333334,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333
tier_early,clearing,strict,second,16,0.875,0.875,0.0,0.125,0.125,0.75,0.4375,-43.324991861979164,-28.717128208705358,,-41.50123596191406,0.0,45.894324784907184,67.80533087997365,,0,0.25,-2.7078119913736978,-7.433034261067708,0.0,0.0,0.0,0.0,0.0,0.0,-0.4166666666666667
tier_early,plus_one,operational,first,16,0.25,0.3125,-0.0625,0.0625,0.125,0.1875,0.0625,0.0,0.0,,-96.95499420166016,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tier_early,plus_one,operational,second,16,0.5625,0.4375,0.125,0.1875,0.0625,0.375,0.1875,-45.586649576822914,-6.4666748046875,,192.95375061035156,-2.6500244140625,43.1609381551629,32.37798660596243,,0,0.16666666666666666,-2.849165598551435,0.9382120768229166,0.3125,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
tier_early,plus_one,strict,first,16,0.25,0.3125,-0.0625,0.0625,0.125,0.1875,0.0625,0.0,0.0,,-96.95499420166016,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tier_early,plus_one,strict,second,16,0.5625,0.4375,0.125,0.1875,0.0625,0.375,0.1875,-45.586649576822914,-6.4666748046875,,192.95375061035156,-2.6500244140625,43.1609381551629,32.37798660596243,,0,0.16666666666666666,-2.849165598551435,0.9382120768229166,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
uniform,clearing,operational,first,16,1.0,1.0,0.0,0.0,0.0,1.0,0.5,-38.55628204345703,-34.54505920410156,,-38.55628204345703,0.0,24.453310173051264,40.25054754268608,,0,0.25,-2.4097676277160636,-9.973136901855469,0.0,0.0,0.0,0.0,0.0,0.0,-2.1875
uniform,clearing,operational,second,16,0.9375,0.9375,0.0,0.0625,0.0625,0.875,0.4375,10.227164132254464,13.997174944196429,,18.562522888183594,0.0,18.442358840804427,35.0781022310808,,0,0.35714285714285715,0.639197758265904,1.6664079938616072,0.0,0.0,0.0,0.0,0.0,0.0,2.857142857142857
uniform,clearing,strict,first,16,1.0,1.0,0.0,0.0,0.0,1.0,0.5,-38.55628204345703,-34.54505920410156,,-38.55628204345703,0.0,24.453310173051264,40.25054754268608,,0,0.25,-2.4097676277160636,-9.973136901855469,0.0,0.0,0.0,0.0,0.0,0.0,-2.1875
uniform,clearing,strict,second,16,0.9375,0.9375,0.0,0.0625,0.0625,0.875,0.4375,10.227164132254464,13.997174944196429,,18.562522888183594,0.0,18.442358840804427,35.0781022310808,,0,0.35714285714285715,0.639197758265904,1.6664079938616072,0.0,0.0,0.0,0.0,0.0,0.0,2.857142857142857
uniform,plus_one,operational,first,16,0.875,0.875,0.0,0.0,0.0,0.875,0.5,7.628583635602679,11.95751953125,,6.675010681152344,0.0,16.28182394219232,26.898513220500462,,0,0.21428571428571427,0.4767864772251684,-9.295070103236608,0.0,0.0,0.0,0.0,0.0,0.0,-1.6428571428571428
uniform,plus_one,operational,second,16,1.0,0.9375,0.0625,0.0625,0.0,0.9375,0.5,-44.0413330078125,8.967483520507812,,64.1500015258789,-36.0,34.175990731879224,51.988168692124475,,0,0.06666666666666667,-2.752583312988281,-15.645458984375,0.0,0.0,0.0,0.0,0.0,0.0,-1.1333333333333333
uniform,plus_one,strict,first,16,0.875,0.875,0.0,0.0,0.0,0.875,0.5,7.628583635602679,11.95751953125,,6.675010681152344,0.0,16.28182394219232,26.898513220500462,,0,0.21428571428571427,0.4767864772251684,-9.295070103236608,0.0,0.0,0.0,0.0,0.0,0.0,-1.6428571428571428
uniform,plus_one,strict,second,16,1.0,0.9375,0.0625,0.0625,0.0,0.9375,0.5,-44.0413330078125,8.967483520507812,,64.1500015258789,-36.0,34.175990731879224,51.988168692124475,,0,0.06666666666666667,-2.752583312988281,-15.645458984375,0.0,0.0,0.0,0.0,0.0,0.0,-1.1333333333333333
