year,trial,order_regime,price_rule,policy_mode,complete_5,clean_policy_path_5,actual_points_5,failure_penalized_points_5,actual_ppg_5,final_forecast_ev_5,paid_spend_5,unused_personal_budget_5,events_seen_5,forced_buys_5,nominal_relaxation_events_5,top_n_relaxation_events_5,generic_repair_buys_5,synthetic_contract_fill_buys_5,synthetic_contract_fill_events_seen_5,complete_10,clean_policy_path_10,actual_points_10,failure_penalized_points_10,actual_ppg_10,final_forecast_ev_10,paid_spend_10,unused_personal_budget_10,events_seen_10,forced_buys_10,nominal_relaxation_events_10,top_n_relaxation_events_10,generic_repair_buys_10,synthetic_contract_fill_buys_10,synthetic_contract_fill_events_seen_10,paired_complete,paired_clean,actual_points_diff_5_minus_10,failure_penalized_points_diff_5_minus_10,actual_ppg_diff_5_minus_10,final_forecast_ev_diff_5_minus_10,paid_spend_diff_5_minus_10,unused_personal_budget_diff_5_minus_10,events_seen_diff_5_minus_10,forced_buys_diff_5_minus_10,nominal_relaxation_events_diff_5_minus_10,top_n_relaxation_events_diff_5_minus_10,generic_repair_buys_diff_5_minus_10,synthetic_contract_fill_buys_diff_5_minus_10,synthetic_contract_fill_events_seen_diff_5_minus_10,points_win_5
2023,0,star_late,plus_one,strict,True,False,1950.239990234375,1950.239990234375,121.88999938964844,1488.4827880859375,264.0,34.0,132,0,0,0,0,0,1,True,False,1795.239990234375,1795.239990234375,112.20249938964844,1477.4739990234375,283.0,15.0,132,0,0,0,0,0,1,True,False,155.0,155.0,9.6875,11.0087890625,-19.0,19.0,0,0,0,0,0,0,0,True
2023,0,tier_early,clearing,operational,True,True,1828.93994140625,1828.93994140625,114.30874633789062,1513.798583984375,296.0,2.0,110,0,0,0,0,0,0,True,True,1828.93994140625,1828.93994140625,114.30874633789062,1513.798583984375,296.0,2.0,110,0,0,0,0,0,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,0,tier_early,clearing,strict,True,True,1828.93994140625,1828.93994140625,114.30874633789062,1513.798583984375,296.0,2.0,110,0,0,0,0,0,0,True,True,1828.93994140625,1828.93994140625,114.30874633789062,1513.798583984375,296.0,2.0,110,0,0,0,0,0,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,0,tier_early,plus_one,operational,True,False,1885.239990234375,1885.239990234375,117.82749938964844,1517.634765625,298.0,0.0,135,1,0,0,0,0,1,True,False,1885.239990234375,1885.239990234375,117.82749938964844,1517.634765625,298.0,0.0,135,1,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,0,tier_early,plus_one,strict,True,False,1885.239990234375,1885.239990234375,117.82749938964844,1517.634765625,298.0,0.0,135,1,0,0,0,0,1,True,False,1885.239990234375,1885.239990234375,117.82749938964844,1517.634765625,298.0,0.0,135,1,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,0,uniform,clearing,operational,True,False,1597.3199462890625,1597.3199462890625,99.8324966430664,1516.90185546875,295.0,3.0,48,0,0,0,0,0,1,True,False,1765.02001953125,1765.02001953125,110.31375122070312,1534.5394287109375,291.0,7.0,74,0,0,0,0,0,1,True,False,-167.7000732421875,-167.7000732421875,-10.481254577636719,-17.6375732421875,4.0,-4.0,-26,0,0,0,0,0,0,False
2023,0,uniform,clearing,strict,True,False,1597.3199462890625,1597.3199462890625,99.8324966430664,1516.90185546875,295.0,3.0,48,0,0,0,0,0,1,True,False,1765.02001953125,1765.02001953125,110.31375122070312,1534.5394287109375,291.0,7.0,74,0,0,0,0,0,1,True,False,-167.7000732421875,-167.7000732421875,-10.481254577636719,-17.6375732421875,4.0,-4.0,-26,0,0,0,0,0,0,False
2023,0,uniform,plus_one,operational,True,False,1643.619873046875,1643.619873046875,102.72624206542969,1487.628173828125,298.0,0.0,103,0,0,0,0,0,1,True,False,1643.619873046875,1643.619873046875,102.72624206542969,1487.628173828125,298.0,0.0,103,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,0,uniform,plus_one,strict,True,False,1643.619873046875,1643.619873046875,102.72624206542969,1487.628173828125,298.0,0.0,103,0,0,0,0,0,1,True,False,1643.619873046875,1643.619873046875,102.72624206542969,1487.628173828125,298.0,0.0,103,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,1,position_run,clearing,operational,True,True,1695.02001953125,1695.02001953125,105.93875122070312,1555.6578369140625,298.0,0.0,89,0,0,0,0,0,0,True,True,1660.719970703125,1660.719970703125,103.79499816894531,1553.224609375,293.0,5.0,87,0,0,0,0,0,0,True,True,34.300048828125,34.300048828125,2.1437530517578125,2.4332275390625,5.0,-5.0,2,0,0,0,0,0,0,True
2023,1,position_run,clearing,strict,True,True,1695.02001953125,1695.02001953125,105.93875122070312,1555.6578369140625,298.0,0.0,89,0,0,0,0,0,0,True,True,1660.719970703125,1660.719970703125,103.79499816894531,1553.224609375,293.0,5.0,87,0,0,0,0,0,0,True,True,34.300048828125,34.300048828125,2.1437530517578125,2.4332275390625,5.0,-5.0,2,0,0,0,0,0,0,True
2023,1,position_run,plus_one,operational,True,False,1735.1199951171875,1735.1199951171875,108.44499969482422,1553.434814453125,298.0,0.0,118,0,0,0,0,0,1,True,False,1777.6400146484375,1777.6400146484375,111.10250091552734,1501.33984375,298.0,0.0,103,0,0,0,0,0,1,True,False,-42.52001953125,-42.52001953125,-2.657501220703125,52.094970703125,0.0,0.0,15,0,0,0,0,0,0,False
2023,1,position_run,plus_one,strict,True,False,1735.1199951171875,1735.1199951171875,108.44499969482422,1553.434814453125,298.0,0.0,118,0,0,0,0,0,1,True,False,1777.6400146484375,1777.6400146484375,111.10250091552734,1501.33984375,298.0,0.0,103,0,0,0,0,0,1,True,False,-42.52001953125,-42.52001953125,-2.657501220703125,52.094970703125,0.0,0.0,15,0,0,0,0,0,0,False
2023,1,star_late,clearing,operational,True,False,1746.6400146484375,1746.6400146484375,109.16500091552734,1505.1383056640625,294.0,4.0,119,0,0,0,0,0,1,True,False,1793.0400390625,1793.0400390625,112.06500244140625,1513.1805419921875,291.0,7.0,119,0,0,0,0,0,1,True,False,-46.4000244140625,-46.4000244140625,-2.9000015258789062,-8.042236328125,3.0,-3.0,0,0,0,0,0,0,0,False
2023,1,star_late,clearing,strict,True,False,1746.6400146484375,1746.6400146484375,109.16500091552734,1505.1383056640625,294.0,4.0,119,0,0,0,0,0,1,True,False,1793.0400390625,1793.0400390625,112.06500244140625,1513.1805419921875,291.0,7.0,119,0,0,0,0,0,1,True,False,-46.4000244140625,-46.4000244140625,-2.9000015258789062,-8.042236328125,3.0,-3.0,0,0,0,0,0,0,0,False
2023,1,star_late,plus_one,operational,True,False,1890.1199951171875,1890.1199951171875,118.13249969482422,1464.4798583984375,280.0,18.0,115,0,0,0,0,0,1,True,False,1705.7401123046875,1705.7401123046875,106.60875701904297,1502.982421875,279.0,19.0,115,0,0,0,0,0,1,True,False,184.3798828125,184.3798828125,11.52374267578125,-38.5025634765625,1.0,-1.0,0,0,0,0,0,0,0,True
2023,1,star_late,plus_one,strict,True,False,1890.1199951171875,1890.1199951171875,118.13249969482422,1464.4798583984375,280.0,18.0,115,0,0,0,0,0,1,True,False,1705.7401123046875,1705.7401123046875,106.60875701904297,1502.982421875,279.0,19.0,115,0,0,0,0,0,1,True,False,184.3798828125,184.3798828125,11.52374267578125,-38.5025634765625,1.0,-1.0,0,0,0,0,0,0,0,True
2023,1,tier_early,clearing,operational,True,False,1782.93994140625,1782.93994140625,111.43374633789062,1552.052734375,296.0,2.0,117,0,0,0,0,0,1,True,False,1765.93994140625,1765.93994140625,110.37124633789062,1525.646240234375,297.0,1.0,130,0,0,0,0,0,1,True,False,17.0,17.0,1.0625,26.406494140625,-1.0,1.0,-13,0,0,0,0,0,0,True
2023,1,tier_early,clearing,strict,True,False,1782.93994140625,1782.93994140625,111.43374633789062,1552.052734375,296.0,2.0,117,0,0,0,0,0,1,True,False,1765.93994140625,1765.93994140625,110.37124633789062,1525.646240234375,297.0,1.0,130,0,0,0,0,0,1,True,False,17.0,17.0,1.0625,26.406494140625,-1.0,1.0,-13,0,0,0,0,0,0,True
2023,1,tier_early,plus_one,operational,False,False,,0.0,,,294.0,4.0,112,0,0,0,0,0,0,False,False,,0.0,,,294.0,4.0,112,0,0,0,0,0,0,False,False,,0.0,,,0.0,0.0,0,0,0,0,0,0,0,False
2023,1,tier_early,plus_one,strict,False,False,,0.0,,,294.0,4.0,112,0,0,0,0,0,0,False,False,,0.0,,,294.0,4.0,112,0,0,0,0,0,0,False,False,,0.0,,,0.0,0.0,0,0,0,0,0,0,0,False
2023,1,uniform,clearing,operational,True,False,1698.0,1698.0,106.125,1490.509033203125,289.0,9.0,88,0,0,0,0,0,1,True,False,1617.0,1617.0,101.0625,1481.692626953125,298.0,0.0,96,0,0,0,0,0,1,True,False,81.0,81.0,5.0625,8.81640625,-9.0,9.0,-8,0,0,0,0,0,0,True
2023,1,uniform,clearing,strict,True,False,1698.0,1698.0,106.125,1490.509033203125,289.0,9.0,88,0,0,0,0,0,1,True,False,1617.0,1617.0,101.0625,1481.692626953125,298.0,0.0,96,0,0,0,0,0,1,True,False,81.0,81.0,5.0625,8.81640625,-9.0,9.0,-8,0,0,0,0,0,0,True
2023,1,uniform,plus_one,operational,True,False,1805.239990234375,1805.239990234375,112.82749938964844,1499.95654296875,288.0,10.0,101,0,0,0,0,0,1,True,False,1806.93994140625,1806.93994140625,112.93374633789062,1509.6292724609375,283.0,15.0,98,0,0,0,0,0,1,True,False,-1.699951171875,-1.699951171875,-0.1062469482421875,-9.6727294921875,5.0,-5.0,3,0,0,0,0,0,0,False
2023,1,uniform,plus_one,strict,True,False,1805.239990234375,1805.239990234375,112.82749938964844,1499.95654296875,288.0,10.0,101,0,0,0,0,0,1,True,False,1806.93994140625,1806.93994140625,112.93374633789062,1509.6292724609375,283.0,15.0,98,0,0,0,0,0,1,True,False,-1.699951171875,-1.699951171875,-0.1062469482421875,-9.6727294921875,5.0,-5.0,3,0,0,0,0,0,0,False
2023,2,position_run,clearing,operational,True,True,1657.5400390625,1657.5400390625,103.59625244140625,1600.078369140625,296.0,2.0,81,0,0,0,0,0,0,True,True,1705.93994140625,1705.93994140625,106.62124633789062,1571.3839111328125,298.0,0.0,80,0,0,0,0,0,0,True,True,-48.39990234375,-48.39990234375,-3.024993896484375,28.6944580078125,-2.0,2.0,1,0,0,0,0,0,0,False
2023,2,position_run,clearing,strict,True,True,1657.5400390625,1657.5400390625,103.59625244140625,1600.078369140625,296.0,2.0,81,0,0,0,0,0,0,True,True,1705.93994140625,1705.93994140625,106.62124633789062,1571.3839111328125,298.0,0.0,80,0,0,0,0,0,0,True,True,-48.39990234375,-48.39990234375,-3.024993896484375,28.6944580078125,-2.0,2.0,1,0,0,0,0,0,0,False
2023,2,position_run,plus_one,operational,False,False,,0.0,,,297.0,1.0,135,0,0,0,0,0,1,False,False,,0.0,,,297.0,1.0,135,0,0,0,0,0,1,False,False,,0.0,,,0.0,0.0,0,0,0,0,0,0,0,False
2023,2,position_run,plus_one,strict,False,False,,0.0,,,297.0,1.0,135,0,0,0,0,0,1,False,False,,0.0,,,297.0,1.0,135,0,0,0,0,0,1,False,False,,0.0,,,0.0,0.0,0,0,0,0,0,0,0,False
2023,2,star_late,clearing,operational,False,False,,0.0,,,212.0,86.0,135,0,0,0,0,0,1,True,False,1814.239990234375,1814.239990234375,113.38999938964844,1519.3160400390625,288.0,10.0,129,0,0,0,0,0,1,False,False,,-1814.239990234375,,,-76.0,76.0,6,0,0,0,0,0,0,False
2023,2,star_late,clearing,strict,False,False,,0.0,,,212.0,86.0,135,0,0,0,0,0,1,True,False,1814.239990234375,1814.239990234375,113.38999938964844,1519.3160400390625,288.0,10.0,129,0,0,0,0,0,1,False,False,,-1814.239990234375,,,-76.0,76.0,6,0,0,0,0,0,0,False
2023,2,star_late,plus_one,operational,False,False,,0.0,,,273.0,25.0,135,0,0,0,0,0,1,True,False,1762.6400146484375,1762.6400146484375,110.16500091552734,1490.3736572265625,277.0,21.0,129,0,0,0,0,0,1,False,False,,-1762.6400146484375,,,-4.0,4.0,6,0,0,0,0,0,0,False
2023,2,star_late,plus_one,strict,False,False,,0.0,,,273.0,25.0,135,0,0,0,0,0,1,True,False,1762.6400146484375,1762.6400146484375,110.16500091552734,1490.3736572265625,277.0,21.0,129,0,0,0,0,0,1,False,False,,-1762.6400146484375,,,-4.0,4.0,6,0,0,0,0,0,0,False
2023,2,tier_early,clearing,operational,True,True,1689.820068359375,1689.820068359375,105.61375427246094,1577.3118896484375,297.0,1.0,96,0,0,0,0,0,0,True,True,1689.820068359375,1689.820068359375,105.61375427246094,1577.3118896484375,297.0,1.0,96,0,0,0,0,0,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,2,tier_early,clearing,strict,True,True,1689.820068359375,1689.820068359375,105.61375427246094,1577.3118896484375,297.0,1.0,96,0,0,0,0,0,0,True,True,1689.820068359375,1689.820068359375,105.61375427246094,1577.3118896484375,297.0,1.0,96,0,0,0,0,0,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,2,tier_early,plus_one,operational,False,False,,0.0,,,295.0,3.0,135,0,0,0,0,0,1,False,False,,0.0,,,295.0,3.0,135,0,0,0,0,0,1,False,False,,0.0,,,0.0,0.0,0,0,0,0,0,0,0,False
2023,2,tier_early,plus_one,strict,False,False,,0.0,,,295.0,3.0,135,0,0,0,0,0,1,False,False,,0.0,,,295.0,3.0,135,0,0,0,0,0,1,False,False,,0.0,,,0.0,0.0,0,0,0,0,0,0,0,False
2023,2,uniform,clearing,operational,True,False,1581.3599853515625,1581.3599853515625,98.83499908447266,1547.5799560546875,298.0,0.0,104,0,0,0,0,0,1,True,False,1581.3599853515625,1581.3599853515625,98.83499908447266,1547.5799560546875,298.0,0.0,104,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,2,uniform,clearing,strict,True,False,1581.3599853515625,1581.3599853515625,98.83499908447266,1547.5799560546875,298.0,0.0,104,0,0,0,0,0,1,True,False,1581.3599853515625,1581.3599853515625,98.83499908447266,1547.5799560546875,298.0,0.0,104,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,2,uniform,plus_one,operational,True,False,1659.659912109375,1659.659912109375,103.72874450683594,1521.522705078125,287.0,11.0,129,0,0,0,0,0,1,True,False,1659.659912109375,1659.659912109375,103.72874450683594,1521.522705078125,287.0,11.0,129,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,2,uniform,plus_one,strict,True,False,1659.659912109375,1659.659912109375,103.72874450683594,1521.522705078125,287.0,11.0,129,0,0,0,0,0,1,True,False,1659.659912109375,1659.659912109375,103.72874450683594,1521.522705078125,287.0,11.0,129,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,3,position_run,clearing,operational,True,False,1751.93994140625,1751.93994140625,109.49624633789062,1572.2410888671875,298.0,0.0,107,0,0,0,0,0,1,True,False,1751.93994140625,1751.93994140625,109.49624633789062,1572.2410888671875,298.0,0.0,107,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,3,position_run,clearing,strict,True,False,1751.93994140625,1751.93994140625,109.49624633789062,1572.2410888671875,298.0,0.0,107,0,0,0,0,0,1,True,False,1751.93994140625,1751.93994140625,109.49624633789062,1572.2410888671875,298.0,0.0,107,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,3,position_run,plus_one,operational,True,False,1683.43994140625,1683.43994140625,105.21499633789062,1510.5350341796875,298.0,0.0,124,0,0,0,0,0,1,True,False,1683.43994140625,1683.43994140625,105.21499633789062,1510.5350341796875,298.0,0.0,124,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,3,position_run,plus_one,strict,True,False,1683.43994140625,1683.43994140625,105.21499633789062,1510.5350341796875,298.0,0.0,124,0,0,0,0,0,1,True,False,1683.43994140625,1683.43994140625,105.21499633789062,1510.5350341796875,298.0,0.0,124,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,3,star_late,clearing,operational,True,False,1907.8199462890625,1907.8199462890625,119.2387466430664,1488.3743896484375,286.0,12.0,125,0,0,0,0,0,1,True,False,1907.8199462890625,1907.8199462890625,119.2387466430664,1488.3743896484375,286.0,12.0,125,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,3,star_late,clearing,strict,True,False,1907.8199462890625,1907.8199462890625,119.2387466430664,1488.3743896484375,286.0,12.0,125,0,0,0,0,0,1,True,False,1907.8199462890625,1907.8199462890625,119.2387466430664,1488.3743896484375,286.0,12.0,125,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,3,star_late,plus_one,operational,True,False,1850.4200439453125,1850.4200439453125,115.65125274658203,1518.802978515625,282.0,16.0,125,0,0,0,0,0,1,True,False,1850.4200439453125,1850.4200439453125,115.65125274658203,1518.802978515625,282.0,16.0,125,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,3,star_late,plus_one,strict,True,False,1850.4200439453125,1850.4200439453125,115.65125274658203,1518.802978515625,282.0,16.0,125,0,0,0,0,0,1,True,False,1850.4200439453125,1850.4200439453125,115.65125274658203,1518.802978515625,282.0,16.0,125,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,3,tier_early,clearing,operational,True,False,1900.739990234375,1900.739990234375,118.79624938964844,1553.8961181640625,296.0,2.0,135,1,0,0,0,0,1,True,False,1900.739990234375,1900.739990234375,118.79624938964844,1553.8961181640625,296.0,2.0,135,1,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,3,tier_early,clearing,strict,True,False,1900.739990234375,1900.739990234375,118.79624938964844,1553.8961181640625,296.0,2.0,135,1,0,0,0,0,1,True,False,1900.739990234375,1900.739990234375,118.79624938964844,1553.8961181640625,296.0,2.0,135,1,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,3,tier_early,plus_one,operational,True,False,1889.840087890625,1889.840087890625,118.11500549316406,1551.94189453125,298.0,0.0,135,1,0,0,0,0,1,True,False,1889.840087890625,1889.840087890625,118.11500549316406,1551.94189453125,298.0,0.0,135,1,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,3,tier_early,plus_one,strict,True,False,1889.840087890625,1889.840087890625,118.11500549316406,1551.94189453125,298.0,0.0,135,1,0,0,0,0,1,True,False,1889.840087890625,1889.840087890625,118.11500549316406,1551.94189453125,298.0,0.0,135,1,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,3,uniform,clearing,operational,True,False,1788.93994140625,1788.93994140625,111.80874633789062,1532.2991943359375,285.0,13.0,125,0,0,0,0,0,1,True,False,1788.93994140625,1788.93994140625,111.80874633789062,1532.2991943359375,285.0,13.0,125,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,3,uniform,clearing,strict,True,False,1788.93994140625,1788.93994140625,111.80874633789062,1532.2991943359375,285.0,13.0,125,0,0,0,0,0,1,True,False,1788.93994140625,1788.93994140625,111.80874633789062,1532.2991943359375,285.0,13.0,125,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,3,uniform,plus_one,operational,True,False,1796.139892578125,1796.139892578125,112.25874328613281,1533.33984375,290.0,8.0,120,0,0,0,0,0,1,True,False,1796.139892578125,1796.139892578125,112.25874328613281,1533.33984375,290.0,8.0,120,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,3,uniform,plus_one,strict,True,False,1796.139892578125,1796.139892578125,112.25874328613281,1533.33984375,290.0,8.0,120,0,0,0,0,0,1,True,False,1796.139892578125,1796.139892578125,112.25874328613281,1533.33984375,290.0,8.0,120,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,4,position_run,clearing,operational,True,False,1690.02001953125,1690.02001953125,105.62625122070312,1550.2569580078125,284.0,14.0,85,0,0,0,0,0,1,True,False,1656.260009765625,1656.260009765625,103.51625061035156,1559.099609375,295.0,3.0,76,0,0,0,0,0,1,True,False,33.760009765625,33.760009765625,2.1100006103515625,-8.8426513671875,-11.0,11.0,9,0,0,0,0,0,0,True
2023,4,position_run,clearing,strict,True,False,1690.02001953125,1690.02001953125,105.62625122070312,1550.2569580078125,284.0,14.0,85,0,0,0,0,0,1,True,False,1656.260009765625,1656.260009765625,103.51625061035156,1559.099609375,295.0,3.0,76,0,0,0,0,0,1,True,False,33.760009765625,33.760009765625,2.1100006103515625,-8.8426513671875,-11.0,11.0,9,0,0,0,0,0,0,True
2023,4,position_run,plus_one,operational,True,False,1687.639892578125,1687.639892578125,105.47749328613281,1532.529052734375,294.0,4.0,85,0,0,0,0,0,1,True,False,1655.719970703125,1655.719970703125,103.48249816894531,1540.7864990234375,291.0,7.0,89,0,0,0,0,0,1,True,False,31.919921875,31.919921875,1.9949951171875,-8.2574462890625,3.0,-3.0,-4,0,0,0,0,0,0,True
2023,4,position_run,plus_one,strict,True,False,1687.639892578125,1687.639892578125,105.47749328613281,1532.529052734375,294.0,4.0,85,0,0,0,0,0,1,True,False,1655.719970703125,1655.719970703125,103.48249816894531,1540.7864990234375,291.0,7.0,89,0,0,0,0,0,1,True,False,31.919921875,31.919921875,1.9949951171875,-8.2574462890625,3.0,-3.0,-4,0,0,0,0,0,0,True
2023,4,star_late,clearing,operational,True,False,1827.840087890625,1827.840087890625,114.24000549316406,1528.3438720703125,284.0,14.0,131,0,0,0,0,0,1,True,False,1768.840087890625,1768.840087890625,110.55250549316406,1519.921875,295.0,3.0,131,0,0,0,0,0,1,True,False,59.0,59.0,3.6875,8.4219970703125,-11.0,11.0,0,0,0,0,0,0,0,True
2023,4,star_late,clearing,strict,True,False,1827.840087890625,1827.840087890625,114.24000549316406,1528.3438720703125,284.0,14.0,131,0,0,0,0,0,1,True,False,1768.840087890625,1768.840087890625,110.55250549316406,1519.921875,295.0,3.0,131,0,0,0,0,0,1,True,False,59.0,59.0,3.6875,8.4219970703125,-11.0,11.0,0,0,0,0,0,0,0,True
2023,4,star_late,plus_one,operational,True,False,1910.239990234375,1910.239990234375,119.38999938964844,1469.234619140625,295.0,3.0,130,0,0,0,0,0,1,False,False,,0.0,,,234.0,64.0,135,0,0,0,0,0,1,False,False,,1910.239990234375,,,61.0,-61.0,-5,0,0,0,0,0,0,False
2023,4,star_late,plus_one,strict,True,False,1910.239990234375,1910.239990234375,119.38999938964844,1469.234619140625,295.0,3.0,130,0,0,0,0,0,1,False,False,,0.0,,,234.0,64.0,135,0,0,0,0,0,1,False,False,,1910.239990234375,,,61.0,-61.0,-5,0,0,0,0,0,0,False
2023,4,tier_early,clearing,operational,True,True,1694.239990234375,1694.239990234375,105.88999938964844,1524.394287109375,296.0,2.0,134,0,0,0,0,0,0,False,False,,0.0,,,294.0,4.0,135,0,0,0,0,0,1,False,False,,1694.239990234375,,,2.0,-2.0,-1,0,0,0,0,0,-1,False
2023,4,tier_early,clearing,strict,True,True,1694.239990234375,1694.239990234375,105.88999938964844,1524.394287109375,296.0,2.0,134,0,0,0,0,0,0,False,False,,0.0,,,294.0,4.0,135,0,0,0,0,0,1,False,False,,1694.239990234375,,,2.0,-2.0,-1,0,0,0,0,0,-1,False
2023,4,tier_early,plus_one,operational,True,True,1599.340087890625,1599.340087890625,99.95875549316406,1527.551025390625,298.0,0.0,134,0,0,0,0,0,0,True,True,1664.840087890625,1664.840087890625,104.05250549316406,1545.752685546875,298.0,0.0,129,0,0,0,0,0,0,True,True,-65.5,-65.5,-4.09375,-18.20166015625,0.0,0.0,5,0,0,0,0,0,0,False
2023,4,tier_early,plus_one,strict,True,True,1599.340087890625,1599.340087890625,99.95875549316406,1527.551025390625,298.0,0.0,134,0,0,0,0,0,0,True,True,1664.840087890625,1664.840087890625,104.05250549316406,1545.752685546875,298.0,0.0,129,0,0,0,0,0,0,True,True,-65.5,-65.5,-4.09375,-18.20166015625,0.0,0.0,5,0,0,0,0,0,0,False
2023,4,uniform,clearing,operational,True,False,1843.340087890625,1843.340087890625,115.20875549316406,1519.278076171875,283.0,15.0,110,0,0,0,0,0,1,True,False,1753.739990234375,1753.739990234375,109.60874938964844,1532.0531005859375,295.0,3.0,101,0,0,0,0,0,1,True,False,89.60009765625,89.60009765625,5.600006103515625,-12.7750244140625,-12.0,12.0,9,0,0,0,0,0,0,True
2023,4,uniform,clearing,strict,True,False,1843.340087890625,1843.340087890625,115.20875549316406,1519.278076171875,283.0,15.0,110,0,0,0,0,0,1,True,False,1753.739990234375,1753.739990234375,109.60874938964844,1532.0531005859375,295.0,3.0,101,0,0,0,0,0,1,True,False,89.60009765625,89.60009765625,5.600006103515625,-12.7750244140625,-12.0,12.0,9,0,0,0,0,0,0,True
2023,4,uniform,plus_one,operational,True,False,1712.239990234375,1712.239990234375,107.01499938964844,1513.9879150390625,286.0,12.0,103,0,0,0,0,0,1,True,False,1858.8399658203125,1858.8399658203125,116.17749786376953,1495.358642578125,275.0,23.0,124,0,0,0,0,0,1,True,False,-146.5999755859375,-146.5999755859375,-9.162498474121094,18.6292724609375,11.0,-11.0,-21,0,0,0,0,0,0,False
2023,4,uniform,plus_one,strict,True,False,1712.239990234375,1712.239990234375,107.01499938964844,1513.9879150390625,286.0,12.0,103,0,0,0,0,0,1,True,False,1858.8399658203125,1858.8399658203125,116.17749786376953,1495.358642578125,275.0,23.0,124,0,0,0,0,0,1,True,False,-146.5999755859375,-146.5999755859375,-9.162498474121094,18.6292724609375,11.0,-11.0,-21,0,0,0,0,0,0,False
2023,5,position_run,clearing,operational,True,False,1596.340087890625,1596.340087890625,99.77125549316406,1558.0675048828125,296.0,2.0,134,0,0,0,0,0,1,True,False,1596.340087890625,1596.340087890625,99.77125549316406,1558.0675048828125,296.0,2.0,134,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,5,position_run,clearing,strict,True,False,1596.340087890625,1596.340087890625,99.77125549316406,1558.0675048828125,296.0,2.0,134,0,0,0,0,0,1,True,False,1596.340087890625,1596.340087890625,99.77125549316406,1558.0675048828125,296.0,2.0,134,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
2023,5,position_run,plus_one,operational,True,False,1632.340087890625,1632.340087890625,102.02125549316406,1527.7623291015625,298.0,0.0,124,0,0,0,0,0,1,True,False,1632.340087890625,1632.340087890625,102.02125549316406,1527.7623291015625,298.0,0.0,124,0,0,0,0,0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False
