path_id,year,trial,order_regime,price_rule,nominal_buffer,policy_mode,status,failure_reason,complete,clean_policy_path,roster,roster_size,paid_spend,historical_clearing_spend,unused_personal_budget,events_seen,completion_nomination,forced_buys,nominal_relaxation_events,top_n_relaxation_events,generic_repair_buys,synthetic_contract_fill_buys,synthetic_contract_fill_events_seen,final_forecast_ev,actual_points,failure_penalized_points,actual_ppg,drafted_only_points,actual_waiver_starts,outcome_salary_missing_players,raw_outcome_missing_players,qb_count,rb_count,wr_count,te_count
2023_4_star_late_clearing_strict_buffer5,2023,4,star_late,clearing,5.0,strict,complete,,True,False,Bijan Robinson|Chris Godwin|David Njoku|Devin Singletary|Diontae Johnson|Jahmyr Gibbs|Jaylen Warren|Jerick Mckinnon|Jordan Addison|Josh Allen|Roschon Johnson|Sam Laporta|Treylon Burks,13,284.0,284.0,14.0,131,131.0,0,0,0,0,0,1,1528.3438720703125,1827.840087890625,1827.840087890625,114.24000549316406,1558.8800048828125,57.0,0.0,0.0,1,6,4,2
2023_4_star_late_clearing_strict_buffer10,2023,4,star_late,clearing,10.0,strict,complete,,True,False,Bijan Robinson|Christian Kirk|Damien Harris|David Montgomery|David Njoku|Diontae Johnson|Isiah Pacheco|Jahmyr Gibbs|Jakobi Meyers|Josh Allen|Roschon Johnson|Treylon Burks|Tyler Higbee,13,295.0,295.0,3.0,131,131.0,0,0,0,0,0,1,1519.921875,1768.840087890625,1768.840087890625,110.55250549316406,1660.780029296875,55.0,0.0,0.0,1,6,4,2
2023_4_star_late_clearing_operational_buffer5,2023,4,star_late,clearing,5.0,operational,complete,,True,False,Bijan Robinson|Chris Godwin|David Njoku|Devin Singletary|Diontae Johnson|Jahmyr Gibbs|Jaylen Warren|Jerick Mckinnon|Jordan Addison|Josh Allen|Roschon Johnson|Sam Laporta|Treylon Burks,13,284.0,284.0,14.0,131,131.0,0,0,0,0,0,1,1528.3438720703125,1827.840087890625,1827.840087890625,114.24000549316406,1558.8800048828125,57.0,0.0,0.0,1,6,4,2
2023_4_star_late_clearing_operational_buffer10,2023,4,star_late,clearing,10.0,operational,complete,,True,False,Bijan Robinson|Christian Kirk|Damien Harris|David Montgomery|David Njoku|Diontae Johnson|Isiah Pacheco|Jahmyr Gibbs|Jakobi Meyers|Josh Allen|Roschon Johnson|Treylon Burks|Tyler Higbee,13,295.0,295.0,3.0,131,131.0,0,0,0,0,0,1,1519.921875,1768.840087890625,1768.840087890625,110.55250549316406,1660.780029296875,55.0,0.0,0.0,1,6,4,2
2023_4_star_late_plus_one_strict_buffer5,2023,4,star_late,plus_one,5.0,strict,complete,,True,False,Chris Godwin|Dalton Schultz|Damien Harris|Diontae Johnson|Evan Engram|George Pickens|Jamaal Williams|Jerick Mckinnon|Joe Mixon|Josh Allen|Michael Gallup|Treylon Burks|Tyreek Hill,13,295.0,282.0,3.0,130,130.0,0,0,0,0,0,1,1469.234619140625,1910.239990234375,1910.239990234375,119.38999938964844,1583.679931640625,70.0,0.0,0.0,1,4,6,2
2023_4_star_late_plus_one_strict_buffer10,2023,4,star_late,plus_one,10.0,strict,failed,both_buy_and_pass_continuations_infeasible,False,False,Cam Akers|Curtis Samuel|Dallas Goedert|Dandre Swift|David Montgomery|Devin Singletary|Jerick Mckinnon|Jerry Jeudy|Josh Allen|Romeo Doubs|Tyler Higbee|Tyreek Hill,12,234.0,222.0,64.0,135,,0,0,0,0,0,1,,,0.0,,,,,,1,5,4,2
2023_4_star_late_plus_one_operational_buffer5,2023,4,star_late,plus_one,5.0,operational,complete,,True,False,Chris Godwin|Dalton Schultz|Damien Harris|Diontae Johnson|Evan Engram|George Pickens|Jamaal Williams|Jerick Mckinnon|Joe Mixon|Josh Allen|Michael Gallup|Treylon Burks|Tyreek Hill,13,295.0,282.0,3.0,130,130.0,0,0,0,0,0,1,1469.234619140625,1910.239990234375,1910.239990234375,119.38999938964844,1583.679931640625,70.0,0.0,0.0,1,4,6,2
2023_4_star_late_plus_one_operational_buffer10,2023,4,star_late,plus_one,10.0,operational,failed,both_buy_and_pass_continuations_infeasible,False,False,Cam Akers|Curtis Samuel|Dallas Goedert|Dandre Swift|David Montgomery|Devin Singletary|Jerick Mckinnon|Jerry Jeudy|Josh Allen|Romeo Doubs|Tyler Higbee|Tyreek Hill,12,234.0,222.0,64.0,135,,0,0,0,0,0,1,,,0.0,,,,,,1,5,4,2
2023_5_star_late_clearing_strict_buffer5,2023,5,star_late,clearing,5.0,strict,complete,,True,False,Cam Akers|Chris Godwin|Cole Kmet|Dallas Goedert|Dameon Pierce|Dandre Swift|Devon Achane|George Pickens|Jahmyr Gibbs|Jerry Jeudy|Jordan Addison|Josh Allen|Miles Sanders,13,289.0,289.0,9.0,130,130.0,0,0,0,0,0,1,1530.260009765625,1799.4400634765625,1799.4400634765625,112.46500396728516,1523.5799560546875,56.0,0.0,0.0,1,6,4,2
2023_5_star_late_clearing_strict_buffer10,2023,5,star_late,clearing,10.0,strict,complete,,True,False,Cam Akers|Chris Godwin|Cole Kmet|Dallas Goedert|Dameon Pierce|Dandre Swift|Devon Achane|George Pickens|Jahmyr Gibbs|Jerry Jeudy|Jordan Addison|Josh Allen|Miles Sanders,13,289.0,289.0,9.0,130,130.0,0,0,0,0,0,1,1530.260009765625,1799.4400634765625,1799.4400634765625,112.46500396728516,1523.5799560546875,56.0,0.0,0.0,1,6,4,2
2023_5_star_late_clearing_operational_buffer5,2023,5,star_late,clearing,5.0,operational,complete,,True,False,Cam Akers|Chris Godwin|Cole Kmet|Dallas Goedert|Dameon Pierce|Dandre Swift|Devon Achane|George Pickens|Jahmyr Gibbs|Jerry Jeudy|Jordan Addison|Josh Allen|Miles Sanders,13,289.0,289.0,9.0,130,130.0,0,0,0,0,0,1,1530.260009765625,1799.4400634765625,1799.4400634765625,112.46500396728516,1523.5799560546875,56.0,0.0,0.0,1,6,4,2
2023_5_star_late_clearing_operational_buffer10,2023,5,star_late,clearing,10.0,operational,complete,,True,False,Cam Akers|Chris Godwin|Cole Kmet|Dallas Goedert|Dameon Pierce|Dandre Swift|Devon Achane|George Pickens|Jahmyr Gibbs|Jerry Jeudy|Jordan Addison|Josh Allen|Miles Sanders,13,289.0,289.0,9.0,130,130.0,0,0,0,0,0,1,1530.260009765625,1799.4400634765625,1799.4400634765625,112.46500396728516,1523.5799560546875,56.0,0.0,0.0,1,6,4,2
2023_5_star_late_plus_one_strict_buffer5,2023,5,star_late,plus_one,5.0,strict,complete,,True,False,Antonio Gibson|Christian Mccaffrey|Christian Watson|Cole Kmet|Dallas Goedert|Drake London|Jahmyr Gibbs|Jared Goff|Jerry Jeudy|Jordan Addison|Michael Thomas|Rashaad Penny|Zay Flowers,13,291.0,278.0,7.0,130,130.0,0,0,0,0,0,1,1521.2789306640625,1833.239990234375,1833.239990234375,114.57749938964844,1609.52001953125,72.0,0.0,0.0,1,4,6,2
2023_5_star_late_plus_one_strict_buffer10,2023,5,star_late,plus_one,10.0,strict,failed,both_buy_and_pass_continuations_infeasible,False,False,Antonio Gibson|Cam Akers|Cole Kmet|Dallas Goedert|Dameon Pierce|Jahmyr Gibbs|Jerry Jeudy|Justin Fields|Michael Thomas|Rashaad Penny|Stefon Diggs|Zay Flowers,12,278.0,266.0,20.0,135,,0,0,0,0,0,1,,,0.0,,,,,,1,5,4,2
2023_5_star_late_plus_one_operational_buffer5,2023,5,star_late,plus_one,5.0,operational,complete,,True,False,Antonio Gibson|Christian Mccaffrey|Christian Watson|Cole Kmet|Dallas Goedert|Drake London|Jahmyr Gibbs|Jared Goff|Jerry Jeudy|Jordan Addison|Michael Thomas|Rashaad Penny|Zay Flowers,13,291.0,278.0,7.0,130,130.0,0,0,0,0,0,1,1521.2789306640625,1833.239990234375,1833.239990234375,114.57749938964844,1609.52001953125,72.0,0.0,0.0,1,4,6,2
2023_5_star_late_plus_one_operational_buffer10,2023,5,star_late,plus_one,10.0,operational,failed,both_buy_and_pass_continuations_infeasible,False,False,Antonio Gibson|Cam Akers|Cole Kmet|Dallas Goedert|Dameon Pierce|Jahmyr Gibbs|Jerry Jeudy|Justin Fields|Michael Thomas|Rashaad Penny|Stefon Diggs|Zay Flowers,12,278.0,266.0,20.0,135,,0,0,0,0,0,1,,,0.0,,,,,,1,5,4,2
2023_6_star_late_clearing_strict_buffer5,2023,6,star_late,clearing,5.0,strict,complete,,True,False,Bijan Robinson|Dalton Schultz|Dandre Swift|Deebo Samuel|Devon Achane|Dj Chark|Jerick Mckinnon|Josh Allen|Khalil Herbert|Pat Freiermuth|Skyy Moore|Tyler Lockett|Zay Jones,13,276.0,276.0,22.0,135,135.0,1,0,0,0,0,1,1466.7860107421875,1859.93994140625,1859.93994140625,116.24624633789062,1426.8800048828125,61.0,0.0,0.0,1,5,5,2
2023_6_star_late_clearing_strict_buffer10,2023,6,star_late,clearing,10.0,strict,complete,,True,False,Aj Dillon|Cam Akers|Chris Godwin|Dalton Schultz|Dandre Swift|Devin Singletary|Drake London|Jaxon Smith Njigba|Josh Jacobs|Justin Herbert|Mark Andrews|Michael Pittman|Roschon Johnson,13,278.0,278.0,20.0,118,118.0,0,0,0,0,0,1,1495.3402099609375,1656.219970703125,1656.219970703125,103.51374816894531,1336.0399169921875,54.0,0.0,0.0,1,6,4,2
2023_6_star_late_clearing_operational_buffer5,2023,6,star_late,clearing,5.0,operational,complete,,True,False,Bijan Robinson|Dalton Schultz|Dandre Swift|Deebo Samuel|Devon Achane|Dj Chark|Jerick Mckinnon|Josh Allen|Khalil Herbert|Pat Freiermuth|Skyy Moore|Tyler Lockett|Zay Jones,13,276.0,276.0,22.0,135,135.0,1,0,0,0,0,1,1466.7860107421875,1859.93994140625,1859.93994140625,116.24624633789062,1426.8800048828125,61.0,0.0,0.0,1,5,5,2
2023_6_star_late_clearing_operational_buffer10,2023,6,star_late,clearing,10.0,operational,complete,,True,False,Aj Dillon|Cam Akers|Chris Godwin|Dalton Schultz|Dandre Swift|Devin Singletary|Drake London|Jaxon Smith Njigba|Josh Jacobs|Justin Herbert|Mark Andrews|Michael Pittman|Roschon Johnson,13,278.0,278.0,20.0,118,118.0,0,0,0,0,0,1,1495.3402099609375,1656.219970703125,1656.219970703125,103.51374816894531,1336.0399169921875,54.0,0.0,0.0,1,6,4,2
2023_6_star_late_plus_one_strict_buffer5,2023,6,star_late,plus_one,5.0,strict,complete,,True,False,Bijan Robinson|Brandon Aiyuk|Dallas Goedert|Dandre Swift|David Njoku|Devon Achane|Dj Chark|Jaxon Smith Njigba|Jerry Jeudy|Josh Allen|Marquise Brown|Skyy Moore|Terry Mclaurin,13,291.0,278.0,7.0,135,135.0,1,0,0,0,0,1,1509.87451171875,1818.5399169921875,1818.5399169921875,113.65874481201172,1501.080078125,55.0,0.0,0.0,1,3,7,2
2023_6_star_late_plus_one_strict_buffer10,2023,6,star_late,plus_one,10.0,strict,complete,,True,False,Aj Dillon|Bijan Robinson|Dallas Goedert|Daniel Jones|Darren Waller|Devin Singletary|Diontae Johnson|Ezekiel Elliott|Jaxon Smith Njigba|Jerry Jeudy|Jordan Addison|Roschon Johnson|Zach Charbonnet,13,244.0,231.0,54.0,132,132.0,0,0,0,0,0,1,1439.204345703125,1564.0400390625,1564.0400390625,97.75250244140625,1000.1600952148438,89.0,0.0,0.0,1,6,4,2
2023_6_star_late_plus_one_operational_buffer5,2023,6,star_late,plus_one,5.0,operational,complete,,True,False,Bijan Robinson|Brandon Aiyuk|Dallas Goedert|Dandre Swift|David Njoku|Devon Achane|Dj Chark|Jaxon Smith Njigba|Jerry Jeudy|Josh Allen|Marquise Brown|Skyy Moore|Terry Mclaurin,13,291.0,278.0,7.0,135,135.0,1,0,0,0,0,1,1509.87451171875,1818.5399169921875,1818.5399169921875,113.65874481201172,1501.080078125,55.0,0.0,0.0,1,3,7,2
2023_6_star_late_plus_one_operational_buffer10,2023,6,star_late,plus_one,10.0,operational,complete,,True,False,Aj Dillon|Bijan Robinson|Dallas Goedert|Daniel Jones|Darren Waller|Devin Singletary|Diontae Johnson|Ezekiel Elliott|Jaxon Smith Njigba|Jerry Jeudy|Jordan Addison|Roschon Johnson|Zach Charbonnet,13,244.0,231.0,54.0,132,132.0,0,0,0,0,0,1,1439.204345703125,1564.0400390625,1564.0400390625,97.75250244140625,1000.1600952148438,89.0,0.0,0.0,1,6,4,2
2023_7_star_late_clearing_strict_buffer5,2023,7,star_late,clearing,5.0,strict,failed,both_buy_and_pass_continuations_infeasible,False,False,Bijan Robinson|Cam Akers|Christian Watson|Dallas Goedert|Dameon Pierce|James Cook|Jerry Jeudy|Pat Freiermuth|Quentin Johnston|Rachaad White|Tyjae Spears,11,276.0,276.0,22.0,134,,0,0,0,0,0,1,,,0.0,,,,,,0,6,3,2
2023_7_star_late_clearing_strict_buffer10,2023,7,star_late,clearing,10.0,strict,failed,both_buy_and_pass_continuations_infeasible,False,False,Bijan Robinson|Cam Akers|Christian Kirk|Dameon Pierce|Deshaun Watson|Devin Singletary|George Kittle|Isiah Pacheco|James Cook|Jaxon Smith Njigba|Zach Charbonnet,11,288.0,288.0,10.0,134,,0,0,0,0,0,1,,,0.0,,,,,,1,7,2,1
2023_7_star_late_clearing_operational_buffer5,2023,7,star_late,clearing,5.0,operational,failed,both_buy_and_pass_continuations_infeasible,False,False,Bijan Robinson|Cam Akers|Christian Watson|Dallas Goedert|Dameon Pierce|James Cook|Jerry Jeudy|Pat Freiermuth|Quentin Johnston|Rachaad White|Tyjae Spears,11,276.0,276.0,22.0,134,,0,0,0,0,0,1,,,0.0,,,,,,0,6,3,2
2023_7_star_late_clearing_operational_buffer10,2023,7,star_late,clearing,10.0,operational,failed,both_buy_and_pass_continuations_infeasible,False,False,Bijan Robinson|Cam Akers|Christian Kirk|Dameon Pierce|Deshaun Watson|Devin Singletary|George Kittle|Isiah Pacheco|James Cook|Jaxon Smith Njigba|Zach Charbonnet,11,288.0,288.0,10.0,134,,0,0,0,0,0,1,,,0.0,,,,,,1,7,2,1
2023_7_star_late_plus_one_strict_buffer5,2023,7,star_late,plus_one,5.0,strict,complete,,True,False,Bijan Robinson|Damien Harris|Dandre Swift|Devin Singletary|Devon Achane|James Cook|Jameson Williams|Josh Allen|Kyle Pitts|Pat Freiermuth|Romeo Doubs|Samaje Perine|Tee Higgins,13,292.0,279.0,6.0,126,126.0,0,0,0,0,0,1,1492.3277587890625,1804.739990234375,1804.739990234375,112.79624938964844,1534.8800048828125,62.0,0.0,0.0,1,7,3,2
2023_7_star_late_plus_one_strict_buffer10,2023,7,star_late,plus_one,10.0,strict,complete,,True,False,Bijan Robinson|Dallas Goedert|Davante Adams|Deshaun Watson|Devin Singletary|Devon Achane|Dj Moore|Evan Engram|Gabriel Davis|Jameson Williams|Jaxon Smith Njigba|Jaylen Warren|Treylon Burks,13,287.0,274.0,11.0,113,113.0,0,0,0,0,0,1,1501.12744140625,1656.340087890625,1656.340087890625,103.52125549316406,1316.9000244140625,73.0,0.0,0.0,1,4,6,2
2023_7_star_late_plus_one_operational_buffer5,2023,7,star_late,plus_one,5.0,operational,complete,,True,False,Bijan Robinson|Damien Harris|Dandre Swift|Devin Singletary|Devon Achane|James Cook|Jameson Williams|Josh Allen|Kyle Pitts|Pat Freiermuth|Romeo Doubs|Samaje Perine|Tee Higgins,13,292.0,279.0,6.0,126,126.0,0,0,0,0,0,1,1492.3277587890625,1804.739990234375,1804.739990234375,112.79624938964844,1534.8800048828125,62.0,0.0,0.0,1,7,3,2
2023_7_star_late_plus_one_operational_buffer10,2023,7,star_late,plus_one,10.0,operational,complete,,True,False,Bijan Robinson|Dallas Goedert|Davante Adams|Deshaun Watson|Devin Singletary|Devon Achane|Dj Moore|Evan Engram|Gabriel Davis|Jameson Williams|Jaxon Smith Njigba|Jaylen Warren|Treylon Burks,13,287.0,274.0,11.0,113,113.0,0,0,0,0,0,1,1501.12744140625,1656.340087890625,1656.340087890625,103.52125549316406,1316.9000244140625,73.0,0.0,0.0,1,4,6,2
2024_0_tier_early_clearing_strict_buffer5,2024,0,tier_early,clearing,5.0,strict,complete,,True,True,Aj Brown|Anthony Richardson|Austin Ekeler|Brian Thomas|Jaleel Mclaughlin|James Cook|Jayden Reed|Jonathon Brooks|Jordan Addison|Justin Jefferson|Kyle Pitts|Puka Nacua|Tj Hockenson,13,296.0,296.0,2.0,107,107.0,0,0,0,0,0,0,1712.512451171875,1701.6199951171875,1701.6199951171875,106.35124969482422,1547.1600341796875,35.0,0.0,0.0,1,4,6,2
2024_0_tier_early_clearing_strict_buffer10,2024,0,tier_early,clearing,10.0,strict,complete,,True,True,Aj Brown|Anthony Richardson|Austin Ekeler|Brian Thomas|Jaleel Mclaughlin|James Cook|Jayden Reed|Jonathon Brooks|Jordan Addison|Justin Jefferson|Kyle Pitts|Puka Nacua|Tj Hockenson,13,296.0,296.0,2.0,107,107.0,0,0,0,0,0,0,1712.512451171875,1701.6199951171875,1701.6199951171875,106.35124969482422,1547.1600341796875,35.0,0.0,0.0,1,4,6,2
2024_0_tier_early_clearing_operational_buffer5,2024,0,tier_early,clearing,5.0,operational,complete,,True,True,Aj Brown|Anthony Richardson|Austin Ekeler|Brian Thomas|Jaleel Mclaughlin|James Cook|Jayden Reed|Jonathon Brooks|Jordan Addison|Justin Jefferson|Kyle Pitts|Puka Nacua|Tj Hockenson,13,296.0,296.0,2.0,107,107.0,0,0,0,0,0,0,1712.512451171875,1701.6199951171875,1701.6199951171875,106.35124969482422,1547.1600341796875,35.0,0.0,0.0,1,4,6,2
2024_0_tier_early_clearing_operational_buffer10,2024,0,tier_early,clearing,10.0,operational,complete,,True,True,Aj Brown|Anthony Richardson|Austin Ekeler|Brian Thomas|Jaleel Mclaughlin|James Cook|Jayden Reed|Jonathon Brooks|Jordan Addison|Justin Jefferson|Kyle Pitts|Puka Nacua|Tj Hockenson,13,296.0,296.0,2.0,107,107.0,0,0,0,0,0,0,1712.512451171875,1701.6199951171875,1701.6199951171875,106.35124969482422,1547.1600341796875,35.0,0.0,0.0,1,4,6,2
2024_0_tier_early_plus_one_strict_buffer5,2024,0,tier_early,plus_one,5.0,strict,failed,forced_opponent_only_event,False,False,Brian Thomas|Jake Ferguson|James Cook|Jayden Daniels|Jayden Reed|Jonathon Brooks|Jordan Addison|Justin Jefferson|Malik Nabers|Puka Nacua|Rachaad White,11,296.0,285.0,2.0,137,,0,0,0,0,0,1,,,0.0,,,,,,1,3,6,1
2024_0_tier_early_plus_one_strict_buffer10,2024,0,tier_early,plus_one,10.0,strict,complete,,True,False,Anthony Richardson|Brian Thomas|George Kittle|Jake Ferguson|Jaxon Smith Njigba|Jonathon Brooks|Justin Jefferson|Malik Nabers|Najee Harris|Puka Nacua|Rico Dowdle|Rome Odunze|Xavier Legette,13,292.0,279.0,6.0,121,121.0,0,0,0,0,0,1,1664.744140625,1677.320068359375,1677.320068359375,104.83250427246094,1561.5599365234375,35.0,0.0,0.0,1,3,7,2
2024_0_tier_early_plus_one_operational_buffer5,2024,0,tier_early,plus_one,5.0,operational,failed,forced_opponent_only_event,False,False,Brian Thomas|Jake Ferguson|James Cook|Jayden Daniels|Jayden Reed|Jonathon Brooks|Jordan Addison|Justin Jefferson|Malik Nabers|Puka Nacua|Rachaad White,11,296.0,285.0,2.0,137,,0,0,0,0,0,1,,,0.0,,,,,,1,3,6,1
2024_0_tier_early_plus_one_operational_buffer10,2024,0,tier_early,plus_one,10.0,operational,complete,,True,False,Anthony Richardson|Brian Thomas|George Kittle|Jake Ferguson|Jaxon Smith Njigba|Jonathon Brooks|Justin Jefferson|Malik Nabers|Najee Harris|Puka Nacua|Rico Dowdle|Rome Odunze|Xavier Legette,13,292.0,279.0,6.0,121,121.0,0,0,0,0,0,1,1664.744140625,1677.320068359375,1677.320068359375,104.83250427246094,1561.5599365234375,35.0,0.0,0.0,1,3,7,2
2024_1_tier_early_clearing_strict_buffer5,2024,1,tier_early,clearing,5.0,strict,complete,,True,True,Aj Brown|Brian Thomas|Ceedee Lamb|Chuba Hubbard|Dak Prescott|Jonathon Brooks|Marquise Brown|Marshawn Lloyd|Marvin Harrison|Puka Nacua|Rico Dowdle|Romeo Doubs|Tj Hockenson,13,298.0,298.0,0.0,120,120.0,0,0,0,0,0,0,1679.97265625,1625.1800537109375,1625.1800537109375,101.5737533569336,1387.820068359375,45.0,0.0,0.0,1,4,7,1
2024_1_tier_early_clearing_strict_buffer10,2024,1,tier_early,clearing,10.0,strict,complete,,True,True,Aj Brown|Brian Thomas|Ceedee Lamb|Chuba Hubbard|Dak Prescott|Jonathon Brooks|Marquise Brown|Marshawn Lloyd|Marvin Harrison|Puka Nacua|Rico Dowdle|Romeo Doubs|Tj Hockenson,13,298.0,298.0,0.0,120,120.0,0,0,0,0,0,0,1679.97265625,1625.1800537109375,1625.1800537109375,101.5737533569336,1387.820068359375,45.0,0.0,0.0,1,4,7,1
2024_1_tier_early_clearing_operational_buffer5,2024,1,tier_early,clearing,5.0,operational,complete,,True,True,Aj Brown|Brian Thomas|Ceedee Lamb|Chuba Hubbard|Dak Prescott|Jonathon Brooks|Marquise Brown|Marshawn Lloyd|Marvin Harrison|Puka Nacua|Rico Dowdle|Romeo Doubs|Tj Hockenson,13,298.0,298.0,0.0,120,120.0,0,0,0,0,0,0,1679.97265625,1625.1800537109375,1625.1800537109375,101.5737533569336,1387.820068359375,45.0,0.0,0.0,1,4,7,1
2024_1_tier_early_clearing_operational_buffer10,2024,1,tier_early,clearing,10.0,operational,complete,,True,True,Aj Brown|Brian Thomas|Ceedee Lamb|Chuba Hubbard|Dak Prescott|Jonathon Brooks|Marquise Brown|Marshawn Lloyd|Marvin Harrison|Puka Nacua|Rico Dowdle|Romeo Doubs|Tj Hockenson,13,298.0,298.0,0.0,120,120.0,0,0,0,0,0,0,1679.97265625,1625.1800537109375,1625.1800537109375,101.5737533569336,1387.820068359375,45.0,0.0,0.0,1,4,7,1
2024_1_tier_early_plus_one_strict_buffer5,2024,1,tier_early,plus_one,5.0,strict,failed,forced_opponent_only_event,False,False,Aj Brown|Ceedee Lamb|Chris Godwin|Dak Prescott|Jayden Reed|Jonathon Brooks|Marvin Harrison|Rachaad White,8,293.0,285.0,5.0,134,,0,0,0,0,0,0,,,0.0,,,,,,1,2,5,0
2024_1_tier_early_plus_one_strict_buffer10,2024,1,tier_early,plus_one,10.0,strict,failed,forced_opponent_only_event,False,False,Aj Brown|Ceedee Lamb|Chris Godwin|Dak Prescott|Jayden Reed|Jonathon Brooks|Marvin Harrison|Rachaad White,8,293.0,285.0,5.0,134,,0,0,0,0,0,0,,,0.0,,,,,,1,2,5,0
2024_1_tier_early_plus_one_operational_buffer5,2024,1,tier_early,plus_one,5.0,operational,failed,forced_opponent_only_event,False,False,Aj Brown|Ceedee Lamb|Chris Godwin|Dak Prescott|Jayden Reed|Jonathon Brooks|Marvin Harrison|Rachaad White,8,293.0,285.0,5.0,134,,0,0,0,0,0,0,,,0.0,,,,,,1,2,5,0
2024_1_tier_early_plus_one_operational_buffer10,2024,1,tier_early,plus_one,10.0,operational,failed,forced_opponent_only_event,False,False,Aj Brown|Ceedee Lamb|Chris Godwin|Dak Prescott|Jayden Reed|Jonathon Brooks|Marvin Harrison|Rachaad White,8,293.0,285.0,5.0,134,,0,0,0,0,0,0,,,0.0,,,,,,1,2,5,0
2024_2_tier_early_clearing_strict_buffer5,2024,2,tier_early,clearing,5.0,strict,complete,,True,False,Ceedee Lamb|Chris Olave|Jalen Hurts|Jayden Reed|Jonathon Brooks|Justin Jefferson|Khalil Herbert|Malik Nabers|Marshawn Lloyd|Mike Williams|Pat Freiermuth|Romeo Doubs|Tj Hockenson,13,295.0,295.0,3.0,132,132.0,0,0,0,0,0,1,1658.568359375,1498.139892578125,1498.139892578125,93.63374328613281,1275.619873046875,50.0,0.0,0.0,1,3,7,2
2024_2_tier_early_clearing_strict_buffer10,2024,2,tier_early,clearing,10.0,strict,complete,,True,False,Ceedee Lamb|Chris Olave|Jalen Hurts|Jayden Reed|Jonathon Brooks|Justin Jefferson|Khalil Herbert|Malik Nabers|Marshawn Lloyd|Mike Williams|Pat Freiermuth|Romeo Doubs|Tj Hockenson,13,295.0,295.0,3.0,132,132.0,0,0,0,0,0,1,1658.568359375,1498.139892578125,1498.139892578125,93.63374328613281,1275.619873046875,50.0,0.0,0.0,1,3,7,2
2024_2_tier_early_clearing_operational_buffer5,2024,2,tier_early,clearing,5.0,operational,complete,,True,False,Ceedee Lamb|Chris Olave|Jalen Hurts|Jayden Reed|Jonathon Brooks|Justin Jefferson|Khalil Herbert|Malik Nabers|Marshawn Lloyd|Mike Williams|Pat Freiermuth|Romeo Doubs|Tj Hockenson,13,295.0,295.0,3.0,132,132.0,0,0,0,0,0,1,1658.568359375,1498.139892578125,1498.139892578125,93.63374328613281,1275.619873046875,50.0,0.0,0.0,1,3,7,2
2024_2_tier_early_clearing_operational_buffer10,2024,2,tier_early,clearing,10.0,operational,complete,,True,False,Ceedee Lamb|Chris Olave|Jalen Hurts|Jayden Reed|Jonathon Brooks|Justin Jefferson|Khalil Herbert|Malik Nabers|Marshawn Lloyd|Mike Williams|Pat Freiermuth|Romeo Doubs|Tj Hockenson,13,295.0,295.0,3.0,132,132.0,0,0,0,0,0,1,1658.568359375,1498.139892578125,1498.139892578125,93.63374328613281,1275.619873046875,50.0,0.0,0.0,1,3,7,2
2024_2_tier_early_plus_one_strict_buffer5,2024,2,tier_early,plus_one,5.0,strict,complete,,True,True,Anthony Richardson|Chase Brown|Chuba Hubbard|Jaleel Mclaughlin|Jordan Addison|Justin Jefferson|Malik Nabers|Marvin Harrison|Nick Chubb|Pat Freiermuth|Puka Nacua|Romeo Doubs|Xavier Legette,13,297.0,284.0,1.0,113,113.0,0,0,0,0,0,0,1659.055908203125,1706.52001953125,1706.52001953125,106.65750122070312,1607.760009765625,42.0,0.0,0.0,1,4,7,1
2024_2_tier_early_plus_one_strict_buffer10,2024,2,tier_early,plus_one,10.0,strict,complete,,True,True,Anthony Richardson|Chase Brown|Chuba Hubbard|Jaleel Mclaughlin|Jordan Addison|Justin Jefferson|Malik Nabers|Marvin Harrison|Nick Chubb|Pat Freiermuth|Puka Nacua|Romeo Doubs|Xavier Legette,13,297.0,284.0,1.0,113,113.0,0,0,0,0,0,0,1659.055908203125,1706.52001953125,1706.52001953125,106.65750122070312,1607.760009765625,42.0,0.0,0.0,1,4,7,1
2024_2_tier_early_plus_one_operational_buffer5,2024,2,tier_early,plus_one,5.0,operational,complete,,True,True,Anthony Richardson|Chase Brown|Chuba Hubbard|Jaleel Mclaughlin|Jordan Addison|Justin Jefferson|Malik Nabers|Marvin Harrison|Nick Chubb|Pat Freiermuth|Puka Nacua|Romeo Doubs|Xavier Legette,13,297.0,284.0,1.0,113,113.0,0,0,0,0,0,0,1659.055908203125,1706.52001953125,1706.52001953125,106.65750122070312,1607.760009765625,42.0,0.0,0.0,1,4,7,1
2024_2_tier_early_plus_one_operational_buffer10,2024,2,tier_early,plus_one,10.0,operational,complete,,True,True,Anthony Richardson|Chase Brown|Chuba Hubbard|Jaleel Mclaughlin|Jordan Addison|Justin Jefferson|Malik Nabers|Marvin Harrison|Nick Chubb|Pat Freiermuth|Puka Nacua|Romeo Doubs|Xavier Legette,13,297.0,284.0,1.0,113,113.0,0,0,0,0,0,0,1659.055908203125,1706.52001953125,1706.52001953125,106.65750122070312,1607.760009765625,42.0,0.0,0.0,1,4,7,1
