"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","auctionValue","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"284","Jordan Whittington","LA","wr","8","17","68.6","0","0","0","0","0","0","0","0","0","0","38.4119","27.3013","308.3831","1.7102","0","0","0.1023","629.4679","0.1609","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"285","Jordan James","SF","rb","14","17","22.8","0","0","0","0","0","0","0","21.9712","96.4568","0.7001","5.5891","4.5384","34.3578","0.1745","0.3461","0.1577","0.0411","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"286","Noah Fant","CIN","te","10","17","47.7","0","0","0","0","0","0","0","0","0","0","26.8497","20.4851","195.4081","1.2561","0","0","0.0711","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"287","Luke Schoonmaker","DAL","te","10","17","47.5","0","0","0","0","0","0","0","0","0","0","26.8129","19.7053","185.7497","1.5163","0","0","0.0662","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"288","Carlos Washington Jr.","ATL","rb","5","17","21.7","0","0","0","0","0","0","0","26.3753","115.8618","0.8699","3.2918","2.6063","18.1192","0.1003","0.3848","0.1724","0.0363","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"289","Jalin Hyatt","NYG","wr","14","17","66.8","0","0","0","0","0","0","0","0","0","0","38.7737","22.3909","331.0173","1.8532","0","0","0.0981","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"290","Michael Carter","ARZ","rb","8","17","21.4","0","0","0","0","0","0","0","20.4629","90.415","0.6519","5.5555","4.5578","31.0679","0.1468","0.3259","0.1489","0.0378","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"291","Taysom Hill","NO","te","11","7","46.8","0","2.1267","3.152","21.2206","0.1111","0.0832","0.2706","17.576","104.8163","1.3889","16.4667","12.237","105.9408","0.6734","0.4035","0.1946","0.0653","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"292","Devin Neal","NO","rb","11","17","19.5","0","0","0","0","0","0","0","17.6635","76.874","0.5785","5.729","4.4869","30.4328","0.1405","0.2873","0.1318","0.0314","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"293","Elijah Higgins","ARZ","te","8","17","44.7","0","0","0","0","0","0","0","0","0","0","25.5553","19.202","177.258","1.2661","0","0","0.0693","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"294","Luke Musgrave","GB","te","5","17","44.6","0","0","0","0","0","0","0","0","0","0","25.5492","18.5127","179.5472","1.3358","0","0","0.0776","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"295","Pierre Strong Jr.","CLV","rb","9","17","18.7","0","0","0","0","0","0","0","13.5078","56.8275","0.3329","7.5417","5.9865","41.0739","0.1595","0.2472","0.116","0.0325","442.7326","0.1131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"296","Elijah Moore","BUF","wr","7","17","64","0","0","0","0","0","0","0","0","0","0","39.8205","26.3809","274.9498","1.6452","0","0","0.1306","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"297","Robbie Ouzts","SEA","rb","8","17","18.3","0","0","0","0","0","0","0","2.0351","8.8683","0.0664","10.8574","8.734","62.3065","0.3352","0.1217","0.0641","0.0308","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"298","Gunnar Helm","TEN","te","10","17","44","0","0","0","0","0","0","0","0","0","0","25.8836","18.4219","179.1791","1.2629","0","0","0.0607","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"299","Greg Dortch","ARZ","wr","8","17","63.5","0","0","0","0","0","0","0","3.9184","24.5193","0.2038","34.444","25.4163","258.2444","1.4271","0.327","0.1745","0.0977","849.3555","0.4057","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"300","Jalen McMillan","TB","wr","9","9","63.4","0","0","0","0","0","0","0","2.4822","15.0664","0.1191","34.2132","21.9347","269.2395","2.0472","0.27","0.1453","0.0996","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"301","Tim Patrick","DET","wr","8","17","63.3","0","0","0","0","0","0","0","0","0","0","35.9497","23.4347","286.5062","1.8305","0","0","0.1109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"302","Van Jefferson","TEN","wr","10","17","62.4","0","0","0","0","0","0","0","0","0","0","39.3881","23.3144","276.9398","1.8595","0","0","0.0924","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"303","Cade Stover","HST","te","6","17","42.7","0","0","0","0","0","0","0","0","0","0","25.2359","18.241","171.1265","1.2061","0","0","0.0624","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"304","Phil Mafah","DAL","rb","10","17","16.9","0","0","0","0","0","0","0","13.8851","60.3804","0.3735","5.4845","4.4253","31.5929","0.1847","0.2355","0.1089","0.0304","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"305","George Holani","SEA","rb","8","17","16.2","0","0","0","0","0","0","0","18.3162","75.7844","0.5538","3.4287","2.7836","19.6532","0.101","0.2777","0.1255","0.0306","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"306","Drew Sample","CIN","te","10","17","41.8","0","0","0","0","0","0","0","0","0","0","23.0141","19.0026","161.3973","1.0935","0","0","0.0609","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"307","Zay Jones","ARZ","wr","8","17","59.7","0","0","0","0","0","0","0","0","0","0","35.5551","22.8639","272.3523","1.5682","0","0","0.0964","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"308","Jahan Dotson","PHI","wr","9","17","59.2","0","0","0","0","0","0","0","0","0","0","35.4953","23.2928","260.611","1.6054","0","0","0.117","293.166","0.2523","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"309","Ty Chandler","MIN","rb","6","17","13","0","0","0","0","0","0","0","7.5195","31.019","0.1753","5.9599","4.8723","31.3228","0.1375","0.1542","0.0737","0.0214","356.1849","0.091","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"310","Audric Estime","DEN","rb","12","17","12.9","0","0","0","0","0","0","0","13.8122","57.4725","0.3277","3.4638","2.8143","18.7238","0.0943","0.2171","0.0989","0.0241","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"311","Tyler Badie","DEN","rb","12","17","12.7","0","0","0","0","0","0","0","6.9061","28.775","0.1716","5.773","4.6683","31.2601","0.1735","0.1437","0.0689","0.0221","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"312","Carson Steele","KC","rb","10","17","12.5","0","0","0","0","0","0","0","13.2677","53.532","0.3765","3.1082","2.5518","17.8372","0.0945","0.2069","0.0941","0.0261","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"313","Clyde Edwards-Helaire","NO","rb","11","17","12.3","0","0","0","0","0","0","0","6.375","26.8999","0.1829","5.729","4.5963","30.2857","0.1522","0.1358","0.0653","0.0196","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"314","Josh Whyle","TEN","te","10","17","38","0","0","0","0","0","0","0","0","0","0","22.5075","16.2352","150.7297","1.1026","0","0","0.0528","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"315","Hassan Haskins","LAC","rb","12","17","11.9","0","0","0","0","0","0","0","17.0112","68.0108","0.5612","1.1401","0.9224","6.4944","0.0314","0.24","0.1067","0.0226","535.1378","0.1368","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"316","Darrynton Evans","BUF","rb","7","17","11.8","0","0","0","0","0","0","0","4.8016","19.8814","0.1524","5.6085","4.5929","32.0515","0.1813","0.1144","0.0559","0.0249","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"317","Sione Vaki","DET","rb","8","17","11.8","0","0","0","0","0","0","0","10.2802","43.6915","0.3357","3.536","2.8624","20.2304","0.1018","0.1699","0.0782","0.0243","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"318","Jeremy McNichols","WAS","rb","12","17","11.7","0","0","0","0","0","0","0","8.3619","36.0366","0.3323","3.8979","3.2146","22.213","0.1114","0.1477","0.0689","0.0215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"319","Isaac TeSlaa","DET","wr","8","17","56.3","0","0","0","0","0","0","0","0","0","0","32.4137","21.2177","257.711","1.5172","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"320","LeQuint Allen","JAX","rb","8","17","10.8","0","0","0","0","0","0","0","10.434","45.3531","0.3211","2.9215","2.3214","15.5151","0.0839","0.1661","0.0759","0.0196","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"321","Jaret Patterson","LAC","rb","12","17","10.7","0","0","0","0","0","0","0","12.1508","50.4393","0.3628","2.2802","1.8497","12.9719","0.0656","0.1843","0.0833","0.0199","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"322","Grant Calcaterra","PHI","te","9","17","36.2","0","0","0","0","0","0","0","0","0","0","20.4367","15.5373","146.8982","0.9649","0","0","0.0674","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"323","DeeJay Dallas","ARZ","rb","8","17","9.4","0","0","0","0","0","0","0","8.2722","35.2954","0.2467","2.7777","2.2765","15.5965","0.0906","0.1364","0.0628","0.0167","712.6","0.1821","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"324","Julian Hill","MIA","te","12","17","35.1","0","0","0","0","0","0","0","0","0","0","20.0683","14.8669","139.5361","1.0296","0","0","0.0501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"325","Rasheen Ali","BLT","rb","7","17","8.1","0","0","0","0","0","0","0","9.3307","40.4972","0.2709","1.5535","1.2717","8.964","0.0476","0.1399","0.0631","0.0166","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"326","Curtis Samuel","BUF","wr","7","17","53.4","0","0","0","0","0","0","0","3.4921","21.133","0.1826","28.0426","20.5139","207.3593","1.4883","0.2684","0.1428","0.0967","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"327","Jermaine Burton","CIN","wr","10","17","52.2","0","0","0","0","0","0","0","0","0","0","30.0461","17.9037","251.9297","1.4846","0","0","0.0795","629.7445","0.1609","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"328","Reggie Gilliam","BUF","rb","7","17","6.6","0","0","0","0","0","0","0","3.4921","14.5006","0.1205","2.8043","2.2621","16.0117","0.0975","0.0716","0.0342","0.0139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"329","KhaDarel Hodge","ATL","wr","5","17","51.3","0","0","0","0","0","0","0","0","0","0","30.7231","18.6433","242.0018","1.3804","0","0","0.0838","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"330","Hunter Luepke","DAL","rb","10","17","5.6","0","0","0","0","0","0","0","1.5869","6.6713","0.0436","3.0469","2.4489","17.6145","0.081","0.0479","0.024","0.0095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"331","Ronnie Rivers","LA","rb","8","17","5","0","0","0","0","0","0","0","8.67","36.2864","0.2324","0","0","0","0","0.1173","0.0516","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"332","Tyler Goodson","IND","rb","11","17","4.9","0","0","0","0","0","0","0","1.2991","5.4631","0.0388","2.7199","2.1486","14.6158","0.0787","0.0407","0.0205","0.0085","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"333","Allen Lazard","NYJ","wr","9","17","50.1","0","0","0","0","0","0","0","0","0","0","29.5374","18.4716","228.7099","1.4378","0","0","0.0749","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"334","Daniel Bellinger","NYG","te","14","17","30.5","0","0","0","0","0","0","0","0","0","0","17.106","13.0977","125.0767","0.8062","0","0","0.0433","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"335","Will Dissly","LAC","te","12","17","30.3","0","0","0","0","0","0","0","0","0","0","17.1012","13.4516","122.137","0.7625","0","0","0.0439","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"336","Dare Ogunbowale","HST","rb","6","17","4.4","0","0","0","0","0","0","0","0","0","0","2.8677","2.2548","16.0401","0.0817","0","0","0.0071","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"337","Deuce Vaughn","DAL","rb","10","17","3.8","0","0","0","0","0","0","0","0","0","0","2.4375","1.9879","14.0252","0.0711","0","0","0.006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"338","Sterling Shepard","TB","wr","9","17","48.4","0","0","0","0","0","0","0","0","0","0","28.6969","19.5645","205.863","1.3431","0","0","0.0807","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"339","Savion Williams","GB","wr","5","17","47.8","0","0","0","0","0","0","0","7.2026","43.3881","0.3765","23.9807","15.4416","189.2573","1.131","0.2639","0.1347","0.0817","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"340","Raheem Blackshear","CAR","rb","14","17","2.4","0","0","0","0","0","0","0","4.0123","17.4792","0.1061","0","0","0","0","0.0543","0.0239","0.0041","1045.8123","0.4607","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"341","Jamari Thrash","CLV","wr","9","17","47.7","0","0","0","0","0","0","0","0","0","0","29.7999","19.1564","210.6089","1.2239","0","0","0.0675","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"342","Josh Oliver","MIN","te","6","17","28.1","0","0","0","0","0","0","0","0","0","0","16.6877","12.2207","111.2952","0.7711","0","0","0.0372","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"343","Kene Nwangwu","NYJ","rb","9","17","2.2","0","0","0","0","0","0","0","3.8514","15.9193","0.1034","0","0","0","0","0.0521","0.0229","0.0036","541.2957","0.1383","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"344","Jonathan Mingo","DAL","wr","10","17","47.5","0","0","0","0","0","0","0","0","0","0","31.0786","18.6668","213.5331","1.2267","0","0","0.0767","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"345","Andrew Beck","NYJ","rb","9","17","1.5","0","0","0","0","0","0","0","1.2838","5.2884","0.0388","0.4923","0.3864","2.8026","0.016","0.0215","0.0099","0.0025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"346","Jakob Johnson","HST","rb","6","17","1.3","0","0","0","0","0","0","0","2.0752","9.0419","0.0659","0","0","0","0","0.0281","0.0123","0.0023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"347","Charlie Woerner","ATL","te","5","17","26.8","0","0","0","0","0","0","0","0","0","0","15.9102","11.4815","103.9171","0.8051","0","0","0.0434","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"348","Pharaoh Brown","MIA","te","12","17","26.7","0","0","0","0","0","0","0","0","0","0","15.2032","11.2673","107.3941","0.7637","0","0","0.038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"349","Ja'Quinden Jackson","JAX","rb","8","17","0.5","0","0","0","0","0","0","0","0.7729","3.3595","0.0238","0","0","0","0","0.0105","0.0046","0.0009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"350","Patrick Taylor","SF","rb","14","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","610.081","0.1559","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"351","Travis Homer","CHI","rb","5","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","161.2551","0.0412","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"352","Marquez Valdes-Scantling","SEA","wr","8","17","44.8","0","0","0","0","0","0","0","0","0","0","25.715","14.7654","219.9175","1.3212","0","0","0.0673","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"353","Brevyn Spann-Ford","DAL","te","10","17","23.8","0","0","0","0","0","0","0","0","0","0","13.4065","9.8341","93.8237","0.7578","0","0","0.0331","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"354","Kylen Granson","PHI","te","9","17","23.6","0","0","0","0","0","0","0","0","0","0","13.983","9.7735","99.7491","0.6206","0","0","0.0461","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"355","Darnell Washington","PIT","te","5","17","23.3","0","0","0","0","0","0","0","0","0","0","13.326","9.7498","91.2733","0.7255","0","0","0.0343","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"356","Kendrick Bourne","NE","wr","14","17","42.8","0","0","0","0","0","0","0","0","0","0","25.0968","17.3345","189.3895","1.0666","0","0","0.059","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"357","Adam Trautman","DEN","te","12","17","23.1","0","0","0","0","0","0","0","0","0","0","13.278","9.5858","89.4989","0.7532","0","0","0.0328","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"358","Luke McCaffrey","WAS","wr","12","17","42.4","0","0","0","0","0","0","0","0","0","0","25.0582","16.8817","187.8257","1.0992","0","0","0.0721","442.9748","0.1132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"359","Arian Smith","NYJ","wr","9","17","41.8","0","0","0","0","0","0","0","0","0","0","24.6145","15.8951","193.2842","1.0828","0","0","0.0624","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"360","Ben Skowronek","PIT","wr","5","17","41.7","0","0","0","0","0","0","0","0","0","0","24.9139","16.7244","178.926","1.1548","0","0","0.0641","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"361","DeAndre Carter","CLV","wr","9","17","41.5","0","0","0","0","0","0","0","0","0","0","25.4541","16.7264","181.118","1.0915","0","0","0.0577","1156.4109","0.4911","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"362","Colby Parkinson","LA","te","8","17","21.8","0","0","0","0","0","0","0","0","0","0","12.222","8.829","85.5592","0.7261","0","0","0.0326","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"363","Ian Thomas","LV","te","8","17","21.4","0","0","0","0","0","0","0","0","0","0","12.1245","9.0661","85.6027","0.6153","0","0","0.0288","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"364","JuJu Smith-Schuster","KC","wr","10","17","39.6","0","0","0","0","0","0","0","0","0","0","22.4077","16.2556","174.2816","0.9745","0","0","0.0568","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"365","Eric Saubert","SEA","te","8","17","20","0","0","0","0","0","0","0","0","0","0","11.4289","8.3877","78.6643","0.6194","0","0","0.0299","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"366","Charlie Kolar","BLT","te","7","17","19.7","0","0","0","0","0","0","0","0","0","0","10.8746","8.1446","79.0824","0.5917","0","0","0.0371","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"367","Christian Watson","GB","wr","5","8","38.6","0","0","0","0","0","0","0","0","0","0","21.306","12.421","189.2329","1.1879","0","0","0.0641","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
