"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","auctionValue","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"1","Jahmyr Gibbs","DET","rb","6","17","344.9","61","0","0","0","0","0","0","284.9573","1297.8581","12.2867","88.6998","72.5339","514.9612","3.0304","4.6358","2.127","0.6335","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","Bijan Robinson","ATL","rb","11","17","338","59","0","0","0","0","0","0","259.168","1175.9216","8.5447","107.8392","86.8226","633.1222","3.3248","4.441","2.0585","0.572","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","Christian McCaffrey","SF","rb","8","17","326","56","0","0","0","0","0","0","257.8076","1093.2664","8.4442","95.1083","78.7545","622.8245","4.2937","4.3357","2.0024","0.5911","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","Jonathan Taylor","IND","rb","13","17","320.8","55","0","0","0","0","0","0","322.0133","1457.1845","13.9397","60.7435","49.9771","339.8035","1.4337","4.8938","2.2132","0.5498","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","De'Von Achane","MIA","rb","6","17","290.8","47","0","0","0","0","0","0","248.1695","1196.7546","8.8665","74.0536","60.2143","433.3469","2.5548","4.0055","1.8348","0.4562","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","James Cook","BUF","rb","7","17","288.1","46","0","0","0","0","0","0","303.4306","1384.1817","11.9347","49.0933","39.6642","291.6558","1.6934","4.5313","2.0413","0.5491","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","Ashton Jeanty","LV","rb","13","17","277.4","43","0","0","0","0","0","0","293.667","1224.4937","7.2195","70.3963","58.6002","399.3103","2.3672","4.6034","2.0959","0.4902","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","Puka Nacua","LA","wr","11","17","324.7","43","0","0","0","0","0","0","11.9616","72.7965","0.625","173.296","125.398","1423.3028","7.6165","1.5135","0.8172","0.5106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","Ja'Marr Chase","CIN","wr","6","17","324","43","0","0","0","0","0","0","2.1691","12.9692","0.0652","174.2952","123.0754","1414.6391","9.5997","1.3561","0.7451","0.4707","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","Chase Brown","CIN","rb","6","17","274.2","43","0","0","0","0","0","0","237.1533","1037.6258","6.9658","79.1082","64.394","452.8802","3.2636","3.9015","1.7941","0.5752","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11","Jaxon Smith-Njigba","SEA","wr","11","17","317.9","42","0","0","0","0","0","0","3.5259","21.0964","0.1015","172.4804","122.7319","1400.3131","8.689","1.3707","0.7511","0.4962","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12","Kenneth Walker III","KC","rb","5","17","263.8","40","0","0","0","0","0","0","263.4475","1146.2556","8.4737","63.3592","53.2002","372.6832","1.4437","4.1365","1.884","0.5229","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","Omarion Hampton","LAC","rb","7","17","248.4","36","0","0","0","0","0","0","231.0432","980.7537","6.7528","69.9376","58.8096","402.3247","1.9432","3.7587","1.7245","0.4283","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14","Saquon Barkley","PHI","rb","10","17","247.9","36","0","0","0","0","0","0","243.7449","1082.9442","8.2233","57.541","46.5935","327.6013","1.9451","3.7988","1.7274","0.4764","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15","Justin Jefferson","MIN","wr","6","17","290.9","35","0","0","0","0","0","0","0","0","0","174.2785","114.7546","1306.8555","7.536","1.237","0.6827","0.4435","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16","Amon-Ra St. Brown","DET","wr","6","17","289.7","34","0","0","0","0","0","0","1.7644","10.7765","0.0788","152.3068","114.3811","1240.3653","8.2451","1.2569","0.691","0.4624","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17","Kyren Williams","LA","rb","11","17","240.4","34","0","0","0","0","0","0","240.5134","1066.9133","8.6004","50.8981","40.243","296.983","2.1473","3.6866","1.6704","0.4582","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"18","Derrick Henry","BLT","rb","13","17","239.9","34","0","0","0","0","0","0","275.6693","1316.1194","11.9232","23.2782","19.1284","137.5033","0.7872","3.9345","1.754","0.4256","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19","Josh Jacobs","GB","rb","11","17","239.2","34","0","0","0","0","0","0","265.0275","1127.5471","10.3746","42.3477","35.0894","237.0701","1.0487","3.9626","1.7856","0.4445","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20","Breece Hall","NYJ","rb","13","17","239.2","34","0","0","0","0","0","0","250.2832","1088.8495","6.4011","58.3995","47.5477","347.5251","1.7645","3.8975","1.772","0.3952","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21","Jeremiyah Love","ARZ","rb","14","17","238.9","34","0","0","0","0","0","0","250.3653","1102.2145","8.608","51.2135","40.8022","280.3585","1.5102","3.8259","1.7324","0.4298","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22","CeeDee Lamb","DAL","wr","14","17","285.4","33","0","0","0","0","0","0","3.2983","19.7497","0.1393","161.0487","109.065","1261.0367","7.8687","1.2203","0.6685","0.4397","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23","Drake London","ATL","wr","11","17","285.1","33","0","0","0","0","0","0","0","0","0","165.9526","108.1063","1268.5597","8.3269","1.1654","0.6432","0.4138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24","Javonte Williams","DAL","rb","14","17","236.6","33","0","0","0","0","0","0","273.7558","1187.9831","9.3693","39.5025","32.995","217.6582","1.2879","4.0581","1.8251","0.4571","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25","Quinshon Judkins","CLV","rb","11","17","222.3","29","0","0","0","0","0","0","279.6654","1168.3473","6.9302","44.0809","35.763","240.0851","0.8784","4.1678","1.8767","0.379","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"26","Bucky Irving","TB","rb","10","17","218.9","28","0","0","0","0","0","0","232.2844","994.4067","6.6374","49.7059","41.3393","291.9297","1.6568","3.5872","1.628","0.3999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27","Trey McBride","ARZ","te","14","17","246.7","25","0","0","0","0","0","0","0","0","0","143.517","105.9652","993.5267","6.8934","1.1423","0.6304","0.3459","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28","A.J. Brown","NE","wr","11","17","253.3","25","0","0","0","0","0","0","0","0","0","140.5439","91.2581","1158.3219","7.6582","0.9837","0.5429","0.4032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29","D'Andre Swift","CHI","rb","10","17","204","24","0","0","0","0","0","0","222.9313","964.9317","7.131","44.0389","35.5506","240.6738","0.9918","3.3983","1.5379","0.348","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30","David Montgomery","HST","rb","8","17","201.8","24","0","0","0","0","0","0","246.705","1071.5236","7.5228","33.5259","27.3526","190.3981","0.6827","3.6314","1.6306","0.3388","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31","DeVonta Smith","PHI","wr","10","17","248.7","24","0","0","0","0","0","0","0","0","0","140.8947","97.7441","1117.2056","6.4852","1.0537","0.5815","0.4373","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32","Nico Collins","HST","wr","8","17","248.2","24","0","0","0","0","0","0","0.8656","5.0348","0.041","144.3319","91.4982","1159.9317","6.6371","0.998","0.5495","0.3565","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33","Travis Etienne Jr.","NO","rb","8","17","199.9","23","0","0","0","0","0","0","214.2114","921.6735","5.4635","46.9823","39.1386","260.9433","1.7637","3.319","1.5074","0.3216","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34","Rhamondre Stevenson","NE","rb","11","17","199.7","23","0","0","0","0","0","0","188.0365","804.5069","5.9201","51.3526","41.8018","309.2785","1.9441","2.9937","1.3675","0.3713","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35","Brock Bowers","LV","te","13","17","233.9","22","0","0","0","0","0","0","3.162","17.7266","0.1159","129.4383","97.0987","948.9892","6.5734","1.0895","0.5965","0.3118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"36","Chris Olave","NO","wr","8","17","240.5","22","0","0","0","0","0","0","0","0","0","143.2112","91.9455","1108.0932","6.2688","0.9911","0.547","0.3307","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37","George Pickens","DAL","wr","14","17","240.3","22","0","0","0","0","0","0","0","0","0","133.7008","86.8777","1099.6466","7.2141","0.9365","0.5169","0.3615","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"38","Garrett Wilson","NYJ","wr","13","17","238.8","21","0","0","0","0","0","0","0","0","0","140.6123","94.5568","1073.3932","6.1339","1.0193","0.5625","0.3177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"39","Zay Flowers","BLT","wr","13","17","237.9","21","0","0","0","0","0","0","8.8073","55.3964","0.3246","126.006","87.3744","1070.25","5.9457","1.061","0.5722","0.4402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40","Tetairoa McMillan","CAR","wr","5","17","236.4","21","0","0","0","0","0","0","0","0","0","144.4882","89.7029","1074.0431","6.5282","0.967","0.5337","0.3462","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41","Cam Skattebo","NYG","rb","8","17","186.7","20","0","0","0","0","0","0","183.7087","783.7116","6.4233","46.3995","37.0413","253.8325","1.3364","2.8839","1.3134","0.3317","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42","Malik Nabers","NYG","wr","8","17","233.5","20","0","0","0","0","0","0","3.3326","19.9264","0.1423","139.751","88.2836","1045.793","6.2562","0.9967","0.5451","0.3758","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"43","TreVeyon Henderson","NE","rb","11","17","185.5","20","0","0","0","0","0","0","184.6937","779.4353","6.1207","44.8659","37.0509","261.3509","1.3772","2.8973","1.3193","0.3487","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"44","Rashee Rice","KC","wr","5","17","233.2","20","0","0","0","0","0","0","7.0105","41.0785","0.3662","130.3738","96.2609","894.7678","6.85","1.1325","0.6144","0.3454","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"45","Bhayshul Tuten","JAX","rb","7","17","185.1","20","0","0","0","0","0","0","179.8413","764.5357","6.1782","46.78","37.3272","254.6941","1.5699","2.8346","1.2921","0.3514","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"46","Ladd McConkey","LAC","wr","7","17","232.1","19","0","0","0","0","0","0","0","0","0","131.9791","89.2141","1042.5125","6.4113","0.9617","0.5308","0.336","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"47","Tony Pollard","TEN","rb","9","17","181.3","19","0","0","0","0","0","0","246.2186","1044.0195","6.5071","27.3046","21.6866","142.1944","0.483","3.5638","1.594","0.2983","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48","Rico Dowdle","PIT","rb","9","17","180.6","18","0","0","0","0","0","0","204.5914","878.2689","5.6712","37.5427","30.8238","205.7029","1.3398","3.0993","1.4007","0.343","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"49","Jadarian Price","SEA","rb","11","17","177.6","18","0","0","0","0","0","0","175.6829","769.0265","6.1374","40.7781","33.1164","236.339","1.2816","2.733","1.2423","0.3173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","Luther Burden III","CHI","wr","10","17","224.1","17","0","0","0","0","0","0","4.5219","27.0501","0.1754","132.1167","90.2172","1009.6847","4.8415","1.0337","0.5636","0.3495","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"51","Emeka Egbuka","TB","wr","10","17","223.5","17","0","0","0","0","0","0","0.8603","5.098","0.029","134.9967","80.5565","997.6607","7.0346","0.88","0.4844","0.3667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"52","Tee Higgins","CIN","wr","6","17","223","17","0","0","0","0","0","0","0","0","0","120.2702","77.226","956.3539","8.3313","0.8325","0.4594","0.3225","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"53","Jaylen Waddle","DEN","wr","10","17","221.9","17","0","0","0","0","0","0","0","0","0","131.9884","84.2462","1017.112","5.9564","0.9081","0.5012","0.329","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"54","Terry McLaurin","WAS","wr","7","17","221.7","17","0","0","0","0","0","0","0","0","0","126.2918","81.2736","985.4344","6.9424","0.8761","0.4835","0.3446","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"55","Jaylen Warren","PIT","rb","9","17","173.7","17","0","0","0","0","0","0","128.4095","564.558","3.9915","59.2471","50.1021","331.1606","1.7522","2.2768","1.0621","0.3055","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"56","Colston Loveland","CHI","te","10","17","209.8","16","0","0","0","0","0","0","0.4522","2.705","0.0218","126.4707","84.302","874.1486","6.2617","0.9149","0.5042","0.3305","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"57","Jameson Williams","DET","wr","6","17","218.4","16","0","0","0","0","0","0","8.3811","51.1884","0.4131","116.1267","74.7185","1014.239","5.7407","0.9188","0.4944","0.3616","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"58","Tucker Kraft","GB","te","11","17","209.7","16","0","0","0","0","0","0","2.1831","13.0464","0.0769","110.3268","84.188","809.477","7.1073","0.937","0.5138","0.3276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"59","Carnell Tate","TEN","wr","9","17","218","16","0","0","0","0","0","0","0","0","0","134.8162","85.2488","989.6462","5.615","0.919","0.5072","0.2801","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60","Jonathon Brooks","CAR","rb","5","17","169.7","16","0","0","0","0","0","0","189.6805","783.7387","5.1853","40.4124","32.3767","218.9166","1.1077","2.9143","1.3212","0.2927","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"61","DJ Moore","BUF","wr","7","17","215.8","15","0","0","0","0","0","0","6.6251","40.6267","0.2763","115.2865","77.9218","942.2883","6.2711","0.9296","0.503","0.3793","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"62","Harold Fannin Jr.","CLV","te","11","17","205.3","15","0","0","0","0","0","0","6.5133","37.3467","0.3403","119.1817","86.1798","796.4538","5.616","1.0171","0.5515","0.2817","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"63","Davante Adams","LA","wr","11","17","213.4","15","0","0","0","0","0","0","0","0","0","117.5504","73.4028","927.2716","7.8366","0.7913","0.4367","0.3358","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"64","Josh Allen","BUF","qb","7","17","323.5","15","356.4224","493.039","3666.9901","25.5611","9.6942","31.247","91.5602","463.0638","6.2054","0","0","0","0","5.1778","2.5397","1.6457","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"65","Christian Watson","GB","wr","11","17","213.1","15","0","0","0","0","0","0","0.8732","5.2186","0.0382","117.0132","69.7776","999.8232","7.0473","0.764","0.4203","0.3457","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"66","Sam LaPorta","DET","te","6","17","204","14","0","0","0","0","0","0","0","0","0","107.957","82.7287","811.7595","6.6532","0.8918","0.4922","0.3261","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"67","Parker Washington","JAX","wr","7","17","209.2","14","0","0","0","0","0","0","9.7431","52.9879","0.468","119.0225","75.0032","922.1997","5.6147","0.9403","0.5042","0.3316","305.2226","0.2627","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"68","Kenneth Gainwell","TB","rb","10","17","161.3","13","0","0","0","0","0","0","129.0469","555.3915","4.1692","50.8356","41.2128","295.3509","1.7464","2.1896","1.013","0.2851","543.985","0.139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"69","Drake Maye","NE","qb","11","17","319.1","13","366.5451","521.8703","3966.7945","27.0575","11.3883","49.8973","84.9755","450.8663","3.1846","0","0","0","0","7.4075","3.6824","1.5255","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70","Rome Odunze","CHI","wr","10","17","208.6","13","0","0","0","0","0","0","0","0","0","132.6813","75.397","935.2016","6.5762","0.8128","0.4486","0.3462","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"71","Mike Evans","SF","wr","8","17","207","13","0","0","0","0","0","0","0","0","0","116.3071","73.6599","926.5926","6.7356","0.794","0.4382","0.3346","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"72","J.K. Dobbins","DEN","rb","10","17","158.5","13","0","0","0","0","0","0","203.0037","892.3527","6.0428","22.3909","18.4558","120.1793","0.5415","2.9445","1.3176","0.284","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"73","Tyler Warren","IND","te","13","17","197.3","13","0","0","0","0","0","0","5.7502","34.7669","0.3004","112.5706","81.5119","775.1891","5.4778","0.9564","0.5192","0.3148","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"74","Chuba Hubbard","CAR","rb","5","17","158.1","13","0","0","0","0","0","0","174.836","732.6689","4.9174","35.9837","29.746","194.9075","1.132","2.6852","1.2172","0.2667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"75","Jordan Mason","MIN","rb","6","17","156.7","12","0","0","0","0","0","0","207.3555","921.694","6.154","18.8709","15.6613","102.0432","0.42","2.9732","1.3269","0.2838","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"76","Jalen Hurts","PHI","qb","10","17","313.8","12","341.4101","478.9618","3506.5119","22.6625","9.0384","33.8397","98.3495","489.8277","7.1011","0","0","0","0","5.5768","2.7403","1.5641","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77","Kyle Pitts","ATL","te","11","17","193.9","12","0","0","0","0","0","0","0","0","0","113.2312","79.5455","839.1956","5.0621","0.8575","0.4732","0.2824","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"78","RJ Harvey","DEN","rb","10","17","154.5","12","0","0","0","0","0","0","104.4378","437.8707","3.161","58.9234","46.807","325.4842","2.1286","1.917","0.8999","0.2642","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"79","George Kittle","SF","te","8","13","191.7","11","0","0","0","0","0","0","0.3265","1.9387","0.0137","95.9506","73.46","811.4109","6.121","0.7963","0.439","0.2742","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80","Lamar Jackson","BLT","qb","13","17","310.6","11","315.473","447.0449","3459.2149","26.1868","8.7674","34.2275","86.6715","526.1075","3.8728","0","0","0","0","5.4746","2.6974","1.558","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81","Jayden Daniels","WAS","qb","7","17","310.3","11","331.198","467.9214","3291.4146","21.4118","8.6964","39.5963","124.4722","699.9688","5.3833","0","0","0","0","6.6988","3.275","1.345","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
