"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","auctionValue","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"80","Chase Brown","CIN","rb","12","17","142.2","12","0","0","0","0","0","0","155.4018","656.0587","3.836","42.7056","35.4742","277.0253","1.4591","1.6757","0.8378","0.1165","249.9256","0.1101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81","Gus Edwards","LAC","rb","5","17","140.6","12","0","0","0","0","0","0","193.1339","818.0371","5.5043","19.7214","16.1271","143.3239","0.6262","1.8633","0.9316","0.252","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82","Nick Chubb","CLV","rb","10","13","136.5","11","0","0","0","0","0","0","171.0848","786.3016","4.8447","24.8241","20.387","147.8559","0.6749","0.9058","0.4529","0.108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","Jordan Love","GB","qb","10","17","315.1","10","384.4471","581.2326","4412.325","28.3604","13.7933","28.2854","49.8284","246.2999","2.75","0","0","0","0","9.093","4.5465","1.1849","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","Austin Ekeler","WAS","rb","14","17","133.7","10","0","0","0","0","0","0","108.0769","440.5855","3.1617","63.674","53.22","354.7377","1.6483","2.6295","1.3148","0.0168","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","Chris Godwin","TB","wr","11","17","158.5","9","0","0","0","0","0","0","3.2195","15.872","0.1714","115.6584","82.7352","866.0148","4.6094","0.899","0.4495","0.3762","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","Joe Burrow","CIN","qb","12","17","314.3","9","396.5625","608.9115","4495.2632","27.5984","11.0486","45.2477","59.8246","207.2302","2.5714","0","0","0","0","5.7902","2.8951","0.9654","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","Brock Purdy","SF","qb","9","17","311.5","8","357.2101","546.1228","4370.9839","28.5715","12.1776","32.1132","53.2018","184.873","2.7751","0","0","0","0","6.0093","3.0046","1.1935","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","Brock Bowers","LV","te","10","17","127.4","8","0","0","0","0","0","0","0","0","0","90.9208","66.581","697.5741","4.029","0.5506","0.2753","0.2342","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","Calvin Ridley","TEN","wr","5","17","153.3","8","0","0","0","0","0","0","0","0","0","111.2491","64.6067","894.7711","5.2488","0.7412","0.3706","0.1907","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","David Njoku","CLV","te","10","17","125.8","7","0","0","0","0","0","0","0","0","0","92.7166","68.3659","695.0453","3.7398","0.9278","0.4639","0.0532","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","Diontae Johnson","CAR","wr","11","17","152.3","7","0","0","0","0","0","0","0","0","0","119.9081","73.0785","858.2552","4.9848","0.9145","0.4573","0.2457","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","Dallas Goedert","PHI","te","5","17","124.1","7","0","0","0","0","0","0","0","0","0","83.7165","65.2356","669.8779","4.0954","0.5127","0.2564","0.0984","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","C.J. Stroud","HST","qb","14","17","303.9","6","351.7345","555.2988","4365.1694","25.647","7.6753","37.2098","49.3104","191.4246","2.8836","0","0","0","0","8.6101","4.305","1.1127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","Jerome Ford","CLV","rb","10","17","120.8","5","0","0","0","0","0","0","146.4643","619.9606","3.5082","30.1365","24.0752","182.9287","1.271","0.7783","0.3892","0.1008","112.156","0.0451","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","Courtland Sutton","DEN","wr","14","17","145.6","5","0","0","0","0","0","0","0","0","0","102.3298","61.7382","853.9699","4.9153","0.6112","0.3056","0.0595","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","Chuba Hubbard","CAR","rb","11","17","119","5","0","0","0","0","0","0","150.3632","597.9026","3.9616","30.7276","25.2088","183.2505","0.798","0.6828","0.3414","0.0306","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","Daniel Jones","NYG","qb","11","17","300.2","5","324.3358","512.5476","3553.2932","17.6815","8.3252","54.5011","120.7264","629.7851","6.005","0","0","0","0","10.0985","5.0492","0.8531","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","Ladd McConkey","LAC","wr","5","17","144","5","0","0","0","0","0","0","0","0","0","101.4242","66.8696","833.3229","4.5653","0.7924","0.3962","0.1151","253.518","0.105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","Rico Dowdle","DAL","rb","7","17","118.4","4","0","0","0","0","0","0","147.2091","597.9702","3.7103","28.1697","23.6938","172.8562","1.2546","1.0807","0.5404","0.1031","182.5615","0.0812","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","Tua Tagovailoa","MIA","qb","6","17","298.1","4","394.3767","590.2527","4586.2944","27.6445","12.7297","31.087","48.7128","80.9399","1.8694","0","0","0","0","9.1351","4.5675","1.0406","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","Taysom Hill","NO","te","12","17","115","4","3.7833","5.3957","44.1283","0.2496","0.1277","0.4136","62.9632","291.2823","2.2844","48.212","37.8158","353.4333","2.6038","1.0665","0.5332","0.0873","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","Christian Watson","GB","wr","10","17","141.2","4","0","0","0","0","0","0","3.82","20.7702","0.199","90.8201","55.159","790.454","5.2215","0.4877","0.2438","0.1237","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","Trevor Lawrence","JAX","qb","12","17","296.6","3","377.9004","581.9822","4253.3435","24.263","13.3482","32.1794","68.6698","278.9073","3.2583","0","0","0","0","11.6925","5.8462","0.5726","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","Brandin Cooks","DAL","wr","7","17","140.4","3","0","0","0","0","0","0","4.5018","15.2356","0.1796","92.3967","61.9623","777.9602","4.822","0.6882","0.3441","0.234","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","Christian Kirk","JAX","wr","12","17","139.9","3","0","0","0","0","0","0","0","0","0","97.9464","65.183","805.1704","4.5027","0.5923","0.2962","0.0427","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","Jordan Addison","MIN","wr","6","17","138.9","3","0","0","0","0","0","0","0","0","0","99.1037","62.2408","793.8677","4.7538","0.5111","0.2556","0.0753","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","Rashid Shaheed","NO","wr","12","17","138.8","3","0","0","0","0","0","0","8.8081","48.6735","0.3666","74.4608","48.9467","820.4248","4.3138","1.6309","0.8154","0.0558","636.5515","0.246","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","Jaxon Smith-Njigba","SEA","wr","10","17","138.8","3","0","0","0","0","0","0","0","0","0","107.4152","76.0321","737.366","4.513","0.6613","0.3307","0.1647","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","Brian Thomas Jr.","JAX","wr","12","17","138.8","3","0","0","0","0","0","0","0","0","0","94.6073","60.5158","813.4247","4.5602","0.6388","0.3194","0.0688","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","Kyler Murray","ARZ","qb","11","17","294","2","360.4227","571.0482","3840.0229","19.2951","11.5945","38.3235","89.0289","506.283","4.7057","0","0","0","0","12.5563","6.2781","1.0926","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","Jayden Reed","GB","wr","10","17","137.2","2","0","0","0","0","0","0","8.4889","48.3711","0.3611","89.1278","62.5687","716.5846","4.6308","1.6165","0.8082","0.1495","543.7631","0.206","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","Keenan Allen","CHI","wr","7","17","137.1","2","0","0","0","0","0","0","0","0","0","100.3319","69.7966","771.1392","4.2468","0.9554","0.4777","0.0584","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","Zach Charbonnet","SEA","rb","10","17","111.4","2","0","0","0","0","0","0","113.2988","494.9111","2.7089","38.4378","32.2348","229.3727","1.1441","0.8704","0.4352","0.0979","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","Tyler Lockett","SEA","wr","10","17","136.6","2","0","0","0","0","0","0","0","0","0","87.933","63.4377","753.5019","4.8321","0.5367","0.2684","0.3867","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","T.J. Hockenson","MIN","te","6","13","109.7","2","0","0","0","0","0","0","0","0","0","77.662","57.1629","597.3996","3.521","0.3907","0.1954","0.2097","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","Joshua Palmer","LAC","wr","5","17","135.5","2","0","0","0","0","0","0","0","0","0","96.353","64.7581","789.19","4.0531","0.8511","0.4256","0.1791","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","Dalton Schultz","HST","te","14","17","108","1","0","0","0","0","0","0","0","0","0","73.2994","53.3093","578.1594","3.9202","0.5863","0.2932","0.1527","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","Marquise Brown","KC","wr","6","17","134.4","1","0","0","0","0","0","0","0","0","0","99.0333","64.622","718.9902","5.0519","0.6479","0.3239","0.0836","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","Keon Coleman","BUF","wr","12","17","133.8","1","0","0","0","0","0","0","0","0","0","95.5742","61.8488","769.0999","4.3398","0.6529","0.3264","0.1236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","Luke Musgrave","GB","te","10","17","107","1","0","0","0","0","0","0","0","0","0","69.9484","51.9661","567.183","4.0003","0.3876","0.1938","0.2255","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","Gabe Davis","JAX","wr","12","17","133.3","1","0","0","0","0","0","0","0","0","0","84.0335","47.7014","799.8836","4.9309","0.6564","0.3282","0.0944","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","Justin Herbert","LAC","qb","5","17","289","1","384.8937","593.845","4264.3826","24.1177","10.9964","35.6743","66.0024","211.9958","2.359","0","0","0","0","7.8538","3.9269","0.7841","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","Antonio Gibson","NE","rb","14","17","107.3","1","0","0","0","0","0","0","106.0639","401.118","2.5164","41.5167","33.2793","270.488","1.4799","1.2197","0.6099","0.0598","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","Noah Fant","SEA","te","10","17","105.8","1","0","0","0","0","0","0","0","0","0","68.4508","51.9601","572.5006","3.7236","0.3412","0.1706","0.1764","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","Jared Goff","DET","qb","5","17","287.5","0","404.0743","593.9695","4422.2495","27.5892","10.7755","26.8402","37.4084","33.5408","1.5088","0","0","0","0","6.8628","3.4314","1.0285","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","DeAndre Hopkins","TEN","wr","5","16","131","0","0","0","0","0","0","0","0","0","0","93.5051","59.0277","747.3803","4.5038","0.7392","0.3696","0.0504","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","Anthony Richardson","IND","qb","14","17","286.6","0","347.7391","546.1211","3558.5855","17.3998","11.9664","42.8208","121.7982","475.2078","7.3374","0","0","0","0","13.8712","6.9356","1.0062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","Jakobi Meyers","LV","wr","10","17","130.6","0","0","0","0","0","0","0","0","0","0","93.5038","61.9352","752.1425","4.0428","0.5803","0.2901","0.2075","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","J.K. Dobbins","LAC","rb","5","17","105.2","0","0","0","0","0","0","0","91.4845","388.1925","2.3018","39.4427","32.5713","259.4536","1.7847","0.9597","0.4799","0.0561","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","Cade Otton","TB","te","11","17","104","0","0","0","0","0","0","0","0","0","0","74.8706","55.0851","535.336","3.7761","0.3189","0.1594","0.237","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","Colby Parkinson","LA","te","6","17","103","0","0","0","0","0","0","0","0","0","0","69.2208","52.8732","535.211","3.8196","0.3795","0.1898","0.1505","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","Pat Freiermuth","PIT","te","9","17","102.5","0","0","0","0","0","0","0","0","0","0","71.1885","50.5288","559.6164","3.5109","0.4443","0.2222","0.234","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","Xavier Worthy","KC","wr","6","17","127","0","0","0","0","0","0","0","3.9248","23.7028","0.1662","87.5844","57.4944","680.3193","4.483","0.6604","0.3302","0.1207","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","Matthew Stafford","LA","qb","6","17","283","0","391.9066","582.8286","4374.9139","27.0831","11.5466","36.8194","18.9647","57.1021","0.9098","0","0","0","0","3.293","1.6465","0.8301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","Hunter Henry","NE","te","14","17","99.5","0","0","0","0","0","0","0","0","0","0","64.8066","46.3041","528.3864","3.9074","0.4235","0.2118","0.1273","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","Baker Mayfield","TB","qb","11","17","282","0","377.82","591.5935","4155.0538","25.7249","13.891","45.5605","60.9685","161.1956","2.3026","0","0","0","0","10.2954","5.1477","1.0029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","Chigoziem Okonkwo","TEN","te","5","17","98.5","0","0","0","0","0","0","0","0","0","0","67.2731","49.2962","563.5063","2.8803","0.3123","0.1561","0.1655","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","Curtis Samuel","BUF","wr","12","17","124.9","0","0","0","0","0","0","0","8.3576","42.0212","0.4297","89.5666","64.8595","635.1903","3.7235","0.6168","0.3084","0.0887","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","Juwan Johnson","NO","te","12","17","97.6","0","0","0","0","0","0","0","0","0","0","65.3541","46.2244","529.3565","3.5814","0.2974","0.1487","0.0834","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","Jayden Daniels","WAS","qb","14","17","277.9","0","353.8401","548.1524","3780.0004","19.5091","15.1159","43.5506","120.1864","343.9588","5.6888","0","0","0","0","12.6379","6.319","0.8017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","Mike Williams","NYJ","wr","12","17","121.2","0","0","0","0","0","0","0","0","0","0","87.1592","54.9512","725.2073","3.5429","0.449","0.2245","0.069","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","Jameson Williams","DET","wr","5","17","121.1","0","0","0","0","0","0","0","2.2496","14.2157","0.1192","74.5538","46.4737","703.6447","4.2436","0.6206","0.3103","0.0833","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","Romeo Doubs","GB","wr","10","17","120.7","0","0","0","0","0","0","0","0","0","0","83.4868","55.295","671.5333","4.3518","0.9353","0.4676","0.1109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","Geno Smith","SEA","qb","10","17","276.3","0","367.2287","559.7352","3971.1255","25.2061","17.9837","42.776","50.3505","266.3655","1.557","0","0","0","0","6.884","3.442","1.0539","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","Jonnu Smith","MIA","te","6","17","92.4","0","0","0","0","0","0","0","0","0","0","62.9938","48.8894","464.5665","3.5624","0.4592","0.2296","0.1803","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","Bo Nix","DEN","qb","14","17","274.4","0","336.1776","533.2656","3751.5043","20.8471","14.8453","43.1272","101.4296","291.2243","5.1179","0","0","0","0","11.1185","5.5592","0.7593","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"147","Ja'Lynn Polk","NE","wr","14","17","118.2","0","0","0","0","0","0","0","0","0","0","84.5523","50.761","707.7781","3.6877","0.5358","0.2679","0.1117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148","Tyler Allgeier","ATL","rb","12","17","92.8","0","0","0","0","0","0","0","117.8862","505.0817","2.9387","19.0319","16.0547","121.885","0.7136","0.3373","0.1687","0.1888","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","Rome Odunze","CHI","wr","7","17","117.4","0","0","0","0","0","0","0","0","0","0","82.3111","50.3221","700.1953","3.7266","0.5312","0.2656","0.0826","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"150","Tyler Conklin","NYJ","te","12","17","89.2","0","0","0","0","0","0","0","0","0","0","69.6211","50.7285","498.0067","2.3574","0.6037","0.3018","0.0959","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"151","Darnell Mooney","ATL","wr","12","17","115.5","0","0","0","0","0","0","0","0","0","0","86.701","56.1424","658.4396","3.6149","0.467","0.2335","0.0774","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"152","MarShawn Lloyd","GB","rb","10","17","88.2","0","0","0","0","0","0","0","89.1332","381.5831","2.3581","28.205","23.3108","184.1163","0.9978","0.8236","0.4118","0.1054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"153","Jerry Jeudy","CLV","wr","10","17","111.8","0","0","0","0","0","0","0","0","0","0","85.3581","53.5216","674.464","2.961","0.3717","0.1859","0.0292","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"154","Khalil Shakir","BUF","wr","12","17","111.7","0","0","0","0","0","0","0","0","0","0","68.8134","50.5912","661.8288","3.4353","1.382","0.691","0.1622","328.1709","0.0914","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"155","Derek Carr","NO","qb","12","17","267.3","0","363.1938","555.7399","4236.3138","23.957","8.353","31.6155","37.1618","66.6792","0.9088","0","0","0","0","6.7245","3.3622","0.8156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"156","Bucky Irving","TB","rb","11","17","85.5","0","0","0","0","0","0","0","90.9513","381.4054","2.3368","26.8193","22.0859","170.6821","0.9178","0.9126","0.4563","0.0745","263.1324","0.1229","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"157","Demario Douglas","NE","wr","14","17","110.7","0","0","0","0","0","0","0","8.0657","47.9182","0.3024","84.046","54.7008","602.1702","2.8573","1.7432","0.8716","0.1026","304.0513","0.099","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"158","Demarcus Robinson","LA","wr","6","17","110.4","0","0","0","0","0","0","0","0","0","0","79.3507","51.4051","610.9329","3.996","1.0494","0.5247","0.0782","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"159","Blake Corum","LA","rb","6","17","85","0","0","0","0","0","0","0","99.8838","430.2179","2.7629","20.2597","16.8627","130.8119","0.6998","0.8272","0.4136","0.0736","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"160","Sam Darnold","MIN","qb","6","17","266.4","0","355.6816","577.3775","3904.7364","21.8821","15.5506","50.1373","65.4682","237.1687","2.9798","0","0","0","0","10.851","5.4255","1.0235","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
