variant,method,slice_type,slice_value,n_rows,n_seasons,rmse
raw_log,controlled_equal_thirds,shallow_omission,omission,2020,9,2.4332143208673083
raw_log,equal_thirds,pooled,all,3622,9,2.877615121659796
raw_log,equal_thirds,recent,2023_2025,1226,3,2.883519181792914
raw_log,equal_thirds,source_era,2017_2023,2800,7,2.8856342351792446
raw_log,equal_thirds,source_era,2024_2025,822,2,2.8501300866148513
raw_log,equal_thirds,season,2017,402,1,2.8831037317204617
raw_log,equal_thirds,season,2018,365,1,2.989670289685622
raw_log,equal_thirds,season,2019,385,1,2.9047968050435053
raw_log,equal_thirds,season,2020,409,1,3.101971931193081
raw_log,equal_thirds,season,2021,413,1,2.7894504287375264
raw_log,equal_thirds,season,2022,422,1,2.574572982990189
raw_log,equal_thirds,season,2023,404,1,2.950288070786114
raw_log,equal_thirds,season,2024,406,1,2.9674632490684454
raw_log,equal_thirds,season,2025,416,1,2.730760600890067
raw_log,equal_thirds,position,QB,306,8,3.9598385393620235
raw_log,equal_thirds,position,RB,1011,9,3.2988871251051064
raw_log,equal_thirds,position,TE,802,9,1.9998089347612211
raw_log,equal_thirds,position,WR,1503,9,2.7034207983701233
raw_log,equal_thirds,history_depth,other_no_history,23,7,2.0936325778536595
raw_log,equal_thirds,history_depth,rookie,518,9,3.229143775532094
raw_log,equal_thirds,history_depth,second_year,558,9,2.9333177084339477
raw_log,equal_thirds,history_depth,veteran_with_history,2523,9,2.793540497143265
raw_log,equal_thirds,rank_availability,available,3577,9,2.8858697801576736
raw_log,equal_thirds,rank_availability,unavailable,45,9,2.121069832941782
raw_log,equal_thirds,coverage_band,complete,1602,9,3.3546660314886765
raw_log,equal_thirds,coverage_band,partial_high,1634,9,2.511112320240115
raw_log,equal_thirds,coverage_band,partial_low,341,2,2.0678225236992467
raw_log,equal_thirds,coverage_band,unavailable,45,9,2.121069832941782
raw_log,equal_thirds,coverage_completeness,complete,1602,9,3.3546660314886765
raw_log,equal_thirds,coverage_completeness,incomplete_or_unavailable,2020,9,2.4336766882904515
raw_log,equal_thirds,shallow_omission,no_omission,1602,9,3.3546660314886765
raw_log,equal_thirds,shallow_omission,omission,2020,9,2.4336766882904515
raw_log,lasso,pooled,all,3622,9,2.9242584505173053
raw_log,lasso,recent,2023_2025,1226,3,2.901617076198748
raw_log,lasso,source_era,2017_2023,2800,7,2.940258563168744
raw_log,lasso,source_era,2024_2025,822,2,2.8690872979661046
raw_log,lasso,season,2017,402,1,2.921051979172634
raw_log,lasso,season,2018,365,1,3.0661876252714104
raw_log,lasso,season,2019,385,1,3.0473266817351905
raw_log,lasso,season,2020,409,1,3.1637420773522758
raw_log,lasso,season,2021,413,1,2.849265381018573
raw_log,lasso,season,2022,422,1,2.560698792685545
raw_log,lasso,season,2023,404,1,2.9667029280405948
raw_log,lasso,season,2024,406,1,2.9636641232496954
raw_log,lasso,season,2025,416,1,2.773676164045898
raw_log,lasso,position,QB,306,8,4.051386853744497
raw_log,lasso,position,RB,1011,9,3.3505718484606644
raw_log,lasso,position,TE,802,9,2.0403581141531637
raw_log,lasso,position,WR,1503,9,2.737284005067585
raw_log,lasso,history_depth,other_no_history,23,7,1.9217181368234864
raw_log,lasso,history_depth,rookie,518,9,3.286103998923523
raw_log,lasso,history_depth,second_year,558,9,2.960030164092679
raw_log,lasso,history_depth,veteran_with_history,2523,9,2.843879287322251
raw_log,lasso,rank_availability,available,3577,9,2.9330677532094955
raw_log,lasso,rank_availability,unavailable,45,9,2.1094415202370214
raw_log,lasso,coverage_band,complete,1602,9,3.388186754010157
raw_log,lasso,coverage_band,partial_high,1634,9,2.5778640064402767
raw_log,lasso,coverage_band,partial_low,341,2,2.113574665756606
raw_log,lasso,coverage_band,unavailable,45,9,2.1094415202370214
raw_log,lasso,coverage_completeness,complete,1602,9,3.388186754010157
raw_log,lasso,coverage_completeness,incomplete_or_unavailable,2020,9,2.4957497023561768
raw_log,lasso,shallow_omission,no_omission,1602,9,3.388186754010157
raw_log,lasso,shallow_omission,omission,2020,9,2.4957497023561768
raw_log,lightgbm,pooled,all,3622,9,2.9149154791535032
raw_log,lightgbm,recent,2023_2025,1226,3,2.9148398269559688
raw_log,lightgbm,source_era,2017_2023,2800,7,2.9258104942036387
raw_log,lightgbm,source_era,2024_2025,822,2,2.8774939415416907
raw_log,lightgbm,season,2017,402,1,2.9418639283564696
raw_log,lightgbm,season,2018,365,1,3.0370408558377573
raw_log,lightgbm,season,2019,385,1,2.962626835446991
raw_log,lightgbm,season,2020,409,1,3.104602810184603
raw_log,lightgbm,season,2021,413,1,2.819519720020606
raw_log,lightgbm,season,2022,422,1,2.625231950941242
raw_log,lightgbm,season,2023,404,1,2.9893857420967582
raw_log,lightgbm,season,2024,406,1,3.0024257210763814
raw_log,lightgbm,season,2025,416,1,2.750098351314183
raw_log,lightgbm,position,QB,306,8,4.034705233450995
raw_log,lightgbm,position,RB,1011,9,3.3258802015634856
raw_log,lightgbm,position,TE,802,9,2.0497997175375366
raw_log,lightgbm,position,WR,1503,9,2.7347758460183993
raw_log,lightgbm,history_depth,other_no_history,23,7,2.280257811300444
raw_log,lightgbm,history_depth,rookie,518,9,3.2434786185864395
raw_log,lightgbm,history_depth,second_year,558,9,2.981172972867592
raw_log,lightgbm,history_depth,veteran_with_history,2523,9,2.832835716644745
raw_log,lightgbm,rank_availability,available,3577,9,2.9217904491724855
raw_log,lightgbm,rank_availability,unavailable,45,9,2.303707324277476
raw_log,lightgbm,coverage_band,complete,1602,9,3.3823548538244226
raw_log,lightgbm,coverage_band,partial_high,1634,9,2.557134201428358
raw_log,lightgbm,coverage_band,partial_low,341,2,2.1142764527541833
raw_log,lightgbm,coverage_band,unavailable,45,9,2.303707324277476
raw_log,lightgbm,coverage_completeness,complete,1602,9,3.3823548538244226
raw_log,lightgbm,coverage_completeness,incomplete_or_unavailable,2020,9,2.482389916744728
raw_log,lightgbm,shallow_omission,no_omission,1602,9,3.3823548538244226
raw_log,lightgbm,shallow_omission,omission,2020,9,2.482389916744728
raw_log,random_forest,pooled,all,3622,9,2.894354622509472
raw_log,random_forest,recent,2023_2025,1226,3,2.907532157972271
raw_log,random_forest,source_era,2017_2023,2800,7,2.8980607790640707
raw_log,random_forest,source_era,2024_2025,822,2,2.8816944740617974
raw_log,random_forest,season,2017,402,1,2.8936223192041717
raw_log,random_forest,season,2018,365,1,2.9971292310224595
raw_log,random_forest,season,2019,385,1,2.900032157034372
raw_log,random_forest,season,2020,409,1,3.1081474495451133
raw_log,random_forest,season,2021,413,1,2.780443412144232
raw_log,random_forest,season,2022,422,1,2.6446859282542143
raw_log,random_forest,season,2023,404,1,2.9594065516247956
raw_log,random_forest,season,2024,406,1,2.99940394410623
raw_log,random_forest,season,2025,416,1,2.7619817075159614
raw_log,random_forest,position,QB,306,8,3.9975465395960503
raw_log,random_forest,position,RB,1011,9,3.299780480979047
raw_log,random_forest,position,TE,802,9,2.057028003074913
raw_log,random_forest,position,WR,1503,9,2.7115318226404566
raw_log,random_forest,history_depth,other_no_history,23,7,2.1841471530179515
raw_log,random_forest,history_depth,rookie,518,9,3.2236921922451747
raw_log,random_forest,history_depth,second_year,558,9,2.939869471931152
raw_log,random_forest,history_depth,veteran_with_history,2523,9,2.8174026367248666
raw_log,random_forest,rank_availability,available,3577,9,2.9007699283151243
raw_log,random_forest,rank_availability,unavailable,45,9,2.3285383437233502
raw_log,random_forest,coverage_band,complete,1602,9,3.363001223136959
raw_log,random_forest,coverage_band,partial_high,1634,9,2.528601969589239
raw_log,random_forest,coverage_band,partial_low,341,2,2.120122538058332
raw_log,random_forest,coverage_band,unavailable,45,9,2.3285383437233502
raw_log,random_forest,coverage_completeness,complete,1602,9,3.363001223136959
raw_log,random_forest,coverage_completeness,incomplete_or_unavailable,2020,9,2.460004476032594
raw_log,random_forest,shallow_omission,no_omission,1602,9,3.363001223136959
raw_log,random_forest,shallow_omission,omission,2020,9,2.460004476032594
raw_log,random_forest_full_columns,pooled,all,3622,9,2.9052721503510046
raw_log,random_forest_full_columns,recent,2023_2025,1226,3,2.922423066707122
raw_log,random_forest_full_columns,source_era,2017_2023,2800,7,2.907232238184127
raw_log,random_forest_full_columns,source_era,2024_2025,822,2,2.8985855050230014
raw_log,random_forest_full_columns,season,2017,402,1,2.9024613438952125
raw_log,random_forest_full_columns,season,2018,365,1,3.000289728329896
raw_log,random_forest_full_columns,season,2019,385,1,2.9017715826189
raw_log,random_forest_full_columns,season,2020,409,1,3.103556460703006
raw_log,random_forest_full_columns,season,2021,413,1,2.8102408250733064
raw_log,random_forest_full_columns,season,2022,422,1,2.6600380394544967
raw_log,random_forest_full_columns,season,2023,404,1,2.970333710327327
raw_log,random_forest_full_columns,season,2024,406,1,3.007654600001049
raw_log,random_forest_full_columns,season,2025,416,1,2.788027073350357
raw_log,random_forest_full_columns,position,QB,306,8,4.041783443540793
raw_log,random_forest_full_columns,position,RB,1011,9,3.323940802657839
raw_log,random_forest_full_columns,position,TE,802,9,2.0460935574694132
raw_log,random_forest_full_columns,position,WR,1503,9,2.7108818021698857
raw_log,random_forest_full_columns,history_depth,other_no_history,23,7,2.143303631896544
raw_log,random_forest_full_columns,history_depth,rookie,518,9,3.230790785901698
raw_log,random_forest_full_columns,history_depth,second_year,558,9,2.9577641283501093
raw_log,random_forest_full_columns,history_depth,veteran_with_history,2523,9,2.827988562991282
raw_log,random_forest_full_columns,rank_availability,available,3577,9,2.912998589565599
raw_log,random_forest_full_columns,rank_availability,unavailable,45,9,2.2061780987354607
raw_log,random_forest_full_columns,coverage_band,complete,1602,9,3.3855087949724836
raw_log,random_forest_full_columns,coverage_band,partial_high,1634,9,2.5343229069852597
raw_log,random_forest_full_columns,coverage_band,partial_low,341,2,2.094828708827132
raw_log,random_forest_full_columns,coverage_band,unavailable,45,9,2.2061780987354607
raw_log,random_forest_full_columns,coverage_completeness,complete,1602,9,3.3855087949724836
raw_log,random_forest_full_columns,coverage_completeness,incomplete_or_unavailable,2020,9,2.4585958401315455
raw_log,random_forest_full_columns,shallow_omission,no_omission,1602,9,3.3855087949724836
raw_log,random_forest_full_columns,shallow_omission,omission,2020,9,2.4585958401315455
